ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.dummy
14929,0,1,2,0,0,1,2,2,0,0,0,0,2,0,1,0,0,1,1,0,1
44819,0,0,1,1,1,0,2,1,0,1,1,1,2,0,1,1,1,2,1,2,0
27742,1,1,1,0,0,1,1,1,2,0,1,1,0,1,1,1,0,2,0,0,0
35541,0,0,2,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,2,1
14779,0,1,1,2,0,2,1,2,2,1,1,1,0,1,0,1,1,0,1,1,1
48687,0,1,1,0,0,1,1,0,1,1,1,0,0,0,2,1,2,1,1,0,0
41871,0,1,0,0,0,1,1,1,1,0,1,0,2,1,2,0,0,2,1,1,0
35827,0,1,1,0,0,1,1,0,1,1,0,0,2,0,0,1,0,0,1,1,1
38216,1,0,0,2,0,2,0,1,1,1,1,1,0,1,0,0,0,2,1,2,1
44991,1,0,1,1,1,1,1,2,2,0,0,1,1,1,1,1,0,2,1,2,1
21688,1,1,2,2,1,0,1,2,1,1,1,1,2,1,2,1,2,0,0,2,0
32283,1,0,2,0,0,1,1,0,2,1,1,0,1,1,2,0,0,2,1,0,1
40609,0,0,2,0,0,1,1,2,0,1,1,0,1,0,2,0,0,2,1,0,1
15538,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0
1406,0,1,1,2,0,2,1,2,2,0,0,1,0,1,1,0,0,0,1,1,1
26137,1,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,2,1,0,1
29305,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,2,0
46483,1,1,1,1,0,1,2,1,2,1,1,1,2,0,0,1,1,2,0,0,0
7965,0,1,2,0,1,2,2,1,0,0,1,1,1,1,1,0,2,0,0,2,0
27731,1,1,2,2,1,0,2,1,0,0,0,0,2,0,1,0,0,2,1,0,1
22715,1,0,0,2,0,2,1,2,0,0,1,0,1,0,1,0,1,2,0,0,0
32330,1,1,1,2,0,1,1,2,1,0,0,1,0,1,1,1,0,0,0,1,0
4281,0,0,1,1,1,1,2,0,1,0,0,1,0,0,1,1,0,0,1,2,0
10759,0,0,0,0,1,1,2,1,1,0,0,1,2,1,1,1,0,2,0,2,0
34267,0,0,2,1,1,1,2,1,2,0,0,1,2,1,1,1,1,1,1,2,1
16435,0,0,0,0,0,0,1,0,2,1,0,0,2,0,1,1,1,1,0,2,0
16596,1,0,2,1,1,2,1,1,0,0,0,0,2,1,1,1,0,1,0,1,1
36662,1,1,2,0,0,2,1,1,0,1,1,0,0,0,2,0,0,2,1,1,0
36578,0,0,0,2,0,1,2,0,0,0,1,1,1,1,2,0,0,2,1,1,1
38435,0,1,2,0,0,0,1,1,1,0,1,1,0,1,1,1,1,2,0,2,1
19603,0,0,0,2,0,0,1,0,2,1,1,1,1,0,2,1,2,2,0,0,1
25666,1,1,1,2,1,1,2,2,0,0,1,0,2,0,1,0,2,2,0,0,1
13969,0,0,2,0,1,2,1,0,1,1,1,0,0,0,1,0,2,2,1,1,0
32547,0,1,2,1,1,1,1,0,2,0,0,1,1,1,1,1,0,0,0,2,1
40529,1,1,1,0,0,0,0,0,2,1,1,0,0,0,1,1,2,2,1,2,0
28130,0,0,1,2,1,0,1,1,0,0,0,1,2,1,0,0,0,2,1,0,1
43916,1,1,0,1,1,0,2,0,2,0,1,1,2,1,1,0,0,2,1,1,1
5026,1,0,1,0,1,2,1,2,0,1,0,1,0,1,1,0,1,0,0,1,1
37933,1,1,2,2,1,0,1,0,0,1,0,0,2,0,1,1,1,0,0,2,0
15530,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,2,2,1,2,1
612,0,0,1,2,0,2,1,0,0,1,1,1,1,1,0,1,0,1,0,2,1
7289,1,0,0,2,0,0,1,1,0,0,1,0,1,1,1,1,1,2,1,0,1
22859,1,1,2,1,1,0,2,0,1,0,0,1,0,1,2,1,1,2,1,2,0
5984,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,1,1
15284,0,1,2,0,0,2,2,1,2,0,0,1,0,0,1,0,2,0,1,0,0
2388,1,1,1,0,0,0,1,0,2,0,1,0,1,0,1,0,2,2,1,2,1
28773,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1
17814,1,0,2,0,0,1,1,0,1,0,0,1,1,0,2,1,0,2,1,1,1
48052,1,1,1,1,0,1,2,2,2,0,1,1,0,1,1,0,2,2,1,1,1
12998,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,2,2,0,1,1
48963,1,1,2,2,1,0,2,1,0,1,0,0,0,1,1,0,2,2,1,2,0
28676,0,0,2,0,1,2,2,0,1,1,0,0,2,0,1,0,2,0,1,2,1
9887,0,1,0,1,0,1,2,1,0,0,1,0,2,1,2,0,2,2,0,1,1
10628,0,0,1,2,1,0,1,0,1,0,1,0,2,0,1,1,0,2,0,2,0
29977,0,1,0,1,0,1,2,1,1,1,0,1,2,1,1,1,0,0,1,0,1
41666,1,1,1,2,1,0,1,0,0,1,1,1,2,1,0,1,2,2,1,2,1
19631,1,0,2,1,1,2,1,2,0,0,0,0,2,0,2,1,0,1,0,1,1
26699,1,0,0,2,1,1,0,0,1,0,1,0,0,1,0,0,0,2,0,2,1
28092,0,1,0,0,0,1,1,0,1,0,1,1,2,0,1,1,2,2,1,0,0
18801,1,1,1,0,0,0,1,2,1,1,1,1,2,0,2,1,0,2,0,1,0
14758,1,1,2,0,1,2,1,2,2,1,0,1,1,1,2,1,0,0,1,0,1
26853,1,1,2,0,0,0,1,1,1,0,0,1,0,0,2,0,2,0,1,0,1
27033,0,0,1,1,1,0,1,2,1,1,1,0,1,0,2,0,0,0,1,2,1
37174,0,0,2,1,0,0,2,2,0,1,1,0,2,1,0,1,0,1,1,1,1
48213,1,1,2,0,0,0,1,2,1,0,1,0,0,1,2,0,2,2,1,2,1
47453,0,0,0,2,1,2,2,0,0,0,0,0,0,0,1,1,0,0,1,1,1
3767,0,1,1,0,1,0,2,0,0,1,1,1,0,0,0,1,2,2,0,2,0
34008,1,0,2,1,1,0,2,2,1,0,1,1,2,0,2,1,0,2,1,2,1
7807,0,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,1,2,1,2,0
42614,0,0,0,0,0,0,2,1,0,0,0,1,2,1,2,0,1,2,1,0,0
28131,0,1,2,1,1,1,1,1,2,1,0,1,1,0,0,0,2,1,0,1,0
32336,1,0,0,2,0,2,1,0,2,0,1,1,1,1,1,1,0,2,0,1,0
26908,1,0,1,0,1,0,1,1,0,0,1,0,2,0,1,0,2,1,0,2,0
21328,1,0,0,0,0,0,0,1,1,0,0,1,2,0,1,1,0,0,0,0,1
27011,1,1,0,1,1,2,1,2,0,1,0,0,0,0,2,1,0,0,0,0,0
1549,0,1,1,2,0,2,1,1,2,0,1,1,0,0,2,0,0,0,0,0,1
42461,0,0,1,0,0,0,2,1,2,0,1,1,2,1,0,1,2,1,1,1,0
34515,1,0,0,0,1,2,1,1,1,0,0,0,2,0,1,1,0,0,1,2,0
27560,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,1,2,1
35658,0,0,2,1,0,1,0,1,1,0,0,1,0,0,2,0,1,0,1,2,0
12540,0,0,2,0,0,0,1,2,1,0,0,1,1,1,1,1,2,1,1,1,1
31536,0,0,2,1,0,0,1,2,2,0,1,1,2,0,2,0,1,2,0,2,1
23453,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1
31253,0,0,2,2,1,2,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1
47101,0,1,1,2,1,1,1,0,0,1,1,0,1,0,2,1,2,0,1,1,0
3618,0,0,1,0,1,0,1,0,0,1,1,0,2,0,0,1,1,2,0,2,1
5391,0,1,1,0,1,2,1,1,0,0,0,1,0,0,2,1,0,1,0,0,1
25869,1,0,2,0,0,1,0,0,2,1,1,1,1,1,1,1,1,2,0,0,1
27776,1,0,0,0,1,2,2,1,2,1,1,0,2,1,1,1,0,0,0,0,0
32700,0,0,2,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1
16946,0,0,0,0,0,0,1,1,1,1,1,0,2,0,2,1,2,2,0,0,0
16995,1,0,2,1,0,0,0,0,0,1,1,0,0,1,2,1,2,1,0,2,1
31659,0,0,1,1,1,0,2,0,0,0,0,1,2,1,1,1,0,0,1,1,1
48391,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,2,0,2,0
18088,1,1,2,0,1,2,1,1,0,1,0,0,1,0,1,0,2,0,0,0,0
16549,0,1,1,1,0,2,0,1,0,0,0,1,2,1,1,0,1,1,1,2,0
23451,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,1,2,1,0,1,1
20598,0,0,0,1,1,0,1,2,1,1,1,0,0,0,0,0,2,2,1,0,0
2140,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,2,0,1,1
39902,0,0,1,1,1,2,0,2,0,0,0,1,1,1,2,0,0,0,0,0,1
39132,0,0,0,2,0,1,1,2,0,0,1,1,1,1,1,0,2,1,0,1,0
46145,1,1,2,0,1,2,1,1,0,0,1,1,0,1,1,1,0,2,0,2,1
5402,0,0,0,2,0,0,0,1,1,0,0,1,1,1,0,0,0,2,0,0,1
15,0,0,0,1,1,2,2,2,0,0,0,1,1,1,2,0,0,0,1,2,0
44623,0,1,0,1,1,1,1,2,0,0,1,1,0,1,1,0,0,2,1,0,0
48875,1,0,1,2,1,0,0,2,1,0,1,1,0,1,1,1,2,1,1,0,0
4726,1,1,2,2,1,0,1,2,2,0,0,0,2,0,1,1,2,2,1,0,1
21181,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,0
18741,1,0,2,0,0,2,0,2,1,1,0,1,1,1,1,1,2,0,1,1,0
20557,1,0,0,0,1,2,1,1,1,0,0,0,2,0,2,1,0,0,1,1,1
13102,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0
37215,0,0,2,0,1,0,2,1,1,0,0,1,1,1,0,0,2,0,1,1,1
45512,1,1,1,0,1,0,1,1,2,0,0,1,0,0,1,1,2,2,0,0,0
6542,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,2,1,1,0,1
11636,0,0,1,2,0,0,1,2,1,1,0,0,0,1,1,0,2,2,1,1,0
3088,0,1,0,1,0,1,2,2,1,1,1,0,0,0,1,1,2,1,0,2,0
11807,1,0,1,1,1,0,1,0,2,0,0,1,1,0,0,1,0,1,0,1,0
16839,1,1,1,0,0,2,1,2,0,0,1,0,0,1,1,0,0,2,1,1,1
17327,0,0,1,1,1,1,0,2,2,0,1,1,1,0,1,1,2,1,0,1,0
7649,1,0,2,1,0,1,1,2,1,0,1,1,1,0,1,1,0,0,1,2,1
4544,1,1,1,0,1,2,2,0,2,1,1,0,0,0,2,1,1,1,0,2,0
5337,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1,1,0
47628,0,0,2,2,0,2,1,0,1,0,0,0,2,1,1,0,0,0,0,2,1
26431,0,1,0,2,1,2,2,0,1,1,1,0,0,0,0,1,2,2,1,0,0
21770,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,1,2,0,1,0,1
20698,1,1,2,0,1,0,1,0,2,0,1,1,1,0,0,1,2,1,1,0,0
43459,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,1,2,2,1,1,1
24884,0,0,2,1,0,1,2,2,1,0,0,1,1,1,1,1,1,1,0,1,0
3668,1,0,2,0,0,2,1,2,2,0,1,1,1,1,1,0,0,1,1,2,0
13232,1,0,2,2,1,0,1,0,1,0,1,1,0,1,0,1,2,1,1,2,1
1072,1,1,0,1,0,2,2,0,0,0,0,0,2,0,1,1,0,2,1,1,0
29434,1,1,0,1,0,0,1,1,0,0,1,1,2,1,0,1,2,0,0,1,1
6662,1,1,1,0,0,0,1,1,2,1,0,0,1,0,1,0,0,2,1,2,1
5676,0,0,1,2,0,1,1,0,1,0,1,0,2,1,0,0,2,1,0,2,0
2355,0,1,0,1,0,1,1,2,0,0,1,1,0,1,1,0,2,2,0,1,1
32907,1,0,2,2,0,0,2,0,0,1,1,0,0,1,2,0,2,1,1,1,0
7893,0,0,2,1,1,0,0,1,2,0,1,0,2,0,0,0,1,2,1,1,1
18014,1,1,0,1,1,2,1,1,2,1,0,1,2,1,0,0,0,0,1,1,0
25519,0,0,0,1,1,1,2,2,0,0,0,1,1,1,1,0,2,1,0,1,1
9160,1,0,1,0,0,2,1,0,2,0,1,1,0,0,1,1,2,1,0,2,1
