ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.dummy
23175,1,0,2,0,0,0,0,1,2,1,0,1,1,1,0,1,2,1,0,2,2,0,2,0,1,0,1,1,2,1,0,2,0,1,2,2,1,1,2,0,2,0,1,0,2,0,1,0,0,2,0
13846,0,0,2,1,0,0,2,1,0,0,1,1,2,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,2,2,0,0,1,1,0,2,1,1,0,2,0,0,2,1,0
1968,1,1,0,0,1,2,0,0,1,0,1,0,0,1,1,1,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,1,2,0,2,1,1,1,1,1,2,0,0,1,2,0,1
41018,1,0,2,0,1,2,1,0,2,1,0,1,2,1,2,0,2,2,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,2,1,0,0,1,0
8869,1,1,2,0,1,2,2,2,1,0,0,1,1,1,2,0,2,2,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,2,0,1,0,0,0,2,2,2,0,1,2,0,0,0,0,1
18378,0,1,2,0,1,1,2,1,1,0,0,1,0,1,1,0,0,2,1,0,0,1,2,1,1,1,0,0,0,0,1,1,0,1,2,0,2,0,0,0,2,1,2,0,1,0,0,0,0,1,0
46703,1,0,0,1,1,2,0,2,2,1,0,1,2,0,2,0,1,2,1,2,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,1,2,0,0,0,0,1,0,1,2,2,1,0,1,1,0
44603,0,1,0,2,0,2,2,1,0,1,0,0,0,1,2,1,1,0,0,2,1,0,2,1,0,0,0,0,0,0,1,1,1,1,1,2,0,1,2,0,2,0,2,1,1,0,0,0,0,2,1
48499,0,0,0,1,1,0,2,2,2,0,0,1,1,1,2,1,2,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,2,2,0,0,1,1,1,2,2,0
12554,1,1,2,2,0,1,0,2,0,0,1,0,1,0,0,0,1,2,1,1,0,0,0,1,1,1,1,1,2,1,1,1,1,1,0,2,1,0,2,1,0,0,1,2,0,2,1,0,2,2,1
32893,0,0,1,1,1,0,0,2,2,0,0,1,0,1,2,1,1,0,0,2,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,1,1,1,0,2,0,0
10085,0,1,2,0,1,2,0,2,0,0,1,1,1,1,0,1,0,0,1,2,2,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,2,0,1,0,0,2,0,0
17446,0,0,0,0,0,1,0,2,2,1,0,0,1,1,0,0,1,2,0,2,0,1,0,0,1,1,1,0,0,1,0,1,1,0,2,0,0,0,2,0,0,2,0,2,1,0,1,1,0,2,1
12096,0,0,2,1,0,1,2,2,0,0,0,1,1,0,1,1,2,1,0,0,1,0,0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,1,2,0,0,2,0,2,0,1,1,1,0,0,0
18281,1,0,0,0,1,1,2,2,1,0,1,0,1,1,1,1,0,0,0,1,1,1,2,0,1,1,0,0,2,1,0,2,0,0,0,0,1,1,0,0,1,2,1,1,2,0,0,1,1,1,1
6953,1,0,2,0,1,1,1,1,0,1,1,0,0,1,2,0,0,1,1,2,2,1,1,0,1,1,0,1,0,1,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,2,1,0,1,0,1
624,0,0,2,2,1,0,1,1,1,1,0,0,2,1,0,1,2,1,1,2,2,0,2,0,1,0,1,0,2,0,0,1,1,1,0,1,2,0,2,0,1,2,1,1,2,1,0,0,2,0,1
38766,0,1,2,0,1,1,1,2,1,0,0,0,0,0,1,1,0,1,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,0,0,2,2,0,1,1,0,1
15052,0,1,0,2,1,0,0,2,1,0,1,0,2,1,1,0,1,2,0,0,2,1,0,0,1,1,1,1,2,0,0,2,0,0,1,2,0,1,1,0,0,2,0,0,1,1,0,0,1,0,1
14729,0,0,0,2,1,1,0,2,2,1,0,1,1,1,2,0,1,0,0,2,2,1,0,1,1,1,1,1,0,1,0,1,1,0,2,2,0,0,2,1,0,2,1,1,2,2,0,0,1,0,1
49644,0,1,1,0,0,1,2,1,0,1,0,1,0,1,2,0,1,2,0,1,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,0,2,1,2,0,1,1,1,0,1,0,1,1,2,0,0
46552,0,0,0,0,0,1,1,0,1,1,1,1,2,0,2,1,0,1,1,2,0,1,2,1,1,1,1,0,2,1,0,1,0,0,0,0,0,0,2,1,1,0,1,2,2,2,1,1,1,1,1
38646,0,0,0,1,0,0,1,2,0,1,1,0,2,1,1,1,0,2,1,2,2,0,1,0,1,0,0,0,2,1,1,0,0,1,2,0,2,1,2,0,0,2,0,0,1,2,0,0,1,1,1
47116,1,1,2,0,1,2,0,2,0,1,1,1,0,1,2,0,1,2,1,1,2,0,1,1,1,0,1,1,2,0,0,2,0,0,1,1,2,1,0,1,1,2,2,2,2,2,1,1,2,0,1
43718,0,1,2,2,0,0,0,2,1,1,1,0,2,0,2,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,2,1,1,0,0,0,0,2,2,0,1,0,1,0,0,2,0
45493,0,0,0,1,1,2,0,0,1,0,0,0,1,1,0,1,0,2,0,2,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,2,1,0,1,0,2,0,2,1,1,0,1,1
20844,0,1,0,0,1,2,0,1,0,0,1,1,0,0,0,0,2,2,0,2,0,0,0,1,1,0,0,0,1,0,1,2,0,0,2,1,2,1,1,0,2,1,0,0,0,2,1,0,2,2,0
38442,1,1,2,2,1,2,2,0,2,1,0,0,0,1,2,1,1,0,1,2,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,2,1,1,1,1,1,1,1
10914,1,1,0,2,1,1,0,1,1,1,0,1,2,1,2,0,1,2,0,2,2,0,2,0,1,0,0,0,0,1,1,2,0,1,2,0,0,0,2,1,1,1,1,1,2,0,0,1,0,1,0
45665,1,1,0,2,1,0,0,1,0,0,1,1,0,0,0,1,2,1,1,1,2,1,0,0,1,0,0,1,0,0,1,0,0,1,2,2,1,1,2,1,1,2,1,1,0,2,0,0,2,0,1
34217,0,0,0,0,1,2,0,0,1,1,1,1,0,0,2,0,1,1,1,2,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,2,0,2,1,1,1,0,2,1,2,1,1,2,1,1
45060,0,1,1,2,1,2,2,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,2,1,1,2,0,2,0,1,0,0,1,1,1,0,1,1,0,0,0,0
27655,1,0,0,1,1,1,0,2,0,0,1,0,0,1,0,1,2,2,1,0,0,0,0,1,1,0,1,1,0,1,0,2,0,0,1,2,1,0,0,0,0,1,0,0,2,2,1,1,0,2,1
17279,0,0,2,2,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,2,2,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1
30010,0,0,1,1,1,0,0,1,2,0,1,0,1,0,1,1,0,1,1,2,2,1,2,0,0,0,1,1,0,1,0,2,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0
17233,0,0,2,1,1,0,2,2,2,1,1,0,2,1,1,0,2,1,1,2,2,1,0,0,1,0,1,0,1,1,1,2,1,1,0,0,2,0,1,0,0,0,0,0,2,1,0,1,2,0,0
39272,0,1,1,2,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,2,1,0,0,0,0,1,2,1,0,1,1,1,0,1,0,0
20612,1,1,1,2,1,1,2,0,0,1,1,1,2,0,1,1,2,0,0,1,0,1,0,0,0,1,1,1,0,1,1,2,1,0,1,0,1,1,2,1,0,1,2,1,2,2,0,0,0,1,1
46815,0,0,2,2,0,0,0,2,1,1,1,0,1,1,2,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,2,0,0,1,2,1,1,1,0,0,1,2,0,1,2,1,0
33233,1,0,1,1,1,0,0,2,2,1,0,1,1,1,2,0,1,2,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,2,1,2,0,0,2,0,0,0,2,1,1,0,2,1
27474,1,1,2,1,1,2,1,2,0,1,1,1,1,0,2,0,1,2,0,0,0,1,1,0,1,1,0,0,2,0,0,1,0,0,2,1,0,0,0,1,0,0,2,2,0,1,0,1,1,2,0
3562,0,1,0,2,1,2,0,2,0,1,0,1,2,1,0,0,1,2,1,0,2,1,2,0,0,1,1,0,1,1,0,2,0,0,1,2,2,1,0,0,0,2,2,0,1,0,0,1,0,1,0
1777,0,0,2,0,1,1,0,1,1,1,1,0,2,1,2,0,1,1,0,2,1,1,1,1,0,1,1,0,2,0,0,2,0,0,1,0,2,1,2,1,0,1,2,0,1,1,1,0,0,0,1
14142,0,0,2,1,1,1,0,1,2,0,0,1,1,0,1,1,2,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,2,1,0,1,0,1,1,2,0,0,2,0,0,1,1,2,0
49792,1,1,2,1,0,2,0,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,2,0,2,2,1,0,1,2,1,1
44753,1,0,2,1,0,0,0,0,1,0,0,1,1,0,2,0,2,0,1,1,2,1,1,0,1,1,0,0,0,1,1,1,1,0,2,0,1,1,0,0,1,2,2,0,1,0,0,0,0,1,1
9849,1,0,0,1,0,1,0,0,2,0,0,0,1,1,2,0,0,0,0,1,0,1,0,0,1,1,1,1,2,1,0,1,0,0,1,2,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1
49409,0,1,0,2,1,0,0,2,2,0,0,0,2,1,2,0,1,2,1,1,2,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,2,1,1,1,2,0,1
29000,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,2,0,1,2,1,2,1,0,0,0,0,1,0,0,2,0,0,0,1,2,0,1,1,1,0,1,1,0,2,0,0,0,0,1
45574,0,0,1,1,1,2,2,2,2,0,1,1,2,0,2,1,0,0,0,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,2,0,0,1,1,0,1,2,1,0,2,1,1,0,2,2,1
37374,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,2,0,1,2,0,0,1,0,2,0,2,1,1,2,0,1,1,1,0,0,0,2,1
4806,1,0,1,0,0,0,0,2,1,0,1,1,0,1,2,1,1,1,1,0,1,1,1,1,1,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,2,1,1
28144,0,1,1,2,0,0,0,2,2,0,1,1,1,0,2,1,1,0,1,0,2,0,0,0,1,0,1,1,0,0,1,2,0,0,2,0,2,0,1,0,1,2,0,0,0,2,0,0,0,2,0
7914,0,0,0,2,0,2,0,2,0,0,1,0,1,1,1,1,1,1,0,1,2,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,2,0,2,1,1,1,1,2,2,0,1,0,2,0,1
24165,0,1,2,0,0,2,2,0,2,1,0,0,0,0,0,0,2,0,1,2,2,1,1,0,0,0,1,1,2,0,0,2,0,1,0,2,1,1,0,0,0,2,1,2,2,1,0,0,2,0,1
9983,1,1,1,0,0,1,2,1,2,1,1,0,1,0,2,0,1,0,1,1,2,0,2,0,0,1,0,1,2,1,0,2,1,1,2,0,1,0,0,0,1,1,0,0,1,1,0,0,1,2,1
16556,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,2,2,0,1,0,1,1,1,1,0,1,1,2,0,1,0,2,2,0,0,0,0,2,1,1,1,1,0,0,1,2,0
39840,1,1,2,2,1,2,0,2,0,1,0,1,0,1,2,0,1,0,1,0,2,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,2,1,2,1,1,0,1,1,0
2043,1,1,1,0,1,1,2,0,2,0,0,0,1,0,0,1,1,0,0,2,2,1,1,1,0,1,1,0,2,0,1,0,0,0,2,0,0,0,0,1,2,2,1,0,1,1,1,0,1,2,1
10003,1,1,2,2,0,0,1,1,1,0,1,1,0,1,0,0,2,1,0,1,2,0,2,1,1,1,0,0,2,0,1,0,1,0,1,1,1,1,0,1,2,0,0,1,0,1,0,1,2,2,1
16821,1,1,1,1,0,0,0,2,0,1,0,1,2,1,2,0,2,1,1,2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,2,1,1,1,1,1,0,1,2,1
27159,0,0,1,2,0,0,2,1,2,0,1,1,2,1,1,0,1,0,0,0,2,0,0,1,0,1,0,0,1,0,1,1,0,0,2,0,1,0,0,1,0,2,2,2,1,2,0,0,1,1,1
15628,0,1,1,2,0,0,0,2,0,0,1,1,1,1,2,1,0,1,0,2,2,1,0,1,1,1,0,0,2,0,1,2,1,1,1,2,2,0,2,1,1,2,0,2,1,2,1,0,2,0,1
49261,1,1,1,2,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,2,0,0,2,1,2,1,2,1,1,1,0,0,2,2,0,0,0,0,0
36069,1,1,1,1,0,1,1,2,1,0,1,1,2,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,0,1,0,1,0,1,0,1,0,2,2,0,1,0,0,0
40771,1,1,1,2,1,0,2,1,0,1,0,0,0,0,2,1,2,2,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,2,0,2,2,0,2,2,0,0,1,0,1,1
38979,1,0,2,2,1,0,0,2,2,1,1,1,0,0,0,1,1,0,0,2,2,0,0,0,1,1,1,0,0,1,1,1,1,1,2,2,1,0,2,1,0,1,1,0,1,1,1,0,2,2,0
28196,1,1,2,0,0,1,0,2,1,1,0,0,2,1,1,1,1,0,1,2,2,1,0,1,0,1,0,1,0,1,0,2,1,0,1,1,1,0,2,1,1,2,0,0,2,0,0,1,0,0,0
6478,1,1,1,0,1,0,0,1,0,1,0,0,1,0,2,1,2,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,2,1,2,0,2,1,2,0,1,2,2,2,1,1,2,0,1
28459,1,0,2,1,1,2,0,2,0,1,0,1,1,0,1,1,1,2,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,1,1,1,0,1,1,2,0,0,1,0,1,0,0,2,0
12961,1,0,1,2,0,0,0,2,0,0,1,0,0,1,1,1,2,1,0,0,2,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,2,0,2,1,0,2,1,1,2,0,0,0,2,1,0
32243,0,1,1,0,0,1,1,2,2,0,1,0,0,1,2,0,2,1,1,2,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,2,0,1,1,0,1,1,2,2,2,1,0,0,0,0
2979,1,0,2,2,0,2,1,1,1,0,1,1,2,0,0,1,1,2,1,2,0,1,0,1,1,0,1,0,2,0,1,1,0,0,2,1,0,0,0,1,1,2,0,1,2,1,0,0,2,1,0
21299,0,0,1,2,1,0,0,2,2,1,1,1,1,1,1,0,0,1,1,2,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,2,1,1,0,0,1,2,1
18226,1,1,2,2,0,0,2,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
36020,0,0,2,2,1,0,2,1,0,1,0,1,0,0,1,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,2,1,1,2,2,0,0,0,0,1
19008,0,0,2,0,1,1,0,0,2,0,1,0,2,0,2,1,0,0,1,1,2,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,1,0,1,1,2,2,0,0,1,2,1,0,0,1,1
3027,1,1,0,0,0,0,0,2,0,0,1,0,2,0,1,1,0,2,1,1,0,0,2,0,0,1,1,0,0,0,0,2,1,0,2,2,1,0,1,0,2,0,0,0,0,2,0,0,0,1,0
30018,0,0,2,2,0,1,1,1,0,1,1,0,2,0,1,1,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
18268,1,0,2,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,2,1,1,0,0,1,0,1,1,1,1,0,1,2,1,0,2,1,1,0,2,2,0,1,0,1,2,2,0
25444,0,1,0,2,1,0,0,1,1,0,1,0,0,1,2,0,0,0,0,2,1,1,0,1,0,1,1,0,1,0,0,2,1,0,0,2,0,1,2,1,0,2,0,0,2,0,0,1,1,1,0
48350,0,0,1,2,0,1,2,1,2,1,1,1,2,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,2,0,1,1,1,1,0,1,0,1,1,1,1
48280,0,1,2,2,0,2,2,2,2,1,1,1,2,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,1,1,1,0,0,2,0,0,1,0,1,0,0,1,2,1,1,0,1,2,0
14512,1,0,2,0,0,2,1,0,2,1,1,1,2,0,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,2,0,1,1,0,2,1,0,0,0,0
48052,1,0,2,0,0,2,1,2,2,1,0,0,2,1,0,1,1,0,1,2,0,0,1,0,0,0,1,1,1,1,1,1,0,0,2,2,2,0,1,1,1,2,0,1,0,2,0,0,0,2,0
45132,0,0,1,1,0,0,1,2,2,1,0,1,2,1,0,1,0,2,0,2,1,0,2,0,1,1,1,0,1,1,1,0,1,1,2,1,2,1,2,0,1,1,2,1,2,2,0,0,1,1,0
36958,1,1,0,2,1,0,1,1,1,1,0,1,0,1,2,1,1,2,0,0,2,1,2,0,0,0,1,1,0,1,0,2,0,0,1,2,2,0,1,1,1,2,0,1,0,2,1,1,1,0,1
21826,1,0,1,0,0,1,1,1,2,0,0,0,2,1,0,1,1,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,1,1,1,2,2,1,1,0,0,0,0,0,1
16126,0,1,1,0,1,1,2,0,2,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,1,0,2,0,0,2,2,0,0,2,1,0
20729,0,1,2,1,0,2,0,1,2,0,0,1,1,1,2,0,2,2,1,2,2,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,2,1,1,0,2,0,1,0,1,1
9207,0,1,1,1,0,0,1,2,2,1,0,0,0,1,2,0,0,0,0,2,1,0,2,0,0,0,0,1,0,1,1,2,0,1,1,0,0,1,2,1,0,2,2,2,0,2,0,0,2,0,0
1437,0,1,2,1,1,2,0,2,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,2,0,2,1,1,1,0,2,2,1,1,2,0,1,0,1,1
29674,1,0,2,1,1,2,0,2,1,1,0,0,0,1,1,0,1,1,1,2,0,1,1,0,0,1,0,1,0,1,1,2,1,1,1,1,2,0,1,0,2,2,0,1,0,2,0,0,0,1,0
12041,0,0,1,0,0,2,2,2,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,2,2,0,2,0,0,0,1,1
250,0,0,0,2,1,1,0,2,0,0,1,0,0,1,1,1,0,0,1,1,2,1,1,0,0,1,1,1,1,1,0,0,1,1,2,0,2,1,2,1,2,1,0,2,1,1,0,0,0,2,1
3600,1,0,0,2,0,0,0,2,2,1,1,1,0,1,0,1,0,0,0,2,2,0,1,1,0,1,1,1,2,0,0,2,0,1,2,0,2,1,2,1,1,0,0,2,1,0,0,1,0,1,1
31867,0,0,2,0,0,2,1,1,0,0,0,0,1,1,2,1,0,0,1,2,0,1,1,0,0,1,0,1,0,1,1,1,0,0,2,2,0,0,0,0,2,2,1,1,2,0,0,1,0,1,1
9633,1,1,2,1,1,0,2,1,2,0,0,0,0,1,2,1,1,1,0,2,1,1,1,1,1,0,0,0,0,1,1,2,0,0,1,2,2,1,1,0,2,2,1,1,1,0,1,0,2,2,1
23069,1,1,0,1,0,0,1,0,2,0,1,1,2,1,2,0,1,2,1,2,0,0,2,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,1,0,2,0
29865,0,0,2,1,1,0,2,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,2,2,0,1,0,0,0,0,2,1
20051,1,1,0,2,0,2,2,1,1,1,0,0,1,0,1,1,1,2,1,2,2,0,2,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,2,0,1,1,2,0,0,1,0,1,1,1,1
49567,0,0,0,2,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2,0,1,1,2,0,0,2,0,2,2,2,0,0,0,2,0
43335,0,0,1,2,1,1,1,2,0,1,0,1,0,0,2,1,0,0,1,1,2,0,0,0,1,0,0,1,2,0,0,2,0,0,2,0,2,0,0,0,1,2,1,1,1,2,1,0,1,1,0
47237,1,1,2,2,0,1,2,1,0,1,1,1,1,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,2,0,0,1,1,0,2,0,0,0,0,1,0,2,1,0,2,2,1,0,0,1,1
16021,1,0,1,2,0,0,0,2,0,1,0,1,1,0,2,0,0,2,1,2,1,1,0,1,1,1,0,0,1,1,1,2,0,0,0,2,2,1,2,1,0,2,2,1,1,2,1,1,0,2,1
19115,1,1,1,0,0,0,1,1,2,1,1,0,1,1,2,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,2,0
23397,0,1,1,2,0,0,0,2,0,0,0,1,0,1,0,0,1,0,1,2,2,1,2,0,0,0,1,0,0,0,1,1,0,1,1,2,0,0,1,0,1,2,2,0,0,1,1,1,0,1,1
25192,0,0,0,0,0,0,1,1,0,1,1,0,0,1,2,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,2,2,1,1,1,1,2,0,1,2,2,1,1,1,0,0
47846,1,1,1,2,1,0,0,1,1,1,0,1,0,0,2,0,2,2,0,1,2,0,2,0,1,0,0,0,0,0,0,2,1,0,1,0,2,0,1,1,1,2,0,2,0,1,1,1,0,1,0
16065,1,0,1,1,0,1,2,0,1,1,1,0,1,1,2,1,2,0,0,1,1,1,0,1,0,1,1,1,2,1,1,1,1,0,1,1,1,0,2,1,2,1,2,0,1,2,0,1,1,1,0
29488,0,0,1,2,0,0,1,1,2,1,1,0,1,1,2,0,1,2,0,2,1,0,2,0,0,1,1,0,2,1,0,2,1,1,1,1,2,1,1,1,2,0,0,0,1,1,0,0,1,1,0
