ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.dummy
31373,1,0,2,2,1,1,2,0,2,1,0,0,2,1,0,0,0,1,0,1,0
31001,0,1,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
26575,1,1,1,2,1,0,1,2,1,1,0,0,2,0,2,0,2,2,0,1,1
8928,1,1,0,2,0,0,1,1,0,0,1,1,0,1,2,0,0,2,1,2,1
28643,1,0,2,1,0,2,2,1,0,0,1,1,0,0,2,1,0,2,1,1,1
26850,0,0,2,0,0,1,1,0,0,1,1,0,0,1,2,0,2,2,1,2,1
27622,0,0,2,2,0,0,0,2,1,0,1,0,2,0,1,1,0,2,0,0,0
1664,0,0,1,2,0,0,2,1,1,1,1,1,0,1,0,0,0,2,0,2,0
23917,0,0,0,2,1,0,1,1,2,1,0,1,1,1,1,1,2,0,1,2,1
49412,1,1,1,0,1,0,2,0,1,0,0,1,2,1,0,1,0,1,1,1,0
37495,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
24675,1,1,0,2,0,0,2,2,0,0,1,1,1,1,2,0,2,1,0,1,0
9164,1,0,2,1,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0
40450,1,0,2,0,0,1,1,0,1,0,1,1,0,1,0,0,2,2,0,2,1
45918,0,0,1,2,0,1,1,0,1,0,0,1,0,0,2,1,1,1,1,2,0
48616,0,0,1,2,0,0,2,2,0,1,0,0,1,0,2,0,1,0,0,2,0
43700,1,1,0,1,1,2,1,0,0,0,1,1,2,1,2,0,0,2,0,0,0
38464,0,1,1,2,0,2,1,0,0,1,1,1,2,1,2,0,2,0,1,0,1
13012,0,1,1,0,0,1,2,2,1,0,1,1,0,0,2,0,1,2,1,0,0
13709,1,1,2,2,0,0,0,0,0,1,0,1,0,1,0,1,1,2,0,0,1
11745,0,1,0,1,0,2,2,1,0,1,0,1,1,0,0,1,1,2,1,0,0
28864,1,0,0,2,0,2,0,2,1,0,1,0,1,0,2,0,0,1,1,2,0
19038,0,1,2,2,0,0,0,2,0,0,0,1,2,1,1,0,0,0,1,0,1
31989,0,0,1,1,1,0,1,2,2,0,1,1,2,1,2,1,2,1,1,2,1
24034,1,0,0,0,1,2,0,1,1,0,0,1,2,0,2,0,0,1,1,0,1
34117,0,1,2,0,0,2,0,2,1,0,1,1,1,1,1,1,1,1,0,2,1
12922,1,0,0,0,0,2,0,2,2,1,1,1,2,0,0,0,2,0,1,0,0
8074,1,0,1,2,0,2,1,2,0,0,1,1,1,0,2,1,1,1,1,2,1
28963,0,0,0,0,1,0,2,1,1,0,0,0,2,1,0,0,2,2,0,0,0
41818,0,0,2,1,1,1,1,2,0,1,0,0,0,0,0,0,2,0,0,1,0
46000,1,1,1,0,1,2,1,0,0,0,1,1,1,1,2,1,2,1,1,1,1
10007,0,0,1,2,1,1,1,2,0,0,0,1,0,0,0,1,0,2,1,0,0
49781,0,0,0,0,0,0,2,2,2,1,1,1,2,1,2,1,1,1,0,1,0
41664,1,0,1,1,0,0,2,0,0,1,1,0,1,0,2,1,0,2,1,2,1
4353,0,0,2,1,0,1,2,0,0,1,1,0,0,0,2,0,2,2,0,1,1
32,1,1,1,0,1,0,0,1,2,1,0,1,2,1,0,0,2,0,1,1,0
32352,1,1,0,2,0,0,2,2,0,1,0,0,0,1,2,1,1,0,1,0,0
49426,0,0,2,2,0,0,1,1,0,1,1,0,2,0,2,1,2,1,0,1,1
30406,1,1,2,0,1,2,1,1,1,0,0,1,0,1,1,0,2,2,0,1,1
35498,0,0,0,2,0,0,2,0,0,1,1,0,1,1,1,0,2,2,0,1,0
42837,1,0,2,2,0,1,1,1,2,0,1,1,2,0,2,0,1,2,1,2,0
908,0,0,2,1,1,1,2,0,1,0,0,1,1,1,2,1,0,2,1,2,0
35988,1,1,1,2,0,0,1,2,0,0,1,1,1,0,1,0,2,0,0,0,0
44723,0,0,1,2,0,1,1,0,1,0,1,1,0,1,2,0,2,1,0,1,1
13243,0,0,2,1,1,0,0,2,0,0,1,1,2,0,1,0,2,2,0,2,1
22525,0,0,0,0,1,1,1,0,0,0,0,1,2,1,2,0,0,0,0,2,0
44427,1,0,1,2,0,0,1,1,0,0,1,1,1,1,2,1,0,2,1,1,1
20890,0,0,2,0,1,0,1,1,1,1,1,0,1,0,1,0,0,2,0,2,0
21937,0,0,1,0,0,0,0,2,1,1,0,1,0,1,1,1,2,1,0,1,1
14847,1,1,0,1,0,0,2,1,2,0,1,0,0,0,0,0,2,2,0,1,0
48352,1,1,0,1,1,0,2,1,0,1,0,1,2,0,0,0,1,0,0,2,0
11616,1,1,2,2,1,0,2,1,0,0,1,1,2,1,2,0,2,2,1,1,0
32750,1,0,0,2,1,0,1,2,0,1,1,0,0,0,0,1,0,1,1,0,1
28349,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,2,0
13258,1,0,1,2,1,1,2,0,0,1,0,1,1,1,0,1,0,1,0,2,1
24813,0,1,0,1,0,1,2,1,1,0,1,1,1,1,0,1,1,2,1,0,0
4918,1,1,1,0,1,1,2,0,2,1,0,0,0,0,2,1,0,0,1,2,0
36416,0,0,2,0,1,0,1,2,1,0,1,0,2,0,1,1,2,2,0,1,1
37509,0,1,1,2,1,0,1,2,0,0,1,0,0,0,2,0,0,2,0,1,0
37591,0,1,1,0,0,2,0,1,2,1,1,0,0,0,1,0,2,2,0,0,0
2662,1,1,2,1,1,1,2,0,2,0,1,0,0,0,1,1,2,1,0,2,0
25847,0,0,2,0,0,0,0,1,2,0,0,1,0,1,2,0,2,0,1,2,1
25109,0,1,2,1,1,1,1,2,2,0,0,1,1,1,1,1,2,0,1,1,0
49813,1,0,1,0,0,2,1,1,1,1,1,0,0,0,0,1,0,2,0,0,1
46152,1,0,1,0,0,1,1,2,1,1,0,1,2,1,0,1,0,1,0,2,1
26320,0,0,1,1,1,0,2,2,2,0,1,0,0,0,1,0,0,2,1,0,1
28216,1,1,1,0,0,0,0,1,2,0,1,0,0,1,2,0,0,1,0,1,1
45627,0,1,1,1,0,1,1,2,1,0,1,1,2,1,2,0,2,2,1,2,0
39944,1,0,0,2,0,2,0,0,2,1,1,1,1,0,0,1,2,1,0,2,0
28784,0,1,0,1,1,0,1,0,1,0,0,1,2,1,1,0,0,0,1,2,1
27934,0,1,0,2,1,1,1,2,1,1,0,1,1,0,1,0,2,2,1,1,0
26402,1,1,2,1,1,1,1,1,0,0,1,1,0,0,2,1,2,2,1,2,1
38060,0,1,1,0,1,2,0,0,1,0,0,1,0,1,1,0,1,2,1,1,1
9405,1,0,2,0,0,0,0,2,0,0,0,0,1,1,2,0,1,2,0,1,0
28206,0,1,0,0,0,1,1,0,0,0,0,1,2,1,1,1,0,2,1,1,0
34031,1,1,1,0,0,2,1,1,1,0,1,0,0,0,0,0,2,2,0,0,0
21627,0,0,0,2,1,0,2,2,1,1,1,1,0,1,2,1,2,2,0,0,0
12141,0,1,1,0,1,0,1,2,0,0,0,0,0,0,1,1,2,0,0,2,0
29770,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
5951,1,0,1,0,1,2,1,2,1,0,0,0,0,1,1,0,1,2,0,0,0
39191,0,1,1,0,0,2,1,0,1,0,1,1,2,0,1,1,0,2,0,0,1
36405,0,1,1,1,0,2,1,1,2,0,0,0,2,0,0,1,1,2,0,1,1
25525,1,0,0,2,0,1,1,2,2,0,1,0,1,0,1,0,1,1,1,1,0
17889,1,1,0,1,1,0,2,0,2,0,0,0,1,1,2,0,0,1,1,1,1
2239,1,0,2,1,0,1,0,0,2,0,1,1,1,1,2,1,2,0,1,1,0
47390,0,0,2,0,1,1,2,1,0,0,0,0,1,0,2,0,2,0,1,1,0
5838,1,0,0,0,1,0,1,2,2,1,0,1,2,0,2,1,1,2,1,0,0
39479,0,0,2,1,1,2,0,2,0,1,1,0,2,1,1,0,0,2,1,0,0
16677,0,1,1,1,0,1,1,2,0,0,1,1,0,1,0,1,0,2,1,1,0
10248,1,1,2,0,1,2,0,0,0,0,1,1,0,0,0,1,2,2,1,0,0
26906,0,1,1,1,0,1,2,0,1,1,1,0,2,0,0,1,1,1,1,0,0
29931,0,0,2,0,0,2,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0
48590,0,1,1,1,0,2,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0
14173,1,1,2,0,1,2,2,1,0,0,1,1,0,1,1,1,1,2,0,2,1
5784,1,1,1,2,0,1,2,1,0,0,1,1,1,1,1,0,2,2,0,2,1
44980,0,1,1,1,1,1,2,2,0,0,0,1,0,0,1,1,0,0,0,2,0
10628,0,0,1,2,1,0,1,0,1,0,1,0,2,0,1,1,0,2,0,2,1
4682,0,0,2,0,0,1,1,2,1,0,1,1,1,0,2,0,0,2,1,1,0
2080,0,1,1,0,0,0,1,0,1,0,0,1,0,1,2,1,1,1,0,0,0
37443,0,0,0,2,0,0,1,2,0,0,1,0,1,1,2,0,2,2,0,0,1
36906,0,1,1,1,0,0,0,2,1,0,0,1,1,0,1,0,1,2,0,0,0
37529,0,0,0,0,0,0,2,1,2,1,1,0,2,0,0,0,2,1,1,1,0
12028,0,1,1,0,1,1,2,2,0,0,1,1,1,1,0,1,1,0,0,1,1
24563,0,1,1,0,1,1,1,2,0,0,0,0,0,1,1,0,2,2,1,1,0
31046,0,1,2,1,1,0,0,1,0,0,1,1,0,0,1,0,2,2,1,0,1
9882,0,1,1,0,0,0,1,0,1,0,1,1,2,0,2,0,0,2,1,2,0
18706,0,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,0
26790,0,1,1,1,0,2,2,1,1,0,1,1,1,1,2,0,2,2,0,0,0
22965,0,0,1,2,0,2,1,2,0,1,1,1,1,1,1,1,2,2,0,1,1
294,0,1,1,2,1,2,1,0,1,0,0,1,0,1,2,0,1,1,0,1,0
43920,1,0,2,0,0,1,0,1,1,0,0,1,1,0,2,1,1,1,0,1,1
24625,1,1,0,1,1,2,1,0,0,1,1,0,0,0,2,1,2,1,0,1,0
10459,0,0,1,2,1,1,2,0,0,1,1,0,0,0,1,0,0,2,0,1,1
31407,0,1,0,1,0,0,0,1,0,0,1,1,0,1,2,1,2,2,0,1,0
23305,1,0,2,1,0,2,0,2,1,0,1,1,0,1,2,0,2,0,1,2,1
983,0,1,1,2,1,1,0,2,1,0,1,0,0,1,1,0,1,2,1,1,1
5554,0,1,1,1,0,1,1,2,1,1,0,0,1,0,2,0,0,2,1,0,0
18396,0,0,2,0,0,0,1,1,1,1,1,0,1,0,1,0,2,2,0,1,0
23259,0,0,1,1,0,1,2,1,2,0,1,1,0,0,0,0,0,0,0,1,1
13658,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
28537,1,1,1,0,1,0,1,1,2,0,0,0,1,0,1,0,2,0,0,2,1
36622,0,0,2,2,0,0,1,2,0,1,1,0,2,1,2,0,2,2,0,2,1
56,0,0,1,2,1,2,1,0,1,1,1,0,2,0,2,0,0,2,0,2,1
33758,1,1,0,1,1,0,0,2,2,0,1,1,2,1,1,1,2,0,0,2,0
12831,0,0,2,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1
45170,0,0,2,1,1,0,1,0,2,1,1,1,2,1,0,1,1,2,1,1,0
9719,0,1,2,2,0,1,1,1,1,0,1,1,0,0,2,0,0,2,0,1,0
22781,0,0,1,2,0,0,2,1,1,0,1,0,0,0,1,0,1,1,1,2,0
2510,0,1,1,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0
30934,1,1,1,0,1,0,2,0,0,0,1,0,0,0,1,1,2,0,1,1,0
8812,0,0,1,1,1,2,1,0,0,0,0,0,1,0,1,1,1,1,0,2,0
748,1,0,0,1,1,2,1,2,0,0,0,1,1,0,1,1,2,0,1,0,0
10445,0,1,1,2,1,0,2,0,0,1,1,1,1,1,0,1,1,0,1,2,0
24996,1,1,1,1,0,0,2,1,2,0,1,1,1,1,2,0,0,0,1,0,1
34324,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,2,0
40612,1,1,2,2,1,0,1,2,0,1,0,0,0,1,1,1,1,0,1,2,0
35918,1,0,2,2,0,1,0,2,1,0,0,1,0,0,2,0,0,2,0,2,1
33103,0,1,2,0,1,0,2,2,1,0,1,0,1,0,1,0,0,2,1,1,1
7371,0,1,0,1,0,2,1,1,2,0,0,1,0,1,1,0,1,0,1,2,0
10112,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,1,1,2,1,0,1
21522,0,0,1,0,0,2,0,1,1,0,1,0,2,0,1,0,0,0,1,0,0
7350,1,1,0,1,0,0,1,2,2,0,1,1,0,1,1,1,1,1,0,2,1
13870,1,0,2,0,0,2,0,1,0,0,0,1,2,0,2,0,0,1,1,1,1
43638,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,1,2,1,0,1,0
28489,1,0,0,0,0,2,0,0,1,0,0,1,2,1,2,0,1,1,1,1,0
26475,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,2,0,1,0,0
2822,0,0,2,0,1,2,2,0,0,1,0,1,1,1,1,0,1,0,0,2,1
14275,1,0,1,1,0,2,0,2,1,0,1,1,2,0,2,0,0,2,0,1,1
12343,1,1,2,1,1,2,1,1,1,0,1,1,2,0,2,1,2,1,0,0,1
45481,0,1,2,2,1,0,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0
20029,0,0,2,1,1,1,2,1,2,0,0,1,0,0,0,0,0,2,0,2,1
39097,0,1,1,0,0,1,1,1,2,1,1,0,0,0,2,0,0,2,0,1,1
47185,1,1,0,0,0,2,1,0,1,1,0,0,2,1,2,0,1,0,1,2,0
5079,1,1,1,0,0,0,1,2,2,0,0,1,0,1,0,1,0,0,0,0,0
10259,1,1,2,2,0,0,1,1,2,0,1,1,2,0,2,1,2,2,0,2,0
12492,0,1,0,1,0,2,0,2,1,0,1,1,0,1,2,1,2,2,0,1,1
1337,1,0,2,1,1,2,2,1,2,0,0,1,0,0,1,1,0,2,0,2,0
10046,1,1,2,2,0,0,1,2,0,1,1,1,2,1,2,0,2,1,1,0,0
19112,0,1,0,1,0,2,0,0,1,0,0,0,1,0,2,0,1,0,1,1,0
10536,0,1,2,1,1,0,1,2,0,0,1,1,0,1,2,0,1,2,0,2,1
2777,1,1,2,2,0,1,1,2,2,0,1,0,2,0,1,0,1,2,0,0,0
19954,1,1,2,1,1,0,1,2,0,0,1,1,1,1,0,1,2,2,1,0,0
2900,1,1,1,1,0,0,1,2,1,0,0,1,0,1,1,0,0,2,0,1,0
39134,0,0,1,2,0,0,1,2,2,1,0,1,0,0,0,0,0,1,0,2,1
45524,0,0,2,0,0,0,0,1,0,1,0,0,1,0,2,1,1,0,0,2,1
33867,0,1,2,2,1,1,2,2,0,1,1,1,2,1,2,1,2,0,0,1,1
39000,1,0,2,1,1,1,1,0,2,1,0,1,2,1,1,1,2,0,1,1,1
31792,0,0,0,0,1,2,1,2,1,0,0,1,2,1,2,0,0,0,0,1,0
15569,0,1,1,2,0,1,2,0,1,1,1,0,0,0,1,0,0,0,1,2,0
35964,0,0,2,2,0,0,1,0,1,0,0,0,2,0,1,1,1,2,1,1,0
36188,0,0,2,1,0,1,1,2,0,0,1,1,0,1,2,1,2,2,1,2,1
15903,0,1,1,2,1,1,1,0,0,1,1,1,2,1,0,1,0,2,0,0,0
49294,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,2,1,1,1
12888,0,1,2,0,1,1,0,2,1,0,0,1,1,1,2,0,0,2,0,2,1
2820,1,0,1,0,0,2,0,0,1,0,1,0,1,0,1,0,2,1,1,0,0
48181,1,0,1,0,0,0,0,2,1,0,1,1,0,1,2,1,0,1,1,2,1
41459,0,1,1,2,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,1,0
21681,0,1,0,1,0,2,0,0,1,1,1,0,1,0,0,1,2,1,0,1,0
2427,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,2,1
48565,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,1,0,2,0,2,1
36846,1,0,0,1,1,0,0,2,0,0,0,1,1,0,1,1,1,2,0,2,1
49516,0,1,2,2,1,0,2,0,1,0,1,0,2,0,2,0,2,0,0,1,0
47739,0,0,0,2,0,0,2,2,0,0,0,1,1,0,2,0,0,0,0,1,0
33762,0,1,1,2,1,1,1,0,0,1,1,0,0,1,2,0,0,2,0,0,1
49589,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2,0,1,1
3497,1,0,1,1,0,0,2,1,1,0,0,1,0,1,2,0,0,1,1,2,1
8797,0,1,0,0,0,2,2,1,0,0,1,1,2,0,0,1,2,0,0,0,1
41772,0,0,0,0,0,1,1,1,2,0,1,0,2,1,1,1,0,2,1,0,0
26942,1,0,0,2,0,0,1,2,0,1,1,0,1,0,0,0,1,2,1,0,0
29934,0,1,1,2,0,1,0,2,0,1,1,0,0,0,2,1,0,1,0,2,1
10768,0,1,2,2,0,2,0,1,1,0,0,1,2,1,1,1,1,2,0,2,0
21133,1,0,1,0,1,1,1,1,2,0,1,1,0,0,0,0,2,2,0,0,0
33371,1,1,1,2,0,2,0,1,2,0,0,1,2,1,1,1,1,2,0,1,1
31833,1,1,1,0,1,2,1,0,0,1,1,0,2,0,0,0,2,1,1,1,0
24980,0,0,0,2,0,0,1,0,1,1,1,1,1,1,0,1,2,1,1,2,0
46820,0,0,1,2,1,1,0,1,0,0,0,1,2,0,2,1,1,0,1,0,0
5986,1,0,0,2,0,2,1,1,0,0,1,1,1,0,1,0,2,2,0,2,1
17588,0,1,1,1,0,2,2,2,2,0,1,1,0,1,2,0,2,1,0,2,1
9912,0,0,0,2,0,1,0,0,2,1,0,0,1,1,0,0,1,2,0,1,1
31457,0,1,0,1,1,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
44697,0,0,1,2,0,1,1,2,1,1,1,1,0,1,0,1,0,0,1,0,0
10556,0,0,1,2,0,1,1,1,0,0,1,1,0,1,2,1,1,2,1,2,0
48581,0,1,2,2,0,1,1,2,0,0,1,1,0,1,1,0,1,2,0,0,0
24315,0,1,2,1,0,2,0,0,2,0,1,1,1,1,1,1,2,2,0,1,1
14397,1,0,0,0,0,2,1,0,1,1,1,1,2,1,1,1,2,0,0,1,0
39779,0,1,1,0,1,1,2,2,1,0,1,0,2,0,1,0,1,0,0,0,1
19275,1,0,1,2,0,0,2,1,0,1,1,1,0,1,0,1,2,1,1,2,1
36288,0,1,2,0,0,1,0,1,2,1,0,0,1,0,2,0,1,2,1,0,0
18451,1,1,1,0,1,0,1,0,2,1,0,0,1,1,1,1,0,2,1,0,1
13160,1,0,1,1,0,1,0,2,1,0,0,1,1,0,2,0,2,2,0,1,1
26069,1,1,1,2,0,0,1,2,1,1,1,0,0,0,1,0,0,2,1,1,1
35683,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,0,1,2,0,1,1
49553,1,1,0,2,1,0,0,2,0,1,1,1,1,1,2,0,1,2,1,1,0
48987,0,0,2,1,0,0,0,2,1,1,0,0,0,0,2,0,1,2,1,2,0
31012,1,1,0,1,0,1,2,0,0,0,1,1,0,0,1,1,2,2,1,1,0
13133,1,1,0,0,0,1,1,2,0,1,1,0,2,0,2,0,2,1,0,2,0
18611,0,1,1,0,1,1,1,2,1,1,1,1,0,0,2,1,1,1,1,0,0
17670,1,1,0,1,0,0,1,2,0,0,1,1,2,1,2,0,1,0,0,0,0
20437,0,0,0,2,0,0,0,2,1,1,1,0,2,1,0,0,2,1,1,1,1
6038,1,1,1,2,0,0,0,2,2,1,1,0,0,0,1,0,1,2,0,1,1
30314,1,1,2,2,1,0,1,2,0,0,1,0,2,0,1,1,2,1,1,2,1
33410,0,1,1,0,0,1,0,0,2,0,1,0,0,1,1,0,1,1,1,1,1
46522,1,1,1,0,0,0,0,0,0,1,1,0,2,1,2,0,0,2,1,2,1
1477,1,1,1,2,1,0,1,2,0,1,1,0,0,0,2,0,2,2,1,1,0
42483,1,1,1,2,0,2,1,1,0,1,0,1,1,1,2,0,0,1,0,0,0
20448,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,2,1,1,1
32537,0,0,1,0,0,1,1,0,2,1,1,0,0,1,2,0,2,2,0,2,1
32077,0,1,1,2,1,2,1,0,1,1,0,1,0,1,0,0,1,2,0,1,1
26589,0,0,1,2,1,0,1,1,1,0,0,1,1,1,1,1,2,0,1,2,1
18714,1,1,1,1,0,0,1,2,1,0,0,1,1,1,2,1,0,2,1,1,0
21125,0,1,2,0,1,1,1,2,0,1,0,0,1,0,2,1,1,1,1,1,1
49634,1,1,1,2,0,1,1,0,2,1,1,0,1,0,2,1,2,2,0,0,1
21054,0,0,1,0,0,2,1,2,2,1,1,1,1,1,1,1,1,2,0,2,1
16317,0,0,2,2,1,1,1,1,1,0,1,1,2,1,2,1,0,2,1,0,0
12539,1,1,1,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1,2,0
24772,0,1,1,0,0,2,0,1,1,0,0,1,0,1,1,0,0,0,1,2,1
13843,0,0,1,2,0,0,2,0,1,1,1,0,2,0,2,0,2,1,0,0,0
14881,1,0,2,1,1,0,2,0,2,1,1,1,0,0,0,1,2,2,1,0,0
10890,1,0,0,2,0,2,2,2,2,1,0,0,1,0,2,0,2,2,1,0,0
33603,0,0,1,0,0,1,0,2,2,0,1,1,2,0,1,1,2,0,1,0,0
31889,0,0,0,2,1,1,2,0,1,0,1,0,1,0,1,0,1,0,0,1,0
39018,0,0,2,1,0,2,1,2,0,1,1,0,2,0,2,1,1,1,1,0,1
35801,1,0,1,2,0,2,1,2,1,1,0,1,2,1,0,0,1,1,0,2,0
11897,0,1,0,1,0,0,1,2,1,0,0,1,0,1,0,0,1,0,1,2,0
44264,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1
21421,0,0,1,0,0,2,1,1,1,0,1,1,0,0,0,0,1,2,1,2,1
33743,0,0,2,2,1,1,2,2,2,0,0,1,0,0,1,0,1,1,1,1,0
22213,0,1,2,0,1,2,1,1,2,1,0,1,0,1,2,1,1,0,0,0,1
49747,1,1,1,0,0,0,2,0,0,0,1,1,2,1,2,0,0,2,0,2,1
29782,1,0,2,1,0,1,1,1,1,0,0,1,0,0,2,1,0,0,0,0,0
4649,0,0,0,2,1,0,1,1,2,0,0,0,1,1,2,0,1,0,1,0,0
39977,1,1,0,1,0,0,2,1,0,0,1,1,1,0,1,0,2,2,1,0,1
3876,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,2,0,0,1,0
38408,0,0,2,2,0,0,2,2,2,0,1,1,2,0,0,1,2,2,1,0,1
35416,1,0,2,0,1,1,1,1,0,1,0,0,0,1,2,0,2,2,0,2,0
13388,1,1,2,1,1,1,1,0,2,1,0,1,0,1,0,0,2,0,0,0,0
15313,0,1,0,1,0,0,0,2,0,0,1,0,2,0,1,0,2,2,1,1,0
42329,0,0,2,0,0,2,2,0,1,1,1,0,0,1,2,0,0,2,1,2,0
17811,0,1,0,1,0,0,1,0,1,1,0,0,1,0,2,1,2,0,1,2,1
38752,1,0,2,1,0,0,2,0,0,0,1,1,0,0,1,0,2,1,0,0,1
