ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.dummy
47413,1,0,2,0,1,2,0,2,0,1,0,0,0,0,2,0,0,0,0,0,2,1,1,0,1,1,1,1,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1
35771,1,0,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,2,0,1,1,1,2,1,1,0,1,0,2,0,1,1,1,0,2,1,0,0,0,0,1,1,0,0,2,0,1,1,0,0,1
28146,1,1,2,1,1,0,0,0,2,1,1,1,2,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,2,2,2,1,2,0,1,2,2,1,2,0,0,1,0,1,0
30039,0,1,2,1,1,1,0,0,2,0,1,0,0,1,1,0,0,0,0,1,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,2,1,1,1,1,0,1,2,1
19179,1,0,2,2,1,1,2,0,2,0,0,1,1,0,1,1,0,2,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,0,2,1,0,0,1,1,0,1,1,0,2,0,0,1,2,1,0
32587,1,0,0,1,0,1,2,2,1,0,0,1,1,1,2,0,2,0,1,0,1,0,1,0,0,1,1,1,0,0,1,2,1,0,2,2,2,1,1,0,2,1,2,2,2,1,0,1,1,1,0
20938,0,1,1,2,1,0,0,1,2,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,2,1,0,0,0,1,2,2,1,1,1,0,1,1,0,2,1
25094,0,0,2,2,1,0,0,1,0,1,1,1,0,1,2,0,0,1,0,1,2,0,0,0,1,0,1,0,2,0,1,2,0,1,2,1,1,0,1,1,1,2,1,1,2,2,0,0,0,2,0
13177,0,0,0,2,1,0,2,2,0,1,0,0,1,0,2,1,0,1,0,1,0,1,2,1,0,1,1,0,1,1,1,2,1,0,2,0,1,0,1,1,1,2,1,2,2,2,1,0,0,1,0
45811,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,0,1,2,0,2,2,1,2,0,0,1,1,0,2,1,0,1,0,1,2,2,2,0,2,0,0,1,0,2,2,1,0,1,1,0,0
10494,0,0,2,2,0,0,0,2,0,0,1,0,1,1,0,0,2,2,1,0,1,0,1,0,0,1,0,1,2,1,0,2,0,0,0,2,2,0,1,1,0,1,2,2,2,0,0,1,0,1,1
46269,0,1,2,1,1,1,0,2,2,0,1,0,1,1,1,1,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,2,2,0,0,0,0,1,2,0,0,2,1,1,1,0,0
5986,0,0,0,1,1,2,0,0,2,1,0,0,1,1,0,1,0,0,0,2,2,0,2,0,1,1,1,0,0,1,0,0,1,0,2,2,0,0,0,0,0,1,0,2,2,1,1,0,1,1,0
37552,0,0,2,2,0,1,1,1,2,1,1,1,0,1,2,0,1,0,1,2,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,2,2,0,0,0,1,1,1,1,2,0,1,1,0,1,0
32914,0,0,0,0,1,2,2,2,0,1,1,0,2,0,2,0,2,2,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,1,1,0,2,0,1,0,2,2,0,2,2,1,1,1,2,2,1
45733,1,1,0,2,1,2,0,2,2,0,1,1,0,1,0,0,1,2,1,0,2,0,2,0,1,0,0,1,1,0,1,2,1,0,0,2,2,0,2,0,1,0,0,2,0,2,1,0,2,2,0
46475,0,0,0,1,1,0,2,2,2,1,0,0,0,0,2,1,1,2,0,0,2,0,2,0,1,1,0,0,1,0,0,1,0,1,0,2,0,1,1,0,0,2,2,1,2,0,1,0,0,1,1
47632,0,0,0,1,1,1,1,2,2,0,1,1,0,1,2,0,1,0,1,0,2,0,1,1,1,1,1,0,0,0,1,0,1,0,2,2,0,0,2,0,1,1,2,2,2,2,1,0,2,1,0
28500,1,0,0,1,1,1,0,2,0,1,0,1,0,1,2,0,1,2,1,2,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,2,0,1,0,1,2,0,2,2,2,1,0,1,0,1
33177,0,1,2,2,0,1,2,0,1,1,1,1,2,1,1,1,2,0,1,1,2,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,2,0,1,1,2,1,2,0,1,1,0,1,0
21060,0,0,1,0,1,0,0,2,1,0,0,0,1,0,1,0,2,0,0,2,0,1,0,1,0,1,1,0,0,1,1,1,0,0,2,0,1,0,0,0,1,0,1,0,1,2,1,0,2,1,0
15554,1,1,2,0,0,1,0,1,1,1,1,0,2,0,2,0,1,0,1,1,0,0,2,0,0,1,0,0,2,1,0,1,1,0,2,2,1,0,0,0,1,2,0,1,2,2,1,1,0,1,0
37774,0,0,2,2,0,0,2,1,0,0,0,1,1,1,1,0,0,2,0,2,1,1,0,0,1,1,0,1,2,1,0,2,0,1,0,2,1,1,2,0,2,1,0,2,2,0,0,0,1,1,0
39591,1,0,2,0,0,0,0,1,0,0,1,1,0,0,2,1,2,2,0,1,2,1,0,1,1,1,0,0,0,0,0,2,0,0,0,2,2,1,1,0,0,2,0,2,0,2,0,1,2,2,0
37028,0,0,2,1,1,0,2,0,2,1,0,1,2,1,1,0,1,2,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
13420,1,0,2,1,0,0,1,0,1,1,0,0,2,1,0,1,1,1,1,2,1,1,1,0,0,0,0,1,1,1,1,2,0,1,0,2,2,1,1,1,2,2,2,1,2,2,1,1,1,2,0
24900,0,1,2,1,0,2,2,0,0,1,0,1,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,2,0,0,1,0,1,1,0,0
35663,0,1,1,2,0,1,2,0,0,1,1,0,0,1,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,2,1,0,2,1,0,0,0,0,1,1,0,0,2,0,1,1,0,2,0
19325,0,1,1,2,0,0,0,2,0,0,1,1,0,1,2,0,0,0,0,1,2,1,0,0,0,1,1,0,0,1,0,1,1,0,2,1,0,1,0,1,0,2,2,1,2,2,1,1,2,2,1
15376,0,0,1,0,1,1,0,2,2,0,1,0,2,0,1,0,1,2,0,1,0,0,1,1,0,1,1,1,2,0,0,1,1,0,2,0,2,0,1,0,0,0,0,1,1,0,1,0,0,1,1
46669,0,0,2,2,1,1,0,1,2,0,1,1,1,0,0,1,1,0,1,1,2,1,2,0,1,1,1,0,0,1,0,0,0,0,2,1,2,1,2,1,1,1,0,0,2,1,0,1,0,2,0
2345,1,1,0,0,1,2,2,0,2,1,0,0,2,1,0,0,1,2,0,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,2,0,2,0,0,2,1,0,1,2,0,0,1,1,0
24567,1,0,0,2,0,0,0,0,1,1,1,0,0,1,1,1,2,2,0,0,1,0,2,1,0,1,1,1,1,0,1,1,0,0,1,2,1,0,0,1,0,1,1,2,1,0,0,0,0,1,1
31609,0,1,2,2,1,0,1,2,0,0,0,0,0,1,1,1,2,2,1,1,2,0,0,1,0,0,1,1,1,1,1,1,0,1,2,0,0,1,2,0,1,1,0,2,2,1,1,0,0,2,0
25302,0,0,0,1,0,1,0,0,0,0,1,1,1,1,2,0,2,0,0,2,0,1,0,1,0,0,1,0,2,1,0,0,1,1,2,2,1,0,2,0,1,1,1,2,0,1,0,0,2,1,0
43356,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,1,0,0,1,0,1,1,0,0,0,1,2,0,0,2,2,2,1,0,1,1,0,2,1,0,2,1,1,2,0,1
18916,0,0,2,2,1,1,0,2,2,1,1,1,1,0,2,1,1,2,1,1,2,0,2,0,1,1,1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,2,2,1,0,0,0,1
38394,0,1,2,2,1,2,1,2,0,1,0,1,2,0,2,0,0,1,0,2,2,1,2,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0
15314,1,0,1,2,1,1,0,1,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,2,0,1,2,2,0,1,0,0,0,0,0,0
19220,1,1,1,1,1,0,2,2,2,0,0,0,2,1,1,0,2,2,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,2,2,1,1,2,1,1,1,2,0,2,2,1,0,2,0,0
45975,1,1,0,2,0,0,1,2,1,1,0,0,0,0,2,1,1,2,1,1,1,0,1,0,0,0,1,1,2,0,0,2,1,1,1,2,1,0,2,0,0,2,1,0,2,2,0,1,1,1,1
41305,0,1,1,2,1,1,0,1,0,0,1,0,2,1,1,0,2,1,0,2,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,2,2,1,0,0,0,0,0,0
21012,0,1,0,1,1,1,1,0,2,1,1,0,0,1,2,1,0,2,0,2,1,1,2,0,0,0,1,1,0,1,0,0,1,1,2,1,0,1,2,1,0,2,2,1,2,2,0,1,1,2,1
23143,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,1,1,1,1,1,1,0,0,1,1,2,0,0,1,1,2,0,2,1,0,2,0,2,1,0,0,0,0,0,0
20662,1,0,0,2,0,0,2,1,2,1,0,0,0,1,1,0,1,0,1,2,1,1,0,0,0,1,1,0,2,0,1,0,0,1,1,0,0,0,2,1,0,1,0,2,1,0,0,0,0,2,0
6312,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,2,0,1,2,1,1,0,1,1,0,0,0,0,0,2,0,0,2,0,1,0,0,1,1,0,1,2,2,1,0,1,2,0,0
24261,0,0,1,1,1,1,0,0,0,1,1,0,2,0,1,1,1,2,1,2,1,0,1,0,0,0,1,0,1,1,1,2,1,1,1,0,2,1,2,1,1,0,0,1,0,2,0,1,0,2,1
43567,1,0,0,1,1,1,2,2,0,0,1,0,0,1,0,1,1,2,1,1,0,0,2,0,1,1,1,1,0,0,0,2,1,1,2,2,0,0,1,1,0,2,1,2,0,2,1,0,2,1,1
1217,0,0,0,1,1,0,2,0,0,0,0,0,2,1,1,0,1,2,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,2,1,0,1,2,2,2,1,0,0,0,0,1,2,1
24653,0,1,1,0,1,2,0,2,0,1,1,0,1,1,0,1,2,0,1,0,2,1,1,1,0,1,1,0,2,1,1,1,0,0,2,0,1,0,1,0,1,1,0,0,1,2,1,0,0,1,0
11361,0,1,2,0,1,1,0,0,0,1,0,1,1,1,1,0,1,2,0,1,0,0,2,1,1,0,1,0,1,1,1,2,0,1,0,0,1,1,2,0,0,2,0,0,2,1,0,1,2,1,0
17280,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,2,1,1,1,2,0,2,2,1,1,1,1,0,0,2,1,1
35939,0,0,0,1,1,0,1,2,1,1,1,1,1,1,2,0,1,0,0,1,1,1,2,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,2,1,1,2,2,1
25709,1,0,2,2,0,0,0,0,2,1,1,0,2,1,2,1,2,0,0,0,2,1,0,1,0,1,1,1,0,1,1,2,0,0,2,2,1,0,1,1,2,2,1,1,0,2,0,1,2,1,0
26032,0,0,0,1,0,2,0,2,0,1,1,0,0,1,2,0,0,0,1,1,0,1,1,1,0,1,1,1,2,0,0,1,0,1,1,1,0,1,2,0,0,1,1,0,2,2,0,0,0,1,0
29953,1,1,2,0,0,0,1,0,2,1,1,0,0,0,2,0,2,0,1,0,1,1,2,1,1,1,1,1,2,1,1,1,0,0,2,0,1,0,0,0,2,1,0,1,1,2,0,0,0,1,1
35812,1,0,1,2,1,2,0,2,0,0,0,0,2,0,2,0,2,0,0,2,2,1,2,1,0,1,0,0,0,1,0,1,0,0,0,2,2,0,2,1,0,2,2,1,2,1,0,1,2,0,0
22300,1,0,1,1,0,1,0,1,0,0,1,0,2,0,2,1,1,0,1,1,0,1,1,0,0,1,1,0,2,1,0,0,1,0,2,0,0,0,2,1,1,0,1,1,1,0,0,0,0,2,1
8920,0,0,0,2,0,2,0,1,2,0,1,0,2,1,1,1,2,2,1,1,0,0,2,1,0,0,0,0,2,0,1,0,0,1,1,2,1,1,2,0,1,2,2,0,0,1,1,0,0,1,1
37079,0,0,0,0,1,0,0,0,2,1,1,1,0,0,2,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,2,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,1
7377,0,1,0,2,1,2,0,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,1,1,0,0,0
40315,0,1,2,0,0,0,0,1,0,1,1,0,1,1,1,0,1,2,1,2,1,0,0,0,1,0,1,1,2,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,2,2,0,1,1,0,1
13589,0,1,0,2,0,0,0,1,0,1,1,1,2,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,2,1,1,2,1,0,2,2,1,0,1,2,0
39668,0,0,1,1,0,0,1,2,1,0,0,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,2,1,1,0,1,0,0,2,1,0,0,1,0,1,1,1,0,1,1,1,2,0,1
31121,1,0,0,1,0,0,1,2,1,1,1,0,0,0,2,0,1,2,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,2,0,1,0,0,0,2,2,2,0,0,2,1,1,2,2,1
14214,0,0,0,1,1,0,2,2,0,1,0,0,0,1,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,2,2,0,1,2,1,1,0,2,0,0
33620,1,0,2,2,0,1,0,0,1,1,0,0,1,0,2,1,2,1,1,0,1,0,0,0,0,0,1,1,0,1,1,2,1,1,0,1,1,0,0,0,1,2,1,0,2,0,1,0,1,2,0
5599,0,0,1,0,0,0,2,0,2,1,1,1,2,0,1,0,2,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,2,0,0,0,0,0,1,2,0,0,1,0,1,2,0,1
22584,0,0,2,2,1,2,1,0,0,0,0,0,0,1,0,1,1,0,0,2,1,1,2,1,1,1,0,1,2,1,1,2,1,1,1,1,0,0,2,0,1,0,1,1,2,2,1,0,0,0,1
7417,0,0,2,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,2,0,1,1,1,0,2,1,1,0,1,1,2,0,2,0,1,0,1,2,0,2,0,0,0,0,0,1,0
15711,0,1,2,0,1,1,0,0,0,0,1,0,1,0,2,0,1,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,0,0,2,1,1,1,2,0,1
41162,0,0,2,2,0,1,2,1,2,1,0,0,1,1,1,1,1,2,1,2,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,2,1,0,2,0,1,1,0,0,2,0,1,0,2,1,0
39972,0,1,1,1,0,2,1,0,2,0,1,0,0,0,2,1,0,0,0,1,0,0,2,0,0,1,1,1,0,1,1,2,1,0,0,0,2,0,2,0,2,1,0,1,0,2,1,0,2,2,1
17728,0,0,1,1,1,0,0,1,1,0,0,0,2,1,1,0,2,0,0,2,2,1,1,1,1,1,1,1,2,1,0,2,1,0,1,0,1,1,1,1,2,2,1,1,2,0,0,1,0,2,0
28229,0,0,1,1,0,2,2,2,1,1,0,0,0,0,2,1,2,1,1,0,2,0,1,0,0,0,1,0,2,0,1,1,1,1,1,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
32070,0,0,1,2,0,0,2,1,2,0,1,0,0,1,1,1,0,2,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,2,2,0,0,1,0,2,2,2,0,1,0,1,1,2,1
12236,0,1,1,0,0,0,1,0,2,0,1,1,2,0,0,1,2,1,0,1,2,0,2,0,0,1,1,0,1,0,1,1,0,0,2,2,0,0,1,1,0,2,0,1,1,0,1,0,0,1,0
38791,0,0,1,0,1,2,2,0,0,1,1,0,1,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,1,2,1,2,0,1,1,2,2,1,2,1,1,0,0,0
43423,0,0,0,1,0,1,0,1,2,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,2,1,0,0,1,2,0,0,1,2,0,0,2,2,0,1,1,0,1,0
15331,0,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0,2,1,1,0,2,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,2,0,1,1,2,1
48316,1,0,0,0,0,2,0,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0,2,1,0,1,1,0,2,0,1,2,0,1,1,2,2,0,0,1,0,1,1,2,2,1,1,1,2,0,0
41760,1,0,1,1,1,0,2,0,0,1,0,1,1,1,1,0,2,1,0,1,1,1,1,1,1,1,0,1,0,1,0,2,0,0,2,1,2,1,0,0,0,0,1,2,1,1,0,0,2,1,1
15627,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,2,1,0,1,1,2,1,1,0,1,0,2,0,0,1,0,1,1,2,0,1,0,1,2,0,2,2,2,2,0,1,0,2,1
3655,1,1,1,0,1,1,0,0,2,0,0,1,2,1,2,0,1,2,1,1,1,1,0,1,1,0,0,1,0,0,0,2,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,2,2,0
4911,1,0,2,2,0,2,0,2,1,1,0,1,1,0,1,0,1,1,0,1,2,1,2,0,0,1,1,0,2,1,1,2,1,1,0,1,1,0,0,1,1,1,0,2,2,1,1,1,1,0,0
10275,0,0,1,1,0,2,0,2,0,0,0,1,2,1,2,1,1,0,0,1,1,1,2,0,1,1,0,0,2,0,1,0,0,0,2,1,0,0,0,1,0,2,1,2,1,0,1,0,0,0,0
8795,0,1,0,0,1,1,2,0,1,1,0,0,2,1,2,1,2,1,0,2,0,0,1,1,0,1,1,0,2,0,0,0,1,1,2,2,2,0,0,1,0,2,1,2,2,0,1,1,0,0,1
16890,0,0,1,0,1,2,0,1,1,1,1,0,1,0,2,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,2,2,2,0,1,1,2,0,0,0,1,1,1,0,2,1,0
36801,1,0,0,1,0,0,0,1,2,0,1,1,2,1,2,1,0,2,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,0,1,0,2,1,2,0,1,1,2,1,2,0,1,1,1,0,0
38209,1,1,1,0,1,0,0,2,1,0,0,0,2,1,1,1,2,2,1,2,0,1,2,1,0,1,0,1,2,1,0,1,0,0,2,1,0,1,0,0,0,2,0,0,2,2,1,1,1,0,1
44828,1,1,0,1,1,1,2,2,2,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0,1,1,1,0,0,0,1,2,1,0,1,2,0,1,1,0,1,2,0,0,2,0,1,1,0,0,1
30171,0,0,1,2,0,2,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,2,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,2,1,0,0,2,0,0,0,0,1,1
48198,1,1,2,2,1,2,1,0,2,0,0,0,0,1,1,1,2,2,1,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,2,0,0,1,0,1,0,1,2,0,0,1,0,1,0
40636,1,1,0,1,1,0,2,2,1,0,0,0,2,0,2,1,1,1,1,1,0,1,2,0,0,1,0,1,0,1,0,2,1,1,2,2,2,1,0,1,1,2,0,1,0,1,1,1,2,0,1
20995,0,0,0,0,1,2,2,1,2,1,0,0,2,0,2,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,1,2,1,2,2,2,1,1,2,0,0
13557,0,1,2,2,0,0,1,2,2,1,1,1,2,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,2,1,1,1,1,0,1,2,2,0,0,0,2,2,1,0,0,2,0,0,2,2,1
14131,1,0,1,2,0,0,0,0,1,1,1,1,0,0,2,1,2,1,1,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,1,1,0,0,2,0,1
5398,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,2,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,2,0,2,1,1,2,0,2,2,0,0,1,0,0,1
19041,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,1,1,0,2,1,1,0,0,1,2,1,1,0,0,0,0,0,0
24840,1,1,1,2,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,2,1,1,0,0,1,0,1,0,2,1,1,2,1,1,2,1,1,0,2,1,0,2,0,2,1,1,1,1,2,2,0
5642,1,0,2,2,0,1,2,1,0,0,1,0,2,0,0,0,0,2,0,2,2,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,1,1,0,1,0,0,2,1
48074,1,1,0,2,1,2,0,2,1,0,1,0,2,1,0,1,0,0,0,1,2,0,1,0,0,1,1,0,2,1,0,2,0,0,2,1,1,0,1,1,0,2,0,2,2,0,1,1,0,2,0
25022,1,0,1,0,1,1,2,1,2,1,1,0,0,1,2,1,1,0,1,1,2,0,1,1,0,1,1,0,2,0,1,2,1,1,2,2,1,1,0,1,1,2,2,2,2,0,1,1,0,1,0
