ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.AY,v.AZ,v.BA,v.BB,v.BC,v.BD,v.BE,v.BF,v.BG,v.BH,v.BI,v.BJ,v.BK,v.BL,v.BM,v.BN,v.BO,v.BP,v.BQ,v.BR,v.BS,v.BT,v.BU,v.BV,v.BW,v.BX,v.BY,v.BZ,v.CA,v.CB,v.CC,v.CD,v.CE,v.CF,v.CG,v.CH,v.CI,v.CJ,v.CK,v.CL,v.CM,v.CN,v.CO,v.CP,v.CQ,v.CR,v.CS,v.CT,v.CU,v.CV,v.dummy
14177,0,0,0,0,1,2,2,0,2,0,1,0,2,0,2,1,1,0,0,1,0,0,2,1,1,1,1,0,2,1,0,1,0,1,2,2,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,2,0,1,0,1,0,0,1,1,2,1,0,1,0,1,1,1,1,1,1,2,0,1,1,2,1,0,2,0,0,2,1,0,0,1,2,0,0,0,0,0,0,1,2,1,0,0,2,2,0
17102,0,1,2,1,1,0,2,0,0,0,0,1,1,0,1,0,2,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,2,2,1,2,1,0,2,1,2,0,2,0,1,2,2,1,0,1,0,1,1,1,2,2,0,2,1,1,0,2,1,0,1,0,1,0,1,0,1,1,2,2,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,2,1,0,2,1,1
22782,1,0,0,2,1,1,1,2,2,1,1,1,2,0,0,1,1,0,0,1,1,0,2,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,2,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,1,0,2,0,0,1,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0
15311,1,0,2,0,0,0,0,0,1,1,1,1,2,0,0,0,1,2,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,2,0,1,2,0,2,2,1,1,1,1,2,0,1,0,0,1,1,1,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,2,1,1,1,2,0
36805,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,2,0,1,1,0,0,1,0,1,2,1,0,0,1,2,0,2,1,1,2,0,2,1,2,0,0,1,2,1,2,1,0,0,1,0,1,2,0,0,1,0,1,1,0,0,2,0,1,1,1,0,0,0,2,1,0,1,0,1,2,1,1,0,1,1,0,0,1,1,1,0,1,2,0,0,0,1,2,0
10452,1,0,1,0,1,0,0,2,2,1,0,1,1,0,1,1,1,2,0,1,0,1,2,1,1,1,0,0,2,1,0,1,0,0,0,1,2,1,1,1,0,1,1,0,2,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,2,0,0,2,1,1,0,2,0,0,1,2,2,0,1,2,1,1,0,0,2,1,2,1,0,1,1,1,2,0,2,0,1,0,2,1,1
19660,0,1,1,2,0,2,1,0,2,0,1,1,0,0,2,1,2,2,0,1,2,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,2,1,0,1,1,1,2,1,0,1,1,0,2,2,1,0,0,1,1,1,1,2,2,1,2,0,0,1,2,0,0,1,1,1,1,1,0,0,0,2,0,0,2,1,0,1,0,1,2,0,1,1,0,0,0,1,2,1,2,1,0,0,0,1,0
39396,1,0,0,0,0,1,1,0,0,0,1,1,2,1,2,1,1,0,0,0,1,1,1,1,0,0,1,1,2,1,0,2,1,1,2,2,2,0,0,0,1,2,0,2,2,0,1,0,1,2,1,1,0,1,1,1,1,2,0,1,1,1,0,1,2,1,0,1,1,1,1,1,0,0,1,1,0,0,1,2,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,2,0,0
40316,1,0,1,2,0,1,0,1,0,1,1,0,1,1,2,1,1,0,0,0,0,1,1,1,1,1,1,0,2,0,0,2,0,1,0,1,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,1,0,1,1,0,0,0,1,0,0,0,2,0,1,1,2,2,1,2,1,1,1,0,1,1,0,0,1,1,0,0,1,2,2,2,2,0,0,1,2,0
16704,0,1,1,2,1,0,2,0,2,1,1,0,2,1,2,1,0,0,1,0,0,0,2,1,1,1,0,0,1,1,0,2,0,1,2,0,0,1,1,0,0,2,0,0,1,2,0,0,1,0,1,1,0,1,0,1,0,1,1,0,2,0,1,0,2,1,1,1,0,1,1,2,0,0,1,1,1,1,0,2,0,0,1,0,2,0,1,1,0,1,1,1,0,1,2,0,1,0,1,2,1
29730,0,1,2,1,0,1,1,0,0,0,1,1,0,0,2,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,0,0,2,1,2,2,2,1,2,2,0,1,0,1,0,1,0,1,1,1,0,2,2,1,2,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,0,1,2,0,1,1,0,2,0
824,0,1,0,0,0,2,2,1,0,0,1,0,1,1,2,0,2,1,0,0,2,1,0,1,1,1,1,1,2,1,0,1,1,0,2,1,2,1,0,0,1,0,1,2,2,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,2,0,1,2,1,1,0,1,2,0,0,1,0,1,0,2,2,0,0,1,2,0,0
34165,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,2,0,1,1,0,1,1,1,1,0,0,0,2,0,0,0,0,1,1,2,0,0,1,0,1,1,2,0,0,2,1,1,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,0,1,2,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1
49874,0,0,1,2,0,0,1,0,0,0,0,0,2,1,2,1,1,1,1,0,1,0,2,1,1,1,1,0,2,1,1,0,1,0,1,2,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,1,1,0,1,0,0,1,0,2,1,0,1,1,2,0,0,0,1,2,1,0,1,1,1,1,2,0,1,1,0,2,1,0
38005,1,0,1,2,0,0,2,0,2,0,1,0,1,0,0,1,0,0,1,2,1,1,2,1,0,1,1,0,2,1,0,2,0,1,0,1,2,1,1,1,0,2,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,2,1,0,1,0,0,0,1,1,1,1,2,0,0,0,0,1,1,2,1
42832,0,1,2,2,0,2,2,0,1,0,1,0,2,1,2,1,0,2,1,1,0,0,1,0,1,0,1,0,2,1,1,0,0,0,0,2,2,0,2,1,0,0,1,0,1,2,1,0,1,2,0,0,1,1,1,1,1,2,0,1,2,0,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,2,1,0,2,0,1,0,0,0,0,0,1,2,0,0,1,0,1,1,1
14127,1,0,1,1,0,2,0,0,1,0,0,1,2,1,1,0,2,2,0,0,0,1,2,0,0,0,1,0,0,0,0,2,1,0,1,2,0,1,0,1,1,2,1,0,0,1,0,0,1,2,0,2,1,0,1,0,0,2,1,0,0,1,0,0,1,1,0,2,1,1,1,1,0,1,1,2,1,1,1,1,1,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,2,1
21789,0,1,1,1,1,2,1,1,2,1,1,0,1,0,2,0,2,1,0,1,0,1,2,1,0,1,1,1,2,0,1,1,0,1,2,0,0,0,1,0,0,2,1,2,2,2,1,1,0,0,0,1,0,1,0,1,0,0,0,1,2,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1,2,1,2,0,0,1,1,2,0,1,1,0,0,1,1,0,0,1,1,0,2,0
35477,0,1,0,2,1,0,1,2,1,1,1,0,1,0,2,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,2,1,0,1,2,1,0,0,1,0,1,1,1,1,1,2,0,1,1,0,0,1,1,0,0,1,0,1,2,1,1,1,1,0,1,2,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,1,0,1,0
47963,1,0,1,2,1,0,1,2,2,1,1,0,0,0,2,0,0,0,1,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,1,1,2,0,2,0,0,1,2,2,1,1,1,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,1,0,2,1,2,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,2,1,1,0,0,1,1
15328,1,0,0,1,1,0,2,1,0,0,1,0,2,0,0,1,1,0,1,0,0,1,2,1,0,1,0,0,2,0,0,0,1,1,2,0,2,1,1,0,1,0,1,0,0,1,1,0,1,2,1,2,0,1,0,0,1,2,0,1,2,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,1,1,1,0,2,0,1,0,1,2,2,0
21226,1,1,2,2,1,0,2,0,1,0,1,1,1,1,0,1,2,0,1,1,1,1,2,0,1,1,1,1,2,1,0,2,1,0,2,1,1,0,2,1,1,0,0,2,0,1,0,0,2,2,1,1,0,0,0,0,1,2,0,0,2,1,0,0,0,0,1,2,0,1,0,2,0,0,1,2,0,0,2,1,1,2,1,0,0,1,1,1,1,0,0,1,0,2,0,0,1,0,1,1,1
20984,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,2,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,1,0,1,2,1,1,2,2,2,1,2,1,0,2,0,1,2,0,0,1,1,1,2,2,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1,1,2,1,0,1,1,2,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2,2,0
24379,0,1,0,1,1,2,2,1,0,0,0,0,1,1,2,1,0,2,1,1,1,0,1,1,1,1,1,1,2,0,1,2,1,1,2,2,1,0,1,0,0,2,0,2,2,2,1,1,0,0,1,2,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,2,1,0,1,2,0,0,1,2,1,1,0,0,1,1,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0
42915,1,1,2,0,1,1,0,0,0,0,0,1,2,1,2,0,1,1,1,0,1,0,2,0,0,1,1,0,2,0,1,1,0,0,1,2,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,2,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,2,2,2,1,0,1,1,2,0
5581,0,0,2,1,0,2,1,0,0,1,0,0,2,1,0,1,1,2,0,1,2,1,2,1,1,1,1,0,0,1,0,1,0,0,1,1,2,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,2,1,1,0,1,0,1,0,0,2,0,0,1,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2,2,1
21802,0,1,2,0,0,1,0,0,2,1,0,0,2,1,1,0,1,2,0,2,0,0,0,0,1,1,0,1,2,0,0,2,1,0,0,1,1,1,0,1,1,1,0,0,2,2,1,1,0,0,1,2,0,0,0,0,1,2,2,1,0,1,0,0,2,0,1,0,1,2,1,2,1,1,1,0,2,0,2,2,0,2,1,0,0,0,2,0,1,1,0,0,0,1,2,1,0,0,2,2,1
8258,1,0,0,1,1,1,1,1,0,1,1,0,2,0,0,1,2,0,0,2,0,0,2,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,1,1,1,0,2,1,1,0,1,1,1,2,1,1,0,1,0,1,0,0,0,0,2,0,1,1,2,1,0,2,1,0,0,1,0,1,0,2,2,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1,1,1,1,0,1,0,1,1
137,0,1,0,2,0,1,2,0,0,0,1,1,1,1,2,1,1,1,1,1,0,1,2,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,2,1,2,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,2,1,0,2,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,1,1,1,1,0
23588,1,1,0,0,1,2,2,0,2,0,1,0,1,0,2,0,1,2,1,1,2,0,2,1,0,0,0,0,2,1,0,0,0,0,2,0,1,1,0,1,0,0,2,0,2,0,1,0,2,2,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,2,1,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,2,0,0,2,0,0,2,1,1
27056,0,1,2,0,0,2,0,0,1,1,1,0,0,1,2,0,1,1,1,2,1,0,2,0,1,1,0,0,2,1,0,0,1,0,0,0,2,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,2,0,0,0,1,2,0,1,0,1,1,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,1,0,2,1,2,0,1,1,0,1,1
29671,1,0,1,0,1,0,2,0,2,1,0,0,1,1,2,0,0,0,1,0,2,0,2,1,1,1,0,1,2,1,1,1,1,0,1,2,2,0,0,0,1,2,2,2,2,1,0,1,0,2,1,1,0,1,0,1,0,2,1,0,0,0,1,0,1,1,0,1,1,0,0,2,1,0,0,2,0,0,2,0,1,0,0,0,2,1,1,0,1,0,1,1,0,1,0,0,0,0,0,2,0
44276,0,1,1,0,0,2,1,0,0,0,1,1,1,0,0,0,2,0,0,0,2,1,0,1,0,1,1,1,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,1,1,1,0,1,1,0,1,2,0,2,0,0,1,1,0,0,2,1,1,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,1,2,1
1073,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,2,1,1,0,1,2,1,0,0,1,2,0,1,0,0,0,0,1,0,1,2,0,0,1,1,0,2,2,1,0,0,1,0,1,1,1,0,1,2,1,1,0,0,0,1,1,1,0,0,0,1,1,1,2,0,1,1,0,0,1,1,2,0,1,2,0,0,2,1,1
14224,0,0,1,2,1,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,1,0,2,1,1,0,0,1,2,0,1,2,1,0,0,0,0,1,2,0,1,2,1,2,0,0,1,1,1,2,1,2,1,0,1,0,0,1,2,1,2,0,0,0,0,0,1,1,1,0,1,2,1,0,1,2,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1
20629,1,1,1,2,0,1,2,2,2,0,0,0,1,0,2,0,0,1,1,1,0,1,0,1,1,0,0,1,2,0,0,1,0,1,0,2,2,0,1,1,0,1,2,1,0,1,1,0,1,1,0,2,1,1,1,0,1,2,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,1,0,2,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,0,1,2,1,1,0,2,0,0
9733,0,1,2,2,0,2,0,0,0,0,0,1,1,1,2,0,2,0,1,0,2,1,2,1,0,1,0,1,2,0,0,2,1,0,2,2,2,0,2,1,1,2,0,1,2,2,1,1,1,2,0,0,1,0,0,1,0,2,1,1,2,1,0,0,2,1,1,1,0,1,0,1,0,0,1,1,2,0,1,1,1,2,0,0,0,0,1,0,0,0,1,1,0,2,1,0,1,0,2,1,1
10969,1,0,0,2,0,0,2,1,2,0,1,1,1,0,2,0,2,1,0,1,0,0,2,1,1,1,0,1,2,0,0,1,1,0,2,1,2,0,2,0,1,0,0,2,2,2,1,1,0,0,1,1,0,1,1,1,0,0,2,1,0,0,1,1,2,1,1,1,1,1,0,1,1,0,1,1,2,1,0,0,0,1,1,1,0,0,2,1,0,0,0,1,1,2,2,1,1,1,0,2,0
3889,0,0,0,1,1,0,2,2,2,1,0,1,2,0,1,1,2,2,0,1,0,1,2,1,1,0,0,1,2,1,1,1,0,0,0,0,2,0,1,0,1,2,0,2,2,1,0,1,2,0,0,2,0,1,0,0,1,2,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,2,1,0,2,0,0,2,0,0,0,0,1,1,0,1,1,0,0,1,2,2,0,1,2,2,0
48613,1,1,1,2,0,1,2,0,0,1,1,1,2,0,2,1,1,0,1,2,2,1,1,1,1,1,1,0,2,0,0,1,1,1,2,1,2,0,0,1,0,0,0,2,2,0,1,0,0,2,1,1,1,1,1,0,1,2,2,0,0,1,1,1,2,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,2,1,0,1,1,2,1,1,1,1,1,2,1,2,0,1,0,1,2,0
