ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.dummy
15529,1,1,1,0,0,1,1,0,2,1,1,1,1,0,1,1,1,2,1,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0
6652,1,1,2,0,1,1,0,0,1,1,0,0,2,1,1,0,2,0,0,2,2,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,2,0,2,0,0,2,1,1,0,2,0,0,2,2,1
38557,0,0,2,0,0,2,2,2,2,1,1,0,0,1,2,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,2,2,0,0,2,0,0,1,1,1,2,2,1,1,0,1,0
7487,1,0,1,0,0,0,0,1,1,1,0,1,2,1,1,0,1,1,1,2,0,0,1,1,0,0,1,1,1,0,0,2,0,0,1,1,2,1,0,1,1,2,0,1,1,1,0,0,1,0,1
43474,0,1,2,2,1,0,0,2,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,2,1,0,1,0,2,0,2,1,1,0,0,2,1,1,0,0,1,0,0
27384,0,0,1,0,0,1,2,2,1,0,1,1,1,1,2,1,1,1,0,1,2,1,0,0,1,0,0,1,2,1,0,2,1,1,1,0,1,0,2,1,0,0,0,1,2,2,1,0,2,0,1
42242,0,1,0,2,0,2,2,1,2,0,1,0,2,1,2,1,0,1,1,2,0,1,0,1,0,0,0,1,0,1,1,2,1,0,0,0,2,0,0,0,2,0,1,2,0,1,0,1,0,2,1
39326,0,0,1,1,1,2,0,1,0,0,1,0,1,1,2,0,1,0,1,1,0,1,0,0,1,1,1,0,2,1,1,0,0,0,1,2,0,0,2,1,1,2,0,0,1,2,0,1,0,2,1
5408,0,0,2,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,1,1,1,0,1,1,1
34028,0,0,1,2,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,2,0,1,1,0,1,0,0,0,1,0,1,2,0,1,2,1,2,0,0,1,2,2,0,0,0,2,0,0,2,2,0
41859,1,0,1,0,0,2,1,0,0,1,1,0,2,1,2,1,0,0,1,2,1,0,0,1,0,1,1,1,2,1,0,2,0,0,2,1,2,0,2,0,2,2,2,1,1,1,0,0,1,2,1
3444,0,0,1,1,0,2,2,0,0,1,1,1,2,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,2,0,1,1,0,1,1,0,0,1,0,0,2,1,0,1,2,0,0,0,0,0,1
35380,1,0,2,1,0,1,2,0,0,1,1,1,1,1,0,0,2,1,1,0,1,0,2,1,0,0,1,1,0,1,0,2,1,1,2,2,1,0,2,1,0,1,1,1,1,0,0,1,1,1,1
9907,1,0,0,0,0,0,2,2,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,2,0,0,1,2,0,0,0,0,0,0,1,1,0,2,0,0
25169,1,1,1,2,1,2,0,0,2,0,1,1,2,1,2,0,0,2,0,0,1,1,2,1,1,1,1,0,1,1,1,2,0,0,1,1,1,0,2,0,0,1,0,2,2,1,0,1,0,2,0
3470,1,0,2,0,0,0,0,0,0,1,0,0,2,1,2,0,1,0,1,2,0,0,0,1,1,1,1,0,2,0,1,2,0,0,2,2,2,0,2,1,0,2,1,1,2,2,1,1,1,2,0
36047,1,1,1,2,0,0,1,2,2,0,1,1,0,1,0,0,0,1,0,2,2,1,1,1,1,1,1,1,0,0,0,1,1,1,2,2,1,0,1,0,0,1,1,2,2,2,1,1,1,1,0
6808,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,2,0,1,2,2,2,1,2,1,1,1,1,2,1,1,1,0,1,0,0
11740,1,1,0,2,1,0,0,2,1,0,1,1,2,0,2,1,1,2,0,1,0,1,2,0,1,0,1,1,2,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,2,1,1,0,0,1
48998,0,0,2,0,1,1,0,0,1,1,0,1,1,0,2,0,1,0,1,2,2,0,0,1,1,0,0,1,0,1,0,2,1,0,2,1,1,0,0,1,0,2,2,1,1,1,1,0,2,1,0
30000,1,1,0,0,0,0,0,2,1,1,1,0,0,1,2,1,2,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,0,1
7561,0,1,0,1,0,1,2,1,1,1,1,1,0,0,2,1,2,1,1,2,1,0,0,0,1,1,1,1,0,0,1,2,0,1,1,1,1,1,2,1,0,2,1,1,2,2,1,1,1,0,0
43649,0,1,1,0,0,1,2,1,2,0,1,0,2,1,0,1,2,2,1,2,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,2,1,2,2,1,1,0,0,1
24911,1,1,2,1,0,1,2,2,2,1,1,0,0,1,2,1,1,0,1,1,1,1,2,1,0,1,1,0,0,1,1,1,1,0,0,2,1,1,0,1,1,2,1,1,1,1,0,0,0,0,1
6565,0,1,1,2,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,0,2,0,1,0,0,1,1,0,2,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,2,0,1,0,1,0
15884,1,0,2,0,1,1,0,0,2,0,1,0,0,1,1,0,1,1,1,0,2,0,2,0,0,0,0,0,1,1,1,1,0,0,2,2,0,0,0,0,0,2,0,1,2,1,1,1,1,0,1
7971,0,1,1,2,0,1,0,0,2,0,1,0,1,1,1,1,1,1,1,1,0,0,2,1,1,1,0,1,2,1,0,0,0,0,2,2,0,0,1,0,1,0,0,2,1,0,0,0,1,0,1
42571,1,0,1,0,0,1,0,1,1,1,0,0,2,1,1,1,1,2,0,2,0,1,1,1,1,0,1,1,0,1,1,1,0,0,2,2,0,1,2,1,0,2,1,1,1,0,0,0,1,0,0
45437,0,0,0,1,0,2,0,0,1,1,1,0,2,1,2,1,2,2,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,1,1,2,1,0,1,1,2,2,0,1,2,0,1,0,0,1,1
4883,1,1,0,1,0,1,2,2,2,0,1,0,1,0,2,0,1,2,1,2,0,1,0,0,0,0,1,0,0,1,0,2,0,0,2,2,1,1,2,0,1,2,1,0,0,1,1,0,2,1,1
3262,0,0,0,2,1,1,2,1,2,1,1,0,0,0,1,0,2,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,1,0,0,2,0,2,2,0,1,0,0,0,0
25436,0,1,1,0,1,2,2,2,0,1,0,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,2,0,1,1,1,0,1,0,2,1,1,0,0,1,0,0
31228,1,0,2,1,0,1,1,0,1,1,1,0,2,0,1,1,2,2,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,1,1,2,1,0,1,0,1,0,1,1,0,0
35558,1,1,0,2,0,0,2,2,0,0,1,0,0,1,1,0,1,2,1,0,2,1,1,1,1,1,0,1,1,0,1,2,1,0,1,2,2,0,1,1,0,2,0,1,0,1,0,0,2,1,1
35653,1,1,1,1,1,0,1,1,2,1,0,1,0,0,2,1,2,0,1,2,2,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,1,0,1,1,0,2,1,2,0,1,1,1,2,2,1
36399,1,0,2,0,0,0,2,0,1,1,0,0,1,1,2,0,0,1,1,1,2,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,2,2,1,0,2,1,0,1,0,0
4175,0,1,2,2,0,2,0,2,2,0,1,0,1,1,0,1,0,1,0,2,2,0,1,1,0,0,0,0,2,1,1,1,0,0,2,1,0,0,2,1,0,2,1,0,2,1,1,0,0,0,1
40350,0,1,0,0,1,0,1,2,1,1,1,0,0,0,1,0,0,2,0,2,2,0,2,1,0,1,1,0,0,0,1,1,1,0,2,2,1,0,2,1,0,2,0,2,1,1,1,0,2,0,0
14000,1,1,0,0,0,2,1,1,1,1,1,0,2,1,1,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,2,1
23452,0,0,1,1,0,2,1,1,2,1,0,1,2,1,2,0,1,2,1,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
10197,1,0,2,2,0,0,2,1,2,0,0,0,1,1,1,1,2,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,2,0,0,1,0,2,1
20648,1,1,0,1,0,0,2,2,1,0,1,1,2,1,0,1,2,0,1,2,1,0,2,0,1,1,1,0,2,0,1,0,1,1,2,2,2,0,2,1,2,1,2,0,1,0,0,1,1,0,1
33395,1,1,0,2,0,2,1,0,1,0,1,0,1,0,2,1,1,0,1,2,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2,0,1,0,1,1,2,0,1,2,1,1,0,0,0
6328,0,0,1,0,1,0,2,1,2,1,0,1,0,1,2,0,1,2,1,2,0,1,1,0,1,0,1,1,2,1,0,2,1,0,1,0,2,0,2,0,1,2,2,1,1,1,1,0,2,0,1
13484,1,1,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,2,1,1,0,0,1,1,1,0,2,0,1,1,0,0,1,1,2,0,0,0,0,2,1,0,2,0,0,1,0,0,0
4431,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,2,1,0,1,2,1,1,0,1,0,1,0,2,1,0,2,0,0,1,0,2,1,2,0,1,2,0,1,2,1,0,0,1,0,0
26379,0,1,2,2,1,0,2,0,0,1,1,1,1,1,0,0,2,2,1,2,1,0,2,0,0,1,1,0,0,1,0,1,0,0,2,0,1,0,2,1,1,2,1,2,1,1,1,0,2,0,1
44650,0,0,0,0,0,0,1,1,0,1,1,0,2,1,2,1,0,2,0,0,2,0,0,0,1,1,1,1,1,0,1,2,0,0,1,0,2,0,2,1,2,0,0,1,2,0,1,0,0,1,0
27485,1,0,1,2,0,2,0,0,0,1,1,0,2,1,2,1,0,1,1,2,1,0,1,0,1,1,1,0,1,1,0,1,0,1,2,1,0,0,2,1,2,0,1,2,1,2,0,0,1,1,1
1686,0,1,2,0,0,2,2,2,1,0,0,0,1,0,1,1,2,1,1,0,0,1,1,1,0,0,0,0,2,1,1,2,0,0,2,0,2,1,2,1,0,0,1,2,2,1,0,1,2,2,0
21140,1,1,1,1,0,1,1,0,1,0,1,1,0,0,2,0,0,1,0,1,0,1,2,0,0,0,1,0,2,0,1,2,0,1,1,0,2,0,0,0,1,2,2,0,1,2,0,0,1,2,0
9209,1,1,0,1,0,0,2,2,2,1,1,0,0,1,2,0,1,0,0,2,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,2,1,0,2,1,0,0,1,1,0,0,1,1
1403,0,1,1,2,0,2,2,1,1,1,1,1,0,1,1,0,0,0,0,1,2,0,2,1,1,1,0,1,1,0,0,0,0,1,1,2,0,1,1,0,1,2,0,0,1,1,1,0,0,2,0
31834,0,0,0,1,0,2,2,1,2,0,0,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,1,0,0,2,0,1,2,1,1,0,1,2,1
38107,1,0,1,2,1,1,0,2,0,0,1,1,2,1,2,0,2,0,1,0,2,0,2,1,1,1,1,0,2,1,0,2,1,0,2,0,2,1,0,1,0,1,2,2,1,1,0,0,2,2,1
7120,0,0,2,2,0,1,2,1,1,1,0,0,0,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,0,0,1,1,1,0,2,1,2,2,1,1,2,0,0
1543,1,1,0,1,0,1,2,2,0,1,0,0,0,1,2,1,1,0,0,2,1,1,2,0,1,1,1,0,2,0,1,2,1,0,1,0,1,1,2,0,0,2,0,0,2,0,0,1,0,0,0
3021,1,1,1,2,0,2,1,1,0,1,0,1,0,1,1,0,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,2,0,1,0,1,1,2,0,1,2,1,0,1,0,0,1
44915,1,0,2,2,0,0,1,2,1,0,1,0,2,1,1,0,2,2,1,0,1,1,0,0,1,1,0,1,0,0,1,2,0,0,1,0,1,1,1,1,2,1,1,1,0,1,1,0,2,1,0
41741,1,0,0,1,0,1,2,2,0,1,0,1,0,0,1,0,1,2,1,2,1,1,0,0,0,1,1,0,0,0,0,2,1,0,1,1,1,0,2,0,0,2,1,2,2,2,0,1,0,2,0
24605,1,1,0,0,0,1,1,1,0,0,1,1,2,1,0,0,0,0,0,1,1,0,2,1,1,1,1,1,2,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,1
2275,1,1,2,2,0,1,1,1,1,1,1,1,1,0,1,1,0,2,1,1,1,0,2,1,0,0,1,1,2,0,0,0,0,1,0,0,1,0,2,1,0,0,1,2,0,1,0,1,2,0,0
43016,0,1,1,1,0,0,0,0,0,0,1,0,2,1,0,1,2,2,1,1,0,0,1,0,1,1,0,1,0,0,0,2,1,1,0,1,1,1,0,1,0,0,0,1,2,0,0,1,0,2,0
17896,0,0,0,0,1,2,0,2,2,1,1,0,0,1,0,0,2,2,1,2,2,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,2,0,1,1,0,2,1,0,1,0,2,1,0
43053,0,1,0,1,0,0,0,0,1,0,0,1,2,1,0,1,2,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,2,0,1,1,0,2,1,1,0,0,1,0,0,0,1
565,1,1,2,2,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0,1,1,2,0,2,0,1,2,0,2,1,1,0,0,2,2,1
19495,0,0,0,1,0,0,2,0,0,0,0,1,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,1,1,0,0,2,0,2,0,1,1,1,2,0,0
26218,0,1,1,2,1,0,2,1,2,0,1,0,0,0,1,0,2,1,0,1,2,0,1,1,1,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,1,0,0,2,0,0,2,2,1
47489,1,1,1,2,1,0,1,1,0,0,0,1,0,1,0,0,2,1,0,1,2,1,2,1,0,1,1,0,1,0,1,2,0,1,1,0,2,1,2,1,2,2,0,2,0,1,1,1,0,0,0
24182,0,0,0,2,0,0,1,2,1,0,1,0,0,0,1,1,0,1,0,1,2,1,2,1,0,1,0,0,2,0,0,2,0,1,0,1,2,1,0,0,0,2,1,0,0,2,0,0,0,0,0
48324,1,0,0,1,1,1,1,1,2,0,0,1,2,1,1,1,1,2,1,0,2,0,1,1,1,0,1,1,2,1,0,0,1,1,2,0,0,1,1,0,1,1,2,1,1,1,0,0,0,0,1
23522,0,0,0,0,1,1,0,1,0,0,1,1,2,1,2,1,0,2,0,1,2,1,2,0,1,1,0,1,2,0,0,0,0,1,0,2,0,0,1,0,1,2,2,0,0,1,0,0,1,1,0
34967,0,0,1,1,1,0,0,1,1,1,1,1,0,1,2,1,1,0,1,2,0,1,1,0,1,0,1,0,2,1,1,1,1,0,1,1,1,1,2,1,0,1,2,0,2,1,0,1,2,0,1
3113,1,1,1,2,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,2,1,1,2,0,0,1,0,0,1,1,1,0,1,0,2,2,1,0,2,1,2,1,1,0,0,2,1,1,0,2,0
32499,0,0,2,2,0,0,1,0,1,0,1,0,2,0,0,1,1,1,0,1,0,0,2,0,0,0,1,0,2,1,0,1,0,1,2,1,1,0,2,0,1,1,1,1,2,0,0,0,1,0,1
2682,1,1,2,1,0,1,2,0,0,0,0,0,2,1,2,1,0,0,1,2,0,0,1,1,0,1,0,1,2,1,1,0,0,0,0,2,2,0,0,1,2,1,0,1,0,2,0,1,0,1,1
23111,0,0,1,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0,2,1,0,2,1,0,0,1,1,0,0,0,0,2,2,2,1,0,1,0,0,2,1
22904,1,1,2,2,1,1,0,2,0,1,1,0,1,1,2,1,2,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,2,0,2,1,0,2,1,0
39139,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,2,0,2,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,2,0,1,1,1,1,1,1,1,1,0,1,1
2876,1,1,1,0,1,2,2,1,0,1,1,0,2,0,0,1,0,2,1,2,1,1,1,0,0,1,1,1,2,0,1,2,0,0,2,0,2,0,1,0,2,0,1,0,2,1,1,0,1,1,0
12840,0,1,1,2,0,2,2,0,1,0,0,1,0,0,2,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,2,2,2,1,1,1,1,1
36430,0,1,0,0,0,0,2,0,1,1,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,1,1,1,2,2,2,1,1,0,0,0,0,0
24014,0,1,1,1,1,1,0,0,1,0,0,1,2,1,1,0,2,0,0,2,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,2,1,2,2,0,2,0,1,1,1,1,1,0
23247,1,1,1,2,0,1,2,1,0,1,1,1,0,1,1,0,2,1,0,2,1,0,2,0,1,0,1,1,2,0,1,0,1,1,2,2,0,0,2,0,1,2,1,1,1,0,0,0,0,0,1
9486,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,2,2,1,2,1,1,2,0,1,2,0,1,0,0,0,0
47198,0,0,1,2,1,0,2,2,0,1,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,2,0,0,2,2,2,0,2,1,0,1,1,2,0,0,0,0,2,0,0
49199,1,0,0,2,1,0,0,2,2,0,0,0,0,1,0,1,1,2,0,1,2,1,0,1,1,1,0,1,2,0,1,0,1,0,2,2,2,1,0,1,1,2,1,1,2,0,1,1,0,0,0
28780,0,0,0,1,1,2,1,2,2,1,1,1,0,1,2,0,1,0,1,1,0,0,2,0,1,1,1,0,0,0,0,2,1,0,0,1,1,0,0,1,2,1,2,1,2,0,0,1,0,2,0
33919,1,0,1,2,0,0,1,2,0,0,0,0,0,1,2,0,1,0,0,2,2,0,2,1,0,1,1,0,1,1,1,2,0,1,2,0,2,0,1,0,1,0,1,1,1,2,1,1,1,0,0
43258,1,0,2,0,1,1,2,1,2,1,0,0,2,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,2,1,1,0,1,0,2,2,2,0,1,0,1,1,0,1,0
718,0,0,1,2,0,0,0,0,2,0,1,0,1,1,0,1,2,1,0,1,2,0,1,0,0,1,1,0,2,1,0,0,0,0,1,0,2,1,0,1,0,2,1,1,1,2,0,0,2,0,1
12394,1,0,1,0,0,2,0,0,1,1,0,0,1,1,1,1,2,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,2,0,2,1,1,1,0,2,1,2,0,0,0,0,2,1,0
29371,0,1,1,0,0,0,2,0,0,1,0,1,0,0,2,1,2,0,1,0,2,1,2,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,2,2,1,0,2,1,1,1,1,1,0
41150,1,0,1,2,0,0,2,0,1,1,0,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,1,0,2,1,1,1,0,0,1,2,2,0,0,2,0,1,1,0,1
33156,0,0,0,2,1,1,1,1,2,0,0,0,2,1,1,1,1,1,1,1,0,0,2,1,0,0,1,1,1,1,1,0,0,0,2,0,0,1,2,0,0,1,2,1,1,1,0,0,2,1,0
43494,0,1,1,2,1,2,1,2,0,1,0,1,1,0,0,0,0,1,1,2,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,2,2,0,0,1,0,2,0,2,1,2,1,0,1,2,0
6649,0,0,1,0,0,0,2,0,1,0,1,0,1,1,0,0,0,2,0,1,2,0,0,0,1,0,1,0,0,1,1,1,1,1,2,0,1,1,0,0,0,0,1,2,1,0,0,0,1,0,0
30841,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,2,1,0,0,1,0,1
31767,1,1,2,2,1,2,0,2,0,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,2,0,0,1,2,1,0,0,1,0,2,1,0,2,2,1,0,0,0,0
49757,0,1,1,1,1,1,2,0,2,0,0,1,0,0,2,1,2,2,1,1,2,0,1,0,1,1,0,1,2,0,0,0,1,0,1,1,0,0,1,0,0,2,1,1,0,2,1,0,0,1,1
16206,1,1,1,0,1,2,0,0,1,0,1,0,0,1,2,1,1,0,1,1,2,1,2,1,0,1,0,1,2,0,1,0,1,0,1,2,2,0,1,1,2,1,1,1,0,2,0,0,1,2,0
7279,0,1,1,0,1,2,2,2,2,1,0,0,0,0,2,0,2,0,0,0,2,1,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,2,1,2,0,0,2,0,1,0,0,2,1,0
28803,0,1,0,0,0,1,1,1,1,1,0,1,0,1,2,1,2,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,2,2,2,1,1,0,1,1
36398,1,1,1,2,1,1,0,0,2,0,1,1,2,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,2,0,0,2,2,2,0,0,1,1,0,1,0,2,1,1,1,1,0,0
30569,0,1,1,1,0,2,1,1,2,0,1,1,0,0,2,1,0,1,0,1,2,0,2,0,1,0,1,0,1,1,0,1,1,1,2,1,1,0,1,0,0,2,1,0,1,0,1,0,0,0,1
16496,1,1,0,0,0,2,0,0,2,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,2,1,1,0,0,1,2,0
40704,1,1,1,1,1,2,0,1,0,0,1,0,2,1,1,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,1,0,1,1,1,2,0,1,1,0,0,2,2,0,2,1,0,1,1,0,1
10886,0,0,1,1,1,0,2,2,0,0,0,1,1,1,2,1,0,1,0,2,0,0,0,1,1,1,0,0,0,1,1,2,1,0,2,0,2,0,0,1,0,2,0,2,1,2,0,0,0,2,0
49741,1,1,1,2,1,0,1,2,2,1,0,1,2,1,2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2,1,1,2,1,2,1,0,1,1,0,1,0,2,2,0,0,1,1,0
16230,1,1,0,1,0,2,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,2,1,0,0,0,1,1,2,1,1,0,0,1,2,2,1,0,2,0,1,2,0,0
11866,1,0,2,1,1,0,2,0,1,1,1,0,1,0,2,1,0,0,1,1,0,0,2,1,0,0,1,1,0,1,1,0,1,0,2,0,1,0,0,1,2,2,2,1,2,2,1,1,2,1,0
3841,0,1,2,2,1,1,0,1,0,0,1,0,0,1,1,0,1,2,0,2,2,0,1,1,0,1,1,1,0,0,0,2,0,0,2,0,0,1,2,1,2,2,2,1,1,1,1,0,1,2,0
19867,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,2,2,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,2,0,1,2,1,2,1,1,2,2,2,0,0,2,1,1
9303,0,0,2,0,0,1,2,1,1,1,1,1,1,1,1,0,2,1,1,1,2,0,2,0,1,1,1,0,1,1,0,1,1,1,2,0,2,1,0,1,0,1,0,1,2,2,0,1,0,1,0
17175,0,1,2,1,0,1,1,2,0,1,0,1,2,1,1,1,1,2,0,2,1,1,1,0,1,1,1,1,0,1,0,2,0,0,2,2,2,1,2,0,0,1,0,1,1,0,0,0,0,0,1
