ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.dummy
19553,0,0,0,2,0,1,2,0,1,0,1,0,2,0,1,0,1,2,0,1,0
25832,0,1,1,0,1,0,2,1,0,1,1,0,2,0,2,1,2,1,1,0,0
2174,1,1,1,0,0,0,2,1,0,0,1,1,1,1,1,0,0,2,1,2,1
24223,1,0,2,2,1,1,2,1,0,1,0,0,0,0,2,1,1,2,0,1,0
8721,0,1,0,2,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0
41515,1,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,1
34663,1,1,1,1,0,1,0,2,0,0,0,1,2,0,2,0,0,0,1,0,0
13285,1,0,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,2,0,1,1
9312,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0
2363,1,0,1,0,1,2,1,1,2,0,0,1,0,0,1,1,0,1,0,2,0
37106,0,0,2,1,1,2,2,1,0,0,0,1,0,1,2,1,2,2,1,2,1
25102,1,1,1,0,1,1,1,2,0,1,0,1,0,0,0,1,0,2,0,2,0
45208,0,0,2,2,0,2,2,1,0,0,0,0,0,1,1,0,2,0,0,2,0
10491,1,0,0,2,0,2,1,2,0,0,1,1,1,1,0,1,2,2,1,0,1
36760,0,0,2,2,1,1,2,2,1,1,0,0,2,0,2,0,0,1,1,0,1
37394,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1
27364,0,0,2,0,0,0,2,2,2,1,1,0,1,0,0,0,1,2,1,0,0
47557,0,0,2,1,0,2,1,2,0,0,0,1,0,0,1,1,0,2,0,0,1
11198,0,0,2,2,0,2,0,2,0,1,1,1,0,1,0,1,0,2,1,1,0
18902,1,1,2,2,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1
16291,0,0,2,1,1,1,2,2,0,0,1,1,0,0,1,1,0,2,1,0,0
26058,1,0,0,0,1,2,2,2,2,1,0,1,2,0,0,1,2,2,0,1,1
11628,0,0,2,0,0,1,1,2,2,0,1,0,1,1,1,0,2,2,0,2,0
28708,1,1,1,1,0,0,0,0,0,0,1,0,2,1,0,0,1,2,1,1,1
46640,0,1,2,0,1,1,0,2,0,0,0,1,0,0,2,1,0,2,0,1,1
2666,1,0,0,2,0,1,1,2,2,1,1,1,1,1,2,1,2,0,1,1,1
48930,1,1,0,1,0,0,0,1,2,0,0,0,2,0,1,0,1,2,1,0,0
4680,1,1,1,2,0,1,0,2,0,0,1,1,2,1,0,0,2,2,0,1,0
29268,0,1,1,1,0,2,1,0,2,0,1,1,2,0,2,1,2,1,1,1,1
48695,0,1,1,0,0,2,2,0,2,1,0,1,0,1,0,1,0,2,1,0,0
8490,1,1,2,2,1,2,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1
3120,0,1,0,0,0,0,0,1,1,0,0,1,2,1,2,1,2,0,1,1,0
43642,0,0,2,1,1,2,2,2,1,0,0,0,2,0,0,0,1,0,1,2,0
1913,0,1,2,2,0,0,1,2,1,1,0,0,2,0,1,0,0,1,0,0,0
11326,1,1,1,2,1,0,2,1,0,0,1,1,0,0,1,1,0,2,1,1,0
4534,1,1,1,0,0,1,1,1,1,1,1,1,0,1,2,0,2,1,0,1,1
49275,1,0,0,0,0,2,2,1,2,0,1,1,2,1,0,1,1,2,0,0,1
31971,0,0,0,2,0,0,0,1,0,1,0,1,1,1,2,0,2,0,1,1,0
34347,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1
18741,1,0,2,0,0,2,0,2,1,1,0,1,1,1,1,1,2,0,1,1,0
7328,0,0,2,1,0,2,2,0,1,1,1,1,0,0,2,1,2,2,1,0,1
13625,0,0,2,1,0,1,0,0,0,0,0,1,1,0,2,1,0,0,1,1,0
30618,0,0,2,0,1,0,2,1,2,0,1,0,1,0,1,1,1,1,0,0,1
8666,0,0,2,1,1,1,2,0,1,1,0,0,2,0,2,0,1,0,0,1,0
36378,1,0,2,1,0,2,1,0,0,0,1,1,1,1,0,1,1,2,1,1,1
14443,1,0,2,0,0,2,2,0,2,1,1,1,0,1,2,1,2,0,1,0,0
44699,1,0,2,0,0,1,1,0,0,1,0,1,1,0,0,0,0,2,1,2,0
39110,0,0,2,1,0,2,2,1,1,1,0,1,2,1,2,1,1,2,1,1,1
41558,0,0,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,2,0,1,0
37565,0,1,1,0,0,2,1,1,1,0,1,0,2,1,0,0,2,0,1,0,0
7841,0,1,0,1,1,2,1,0,2,0,0,1,1,0,0,1,0,1,0,2,0
33703,1,0,0,2,0,2,1,1,2,0,0,1,1,0,1,1,0,2,0,2,1
35503,0,1,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0,2,0
40056,1,0,2,1,1,2,1,0,2,0,1,1,0,0,1,1,1,0,0,1,0
46007,0,0,2,1,0,0,1,1,0,1,0,0,2,1,2,0,0,2,0,1,1
8000,1,1,2,2,0,2,2,2,0,1,0,0,2,0,0,1,1,2,0,0,0
3227,1,0,1,0,0,1,1,0,2,0,0,0,0,0,1,1,1,0,0,2,1
48372,0,0,1,0,1,0,1,2,0,1,0,1,0,1,1,1,1,0,0,1,1
25579,0,0,0,2,0,1,0,2,0,1,1,1,1,0,1,0,2,2,0,2,1
47822,0,1,2,0,1,1,1,2,2,0,1,1,1,1,1,1,1,0,1,1,0
2609,1,1,1,0,1,1,0,2,0,1,1,0,0,0,0,1,0,2,1,0,0
15424,1,1,2,1,0,1,1,2,2,0,0,1,2,1,1,1,0,0,0,2,1
49167,0,0,2,1,0,1,1,1,1,0,1,1,0,1,1,1,0,2,0,0,0
5053,0,1,1,0,0,1,2,0,1,0,1,1,0,0,0,0,2,2,0,2,0
21370,1,1,0,1,0,0,1,2,0,1,1,0,0,0,2,1,2,2,0,0,1
4520,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1
46922,0,1,1,0,0,0,1,1,0,0,0,1,0,0,2,0,2,1,0,2,1
11571,1,0,0,2,0,2,0,2,1,1,0,0,0,0,2,1,2,0,0,2,0
4192,0,0,0,2,0,2,0,2,0,0,1,0,1,1,0,0,2,2,0,1,0
20814,1,1,1,0,0,1,2,0,0,1,0,0,0,0,2,0,1,0,0,0,1
4432,0,1,2,2,0,1,1,2,0,0,0,1,2,1,1,1,2,1,1,0,1
16149,0,1,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,1
45807,1,1,1,0,1,0,1,2,0,1,0,1,0,1,1,0,1,0,0,1,1
18765,1,1,1,2,0,1,1,0,1,1,0,1,0,1,0,1,2,0,0,2,1
48514,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
10091,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,2,1,0,1,1
16398,0,0,2,0,0,2,1,2,1,0,1,0,0,0,2,0,2,2,0,0,0
4709,1,0,0,0,0,2,1,1,2,0,1,1,2,1,1,1,2,2,1,2,1
23502,0,1,1,0,0,1,2,0,1,1,1,1,0,1,2,1,2,1,0,1,0
6917,0,0,2,1,0,0,1,0,1,0,0,0,2,0,2,1,2,0,1,1,0
2278,0,0,1,2,1,0,2,1,0,1,1,1,1,1,0,1,2,0,0,2,1
17826,1,1,2,0,1,2,1,2,1,0,0,1,1,1,2,1,1,1,0,2,1
34876,0,0,0,2,0,0,2,2,1,1,0,0,2,0,2,1,1,0,1,2,0
15866,0,0,0,2,0,1,0,0,1,0,0,0,0,1,2,0,2,0,0,2,0
6961,1,1,0,1,1,0,2,1,2,0,1,0,2,0,1,0,0,0,0,1,0
49944,1,0,1,2,0,2,1,0,2,1,1,1,2,1,2,0,0,2,1,1,1
46397,0,0,1,1,1,0,1,2,0,1,0,0,2,1,0,0,2,0,1,1,1
6500,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0
19866,0,0,1,2,0,0,1,2,1,1,1,0,2,0,2,0,2,1,0,0,1
9157,0,1,1,0,0,0,1,1,1,1,1,0,0,1,2,0,1,2,1,2,0
35389,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0
21132,1,0,2,1,0,0,1,2,0,0,1,1,0,1,2,0,2,2,0,2,1
3147,1,1,0,1,0,1,2,1,0,1,1,0,1,1,1,0,2,2,0,2,1
45898,1,1,1,0,0,0,1,1,2,1,1,0,2,0,2,0,0,2,1,0,0
49298,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,2,1,1,2,1
17532,1,0,0,0,1,2,1,2,1,1,0,1,0,1,0,0,1,0,1,0,1
33547,1,0,1,2,0,1,1,0,2,1,1,0,2,0,2,1,2,2,0,0,1
33018,0,1,2,0,0,2,0,1,0,1,0,0,1,1,2,1,2,0,0,0,0
23776,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,2,0,0,0,1
37017,0,0,0,0,1,1,1,2,1,0,1,0,0,0,1,0,0,2,0,1,0
675,1,0,1,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,1
37586,0,1,2,1,1,2,0,0,2,0,0,1,0,1,2,0,2,0,0,1,1
12979,0,1,0,0,1,1,1,1,0,0,1,1,2,1,0,0,2,0,1,1,0
32614,0,0,2,1,0,0,1,2,1,0,1,1,0,1,2,0,1,2,0,1,0
41732,1,1,0,1,0,0,1,0,0,1,0,0,1,1,2,0,1,2,1,1,1
11827,0,0,2,2,1,1,1,2,0,1,0,0,0,1,1,0,0,2,0,1,0
46715,0,1,0,1,0,2,0,1,1,0,1,0,1,1,0,0,2,1,1,2,1
20902,1,1,1,1,0,2,2,0,0,0,1,1,0,1,1,1,2,1,1,1,1
30037,0,1,1,0,1,1,0,0,2,1,0,0,0,0,0,1,2,2,1,0,0
46689,0,1,2,1,0,2,1,1,2,0,0,0,2,1,2,0,1,0,0,2,1
34196,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,2,0,2,1
38912,1,0,0,0,0,2,0,1,0,1,1,0,2,0,2,1,1,2,0,1,0
18414,0,0,2,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0
3021,1,1,1,0,0,0,1,0,1,1,1,0,1,0,2,0,2,0,0,0,0
27693,0,0,2,2,0,1,2,2,0,1,1,0,2,0,1,0,0,2,1,0,0
909,1,0,0,2,0,0,0,0,0,1,1,0,1,0,2,0,2,0,0,1,1
36656,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0
9237,1,0,2,1,0,0,2,2,0,0,0,1,2,1,1,0,0,1,0,0,0
35974,1,0,2,2,0,1,1,1,2,0,1,0,0,1,1,0,0,2,0,0,1
19022,0,0,2,2,1,1,2,2,0,0,1,0,0,1,1,0,1,1,0,0,0
40449,1,1,1,1,0,0,0,2,0,0,1,1,1,0,0,1,2,1,1,1,0
18285,1,0,1,0,0,2,1,1,0,0,1,1,1,1,1,1,0,2,0,2,0
5086,0,1,1,2,0,2,0,0,0,1,0,0,0,0,2,1,0,1,1,0,1
27752,0,0,2,1,0,1,0,2,1,0,0,1,2,0,0,1,0,0,0,1,1
29915,0,1,2,2,0,1,0,0,1,1,1,1,2,1,2,0,0,2,1,0,1
46295,1,0,2,2,1,2,1,2,2,0,0,1,0,1,1,0,0,2,1,2,0
34836,1,0,2,0,1,0,2,0,0,1,0,0,1,0,0,1,1,1,0,1,0
35711,0,1,1,0,1,1,1,2,1,1,1,0,0,0,1,0,2,2,1,0,1
46279,0,0,2,1,0,1,0,0,0,1,0,1,2,0,0,1,2,0,0,0,1
5213,1,1,2,1,1,0,0,1,2,1,1,1,1,0,2,1,0,2,1,0,0
23814,0,0,2,1,0,1,1,2,0,0,0,1,0,1,2,1,1,1,0,0,0
29163,1,1,1,0,1,0,2,1,1,1,1,0,0,1,0,1,2,2,0,0,0
34285,0,0,2,0,1,0,1,0,2,1,1,0,1,0,2,0,1,2,0,1,0
317,0,0,2,2,0,0,2,0,1,1,1,0,2,1,0,0,2,2,0,1,0
7102,1,1,2,2,1,0,1,1,0,1,0,0,2,0,2,0,0,0,0,0,1
20001,0,0,2,1,0,0,0,0,2,0,0,0,2,0,1,0,2,0,0,2,1
45300,1,0,0,0,0,1,1,2,2,1,1,1,2,0,2,0,2,0,0,0,0
26748,0,0,0,0,1,0,1,1,0,0,0,1,2,1,2,1,1,1,0,1,1
34083,1,1,1,1,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0,2,0
44441,1,0,2,0,0,2,2,2,2,0,0,0,1,0,2,0,1,1,0,1,0
42563,0,0,2,2,0,2,0,0,1,0,0,1,0,0,2,1,2,0,1,1,1
29913,1,1,0,1,0,1,2,0,2,0,0,1,1,1,0,1,1,1,1,2,1
12201,0,0,2,0,1,0,1,2,2,0,0,1,2,0,2,0,0,0,1,0,0
5731,1,1,2,1,1,0,1,1,2,1,1,1,0,0,1,0,0,2,1,1,0
12381,0,0,1,0,0,2,1,1,0,0,1,1,0,1,2,1,2,2,0,0,0
31359,0,0,2,2,0,0,1,2,0,0,0,1,0,1,2,0,1,0,0,1,1
21187,0,0,1,2,1,0,0,2,2,0,0,1,2,1,1,0,2,0,0,2,1
36293,1,1,1,1,0,1,2,2,1,0,1,1,1,0,1,0,2,0,0,2,0
28046,0,0,2,2,1,0,1,0,1,1,0,0,0,0,2,0,1,2,0,2,1
41861,0,0,1,0,1,1,1,2,0,0,1,0,0,1,1,0,0,2,1,0,0
43524,0,0,2,2,1,2,1,1,0,0,0,0,2,1,1,0,2,2,1,1,1
48019,1,1,2,2,0,0,0,0,1,0,1,0,0,0,1,1,0,2,1,0,1
39126,0,1,1,2,1,0,1,2,0,0,1,0,0,0,1,0,1,1,0,2,0
15816,1,1,1,1,0,2,1,0,0,0,1,1,0,1,2,0,0,2,0,0,0
14069,0,0,1,0,0,0,2,1,1,0,1,1,1,1,2,0,2,0,1,2,1
42463,0,0,2,1,0,2,2,2,0,0,1,1,0,0,1,1,1,2,0,2,0
29759,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
21742,1,1,1,0,1,0,2,0,2,0,1,1,0,1,0,1,1,1,0,1,0
303,1,1,1,1,0,0,1,1,2,1,1,1,1,0,2,1,0,2,1,1,0
35232,0,1,0,0,1,2,1,0,1,1,0,0,0,0,1,1,1,0,1,2,1
3769,1,1,0,1,0,0,0,1,1,0,0,1,0,0,2,1,2,0,1,2,1
6874,0,0,0,0,0,0,1,2,1,0,1,0,2,1,0,0,2,2,1,2,1
24885,0,1,0,2,1,2,2,0,2,1,0,1,0,0,0,1,2,1,1,1,1
17251,0,0,0,1,1,0,2,0,2,0,0,0,0,0,1,0,0,0,1,1,0
23317,0,0,1,2,0,0,0,2,1,1,0,0,1,0,2,0,2,0,0,1,1
24682,1,1,1,0,1,0,0,0,0,1,1,0,0,1,2,1,2,2,0,1,1
3748,0,0,1,1,0,0,1,0,1,0,1,0,2,0,0,0,2,1,0,1,1
5834,1,0,2,1,1,1,0,2,0,0,1,1,2,1,2,1,1,2,0,0,0
45629,1,1,2,2,0,0,1,2,0,0,0,1,0,1,1,1,2,0,1,2,0
17414,1,1,0,2,1,2,1,2,2,0,0,0,0,1,2,1,1,0,0,1,0
49671,0,0,2,1,1,2,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1
48932,0,0,1,0,1,0,1,2,0,0,0,0,2,0,0,1,0,1,0,2,0
26529,1,1,2,2,1,1,1,2,2,1,1,1,2,0,2,0,0,1,0,0,1
1872,1,0,1,1,0,2,1,1,2,0,1,1,1,0,1,0,0,2,0,1,1
4591,1,0,2,2,0,0,1,2,2,0,1,0,0,0,0,0,0,2,0,0,0
2917,0,0,1,2,1,1,2,2,1,1,1,1,0,0,0,1,1,2,1,1,1
9686,1,1,2,0,0,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0
41656,0,0,2,1,0,0,1,0,1,0,0,1,0,1,0,1,1,2,1,0,0
30517,0,0,2,1,0,0,1,0,2,0,0,1,0,0,1,1,1,2,1,1,1
24345,1,0,0,2,0,0,1,2,1,1,1,1,1,0,0,0,2,0,0,1,1
10134,1,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
20293,0,0,2,2,0,1,0,2,0,1,1,0,2,0,1,0,0,1,1,1,0
3561,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2,2,0,1,0
5757,1,0,2,0,1,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0
22244,1,0,2,2,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,2,1
42771,1,1,1,0,0,0,2,2,0,0,1,0,2,1,0,0,1,2,1,2,0
37504,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
44241,1,1,1,0,1,0,2,1,1,1,0,0,1,0,2,1,0,1,0,0,0
36011,0,1,1,1,0,2,0,2,1,0,1,1,0,1,1,1,2,1,1,0,1
18477,0,1,0,2,1,1,2,2,1,0,1,1,0,1,1,1,0,2,1,0,0
9552,1,0,2,0,0,0,2,0,2,0,1,1,0,0,1,1,2,2,1,2,0
25614,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,2,0,1,0
39390,1,1,0,0,0,0,2,0,0,1,1,0,2,1,2,1,2,1,1,0,0
28368,1,0,2,2,1,0,1,2,0,1,0,1,0,0,1,0,2,0,0,0,1
26976,1,1,0,1,0,2,0,2,0,0,0,1,1,0,2,1,0,0,1,1,0
3976,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
13887,1,1,1,2,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,2,0
38897,0,1,1,2,1,1,1,2,1,0,0,0,2,0,1,1,1,1,1,0,0
41631,1,1,1,0,0,0,2,0,0,0,1,1,0,0,2,0,1,2,1,0,0
14324,0,1,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,1,1,2,0
49203,0,0,2,1,1,2,1,2,2,0,0,1,0,1,1,1,0,1,0,2,1
20977,0,0,2,1,0,0,2,0,1,0,1,1,0,1,2,1,1,2,0,1,1
41331,1,0,0,2,1,2,1,2,2,1,0,0,0,1,2,0,0,0,1,0,0
18662,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,2,0
1502,0,0,0,2,0,1,1,2,0,1,1,0,1,1,2,0,2,1,0,1,0
38142,0,0,2,1,0,1,1,2,1,1,1,0,0,0,2,0,2,1,0,1,1
25621,1,0,2,0,0,0,1,0,0,0,1,1,0,0,2,1,0,2,1,1,1
49350,1,1,1,0,0,0,1,0,2,0,1,1,0,0,1,1,2,2,1,2,0
27630,0,0,0,0,1,2,2,1,0,1,0,0,2,0,1,1,2,0,1,2,0
32402,0,1,0,1,0,2,1,0,0,0,0,1,1,1,1,1,1,0,0,2,1
39713,1,1,2,0,1,1,1,2,0,0,0,0,1,0,2,1,2,0,1,2,0
22447,1,1,1,0,1,0,1,2,1,1,1,1,0,0,1,0,0,2,1,1,1
1750,0,0,2,1,0,2,0,1,1,0,1,0,1,1,2,0,1,0,0,2,0
13104,0,0,1,2,0,1,0,0,1,1,1,1,2,1,1,1,0,2,1,1,0
46387,1,1,0,0,0,0,1,1,1,1,0,0,2,0,2,0,2,2,1,1,0
7021,1,1,2,0,1,2,2,1,0,1,0,0,1,1,1,1,2,0,1,2,1
23322,1,0,1,0,0,0,1,2,2,0,1,1,2,0,1,1,0,0,1,1,1
20120,1,0,0,2,0,2,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0
29186,1,1,0,1,1,0,1,0,2,0,0,1,0,1,1,1,2,0,1,0,0
19110,0,0,1,2,0,0,1,0,2,0,1,1,0,1,2,0,1,2,0,2,0
47239,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1
23771,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0
12970,0,0,2,0,1,0,2,1,1,0,0,1,1,0,2,0,1,0,0,0,0
31409,0,1,2,1,1,2,2,1,0,1,0,1,2,1,0,0,0,0,0,2,1
9455,1,1,1,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,1
20645,1,1,0,1,0,2,0,0,2,0,1,0,2,0,2,1,2,0,0,0,0
2039,0,0,2,2,1,1,1,2,1,0,0,1,2,0,2,0,1,1,1,0,0
15324,0,1,0,1,1,1,2,1,1,0,1,1,0,1,1,1,2,1,1,2,0
29012,1,1,1,0,1,0,1,1,2,0,1,0,1,1,1,0,2,2,0,2,0
13467,0,0,2,2,0,1,1,2,1,0,1,0,0,1,2,0,2,1,1,1,1
8218,0,0,2,2,0,0,1,0,0,0,1,1,1,0,1,1,1,2,0,2,0
13486,1,1,1,0,0,1,2,0,0,1,0,0,0,1,2,0,0,1,1,2,0
22464,0,0,2,1,0,1,0,0,0,0,1,1,2,1,2,1,0,1,0,2,1
30680,0,1,1,0,1,0,2,0,0,0,0,1,1,1,1,1,0,1,1,2,0
9087,1,1,1,1,0,0,1,2,0,0,1,1,1,1,1,0,0,2,1,1,0
24815,1,0,2,1,1,2,1,0,2,0,1,1,0,1,1,1,2,1,1,1,0
44149,1,0,1,2,0,1,1,0,0,1,1,1,1,1,1,0,2,1,1,0,0
33020,0,0,0,2,0,1,0,0,1,1,0,1,1,1,2,1,0,0,1,0,1
23912,1,0,1,2,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,2,1
25116,0,0,2,1,0,1,1,2,2,0,1,1,0,0,1,1,2,2,1,2,0
34345,0,1,1,2,0,2,1,2,1,0,1,1,1,1,1,0,0,2,1,2,0
40565,0,1,2,0,1,1,1,1,1,1,0,0,0,0,2,0,0,2,0,2,1
49677,1,0,0,2,0,1,2,0,1,0,1,0,0,1,0,0,0,2,1,2,1
13846,1,1,1,1,0,2,0,1,0,1,0,1,2,1,0,0,2,0,1,2,1
26510,0,1,0,0,0,2,0,0,1,0,1,1,2,0,2,0,0,2,1,2,0
22059,0,1,1,1,0,1,0,0,2,0,1,1,1,1,1,0,0,1,0,2,1
30467,1,1,1,2,0,2,0,0,0,0,0,0,2,0,1,1,1,1,0,0,1
30440,0,0,2,1,1,2,1,1,1,1,0,0,0,0,1,0,2,0,0,1,0
26087,1,1,2,0,1,2,2,0,0,0,0,1,1,0,2,1,2,0,1,2,1
1213,0,0,1,0,0,0,2,0,2,1,1,1,1,1,2,0,1,0,1,0,0
1326,1,1,1,0,1,0,0,2,2,0,1,0,0,1,0,0,2,2,1,2,0
14179,0,0,1,2,1,1,0,2,1,0,1,0,0,1,2,1,2,2,1,1,0
2697,0,0,2,2,0,2,1,1,1,1,1,1,0,1,0,1,0,2,1,1,1
38847,1,1,0,1,0,0,1,1,2,1,1,1,2,0,0,0,0,2,1,0,0
37922,1,1,1,0,0,0,1,0,2,0,1,1,0,1,2,0,1,2,1,2,0
10617,0,0,2,0,1,1,2,1,0,1,1,0,2,0,2,1,2,0,0,0,0
30832,1,1,1,0,1,1,0,2,0,0,0,0,2,1,0,1,0,0,1,2,0
47467,0,1,1,0,0,1,1,0,2,0,0,1,0,1,2,0,1,0,1,0,1
45383,0,1,1,1,0,0,0,1,0,1,1,1,0,1,2,1,2,2,0,1,1
15666,1,0,2,1,1,0,0,1,0,0,1,0,2,0,2,0,2,2,0,0,0
39878,1,1,1,0,1,0,2,1,1,0,1,1,0,0,1,0,2,2,0,1,1
35150,1,0,2,2,0,2,1,1,2,0,1,1,0,1,0,1,2,2,0,1,0
26691,0,0,2,1,0,2,0,2,0,0,0,1,0,1,1,0,0,0,1,1,1
42385,0,1,0,2,1,0,1,2,1,1,1,0,0,1,2,1,2,1,1,2,0
47059,0,0,2,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
10654,0,0,1,2,0,0,1,1,1,0,0,1,2,1,0,0,2,0,1,2,1
29633,0,0,0,0,1,0,1,1,2,0,0,1,2,1,2,1,0,1,1,2,0
39575,1,0,1,2,0,1,1,0,2,0,0,0,0,1,0,0,2,0,0,1,1
13558,0,1,1,0,1,0,1,2,0,1,0,1,0,1,1,1,0,1,1,1,0
39232,1,0,2,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
46681,1,1,1,1,0,1,0,2,2,0,0,1,1,0,2,1,0,2,0,2,1
31668,1,0,0,2,0,1,1,1,2,0,1,1,1,1,1,0,2,2,1,0,0
19789,0,0,0,2,1,1,0,2,0,0,1,0,0,0,1,1,1,2,0,2,0
36478,1,0,1,2,1,2,1,0,1,0,1,0,2,0,1,0,1,2,1,0,1
22177,1,1,0,1,0,2,1,2,0,0,1,1,0,1,2,1,2,1,1,1,0
39731,0,0,1,1,1,0,2,2,0,0,1,1,2,0,2,0,0,2,0,2,1
42546,0,1,2,2,0,2,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0
35004,0,1,2,1,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,2,1
46562,0,0,2,1,1,0,2,0,1,0,0,1,1,0,1,1,0,1,0,1,1
701,0,1,1,2,0,2,2,2,2,0,1,1,0,1,0,1,0,2,1,1,1
37951,0,1,2,1,0,0,1,0,0,0,0,1,1,1,2,1,0,1,1,2,0
9335,0,0,1,1,0,0,1,1,0,1,0,0,2,1,2,1,2,0,1,1,0
20442,1,1,0,0,0,0,1,1,1,0,1,1,2,0,0,1,2,0,0,1,1
42458,1,0,2,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0
14890,1,1,2,1,1,2,1,2,1,0,0,1,0,0,2,0,0,1,0,2,0
