ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.dummy
44374,1,1,0,0,1,0,2,1,1,0,1,1,1,0,1,0,2,0,1,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1
31220,1,0,1,2,0,1,1,1,2,1,0,1,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,0,2,0,1,2,0,0,1,1,2,1,1,0,0,2,0,1,0,2,0,0,1,2,1
39196,1,1,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,1,1,1,1,2,1,1,1,0,1,1,0,1,2,0,2,2,1,1,1,0,1,1,1
28650,0,1,0,1,1,2,0,1,2,1,1,1,0,0,2,1,2,0,0,1,0,0,2,1,1,0,1,0,2,0,0,0,1,1,1,0,0,0,2,0,0,2,0,2,1,0,1,0,0,2,0
21386,1,1,0,2,1,1,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,2,1,1,2,0,2,1,0,2,0,1
30247,1,1,1,0,1,2,1,1,1,0,1,0,1,1,0,1,2,1,0,2,1,1,1,0,1,0,1,0,1,1,0,2,0,0,1,0,2,0,2,0,2,1,0,0,1,2,0,0,0,0,0
47669,0,1,0,0,0,2,2,0,1,0,1,1,0,1,2,1,0,1,0,2,2,0,2,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,2,1,1,2,1,1,0,0,1,0,0,1,0
10403,1,1,2,1,1,2,2,0,1,0,0,1,0,1,1,1,2,1,0,0,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,1,0,2,1,2,2,1,1,1,2,0,0,0,0,1
9584,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,2,0,1,1,0,0,2,0,1,0,0,1,0,2,2,0,2,0,0,0,2,0,1
26462,0,1,2,2,1,2,1,0,1,1,0,0,1,0,2,1,2,1,0,0,1,0,1,0,1,1,1,0,2,0,1,2,0,1,0,0,0,1,0,1,1,2,1,0,1,1,0,0,0,1,0
16534,1,0,1,1,0,2,2,2,0,0,1,0,1,1,2,1,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2,0,0,2,0,1,0,0,1,2,2,1,1,0,0,0
24771,1,0,1,2,1,0,1,1,1,0,0,1,1,0,1,0,2,1,0,1,1,1,2,0,1,0,1,0,2,0,1,2,1,1,1,1,2,0,1,0,0,0,2,1,1,2,0,0,0,0,0
346,0,0,0,1,0,0,2,1,2,1,1,1,0,0,1,1,1,2,1,2,0,0,1,1,1,0,1,1,2,1,0,2,0,1,2,0,1,0,0,1,2,0,1,2,0,2,1,1,1,1,0
19089,0,0,2,2,1,0,0,0,0,1,0,1,2,1,0,1,2,2,1,1,0,0,2,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,2,1,1,2,2,2,0,0,2,1,0
49321,1,0,1,2,0,1,1,1,2,1,1,1,2,0,1,0,2,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,2,2,2,1,1,0,0,2,1,0,0,0,0,1,0,2,0
32875,0,0,1,2,1,0,1,1,2,1,1,0,1,0,1,1,1,0,1,2,1,1,2,1,0,1,0,1,2,0,1,0,0,0,2,0,2,0,1,1,0,2,1,1,1,0,1,1,0,2,1
46044,1,1,2,0,0,0,2,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,2,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,2,0,0,1,0,0,1
32882,1,0,0,1,1,2,1,2,2,0,1,0,1,0,0,0,0,2,1,1,0,0,2,0,0,0,1,0,2,0,0,0,1,0,1,2,2,0,0,0,2,1,0,2,1,0,0,1,0,1,0
32539,1,1,1,2,1,0,2,2,1,0,0,1,1,0,1,1,2,0,1,0,2,0,2,0,1,0,1,1,2,0,0,2,1,0,2,2,0,1,1,1,2,0,0,0,1,2,1,0,1,1,1
42945,1,0,0,0,0,1,1,2,1,0,1,1,1,0,0,0,0,2,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,1,2,1,2,1,1,0,0,0,1,0,0
24789,0,0,2,0,1,1,2,0,0,1,1,1,2,0,2,1,2,1,1,1,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,2,0,1,2,2,1
19047,0,0,1,0,0,0,1,0,1,1,0,0,2,1,2,1,1,1,0,1,2,1,2,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,1,1,1,2,0,1,0,0,1,2,0,1
25438,1,0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,2,2,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,2,0,0,2,0,1,2,0,1,1,0,1,0,0,1,1
2632,0,1,1,1,1,0,0,2,0,0,1,0,2,0,0,1,0,0,1,1,2,0,1,1,0,0,1,1,1,0,1,1,1,1,2,0,2,1,2,1,1,2,1,2,1,2,0,0,0,2,1
40258,1,1,1,0,0,2,2,1,0,1,0,1,1,1,1,0,2,2,1,1,2,1,0,0,0,1,0,0,2,1,1,0,1,1,0,1,0,1,1,0,0,1,2,1,2,0,1,1,1,2,1
2330,1,1,2,0,0,1,2,1,1,1,1,1,0,1,2,0,2,1,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,2,1,1,0,1,1,1,1,1,0,0,0,2,2,0
3824,0,0,0,1,0,2,1,0,2,0,1,1,1,0,2,1,0,1,0,0,2,1,2,0,0,1,0,0,0,1,1,0,0,1,1,0,2,1,2,1,0,0,0,1,1,2,1,0,1,1,1
22649,0,1,0,1,0,2,1,2,0,0,1,0,2,1,1,0,1,0,1,1,0,1,2,1,0,0,1,0,2,1,1,0,0,0,2,2,0,0,1,1,0,0,1,2,1,2,1,0,1,0,0
27683,1,0,2,2,0,0,2,1,2,1,1,1,1,0,1,0,0,2,1,1,1,1,0,0,1,0,1,0,2,1,1,0,0,1,0,2,1,0,0,0,2,0,0,0,2,0,1,0,1,2,1
31253,0,1,0,2,0,2,1,2,1,1,0,0,0,1,1,1,2,2,0,1,0,1,1,1,0,0,1,1,2,1,0,2,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0
30499,1,0,2,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,2,1,0,0,1,1,2,1,1,2,1,1,2,0,0,1,1,0,0,2,1,1,0,1,1,1,2,2,1
14426,1,1,1,1,0,0,0,2,2,1,0,1,0,0,1,1,2,1,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,0,2,1,2,1,2,1,2,1,1,0,2,2,0
7540,0,1,0,0,0,0,2,0,2,0,0,1,1,0,0,0,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,1,0,0,1,0,1
39489,1,1,1,2,1,2,0,1,0,1,1,0,2,0,1,1,1,2,0,2,2,1,0,1,1,0,1,0,2,0,1,1,1,0,0,2,2,0,0,0,2,1,0,1,2,0,1,1,2,0,1
12809,0,1,2,2,1,1,2,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,1,1,2,1,2,0,0,1,1,1,0,2,2,2,1,1,1,1,1
37734,1,1,2,0,0,2,2,1,0,0,0,1,1,1,2,1,1,1,0,1,1,0,1,0,1,1,0,1,2,1,1,1,0,0,2,2,1,0,1,1,1,0,0,2,2,0,0,0,2,2,0
25152,1,1,0,0,0,1,0,1,2,1,1,0,1,0,2,1,2,1,1,2,1,0,0,0,0,0,1,0,2,1,0,1,1,0,2,0,1,0,1,0,2,1,0,1,2,1,0,0,2,0,1
37597,1,1,1,0,1,1,2,2,2,1,0,1,1,1,1,1,2,2,0,1,0,0,2,1,1,0,1,1,2,1,1,2,0,1,2,0,2,1,0,0,2,0,1,0,1,2,0,0,1,0,1
37742,0,0,1,0,0,0,1,0,0,1,0,1,1,1,2,1,1,0,0,1,1,0,2,1,0,1,0,1,1,1,1,2,0,1,0,2,0,0,0,0,1,1,2,1,1,0,1,1,0,2,0
36850,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,2,1,1,0,0,1,2,0,0,1,0,0,0,1,1,1
20888,0,1,0,1,1,0,0,1,2,0,0,1,1,0,2,1,2,1,0,2,1,0,0,1,1,0,0,0,0,0,1,2,1,0,2,2,0,0,0,1,0,1,0,0,2,2,0,1,0,2,1
19275,0,0,2,2,1,1,0,0,1,0,0,0,0,1,2,1,1,1,1,0,1,0,2,1,1,1,0,1,0,1,0,0,1,1,2,1,2,0,2,0,1,2,1,2,0,0,1,1,0,0,1
49939,1,0,2,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,2,2,0,2,0,1,0,1,1,2,1,0,1,1,0,2,0,2,1,1,0,1,2,0,2,1,1,1,0,1,2,1
28490,0,1,0,0,0,2,0,0,0,0,1,0,0,1,2,1,2,2,0,0,2,0,1,0,0,0,1,0,2,0,1,2,0,1,2,2,1,0,0,0,0,0,1,2,2,0,1,0,1,0,0
34433,0,0,2,0,0,1,1,1,0,1,1,1,0,1,1,0,1,2,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
45834,0,1,1,2,1,2,1,1,2,1,0,1,1,0,2,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,1,2,0,0,0,2,1,2,1,0,1,0,1,0,1,0
35471,1,1,1,0,0,1,2,1,1,1,0,1,2,1,1,1,1,2,0,2,0,0,2,1,1,0,1,0,0,1,0,2,0,0,1,2,0,0,0,1,0,2,1,1,0,1,1,1,0,2,1
10735,1,0,2,0,0,2,2,1,2,1,0,1,2,0,0,0,2,1,0,1,1,0,0,1,1,0,1,0,2,1,1,2,1,1,0,1,2,0,1,1,2,1,0,1,2,1,0,0,0,0,1
44882,1,0,0,0,0,1,1,0,0,1,0,0,1,1,2,0,0,1,0,2,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,2,0,0,0,0,1,2,2,2,0,2,1,1,0,1,0
18732,0,0,0,2,0,0,0,1,1,0,1,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0,2,1,0,2,0,0,0,2,0,0,1,0,0,0,0,2,1,1,1,0,1,0,1
15965,1,1,2,2,0,0,2,0,0,0,0,1,0,1,2,1,1,1,0,0,2,0,1,0,1,0,0,0,0,1,1,1,1,1,2,0,1,0,0,1,2,0,2,0,0,0,1,0,1,2,0
43328,0,0,0,0,0,0,2,1,2,0,1,1,0,1,2,0,0,2,1,1,1,1,2,1,1,1,1,0,2,1,0,0,0,1,1,1,1,1,1,0,2,1,2,0,1,2,1,1,0,1,1
1830,0,0,2,0,0,0,1,1,1,0,1,1,2,0,0,1,0,1,0,2,1,0,2,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,1,0,1,0
25964,0,1,1,2,1,2,1,2,1,1,0,0,1,1,1,0,1,0,0,1,1,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,2,1,1,0,2,0,0,1,2,0,0
29035,1,1,0,1,1,0,1,0,2,0,1,1,0,0,1,1,1,1,0,2,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
24888,0,1,1,1,1,0,2,1,2,0,0,1,0,1,2,0,2,0,0,2,2,1,0,1,0,1,1,0,2,0,0,0,1,1,0,0,2,1,2,1,1,2,0,0,0,1,1,1,0,2,1
35659,0,0,2,0,1,2,2,1,2,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,0,1,1,0,0,2,1,1,1,0,1,0,0,2,1
43184,1,0,0,2,1,2,0,2,1,1,1,0,1,1,0,1,2,0,1,1,1,0,1,0,1,1,1,1,2,0,0,2,1,0,2,2,2,0,1,0,2,2,1,2,2,0,1,0,1,2,1
1301,1,1,0,2,1,0,0,1,1,1,1,0,2,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,2,1,0,1,0,1,2,0,1,0,0,1,0,2,2,0,1,2,1,0,2,1,0
6409,1,1,0,2,1,0,0,1,2,1,0,1,2,0,0,1,2,2,0,0,2,0,0,1,1,1,0,0,2,1,1,0,1,0,1,2,2,1,2,0,0,2,1,1,1,1,0,0,2,0,1
44732,0,0,1,0,0,0,1,1,0,1,0,1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,2,2,1,2,1,1,0,2,0,2,0,1,0,1,0,1
16394,0,1,1,1,1,0,2,2,1,0,0,0,2,0,1,0,0,1,0,2,0,1,2,0,0,1,0,0,2,0,1,2,0,1,1,0,1,1,2,0,1,2,1,2,1,2,1,1,1,1,0
13371,1,1,1,2,1,0,0,1,2,0,1,1,2,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,2,1,1,2,0,1,2,0,2,0,0,0,0,0,1,2,1,0,1,1,1,2,0
10508,1,1,2,0,1,2,1,1,0,1,1,1,2,0,1,0,0,2,1,1,0,1,0,1,0,1,1,1,0,1,0,2,1,1,1,1,2,1,2,0,1,1,0,2,1,0,0,0,0,1,0
34148,0,1,0,0,1,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,1,2,2,1,0,0,0,0,1,1,2,2,1,0,1,1,1
39953,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,2,0,2,1,0,0,1,1,0,1,1,2,0,0,2,1,2,0,0,0,0,0,0,2,0,2,0,1,1,1,1
17118,1,0,0,2,1,2,0,1,1,0,1,1,0,1,1,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,2,1,1,0,1,1,0,1,0,1,0,2,1
21078,0,0,0,0,0,2,2,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,2,0,0,1,0,1,2,1,0,0,1,0,2,1,1,0,0,0,0,0,2,1,1,1,0,0,2,2,1
43782,0,1,1,0,0,1,0,2,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,2,1,1,0,1,1,2,2,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1
8329,0,1,2,2,1,1,0,1,2,1,1,0,1,1,1,1,0,0,0,2,1,1,1,1,0,0,1,0,2,1,0,1,1,0,2,2,2,1,0,1,1,2,1,1,2,1,1,1,2,1,0
28686,0,0,0,0,1,0,0,2,2,0,1,0,1,1,2,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,2,2,1,0,0,0,1,2,1,0,1,2,1,0,0,0,1
41411,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,2,1,2,1,0,0,1,1,0,0,0,2,0,0,0,0,1,2,1,2,1,1,1,2,0,2,0,1,1,0,0,1,0,0
23787,1,1,2,2,0,1,2,1,0,0,1,0,0,0,2,1,0,2,0,1,1,0,2,0,1,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,2,1,0,0,1,0,0,0,2,2,0
8719,1,1,0,1,1,0,0,0,2,0,1,1,0,0,1,0,2,1,1,0,1,0,2,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,2,2,2,1,0,1,0,1
15451,0,0,1,2,0,2,0,0,2,1,1,0,1,0,2,0,1,0,0,1,1,0,2,0,1,1,0,1,1,1,0,0,0,0,2,2,1,1,2,0,0,2,0,2,1,2,1,0,2,2,1
17271,0,0,0,1,0,0,2,1,2,0,1,0,2,1,2,0,0,2,1,0,1,0,2,0,0,1,0,0,1,0,1,2,1,1,2,2,0,1,0,0,0,1,1,0,1,1,1,0,0,2,0
1283,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,2,1,0,1,1,0,0,1,2,2,2,0,1,1,0,0
17195,1,0,0,2,1,0,0,0,1,1,1,1,2,0,0,0,2,2,1,0,2,0,2,0,0,0,1,0,2,0,0,2,0,1,1,1,0,0,1,1,1,0,2,0,0,2,0,1,2,2,1
8285,1,0,2,0,1,0,1,1,0,0,1,1,2,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,2,1,1,2,2,0,0,0,1,2,1,0,1,1,1,1,1,1,1,0
22366,1,0,0,1,0,0,0,0,2,1,1,0,2,1,2,1,0,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,0,2,1,2,0,0,1,1,0,0,1,0,1,1
39621,0,1,2,1,1,1,0,2,1,1,0,1,2,0,1,1,1,0,1,0,2,0,2,1,1,1,0,0,1,0,1,2,0,0,2,2,1,1,0,0,0,2,0,2,1,1,1,1,2,2,0
33107,0,1,2,1,1,0,0,2,0,0,0,1,2,1,0,1,0,1,0,1,2,1,0,1,0,0,1,1,1,1,1,2,1,0,2,2,0,1,0,0,2,0,0,2,2,0,1,1,1,1,1
33978,0,1,0,1,0,2,0,1,0,1,1,0,2,0,2,0,2,1,0,1,2,0,0,1,1,0,1,1,0,0,1,0,0,1,1,2,1,0,0,1,0,2,1,0,1,1,1,1,0,1,0
44072,1,1,0,2,1,2,0,1,1,0,0,0,1,0,0,1,0,2,1,1,2,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,2,0,0,0,0,2,2,2,0,1,0,0,0,0,0
34360,0,0,1,1,0,0,0,0,2,1,1,1,1,1,0,0,2,2,1,1,1,0,2,0,1,1,0,1,2,1,1,0,0,0,0,2,0,1,0,0,2,0,0,0,1,2,1,1,0,2,0
22933,1,1,0,2,1,1,1,2,1,1,0,0,2,1,2,0,1,2,1,1,1,1,2,0,0,0,0,0,2,1,1,1,0,1,0,2,0,1,2,0,2,0,0,0,0,1,1,0,0,2,1
25850,0,1,0,2,0,2,2,1,1,0,1,0,1,1,1,1,2,0,1,2,1,1,1,0,0,1,0,1,2,1,1,1,1,1,0,2,1,0,1,1,1,0,0,2,1,0,1,0,2,1,1
7876,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,0,1,0,2,1,2,0,0,2,1,1
15387,1,0,0,0,0,2,2,2,1,1,1,1,1,0,1,1,0,0,1,1,1,1,2,1,1,0,0,0,1,0,0,2,1,1,2,1,1,0,2,1,1,0,1,2,1,1,1,1,1,0,1
36277,0,0,0,1,0,2,2,2,1,0,1,0,0,1,0,0,0,0,1,0,2,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,1,2,2,0
30305,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,2,1,1,2,2,1,2,0,0,0,1,0,2,0,0,2,0,0,1,0,1,0,1,0,0,1,2,1,2,1,0,1,1,0,0
3516,0,0,0,1,1,2,0,1,2,1,0,1,2,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,2,1,2,1,1,1,2,1
27266,0,0,2,0,0,2,2,1,0,0,1,0,2,0,2,0,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,2,2,0,1,1,0,0,1,0,1,0,0,0,0,1,0
42102,0,1,1,0,0,1,0,1,0,0,1,0,2,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2,2,1,0,0,1,0,0,0,2,1,1,0,2,2,1
49161,0,1,0,1,0,1,0,2,2,0,1,1,1,1,2,1,1,0,1,2,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,2,2,1,1,0,0,0,0,1,2,0,0,1,2,2,1
16228,1,1,0,0,0,1,0,0,2,1,1,1,1,1,0,1,2,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,2,0,0,0,2,0,2,0,2,2,1,2,0,1,0,0,0
