ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.dummy
14453,1,1,1,1,1,0,1,1,1,0,1,0,0,0,2,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0
35497,1,0,0,0,0,2,1,2,0,0,1,1,2,0,2,1,1,1,1,0,2,0,2,1,0,1,1,1,0,0,0,0,1,0,1,0,2,1,1,0,1,1,2,1,0,0,1,0,0,1,0
1638,0,0,2,0,1,0,1,1,0,0,1,1,0,0,1,1,2,0,1,2,0,0,2,0,1,1,1,1,0,1,0,1,1,0,2,2,0,0,2,0,0,1,1,0,1,0,0,0,2,0,0
15751,1,0,1,1,0,0,0,0,2,1,1,0,2,0,2,1,1,1,0,2,1,0,2,0,1,0,1,1,1,1,0,1,1,1,2,2,1,1,2,0,0,0,0,2,2,2,0,1,0,0,1
31158,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,2,1,0,0,0,0,0,1,1,2,0,1,2,1,1,2,0,2,0,2,1,2,1,0,1,0,2,0,0,0,2,0
47165,1,1,2,2,0,1,0,2,1,1,0,1,2,0,1,0,2,0,0,2,0,1,2,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,2,1,0
35315,0,0,1,2,1,0,0,1,1,1,1,0,2,0,0,0,2,2,0,1,0,1,2,1,0,0,0,0,2,0,1,0,1,1,2,1,1,1,0,0,1,1,0,0,2,2,1,0,2,2,0
3874,0,1,0,2,1,0,2,1,1,0,1,0,1,1,0,1,1,2,1,0,0,0,2,1,0,0,1,0,2,0,0,0,1,1,2,1,1,0,0,0,2,1,1,0,0,1,1,0,2,2,0
8862,0,0,0,2,1,2,0,0,1,1,1,1,1,0,1,0,0,2,1,0,0,0,2,1,0,1,1,1,2,1,0,0,1,1,0,0,1,0,2,0,2,0,0,2,0,1,1,0,1,2,0
12238,1,1,0,0,0,2,2,1,0,1,1,1,2,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,2,1,2,0,0,0,1,1,0,1,1,1,1,0,0,1,1
48266,0,0,2,2,0,1,2,0,1,0,1,0,2,1,1,0,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,0,0,0,1,0,1,0,2,0,0,1,1,1,1,1,1,1,2,2,0
48856,0,0,1,1,1,2,0,2,2,0,1,1,0,0,0,1,1,2,0,1,0,0,1,1,1,1,1,0,2,0,1,2,0,0,1,1,2,0,2,1,0,2,0,0,0,1,0,0,0,1,1
17635,0,1,1,2,0,2,2,0,2,0,1,0,1,1,1,0,2,2,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,2,1,0,0,1,0,0,2,0,1,0,2,1,1,0,0,1
41653,1,0,0,1,1,2,1,0,1,0,1,0,0,0,2,1,0,2,0,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0,1,0,1,2,1,0,0,0,1,0
49735,1,0,0,2,0,2,1,1,2,1,0,0,1,1,1,0,0,0,0,2,1,1,1,0,1,0,0,0,2,0,1,0,0,1,1,2,0,1,1,1,1,1,2,0,1,2,0,0,2,0,0
1169,0,1,2,2,1,2,1,0,2,1,1,0,1,1,1,1,1,2,1,2,1,0,0,0,1,0,0,0,0,0,1,2,1,1,0,2,2,1,1,0,2,2,2,1,2,2,1,0,1,1,1
33757,1,1,0,0,0,2,0,2,1,1,1,1,1,1,1,0,2,0,1,2,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,2,2,0,1,0,0,1,2,2,2,2,1,0,0,1,1
8348,1,1,1,1,1,2,0,1,2,0,1,0,2,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,2,1,0,1,0,0,0,1,0,1,2,1,1,1,2,1,1,0,1,0,1,2,0
20341,0,1,1,2,0,2,0,0,1,0,1,0,1,1,0,1,2,2,1,2,2,0,0,0,1,0,0,0,2,0,0,1,1,0,2,2,0,0,2,0,0,0,1,2,2,1,1,0,0,2,0
7822,0,0,0,2,0,0,1,1,0,1,0,0,2,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,2,1,1,0,1,1,2,1,1,0,1,1,0,0,0,2,1
30350,1,0,1,0,0,1,1,2,1,1,0,0,2,1,0,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,1,2,1,1,0,0,2,2,1,0,1,0,1,2,2,0
11537,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2,1,1,2,0,1,1,0,0,1,0,1,0,1,2,0,1,1,1,0,0,1,0,1,0,0,1,1,2,0,0,2,2,0
43647,0,0,1,2,0,0,2,1,0,0,1,1,2,0,0,0,2,2,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,2,0,0,2,1,1,2,1,0,2,2,0,0,1,1,0
17760,1,1,1,2,0,0,0,2,1,1,1,0,1,1,2,0,1,2,1,2,0,1,0,0,1,0,1,0,2,0,1,1,1,0,1,2,1,0,0,1,1,0,0,0,2,2,1,0,2,2,0
3615,0,0,1,1,0,2,1,0,0,0,1,0,0,1,1,1,1,2,0,2,2,0,2,1,1,0,1,0,2,1,0,2,0,1,0,2,1,1,1,0,1,1,1,0,1,0,0,1,1,2,0
48443,0,0,0,1,0,1,1,2,0,0,1,1,1,1,1,0,1,2,1,2,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,2,1,0,0,0,1,0,0,2,1,0
32523,1,1,1,0,0,2,0,1,1,1,1,0,2,0,1,1,0,2,1,0,2,1,2,0,1,1,1,0,2,1,1,0,0,1,2,1,1,0,0,0,0,2,2,2,2,0,0,0,1,2,0
43975,1,1,1,1,1,2,1,1,1,0,1,1,0,0,2,1,2,2,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,1,2,0,1,1,0,1,2,1,1,2,0,2,0,0,0,2,0
44419,0,0,0,1,1,1,0,2,1,1,0,0,2,0,1,1,0,2,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,2,1,0,0,0,1,0,0,1,2,2,1,1,0,1,1,1
10036,1,1,0,1,0,2,2,1,2,0,1,0,1,0,1,0,2,2,1,1,1,0,2,0,1,0,1,0,2,0,1,2,0,1,1,0,0,1,2,1,0,1,0,1,0,0,1,1,0,1,1
44719,1,0,1,2,0,0,0,2,1,0,0,1,1,1,2,1,2,2,1,2,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1,2,1,2,0,2,0,0,1,2,0,0,0,0,2,0
18417,1,1,1,2,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,2,1,1,2,1,1,1,2,1,0,1,0,2,1,1,2,0,1,0,0,0,2,0
12010,0,1,0,0,0,0,1,2,0,1,1,1,0,1,2,1,1,0,1,0,1,0,0,1,0,0,1,1,2,1,0,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
15745,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,2,1,1,1,0,1,2,1,1,1,0,0,2,1,1,1,1,0,1,0,2,0,1,0,1,1,0,1,0,2,0,0,1,0,1
18279,1,0,0,2,1,2,2,0,0,0,1,1,2,0,2,0,2,2,1,1,1,1,2,0,0,0,1,0,0,1,1,2,0,1,1,2,2,0,1,0,2,1,1,0,0,2,1,0,1,1,0
15500,1,1,0,2,0,0,0,1,1,0,1,1,2,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,1,0,1,1,0,1,0,2,0,2,0,0,2,0,2,1,0,1,0,0
10845,0,0,1,0,0,1,0,0,1,1,1,0,2,1,2,1,2,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,2,0,1,0,2,1,2,0,0,1,2,0,1,0,0,0,0
13379,0,1,1,0,0,1,0,1,0,0,0,1,1,0,2,0,2,1,0,2,2,1,2,0,1,1,1,1,1,1,1,2,0,1,1,2,1,0,1,0,2,2,1,0,0,0,1,0,1,0,1
25178,1,1,1,1,0,0,0,0,2,0,0,1,0,0,2,0,1,1,1,0,0,1,2,0,1,0,1,0,2,0,1,2,0,1,0,1,1,0,1,1,0,0,2,0,2,0,1,0,0,2,0
39250,0,0,2,2,0,0,0,0,2,1,1,0,2,0,1,1,1,2,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,2,1,0,2,1,1,1,2,1,1,1,0,1,0,0,0
386,1,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,2,0,1,0,0,2,1,1,1,0,0,1,0,0,2,0,1,0,2,2,1,0,0,1,0,1,1,1,1,1,1,1,0,0
1113,1,0,0,1,0,2,0,1,0,1,0,1,2,0,2,1,0,0,1,1,0,1,0,1,1,0,0,1,2,1,0,2,0,1,2,2,2,1,2,0,1,2,0,2,2,1,0,0,0,0,0
16549,0,1,1,1,1,2,0,0,2,1,1,0,2,1,1,0,2,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,2,0,2,0,1,2,1,0,1,1,1,1,1
4733,0,1,0,2,0,1,0,1,1,0,1,0,1,0,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,2,1,0,0,0,1,0,2,1,2,1,1,0,0,0,1
46708,1,0,1,0,1,1,1,2,1,0,1,1,0,1,1,1,2,0,0,1,1,0,1,1,0,1,0,1,2,1,1,2,0,0,2,1,2,0,1,1,0,1,0,1,2,1,0,1,0,2,1
31232,0,0,0,0,0,2,2,0,2,1,1,0,1,0,0,0,1,0,0,1,1,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,2,0
47803,0,1,0,0,0,1,0,1,0,0,1,1,2,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,2,0,1,0,2,1,1,2,0,0,0,1,1,0,0,0,1,2,1,1
33301,1,1,0,1,1,2,1,1,0,0,1,0,0,0,1,1,2,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,2,2,1,0,1,0,0,0,1,1,1,1,0,1,2,2,1
30905,0,0,1,1,0,0,1,2,2,1,1,1,2,0,0,1,2,2,0,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,2,0,0,1,0,0,2,2,1,0,0,1,0,0,0,1
33026,0,0,0,1,0,0,2,2,1,0,1,0,1,1,0,1,1,2,0,1,2,0,2,1,1,0,0,1,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,2,2,1,0,2,2,1
22753,1,1,1,2,1,1,1,1,2,0,1,0,1,0,2,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,1,1,1,1,1,2,1,0,1,0,1,1
27991,0,1,1,2,0,2,2,1,2,0,1,1,0,1,1,0,2,2,1,2,1,1,0,1,1,0,0,1,0,0,1,2,0,1,1,0,1,1,1,0,2,1,0,0,2,2,1,1,1,2,1
3566,1,1,1,2,1,1,1,1,2,1,1,0,2,1,1,1,2,0,0,1,1,0,2,0,0,0,0,0,2,1,0,0,1,1,1,1,1,0,1,1,2,1,1,0,0,1,0,1,0,0,1
20688,1,1,0,1,0,2,2,1,0,0,1,0,2,1,2,1,2,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,2,0,0,2,2,2,0,2,0,0,1,2,1
15100,1,1,0,0,1,0,1,0,1,1,1,1,2,0,1,1,0,1,1,1,1,0,2,0,0,0,0,0,1,1,0,2,1,0,2,0,2,0,0,0,1,1,1,2,1,2,1,0,1,2,1
45047,0,1,1,0,1,0,2,2,0,1,1,1,0,0,0,0,2,1,1,1,0,0,1,1,1,0,1,1,2,1,0,0,0,1,1,2,1,1,2,0,2,2,0,0,2,1,1,0,2,1,0
27046,1,0,0,1,0,0,0,0,1,1,0,0,2,0,2,0,0,1,1,2,1,1,0,0,0,0,1,1,0,0,1,1,1,1,2,2,0,0,2,1,1,0,2,2,1,2,0,1,2,0,1
47326,0,1,2,1,1,0,0,1,0,0,1,0,0,1,2,1,0,2,0,2,2,0,1,1,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,1,2,2,0,1,1,2,0,0,0,0,0
27715,0,1,1,1,1,1,0,1,2,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,2,1,0,1,0,1,2,0,1,1,1,0,1,0,2,2,0
17238,1,1,0,0,0,2,1,0,2,1,0,0,0,0,2,1,0,0,1,1,2,0,0,0,0,0,1,0,2,1,1,2,1,1,1,0,1,1,0,1,0,2,0,2,2,0,1,0,2,1,1
33746,1,0,0,2,1,1,0,0,1,0,0,1,2,0,2,0,0,0,0,2,0,1,0,1,1,1,1,1,2,1,0,2,0,0,2,1,0,0,0,1,2,2,0,1,0,2,0,1,1,2,0
7219,0,1,1,1,0,1,1,2,0,0,1,1,1,1,0,1,2,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,1,0,2,1,1,1,2,0,1,2,1,2,1,1,1,0,2,2,1
24894,1,0,0,1,1,1,1,0,1,1,1,1,0,1,2,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,2,2,2,1,1,2,0,0,1,0,0
21050,1,1,0,2,1,2,2,1,1,1,0,0,2,1,1,0,0,0,0,2,0,1,1,0,1,0,1,0,2,0,0,1,0,1,1,1,0,0,0,1,1,2,1,2,1,2,1,0,2,0,0
39799,1,1,1,1,1,0,2,2,1,0,1,1,2,0,1,0,2,2,0,1,0,0,0,1,0,1,1,1,2,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,2,0
23060,0,0,0,1,1,2,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,2,2,1,1,0,0,2,2,0,1,0,0,0,1,0,0,1
44926,0,0,2,1,0,1,2,0,0,0,0,0,2,0,1,1,1,0,1,0,1,0,2,1,1,0,1,1,2,1,0,0,0,1,2,1,2,0,0,1,0,0,2,1,1,1,1,1,0,1,1
24895,0,0,1,1,0,2,0,1,2,0,0,0,2,0,0,0,2,0,1,0,2,1,0,1,0,0,1,1,0,0,0,2,0,1,0,2,0,0,1,0,0,2,0,2,1,0,0,0,1,2,1
8329,0,1,2,2,1,1,0,1,2,1,1,0,1,1,1,1,0,0,0,2,1,1,1,1,0,0,1,0,2,1,0,1,1,0,2,2,2,1,0,1,1,2,1,1,2,1,1,1,2,1,1
4235,1,0,1,0,1,2,0,2,1,1,1,1,2,1,1,1,0,2,0,1,0,1,1,0,1,0,0,1,2,0,1,0,0,1,2,0,0,0,1,0,2,0,1,0,1,0,1,0,1,2,0
8476,1,0,0,0,0,1,0,1,2,1,1,1,0,0,2,1,1,0,1,1,1,0,2,1,0,1,0,1,2,1,1,0,0,1,2,1,0,0,2,1,2,0,1,0,2,1,1,1,0,0,1
25709,1,0,2,2,0,1,0,1,2,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,2,2,1,1,1,1,0,2,2,2,2,0,0,0,1,0,0
45465,1,0,2,0,0,2,0,1,1,0,1,0,0,0,2,0,2,0,1,1,0,0,1,0,0,1,1,1,2,0,0,1,0,0,2,0,1,0,1,0,0,1,1,0,0,1,1,0,2,2,1
39793,0,0,0,0,1,1,0,0,0,1,1,0,2,1,1,1,0,2,1,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,1,2,0,0,2,1,2,2,2,1,0,1,0,0,0,2,1
13595,1,0,2,2,1,1,0,2,1,1,1,0,0,1,1,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,2,2,1,0,1,0,1,0,0,1
4718,0,0,2,1,0,1,2,0,2,1,0,0,1,0,1,1,1,0,1,2,2,1,1,0,0,1,0,0,2,1,1,0,0,0,2,0,2,1,0,1,2,0,1,1,1,0,0,0,2,2,0
37020,1,0,0,0,0,2,0,1,1,1,1,1,2,0,2,1,0,2,1,1,1,0,2,1,0,1,0,1,2,0,0,0,0,0,1,1,2,0,0,1,0,2,0,2,1,2,1,0,0,0,0
18257,1,0,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,2,1,0,1,2,1,0,0,1,1,0,2,1,2,1,1,0,0,2,1
14491,0,1,0,1,0,2,0,1,2,0,1,1,2,1,0,1,0,0,0,1,2,0,2,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,2,1,0,0,2,0,0,0,0,2,1
8961,0,0,2,1,0,1,2,1,0,1,1,1,2,1,0,0,2,2,1,1,2,1,2,0,1,0,1,1,2,0,1,0,1,1,1,2,2,1,2,0,0,2,1,1,2,1,0,1,1,1,0
1924,0,0,0,1,1,0,2,1,1,0,1,1,1,1,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,1,2,0,1,1,0,1,0,1,1,0,1,1,1,2,2,1,1,0,1,0
23748,1,1,0,0,0,0,1,1,2,0,0,1,1,1,0,1,0,1,1,2,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,0,1,0,0,1,0,2,0,1,1,1,0,0,0,2,1
27095,1,0,0,0,1,2,2,1,1,0,0,1,2,1,2,0,2,0,1,1,1,1,1,1,1,0,1,0,2,0,0,2,1,0,0,2,2,0,0,1,2,2,0,2,2,1,0,0,0,0,1
35120,0,0,0,2,0,1,1,1,0,1,0,1,0,0,2,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0
25276,1,0,1,2,0,0,0,2,2,1,0,0,2,0,1,1,2,2,1,0,2,1,1,0,1,1,1,1,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,2,1,1,0,1,1,1
34097,0,1,2,2,1,2,1,1,2,0,1,1,2,0,2,1,1,0,1,2,1,1,1,1,0,0,0,1,2,1,1,2,0,1,2,0,1,0,1,0,2,1,0,1,0,2,1,0,0,0,1
36516,1,0,0,0,0,1,0,1,1,1,1,0,2,1,2,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,2,1
22160,0,0,0,1,1,0,2,0,2,0,1,1,0,1,2,1,1,0,1,1,2,1,2,1,0,1,0,0,2,0,1,0,0,0,2,1,2,1,1,1,0,0,2,2,0,1,1,1,1,0,0
14728,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,2,0,0,1,0,2,0,0,0,1,0,2,0,1,1,0,1,2,2,2,0,0,0,2,2,0,2,0,2,0,0,1,2,1
47220,0,1,1,1,0,0,2,1,2,1,1,0,1,0,1,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,2,0,2,1,0,1,1,2,0,0
42056,1,1,1,1,1,0,0,2,0,1,0,0,0,0,2,0,2,1,1,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,2,1,1,0,2,1,1,1,0,2,2,2,1,1,0,2,1
8827,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,2,1,1,2,1,0,0,0,0,0,0,0,2,1,1,0,0,1,1,2,0,1,0,0,2,0,1,0,0,0,2,1
26527,0,1,2,0,0,1,0,1,1,1,0,0,1,1,0,0,1,2,0,1,1,1,2,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,2,1,1,1,0,1,0
3503,1,0,2,1,0,1,2,1,0,0,1,1,2,0,2,0,0,2,1,0,1,1,1,1,1,0,1,0,2,1,1,1,0,0,1,0,2,0,0,0,2,1,0,1,0,1,0,0,0,1,0
731,1,0,0,1,1,2,2,2,2,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,0,0,0,0,1,2,1,0,1,0,0,1,2,2,1,2,1,1,0,1,2,0
7870,1,1,0,1,0,1,1,1,1,0,1,1,2,1,1,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,2,1,1,0,0,2,1,0,0,2,0
48166,1,1,1,1,0,2,2,2,2,1,1,1,2,1,2,0,1,0,0,0,0,0,2,1,1,1,0,1,2,1,0,2,1,0,2,0,2,0,2,1,0,0,1,0,2,2,1,0,1,2,1
46020,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,0,0,2,2,0,1,0,1,0,1,1,2,1,0,1,0,1,2,2,2,1,2,0,1,0,1,0,1,1,1,0,0,0,0
35652,1,1,0,0,0,2,2,2,1,0,1,0,2,0,0,1,0,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,0,2,0,1,0,0,0,0,2,1,1,0,0,0,2,1
7509,0,0,0,0,0,2,1,1,2,0,0,0,2,0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,2,0,0,2,0,2,0,1,1,0,0
10001,0,1,0,2,1,1,2,2,1,1,1,0,2,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,2,1,0,1,0,1,1,0,1,1,0,0,0,2,2,2,2,1,1,1,0,0,1
2219,0,1,1,0,0,2,0,1,2,1,1,1,0,0,1,1,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,2,2,1,2,0,1,1,0,2,1,0
32428,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,2,2,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,1,1,2,2,0,2,0,0,1,0,1,2,0,0,0,0,2,1
43514,0,1,1,0,0,0,0,0,0,1,1,1,2,1,2,0,0,2,1,0,0,0,2,0,1,1,0,0,1,0,0,2,0,1,2,1,2,1,0,0,2,2,0,0,2,1,1,1,1,1,0
425,0,0,0,0,0,2,0,0,0,0,0,1,2,1,1,1,0,1,1,2,0,1,2,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,2,1,0,2,1,2,0,1,0,0,1
19946,0,0,0,2,1,0,0,1,0,0,0,1,1,1,1,0,1,2,0,2,0,1,1,0,1,0,1,1,2,1,0,0,0,1,0,0,1,1,1,0,2,1,0,0,1,2,0,0,0,2,1
49779,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,1,2,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,2,0,1,0,2,1,0,1,2,1
44144,0,1,0,0,0,2,0,1,1,1,0,0,1,1,0,0,0,2,1,2,0,1,2,1,0,0,0,0,2,0,0,0,0,0,2,1,1,0,2,1,1,1,2,0,0,2,0,1,0,0,1
23703,1,1,0,1,1,1,0,2,2,0,0,1,2,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2,0,1,1,1,1,2,2,0,0,1,1,1,1,0,1,1,2,1,0,0,2,1
1522,0,0,0,0,1,0,2,2,2,0,1,1,0,1,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,2,1,0,1,0,2,2,1
37130,0,1,1,1,1,0,2,2,1,1,1,1,2,0,0,1,1,1,1,2,2,0,0,1,1,1,1,1,1,0,0,0,1,0,2,2,2,0,2,1,2,1,1,0,1,0,0,0,1,1,1
38691,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,2,1,0,1,1,0,2,0,0,2,1,0,2,1,0,0,0,1,1,2,0,0,2,0,1,1,1,1,0
26723,0,1,1,0,0,0,0,2,2,0,1,1,2,0,2,0,2,2,0,1,0,1,2,0,1,0,1,0,2,0,1,1,0,0,2,1,1,0,1,0,2,1,0,2,2,2,0,0,0,2,1
40855,0,1,1,2,1,2,0,2,1,1,1,1,1,1,2,0,2,2,1,1,2,1,2,0,0,0,0,1,1,1,1,2,1,0,0,0,1,1,1,0,2,2,1,0,2,2,0,0,0,0,1
3344,0,1,0,1,0,1,0,0,2,1,1,1,1,0,1,1,0,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,2,0,2,0,0,1,2,1,2,2,0,1,2,1,0
