ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.AY,v.AZ,v.BA,v.BB,v.BC,v.BD,v.BE,v.BF,v.BG,v.BH,v.BI,v.BJ,v.BK,v.BL,v.BM,v.BN,v.BO,v.BP,v.BQ,v.BR,v.BS,v.BT,v.BU,v.BV,v.BW,v.BX,v.BY,v.BZ,v.CA,v.CB,v.CC,v.CD,v.CE,v.CF,v.CG,v.CH,v.CI,v.CJ,v.CK,v.CL,v.CM,v.CN,v.CO,v.CP,v.CQ,v.CR,v.CS,v.CT,v.CU,v.CV,v.dummy
46725,1,0,2,2,0,1,1,0,0,0,0,0,2,1,2,1,1,2,1,2,1,1,2,1,0,1,0,0,0,0,1,2,1,1,1,2,1,0,0,1,2,0,1,1,1,1,1,0,2,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,1,2,1,2,2,0,1,1,0,2,0,2,0,0,1,1,0,1,1,0,1,0,0,1,2,0
11555,1,0,0,2,1,0,1,0,1,1,0,0,0,0,2,1,1,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,1,2,2,2,2,0,1,1,1,1,0,0,1,1,0,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,2,1,2,1,1,0,1,0,0,1,0,0,2,1,1,0,1,1,1,0,0,0,0,1,1,2,0,1,0,2,0,0
46652,1,1,1,0,1,0,1,2,0,1,0,1,2,0,2,0,1,2,0,2,1,1,2,0,0,0,1,1,2,1,0,2,1,1,2,1,1,0,2,1,0,2,2,1,2,2,0,1,2,2,1,1,1,1,1,0,1,0,2,0,2,1,1,1,1,0,1,2,0,0,1,2,0,0,0,1,2,0,2,2,0,2,1,1,0,1,0,0,1,1,1,1,0,2,0,2,0,0,0,1,0
8440,0,0,1,1,1,2,0,0,2,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,2,0,0,2,0,1,2,1,1,0,0,1,2,0,2,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,2,0,1,1,1,0,1,1,1,2,0,0,0,0,1,2,0,0,1,1,1,2,1,1,2,0,2,1,0,1,1,1,1,0,1,2,1,1,1,0,1
197,1,1,2,1,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,2,0,1,1,0,0,2,1,1,2,0,0,2,1,1,0,1,0,0,1,2,1,1,2,0,0,2,2,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,2,1,1,2,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
32131,1,0,1,2,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,2,1,1,1,1,1,1,0,1,0,0,0,0,1,1,2,1,0,1,1,0,0,1,1,2,0,2,0,1,1,1,2,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,2,2,1,0,0,1,0
16436,1,0,2,2,1,1,2,0,2,1,0,1,2,1,1,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,2,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,2,0,1,0,0,1,0,2,0,1,0,1,0,0,1,0,2,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2,2,0
21049,1,0,0,2,0,1,1,1,1,1,0,1,2,1,2,0,1,0,0,2,2,1,2,1,0,1,0,1,0,1,0,2,1,0,1,1,1,0,0,0,2,1,0,1,0,1,1,1,2,2,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,2,0,1,2,2,1
5135,0,1,2,0,0,2,1,0,2,1,1,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2,1,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,2,0,1,2,0,1,0,0,1,2,2,0,0,0,0,1,2,0,0,2,0,1,0,2,1,0,1,0,2,0,0,2,1,1,1,1,0,1,1,1,1,0,1,1,0,2,2,1,0,1,2,1,1
1205,1,0,0,1,1,0,1,1,1,0,1,1,2,1,1,0,2,1,0,2,0,0,2,0,0,1,1,0,0,0,1,2,0,0,2,2,1,0,0,0,0,0,2,2,0,2,1,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,2,0,1,0,0,2,1,0,2,1,1,0,0,1,1,0,2,0,1,0,0,0,1,1,1
36752,1,1,0,1,1,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,2,0,1,0,1,2,1,2,0,0,2,1,2,0,2,0,1,1,1,0,1,0,0,0,0,1,2,2,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,2,2,2,0,0,1,2,0,1
11509,1,0,2,1,1,1,1,1,1,1,0,1,2,1,2,0,2,0,1,1,2,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,2,2,2,0,0,1,0,1,1,0,1,0,0,1,0,0,1,2,0,1,1,1,0,0,2,0,0,1,2,0,0,0,1,2,0,0,1,1,2,1,1,2,1,1,1,1,1,1,0,0,2,0,1,1,1,0,1,1
41081,0,1,0,0,1,0,0,2,1,1,1,1,0,0,2,1,2,2,1,1,2,1,1,1,0,0,1,1,1,1,0,1,0,1,1,2,0,0,2,1,1,0,0,0,0,1,0,1,1,1,1,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,1,0,0,2,0,2,1,0,1,0,1,0,1,1,1,1,2,2,1,0,1,0,0,2,1
12552,1,1,0,0,1,0,1,0,2,1,0,0,2,1,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,2,1,2,1,1,0,0,2,2,2,0,0,1,1,1,2,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,2,1,0,1,1,0,0,1,0,0,1,1,2,0,1,1,0,1,0,1,0,1,1,0,1,2,1,2,0,1,0,2,0,1
6968,1,0,2,2,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,2,1,0,1,0,0,1,0,0,1,1,1,1,2,1,1,2,0,2,1,0,1,2,2,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,2,1,2,1,2,1,1,1,1,0,0,1,2,1,1,0,1,1,0,2,0,0,1,1,0,2,1,0,0,1,1,2,2,0
36145,1,0,2,0,1,0,2,1,1,1,0,0,2,1,2,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,2,0,1,0,0,2,2,2,2,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,2,1,1,1,0,1,0,0,0,0,1,0,1,2,2,2,0,0,0,1,1,0
13361,0,1,1,1,1,0,0,2,1,1,1,0,1,0,0,1,0,1,1,2,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,2,1,0,2,2,2,1,0,1,0,1,0,0,1,1,1,1,0,0,1,2,1,1,1,1,0,0,0,0,2,1,0,0,1,0,2,0,1,0,1,0,2,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,2,0,1
715,0,1,0,2,1,1,0,1,0,1,1,0,2,1,1,1,1,1,1,0,2,1,2,0,1,0,0,1,0,1,1,1,1,1,2,2,0,0,2,0,2,2,0,0,1,1,1,1,2,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,2,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,2,1
33625,0,0,1,2,0,0,0,0,2,0,1,1,2,0,0,0,0,1,0,1,2,0,2,1,0,0,1,0,2,0,0,1,0,1,1,0,0,1,2,0,1,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,2,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
2348,1,0,0,1,1,2,0,1,2,1,1,0,2,1,0,1,2,0,0,2,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,2,1,1,2,0,1,2,2,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0,0,1,2,0,1,2,1,1,0,0,0,1,0,1,1,1,0,1,0,2,0,2,0,0,0,1,0
2432,0,1,1,0,1,1,0,1,2,1,0,0,0,0,2,1,1,1,1,1,1,1,2,0,0,0,1,0,2,0,0,2,0,0,0,1,2,0,1,0,2,0,0,2,0,0,1,0,2,0,0,1,1,1,0,1,0,1,2,0,2,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,2,2,2,1,1,2,2,0
10824,0,1,2,1,0,1,2,1,1,1,0,1,1,0,2,1,1,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,2,2,0,1,1,1,1,2,0,2,0,0,1,1,0,1,1,2,1,1,0,1,0,1,1,1,2,1,0,1,0,1,0,1,1,2,1,1,1,1,0,1,2,0,1,2,0,1,0,0,2,0,1,1,1,0,0,1,2,0,0,1,1,0,2,0,0
13027,0,0,1,2,1,0,0,2,1,0,1,0,1,0,2,0,2,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,2,0,0,1,1,2,1,0,1,1,0,0,2,2,2,1,0,2,0,0
47006,1,1,2,1,0,2,2,0,0,0,1,0,0,1,0,0,1,2,1,1,2,0,2,1,1,1,1,1,2,1,1,2,0,1,0,2,0,1,2,0,2,0,1,0,2,1,0,0,2,1,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,2,1,0,2,0,2,0,1,0,0,1,2,1,1,1,1,1,2,0,1
35980,1,0,0,0,0,1,2,2,1,0,1,0,1,1,0,1,2,2,1,2,2,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,1,1,0,1,1,1,0,1,2,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,2,2,0,0,2,0,1
8448,1,0,0,0,0,1,2,1,1,1,1,0,1,1,0,1,2,0,0,2,2,0,1,0,0,1,1,0,0,0,0,2,1,0,0,1,2,1,2,0,1,2,0,2,0,0,1,1,2,1,0,0,1,0,0,0,1,1,2,0,2,0,1,1,1,0,1,2,0,1,0,1,1,0,0,2,0,0,1,1,1,2,0,0,1,1,1,0,1,0,0,0,2,1,2,2,1,0,2,0,0
30052,1,1,0,1,1,2,2,1,0,0,1,1,1,1,1,1,2,1,0,1,2,0,0,1,1,0,1,1,2,1,1,1,1,0,1,1,1,0,1,1,2,0,0,0,0,0,0,1,1,1,0,2,1,1,0,1,1,2,2,0,0,0,0,1,1,1,0,2,1,0,1,0,0,0,1,2,0,1,0,1,1,0,1,0,2,1,2,0,0,0,1,0,1,2,2,0,1,0,1,2,1
13971,1,1,2,1,1,0,1,0,1,0,1,0,2,1,0,1,1,0,1,2,2,0,2,1,0,0,1,1,0,0,1,1,1,0,0,2,1,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,2,1,2,0,1,2,1,0,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,1,0
13334,1,1,2,1,1,2,1,0,2,0,1,1,1,1,0,0,0,1,0,2,2,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,2,1,0,1,0,1,1,2,1,1,1,0,1,0,1,0,2,2,0,1,1,1,0,2,0,1,0,0,0,0,1,1,1,1,1,2,1,0,2,1,1,0,1,0,0,2,0,1,1,1,1,2,1,0,2,0,0,1,0,1
20826,1,1,0,1,1,2,1,2,2,1,1,0,2,0,0,0,2,1,1,2,0,0,2,1,1,1,1,0,2,1,0,1,1,0,2,2,1,0,0,0,2,2,0,2,1,2,1,0,2,0,1,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,2,0,1,2,1,2,1,1,0,0,0,1,1,0,0,1,1,2,0,1,1,1,0,0,0
11863,0,1,0,0,0,1,1,1,2,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,2,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1,0,1,2,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,2,1,1
7506,0,0,1,1,1,2,0,1,1,1,1,1,2,1,0,1,2,1,1,0,1,0,2,0,0,0,0,0,2,1,1,1,1,1,0,1,0,1,2,0,1,1,0,1,0,0,1,0,1,2,1,0,1,1,1,0,1,1,2,1,2,1,1,0,1,0,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,1,0,0,1,1,0,1,1,0,0,2,1,1,0,1,1,2,1,0
24716,0,0,0,2,1,1,0,1,2,0,1,0,1,0,2,1,2,1,0,0,2,0,2,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,2,1,0,2,2,2,1,0,1,1,1,0,0,2,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,2,1,0,1,2,1,1,1,2,2,1,1,2,1,2,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1
48909,0,0,2,1,1,0,1,2,2,1,1,1,2,0,2,0,0,0,0,0,2,1,0,1,0,0,0,1,2,1,0,2,1,0,2,0,2,1,2,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,2,1,2,1,1,0,0,0,1,2,0,0,0,2,1,1,1,2,2,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,2,2,1,1,0,1,0,2,1
17488,1,1,0,0,1,1,0,1,1,1,0,1,2,1,0,1,2,0,0,2,1,1,2,0,1,1,1,0,2,1,0,2,1,1,0,1,1,0,1,1,2,2,1,2,2,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,2,0,0,0,0,1,0,0,0,1,0,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,0,2,2,1,2,0,1,0,2,0
37494,0,1,2,0,0,0,0,2,1,1,0,1,2,0,2,0,1,1,1,2,2,1,1,1,0,1,1,0,2,0,1,1,0,0,2,1,0,0,2,0,0,2,2,2,2,2,1,1,1,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,2,1,1,1,0,2,0,0,0,0,0,1,0,0,2,1,1,1,0,1,0,1,1,0,0,1,0,0,1,2,0,0,0,0,2,0,0
8051,0,1,0,2,1,2,0,1,2,0,1,1,0,1,2,0,1,1,0,1,0,0,1,1,0,0,0,1,2,1,1,0,1,0,0,1,1,1,1,1,0,1,2,2,2,0,0,1,2,0,0,1,1,1,0,1,0,2,1,0,0,1,0,0,2,0,0,2,0,2,0,1,0,1,1,2,0,0,1,2,1,1,0,0,0,0,2,1,1,1,1,0,0,1,0,0,1,0,2,2,1
11084,0,1,2,1,1,2,1,1,1,0,0,0,0,1,0,1,1,2,0,1,2,0,1,0,0,0,0,0,0,1,1,0,1,0,2,2,2,0,2,1,0,2,0,0,2,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2,0,0,0,2,0,0,0,2,1,1,0,1,1,1,1,1,1,0,1,1,0,2,0,2,0,1,2,0,0
28711,0,1,0,1,1,0,1,2,2,1,0,1,0,1,0,0,2,1,1,2,2,1,1,0,1,1,0,1,0,0,1,2,0,1,2,1,2,0,1,0,2,2,2,1,0,1,1,1,1,0,0,2,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,2,1,0,1,1,1,1,1,2,2,1,1,1,0,2,1,0,2,1,1,0,0,1,1,0,2,1,1,1,0,1,0,2,0
18815,1,0,2,1,1,2,1,0,2,1,1,1,0,1,0,1,0,2,1,1,1,0,1,1,0,0,1,1,1,0,0,2,1,0,1,2,2,0,2,1,2,1,2,2,0,2,1,1,2,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,2,1,0,1,0,1,0,1,1,2,0,2,1,1,0,1,1,0,1,2,0,1,0,0,1,1,2,0,1,0,0,1,2,1
9518,1,0,0,2,0,0,1,2,2,0,0,1,0,1,0,1,2,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,1,1,2,2,1,0,1,1,1,2,1,0,1,1,1,0,0,2,1,0,0,1,1,0,1,1,1,0,1,0,1,1,2,1,1,1,1,0,1,0,0,1,0,0,2,1,1,2,0,2,1,0,2,0,0,1,1,0,1,0,1,2,0,1,1,1,1,0,0
43975,1,1,2,1,1,1,2,2,2,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,2,0,0,2,2,1,0,1,0,1,1,2,2,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,2,1,0,1,2,0,1,0,0,1,0,2,1,1,0,1,0,0,0,2,0,0,0,0,2,1,1,0,0,0,1,0,2,2,2,0,0,1,1,0,0
1990,0,1,0,1,1,0,1,1,0,1,1,0,2,1,2,0,2,2,1,1,2,1,0,1,0,0,0,1,1,1,1,1,1,1,2,0,0,1,2,1,2,2,0,1,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,2,0,1,0,2,0,0,2,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,2,1,1
19503,1,0,0,2,0,1,2,1,0,0,1,0,2,0,2,0,1,2,1,1,1,0,2,1,0,0,1,1,0,1,0,1,1,0,2,1,1,1,0,0,0,0,0,2,0,2,1,1,1,1,0,2,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,2,1,0,1,0,2,1,2,1,0,1,0,0,0,1,0,1,0,1,1,0,1
