ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.AY,v.AZ,v.BA,v.BB,v.BC,v.BD,v.BE,v.BF,v.BG,v.BH,v.BI,v.BJ,v.BK,v.BL,v.BM,v.BN,v.BO,v.BP,v.BQ,v.BR,v.BS,v.BT,v.BU,v.BV,v.BW,v.BX,v.BY,v.BZ,v.CA,v.CB,v.CC,v.CD,v.CE,v.CF,v.CG,v.CH,v.CI,v.CJ,v.CK,v.CL,v.CM,v.CN,v.CO,v.CP,v.CQ,v.CR,v.CS,v.CT,v.CU,v.CV,v.dummy
24684,0,1,2,2,0,0,2,2,2,1,1,0,1,0,2,1,0,2,1,2,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,2,0,0,0,1,2,0,1,2,0,0,1,2,0,1,1,1,1,0,1,1,2,1,0,0,1,1,0,2,0,1,1,0,2,0,2,0,0,0,1,1,0,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,2,0,1,2,1,0
15594,0,0,2,0,0,0,2,1,0,0,1,0,1,0,2,0,1,2,1,2,2,1,0,1,1,1,0,0,1,0,0,2,0,1,2,1,2,0,0,1,0,1,2,2,0,1,0,0,1,0,1,1,0,1,1,0,1,0,2,1,1,0,1,1,1,0,0,1,1,2,1,2,1,1,1,2,1,1,1,2,0,1,0,1,0,1,1,0,1,1,0,1,1,2,2,0,0,1,0,2,1
24070,1,0,1,1,1,2,0,1,2,1,0,0,1,1,2,1,0,0,1,1,1,0,1,0,0,1,1,0,2,1,1,0,1,0,0,1,2,1,2,0,2,0,1,0,2,0,1,0,2,2,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,2,2,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,2,2,0,1,1,2,0,1
16918,0,0,0,1,1,2,0,1,1,1,0,0,1,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,1,0,2,1,0,1,2,0,1,2,1,0,0,0,0,1,0,0,0,1,1,2,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,2,2,0,2,0,1,1,0,0
20784,1,0,0,2,1,1,2,1,1,1,0,1,0,0,0,1,2,2,0,0,2,0,2,1,1,0,0,1,0,1,0,0,1,1,2,0,1,1,0,1,1,0,2,1,2,1,1,1,0,2,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,2,0,1,2,1,1,1,1,0,2,1,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0
32928,0,1,0,0,1,0,2,0,1,0,1,1,1,1,0,1,2,1,1,0,0,0,2,0,0,1,0,1,1,1,1,2,0,1,0,1,1,1,0,0,0,0,2,0,1,0,0,1,0,2,1,1,0,1,1,1,0,2,1,1,1,1,0,0,2,0,1,0,0,1,0,2,1,0,0,1,0,1,1,2,1,1,0,1,1,0,0,0,1,1,0,0,2,1,2,0,0,1,1,2,1
32903,0,0,1,1,0,2,2,1,0,1,0,1,1,1,1,1,0,2,1,1,1,0,0,1,0,1,0,0,1,1,0,2,0,0,1,1,1,1,2,1,0,1,0,0,2,1,1,1,1,0,1,1,1,1,0,0,1,2,0,1,0,1,0,0,2,0,1,2,1,1,1,0,0,1,1,1,0,0,1,2,1,1,0,0,2,1,0,0,0,1,1,0,0,2,0,2,1,1,2,1,0
12999,1,0,0,0,1,1,1,1,0,1,0,1,1,1,2,0,1,0,0,1,2,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,2,2,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,2,1,0,0,2,0,1,0,1,2,1,1,0,0,1,1,0,0,2,0,0,0,0,1,2,0,1,0,1,0,1,0,2,0,2,0,0,0,0,1,0
273,0,1,1,1,1,0,1,1,2,0,1,0,0,1,0,1,0,1,1,0,2,0,1,1,1,1,1,0,1,0,0,2,0,0,1,1,1,1,0,1,0,2,0,1,1,2,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,2,1,1,0,1,0,1,0,2,1,2,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0
33361,0,0,0,0,0,2,2,1,2,1,0,1,1,1,0,1,0,2,1,2,2,0,2,0,1,0,0,1,0,1,1,0,1,1,2,2,1,0,1,0,0,0,2,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,2,1,1,1,0,1,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,2,0,2,1,1,2,0,2,1,1,1,0,1,0,1,1,1,0,1,2,0,1
25376,0,1,2,2,1,1,1,1,0,1,0,0,0,1,2,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,1,0,2,1,1,0,2,0,0,2,1,1,1,2,1,2,0,1,0,1,1,1,1,0,2,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,2,0,1,1,0,1,0,0,0,0,2,1,0,0,1,1,1,2,0,0,0,0,1,1,0
39134,0,1,0,0,1,2,0,0,1,1,1,1,2,1,2,1,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,1,1,0,1,2,0,1,1,1,0,0,0,1,0,0,0,2,0,1,1,1,1,1,1,1,1,0,2,1,0,0,1,2,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,1,0
4477,0,1,2,2,1,0,2,1,1,1,1,1,1,0,1,1,1,2,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,2,0,0,0,2,1,0,2,1,1,0,0,1,1,2,0,0,1,0,1,1,1,1,2,0,1,1,0,1,1,0,1,1,0,1,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,2,1,2,0,0,0,1,1,0,1,1,1,0,1,2,0,1
185,1,0,0,0,1,2,0,2,0,0,1,0,2,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,2,1,0,2,1,2,0,0,1,2,1,1,2,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,2,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,2,1,1,0,0,1,0,2,0,1,1,0,0,0,2,0,0,0,1,0,1,0
5582,0,1,0,1,1,2,0,0,0,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,2,1,2,0,0,0,1,2,0,2,1,2,1,1,2,2,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,2,1,0,1,1,1,0,1,2,1,0,0,0,1,2,0,1,0,0,0,0,1,1,1,0,2,2,0,2,1,1,1,2,1
28504,1,0,2,0,1,2,1,2,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,2,0,1,1,1,1,1,0,1,0,1,1,2,2,1,0,0,1,0,1,2,0,0,0,1,1,1,1,1,0,2,0,0,1,1,0,0,1,1,2,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,1,0,1,1,2,1,1
21752,1,1,1,1,1,1,0,0,1,1,0,0,0,0,2,0,2,2,0,1,2,1,1,0,0,1,0,0,2,0,0,2,1,1,1,1,2,1,0,0,1,2,1,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
557,1,0,2,1,1,1,2,0,1,1,0,0,2,1,0,1,1,2,0,2,0,0,0,0,1,1,1,0,2,0,1,2,0,1,1,0,1,1,0,1,0,1,2,0,1,2,0,1,0,0,0,2,0,0,1,1,1,0,2,1,1,1,1,0,0,1,0,2,1,1,0,2,0,0,0,2,0,1,2,1,0,0,0,1,0,1,1,1,0,1,1,1,0,2,2,1,0,0,1,0,1
42632,1,0,0,2,1,1,1,0,1,1,0,0,0,0,1,0,2,1,0,0,2,1,2,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,1,0,1,1,2,1,0,0,2,1,0,0,0,0,0,2,1,0,1,2,0,0,2,0,1,0,0,1,1,1,1,0,0,0,1,1,2,1,1,1,0,0,1,2,1
17762,1,1,0,2,1,0,0,0,1,0,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,2,1,0,0,2,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,1,0,1,1,1,0,1,2,0,0,1,0,0,1,1,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,0,2,0,0,2,0,0
16881,1,0,1,2,0,2,0,1,1,1,1,0,1,1,0,1,0,2,1,2,2,0,2,1,1,0,0,1,0,1,0,0,1,0,0,2,2,0,1,0,0,1,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,1,1,0,1,0,2,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2,0
10842,0,0,0,1,1,1,2,2,2,1,1,0,1,1,1,0,2,2,0,1,1,0,2,1,0,1,0,0,0,1,0,0,0,1,1,2,2,1,0,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,1,0,1,0,0,1,1,1,0,1,2,1,0,1,1,1,0,1,1,0,0,2,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2,1,0,1,0,2,1,1
46284,0,1,1,1,0,2,1,1,0,0,0,1,2,0,1,1,0,2,0,1,2,0,2,0,1,1,0,1,1,1,0,2,1,1,0,1,1,0,2,0,1,2,2,0,1,1,0,0,1,1,1,1,1,1,0,1,0,2,1,1,0,1,1,0,0,1,0,0,1,2,0,2,0,1,1,1,2,0,0,1,1,0,0,1,2,1,2,0,1,0,1,0,1,2,0,0,1,1,1,1,0
45558,1,1,0,0,0,2,2,2,0,0,1,0,1,0,0,1,0,1,0,1,2,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,2,0,1,1,1,1,0,0,0,2,0,1,0,0,1,0,0,2,2,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,2,2,1,0,1,0,0,1,0
6071,1,0,1,2,1,2,0,1,1,1,0,0,0,1,1,1,2,2,1,2,1,0,0,1,1,0,0,0,1,1,1,2,0,1,1,2,0,1,2,1,2,2,2,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,2,1,2,0,1,0,0,0,0,0,1,1,0,1,2,0,1,2,0,2,1,0,1,1,1,2,0,0,2,0,1,2,2,0
3512,0,1,1,1,0,2,1,1,0,0,1,1,2,1,0,0,0,0,0,2,2,0,2,1,0,1,0,1,2,1,1,1,0,0,0,1,2,0,0,1,0,0,2,2,2,2,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,2,1,1,0,0,2,1,2,1,1,1,1,2,0,0,0,1,2,0,0,2,1,1,0,0,1,0,0,2,1,0,0,1,1,2,0,0
221,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,2,0,0,1,0,0,1,1,1,2,1,0,0,1,2,1,0,0,2,0,2,1,0,0,0,0,2,2,0,0,0,1,1,0,1,0,1,0,2,0,1,0,1,1,1,0,1,2,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,2,0,0,0,1,1,1,0,1
8569,1,1,2,2,1,0,2,0,0,0,1,1,2,1,2,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,1,2,0,0,0,2,1,0,2,2,1,0,1,0,1,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,2,0,0,1,0,1,1,2,0,0,1,0,2,1,1,1,1,1,1,1,1,1,1,0,2,2,0,0,0,1,0,1
5089,0,0,2,1,1,2,1,0,2,0,1,1,1,1,0,1,1,0,0,1,2,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,2,2,1,0,0,0,0,2,2,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,2,0,1,0,1,0,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,2,1,0,2,0,1,2,2,0
12262,0,0,0,2,1,1,2,0,0,0,1,1,0,1,0,0,1,2,1,0,0,1,2,1,1,0,1,0,1,0,1,1,1,0,1,2,2,1,0,0,2,2,1,0,0,1,0,1,2,2,0,1,0,0,1,1,1,2,1,1,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,2,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,2,0,1,2,1,1
26359,1,1,0,1,1,0,2,1,1,1,0,1,2,1,0,0,2,1,0,2,1,1,0,1,0,0,0,1,0,0,1,2,1,1,1,2,2,0,2,1,2,0,2,0,1,0,1,1,2,2,1,0,0,1,1,0,0,1,1,0,1,1,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,1,2,1,1,1,0,1,0,0,0,0,0,1,2,2,2,0,1,1,2,0
28290,1,0,2,1,1,0,0,2,2,0,1,1,0,0,2,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,2,0,2,1,0,2,2,0,1,0,0,1,0,0,0,0,1,0,1,1,0,2,1,1,1,0,1,0,0,1,0,2,1,1,1,2,0,0,1,1,2,0,1,1,1,2,1,1,0,0,2,0,0,1,0,1,0,2,0,0,0,1,0,1,1
18103,1,0,2,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,2,0,2,1,0,1,1,1,0,0,1,1,1,0,2,2,0,0,0,1,0,1,2,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,2,0,1,0,1,1,1,2,0,1,0,0,0,0,0,1,2,0,2,0,1,0,1,1,2,1,0,0,0,1,1,0,0,2,2,0,1,1,1,0,0
36759,1,0,2,0,1,0,1,0,2,1,1,0,2,1,1,0,1,1,1,1,1,0,2,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,2,0,2,2,2,2,0,1,0,1,0,0,0,2,0,1,0,1,1,1,0,0,2,0,1,0,1,0,0,0,1,0,0,2,1,1,1,1,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,2,0,1,1,0,2,2,0
12277,1,1,1,1,1,0,0,2,1,1,1,1,1,1,0,0,2,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,1,2,0,0,0,1,1,0,2,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,2,0,0,1,0,0,1,1,1,2,0,2,1,0,2,0,1,2,1,0,0,1,1,1,1,1,2,0,2,1,1,2,0,1
4396,0,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,0,2,0,2,2,1,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,2,0,0,2,0,0,2,0,1,0,2,1,1,2,0,1,1,1,1,0,2,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,2,1,1,1,0,0,0,0,2,0,1,1,1,1,2,1,1,1,0,1,1,2,0
6866,0,0,1,1,1,1,1,2,2,0,0,0,1,1,2,1,1,2,0,2,2,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,2,0,0,1,2,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,2,1,1,2,1,0,0,0,2,1,1,0,0,0,0,1,1,0,0,1,1,2,1
39785,0,0,1,2,0,0,1,2,2,0,1,0,0,1,2,1,2,1,1,0,2,1,1,1,1,1,1,1,0,1,1,1,0,0,2,2,0,1,2,0,2,1,2,2,1,2,0,1,2,1,1,1,0,1,0,0,1,2,1,0,0,1,1,0,2,0,1,1,1,0,1,0,1,1,1,2,0,0,1,1,0,2,1,0,0,0,1,1,0,1,1,0,2,2,2,2,0,0,1,1,1
6936,1,1,0,2,1,0,0,1,2,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,2,1,1,2,1,0,0,2,0,0,1,1,1,2,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,1,0,1,1,0,1,0,1,0,1,0,2,0,0,1,0,2,0,2,1,1,1,1,1,2,2,0,0,1,0,2,1,1
26514,1,1,1,2,1,2,1,0,0,1,0,0,1,0,0,1,2,2,0,1,2,0,2,0,1,1,1,1,0,1,1,0,1,0,0,1,2,1,2,1,2,0,1,2,0,1,1,0,0,0,1,2,1,1,0,1,1,0,1,1,2,0,1,1,1,1,1,0,1,2,1,2,1,0,1,0,2,1,0,2,1,2,0,1,0,1,1,0,1,1,1,0,2,2,0,2,0,0,1,2,0
30236,0,0,2,0,0,0,1,2,2,1,1,1,1,0,0,1,1,1,0,1,2,1,2,0,1,0,1,0,1,0,0,0,1,1,0,2,2,0,1,1,1,2,0,0,2,2,0,1,2,0,0,0,0,1,0,1,0,2,1,0,1,1,1,0,0,1,1,2,0,1,1,0,0,0,1,2,1,0,0,2,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0
8891,1,0,1,0,1,1,2,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,2,0,1,0,1,0,2,0,0,1,0,0,2,0,0,0,1,1,2,2,2,0,1,1,0,1,0,2,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,2,0,1,1,1,0,0,1,2,1,1,1,0,1,0,0,0,0,1,0,1,2,0,0,2,0,0,2,2,1
3290,0,1,1,1,1,2,0,2,1,0,0,0,2,0,2,0,1,2,1,2,0,1,2,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,2,1,0,2,0,1,1,2,1,1,0,2,0,1,0,1,0,1,0,1,2,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,2,2,1,0,1,0,1,0
