ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.dummy
23587,0,0,1,1,0,0,2,0,1,0,1,1,1,1,0,0,2,2,1,1,2,0,1,0,0,1,0,0,2,1,0,0,0,1,2,2,2,0,2,0,0,1,2,2,0,2,0,0,0,0,1
27098,1,0,1,2,1,2,0,2,2,1,0,0,0,0,1,1,0,0,0,2,2,0,2,0,0,1,0,0,1,1,1,1,0,1,0,0,2,0,0,1,2,0,2,1,0,1,0,0,2,1,1
4040,1,0,0,1,0,1,2,2,2,1,1,1,2,0,1,1,0,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,2,2,1,0,1,0,2,0,2,0,0,1,0,0,0,2,1
42067,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,2,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,2,0,0,1,2,1,0,2,1,1,0,0,0,1,1
10616,1,1,2,2,0,0,1,1,2,1,1,0,1,0,1,1,1,2,0,0,0,0,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,2,0,1,1,1,1,1,0,0,0,0,2,1
15382,1,1,2,1,1,0,0,2,1,0,1,0,2,1,1,0,2,1,0,1,2,0,0,1,1,1,1,0,1,0,0,1,0,0,0,2,1,0,1,1,1,1,1,1,2,1,1,1,0,2,0
18028,1,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,2,0,0,1,1,2,0,1,0,0,1,2,1,0,0,1,1,1,0,1,0,1,0,0,1,1,2,2,0,0,0,2,0,1
48677,1,0,0,2,0,2,1,2,1,0,1,0,1,0,1,1,2,2,0,1,0,0,2,1,1,0,1,1,2,1,0,2,1,0,1,0,2,0,1,1,2,2,0,2,2,2,0,0,0,0,0
17906,0,0,1,0,1,2,2,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,2,1,0,1,1,0,2,0,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
2542,1,1,0,2,0,2,1,2,2,0,1,1,1,1,1,0,1,2,1,1,0,0,2,1,0,1,1,1,2,1,1,0,0,0,1,0,0,0,0,1,2,1,0,1,2,2,1,0,0,1,1
35654,0,1,1,0,0,0,2,1,1,1,0,1,2,0,0,0,1,1,1,1,2,0,1,1,1,0,0,0,2,1,1,1,1,1,2,2,1,0,2,1,2,1,0,0,2,1,0,0,2,2,1
14449,1,0,0,0,0,2,0,1,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,1,0,2,0,1,1,0,2,0,0
12448,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,2,1,1,1,0,1,0,0,0,1,0,2,1,0,1,0,0,0,2,1,0,1,2,0,0,0,1,0,1,2,0
15758,1,0,2,2,0,2,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,2,0,0,1,1,0,1,0,1,1,1,0,1,2,2,0,0,1,2,0,1,2,0,0,0,0,2,0,1
36454,1,1,0,2,1,2,0,2,1,1,0,0,0,1,0,0,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2,0,1,0,1,2,0,2,2,2,2,0,0,2,0,1
45120,1,1,1,0,0,0,2,1,1,0,1,0,2,1,2,1,2,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2,1,0,0,1,0,0,1,0,1,2,0,0,0,1,1
20787,0,0,2,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,2,2,1,2,1,0,1,0,1,2,1,1,2,0,0,1,0,2,0,0,1,1,1,1,1,0,1,1,1,0,0,1
28937,0,0,1,2,0,0,1,2,1,1,1,1,2,0,2,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,2,0,0,2,2,0,0,0,0,2,0,1,1,2,2,0,1,0,2,0
49927,1,1,2,2,1,2,1,1,0,0,1,1,2,1,1,0,1,2,0,2,1,1,1,0,1,0,1,0,2,1,0,0,0,0,1,1,2,0,0,1,1,2,2,0,2,1,1,0,1,2,1
1003,0,0,2,0,1,1,2,2,1,1,1,1,2,1,2,1,2,0,0,1,0,1,1,1,1,1,1,0,0,0,1,2,1,0,2,1,1,0,1,0,2,0,0,2,1,1,1,0,1,2,1
39564,1,1,0,1,0,0,2,0,1,1,1,1,2,0,2,1,1,2,1,2,0,0,1,1,0,0,0,1,2,0,0,2,0,1,1,0,1,1,0,1,2,0,1,2,0,2,1,1,2,0,1
38712,0,0,2,1,1,0,0,2,2,1,0,0,2,1,2,0,2,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,1,2,0,2,1,1,1,0,1,0,2,1,0,0,1,0
2110,1,1,1,2,1,0,2,2,2,0,0,1,0,0,0,0,2,0,0,1,1,1,2,1,1,0,0,1,2,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,0,2,0,0,2,2,1
33198,1,0,0,2,1,2,2,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,2,1,1,0,1,1,2,1,1,2,0,1,2,2,2,0,0,0,1,0,0,2,0,1,1,0,2,2,1
38520,1,0,0,2,1,0,2,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,1,1,0,0,1,0,0,0,2,0,0,1,0,0,1,1,2,2,0,1,0,0,0,1
22593,0,1,0,0,1,2,2,2,1,1,0,1,0,0,2,1,2,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,2,0,1,0,0,1,0
30633,1,1,1,2,0,0,2,0,2,1,0,1,0,1,0,1,1,2,1,1,0,1,2,1,1,0,1,1,1,1,0,1,0,1,2,2,2,0,2,1,0,2,2,2,1,1,0,1,0,1,0
23618,1,0,2,0,1,0,1,2,1,1,0,0,2,0,1,1,1,1,0,2,2,0,2,1,1,0,1,0,1,0,1,1,1,0,2,0,2,1,0,0,0,0,1,1,2,1,1,0,0,1,1
28160,0,0,1,0,0,0,2,1,0,0,1,0,2,0,1,0,2,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,1,1,2,1,1,0,2,1,1,0,1,0,0
16260,1,0,2,1,0,1,2,2,0,0,1,1,1,1,2,0,2,1,1,1,0,0,2,0,1,1,0,1,2,1,1,1,0,0,2,0,1,0,2,1,0,1,0,1,1,2,1,0,0,1,0
25266,1,0,1,0,0,2,2,1,2,1,0,1,1,1,0,0,2,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,0,0,0,2,2,0,1,0,0,1,1,0,2,1,1,1,0,0,0
24107,0,0,2,0,0,2,1,1,1,0,1,0,2,0,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,2,2,1,0,0,1,1
10086,1,0,0,2,0,1,2,2,1,0,0,1,1,1,0,0,0,0,1,2,2,1,1,1,1,0,1,1,1,0,0,2,1,0,2,1,0,1,2,0,2,2,1,2,0,1,1,0,1,2,1
3907,1,0,1,2,0,0,1,2,1,1,1,0,0,1,2,1,0,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,1,1,0,2,0,0,0,1,0,1,2,2,0,1,1,0,0,2,1
28930,1,0,0,2,0,2,1,1,0,1,0,0,2,0,0,1,2,2,0,1,0,0,2,0,1,1,1,0,2,1,1,0,0,0,0,2,0,0,0,0,1,2,0,1,2,1,0,0,1,0,1
22519,1,0,0,2,0,0,1,1,2,1,1,0,2,0,0,1,0,2,0,1,0,0,2,1,1,1,0,0,2,1,0,2,0,0,2,0,1,0,1,0,2,0,2,1,0,2,0,0,2,2,1
43749,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1,2,0,2,0,0,1,0,1,2,0,2,2,0,1,2,1,1
29622,0,0,0,2,1,1,0,2,1,0,1,0,0,0,0,1,2,2,1,0,2,1,1,0,1,1,1,0,1,0,0,0,0,0,2,2,1,0,2,0,1,0,2,0,0,1,1,0,0,2,1
39175,1,1,1,0,1,0,2,2,2,0,1,1,1,0,1,0,1,2,1,2,0,1,1,1,1,0,0,0,2,0,1,0,0,1,2,2,2,0,2,0,0,1,1,0,0,2,0,0,0,0,1
42938,0,1,0,2,0,0,0,1,0,1,1,0,2,0,0,1,1,2,0,0,0,0,1,0,1,1,0,0,2,0,0,2,0,1,2,2,2,1,0,0,2,0,1,0,2,2,0,0,0,1,1
9659,0,1,2,1,1,2,2,1,0,1,1,1,1,0,2,1,0,2,0,1,0,0,2,1,1,1,1,0,1,0,0,0,0,0,2,0,2,0,0,1,2,0,1,2,1,1,1,0,0,2,0
191,0,0,1,2,1,2,1,1,1,0,0,0,0,1,0,1,1,0,0,2,1,0,0,1,0,1,1,1,0,1,0,1,1,0,2,2,1,1,0,0,0,0,2,2,1,2,1,1,1,0,1
13613,1,1,1,2,0,2,1,2,2,0,1,1,1,0,1,1,2,0,1,0,1,0,0,1,0,1,1,0,2,0,1,2,1,1,0,1,1,0,1,0,1,1,1,1,0,2,1,0,2,0,0
45565,1,1,1,2,0,0,0,0,0,1,0,0,1,1,1,0,1,2,0,1,2,1,2,0,0,1,0,1,0,1,1,0,0,0,2,1,1,0,1,0,0,1,0,1,1,1,1,1,2,0,0
16540,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,2,1,0,2,2,0,0,1,0,1,0,0,2,0,0,2,0,1,0,1,1,1,2,1,0,0,0,1,2,2,0,0,1,0,1
11534,1,0,0,0,1,2,2,1,0,0,1,0,2,1,0,0,0,1,1,2,1,1,1,0,0,0,0,1,2,0,0,1,0,1,1,2,1,0,2,1,0,1,2,0,2,0,0,1,0,1,0
3899,1,0,1,2,0,1,0,1,0,1,1,1,2,0,0,0,2,2,1,2,1,0,0,0,1,0,1,0,0,1,1,2,1,1,1,2,2,0,0,0,2,2,2,1,2,1,0,0,2,2,0
49278,0,1,1,0,0,2,2,0,2,1,1,0,2,1,0,1,2,0,0,0,1,1,2,1,1,1,1,1,1,0,0,0,1,1,2,2,0,1,0,0,1,1,1,2,2,1,0,0,1,1,0
32424,0,0,1,2,0,1,0,2,2,0,0,0,1,1,1,1,1,2,0,2,2,1,2,1,0,0,0,1,1,1,0,1,0,1,2,0,1,0,1,0,2,2,0,2,1,1,0,0,1,0,0
2285,0,0,2,1,1,1,0,0,1,1,0,1,1,1,2,0,1,2,0,2,0,1,1,1,0,0,0,0,2,0,1,0,0,1,1,1,2,0,1,0,0,1,1,0,0,0,1,0,0,2,1
33739,1,0,1,1,1,1,2,1,0,0,0,1,1,0,1,0,2,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,2,2,0,0,1,1,2,0,2,2,2,0,0,0,0,1,1
29574,0,1,1,1,0,1,2,0,1,1,0,1,2,1,1,1,2,1,1,0,1,0,1,0,0,1,0,0,2,0,1,2,0,1,2,1,1,1,2,0,0,2,1,0,0,2,1,0,0,0,0
36047,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,1,1,2,1,1,1,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0
5951,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,2,1,1,1,1,1,0,1,0,2,0
15623,1,0,0,2,1,2,1,1,2,1,1,1,2,1,1,1,0,1,0,2,2,0,1,0,1,1,0,0,0,0,0,1,1,0,2,2,1,1,1,0,2,2,0,2,2,0,1,0,0,2,0
14682,1,0,1,2,1,0,2,1,2,0,0,0,2,0,1,0,2,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,2,0,0,1,1,0,0,0
143,1,1,2,2,1,0,2,1,0,1,1,0,1,1,1,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,1,1,2,2,2,2,2,0,0,1,0,0,1
41206,0,1,2,1,0,1,2,0,0,1,1,0,1,0,2,1,1,2,1,2,0,0,0,1,1,1,1,1,1,0,0,1,1,0,2,1,0,0,2,1,1,1,0,1,0,1,1,0,2,1,0
35010,1,0,0,1,0,0,0,1,0,1,1,0,2,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,2,1,1,0,0,1,0,2,0,0,1,1,0,2,0,2,0,2,1,1,0,2,1
33035,1,0,1,2,1,2,0,1,2,1,1,1,1,1,1,0,2,1,1,1,0,0,2,0,0,0,0,1,2,1,1,0,1,0,2,2,2,0,1,1,2,2,0,1,1,0,1,0,2,0,1
2799,1,1,0,0,0,2,0,0,0,1,0,0,2,0,1,0,2,1,0,0,2,0,2,0,0,0,0,1,2,0,0,2,1,0,0,0,1,1,1,0,0,0,2,0,2,0,1,1,0,1,1
38997,1,1,0,1,1,0,1,0,2,0,1,1,2,1,1,1,1,0,1,2,1,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,2,1,2,1,0,1,1,1,1,2,1,0,0,0,1
1696,1,1,0,0,0,1,2,0,2,1,1,0,2,1,0,1,0,1,0,2,0,1,2,1,0,0,0,0,2,0,0,2,0,0,1,2,1,1,1,1,2,0,1,0,1,2,0,0,1,1,1
386,1,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,2,0,1,0,0,2,1,1,1,0,0,1,0,0,2,0,1,0,2,2,1,0,0,1,0,1,1,1,1,1,1,1,0,0
12693,0,0,0,1,1,0,1,1,1,0,1,1,2,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,2,2,1,0,2,0,1
14282,1,1,1,0,0,0,0,2,2,1,1,1,2,0,2,1,0,2,1,2,2,0,1,1,0,1,0,0,1,1,0,1,0,1,2,2,0,1,0,1,2,0,1,0,0,2,0,0,0,1,1
42042,0,0,1,1,0,0,1,2,1,0,0,0,2,1,0,1,1,1,0,2,2,1,0,1,0,0,1,1,0,0,0,0,1,1,1,2,2,1,2,1,0,2,1,2,0,1,1,1,0,1,0
47371,1,0,1,1,1,0,0,1,0,0,0,1,1,1,2,0,1,1,0,1,2,1,0,1,1,0,0,1,2,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1,1,0,1,1
46514,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,2,1,1,0,1,0,1,0,0,1,1,1,0,1,2,2,1,0,0,1,1,1,0,1,2,2,1,0,2,2,1
36543,0,1,1,2,0,0,1,0,1,0,0,0,2,1,0,0,2,1,0,1,2,1,1,0,1,0,1,0,0,1,1,0,1,0,2,0,1,0,1,1,0,1,2,1,0,2,1,1,1,2,1
43691,1,1,1,2,0,0,0,0,0,0,0,1,2,0,1,1,2,0,1,0,0,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,0,0,2,0,1,0,2,0,1,0,1,1,1,2,1
5031,0,0,1,0,0,0,2,1,2,1,1,1,2,0,0,0,2,1,0,0,2,0,2,0,1,0,1,0,2,0,0,1,0,0,2,0,1,0,1,1,2,2,0,0,2,2,1,0,0,0,0
6033,0,0,1,1,0,0,1,1,0,1,1,1,2,0,2,1,2,2,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,2,1,1,0,0,0,0,1,0,1,1,1,0,0,2,1,1
16870,1,0,2,1,0,1,2,1,2,0,0,1,0,1,2,0,0,0,1,2,0,1,2,1,0,1,0,1,2,1,1,0,0,0,0,0,1,1,0,0,1,0,2,2,2,0,1,0,0,0,1
32026,1,1,0,2,0,2,0,1,2,1,0,0,2,0,1,0,0,1,1,0,2,1,0,1,1,1,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,2,2,2,0,1,0,2,1
36720,1,0,1,1,0,1,0,1,2,0,0,0,2,1,1,1,0,2,1,0,0,1,2,1,1,0,1,1,0,0,1,0,0,1,2,2,2,0,1,1,2,0,1,0,2,1,1,1,1,0,1
49242,0,1,0,1,1,2,2,0,1,1,1,1,2,0,0,0,2,0,1,1,0,0,0,1,1,0,0,1,1,1,1,2,1,0,1,1,2,0,2,1,2,0,0,0,0,1,1,0,1,0,1
18770,0,0,1,2,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,1,1,0,0,2,1,1,1,0,1,1
43452,1,0,0,0,0,2,2,0,0,0,1,1,2,0,1,0,2,0,1,1,0,0,2,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2,1,0,1,1,0,2,0,0
40836,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,2,1,0,2,1,0,0,1,1,0,1,2,1,1,0,1,0,2,2,0,1,0,1,0,0,1,0,1,1,1,0,0,2,0
1911,0,0,0,2,1,0,1,1,1,1,0,1,2,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,2,2,1,0,2,0,1,1,0,1,0,1,1,0,0,0,0
39549,0,1,1,1,1,1,0,1,2,0,1,0,0,0,0,1,2,0,0,1,0,0,2,1,0,1,1,1,2,0,0,1,1,0,0,1,1,0,2,1,0,0,1,2,2,2,0,1,0,0,1
41146,1,0,1,1,0,0,0,1,2,1,1,1,0,0,2,1,2,2,1,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,2,0,1,1,0,1,2,2,2,2,2,2,0,0,2,2,1
215,0,1,2,1,1,1,0,1,2,0,1,1,1,1,2,0,1,2,1,0,2,1,2,1,1,0,1,0,2,0,0,1,0,0,2,0,1,0,2,1,0,1,1,0,0,2,1,1,2,2,1
41799,0,1,1,0,0,2,0,2,0,0,0,0,2,0,1,0,0,2,0,0,0,1,1,1,0,0,1,1,2,1,1,0,0,1,1,1,1,0,1,0,2,0,1,1,2,2,1,0,1,1,1
10252,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,2,1,1,2,0,0,2,1,1,0,1,0,1,0,0,1,1,1,1,2,1,1,2,1,2,1,0,2,2,0,1,1,0,2,1
39340,0,0,1,2,0,1,0,1,2,1,1,1,2,1,0,0,2,0,1,0,2,1,1,1,1,0,1,0,2,1,0,1,1,1,1,0,2,0,1,1,1,0,0,0,1,1,1,1,1,2,1
38669,0,0,2,0,1,0,0,1,0,0,1,1,1,1,1,1,2,2,1,1,1,0,0,1,1,0,1,0,2,0,0,2,0,1,2,1,1,0,2,0,0,2,1,2,1,0,1,1,0,2,1
3799,1,1,1,1,0,0,0,2,1,1,1,0,0,0,0,1,2,1,1,0,2,1,1,1,1,0,1,1,2,1,0,2,0,0,1,0,0,1,2,1,0,1,0,1,1,2,0,0,0,1,0
30393,1,1,0,2,1,0,1,2,2,1,1,1,0,0,0,1,2,2,0,1,2,1,2,1,0,0,1,0,0,1,1,2,1,1,0,0,2,0,0,0,0,2,2,2,1,1,1,1,1,1,1
47415,0,1,1,0,1,0,1,2,2,0,0,1,2,0,2,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,2,0,1,2,2,2,0,0,1,2,2,0,1,2,0,0,1,1,1,0
16319,1,1,1,0,1,2,0,1,1,1,0,1,1,1,1,1,2,2,1,2,2,0,2,0,0,1,1,1,2,1,0,0,0,0,0,2,0,1,0,0,1,1,2,0,2,2,1,1,2,0,0
45972,1,1,1,2,1,1,0,0,2,1,1,1,1,0,0,0,0,2,0,1,0,1,0,0,0,1,1,1,2,1,1,1,1,1,2,2,1,1,0,1,1,1,2,1,2,2,1,0,0,2,0
32944,0,0,1,0,1,2,0,1,0,0,0,1,2,0,0,0,2,2,1,0,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,2,1,1,1,0,2,0,0,1,0,1,0,0,0,2,1
35340,0,0,0,2,1,2,0,1,2,0,1,1,0,1,1,1,1,0,0,1,0,1,2,1,0,0,1,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,1,0,2,1
29323,0,1,1,1,1,2,0,1,2,0,1,0,0,1,1,0,2,2,0,2,1,1,0,0,1,1,0,1,2,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,2,1,0,1,0,2,0
2617,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,2,0,2,0,1,2,0,1,0,0,0,2,0,0,0,0,0,1,0,2,1,1,1,0,0,1,1,2,1,1,0,0,2,1
24209,1,1,1,2,0,1,0,1,2,1,0,1,1,0,1,1,2,2,1,2,1,1,0,1,1,0,1,1,2,1,0,2,0,0,2,1,2,1,1,0,0,2,0,0,1,0,0,0,2,0,1
29593,1,0,0,0,0,1,0,1,2,1,1,1,1,0,2,0,0,0,1,1,0,1,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,2,1,1,0,2,0
14070,1,0,0,2,0,1,2,1,2,0,1,1,0,0,1,0,0,0,0,1,2,1,1,0,1,1,1,0,2,0,1,2,0,1,0,2,1,0,0,0,0,1,2,0,2,2,1,0,1,0,0
17395,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,1,2,1,0,0,1,1,1,1,1,0
7854,0,0,1,1,1,2,2,2,2,0,0,1,1,1,0,1,2,2,0,1,0,0,1,1,1,1,1,0,2,1,0,2,0,0,1,2,0,0,1,1,1,2,2,2,0,1,0,1,0,1,1
44370,0,1,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,1,2,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,2,0,1,1,2,2,0,0,1,1,0
37740,0,0,0,2,1,0,2,1,2,0,1,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,1,1,2,2,1,1,2,0,0,0,1,0,1,2,1,0,0,0,0
3487,0,1,0,0,0,2,1,2,2,1,0,0,2,0,2,1,0,2,0,1,2,1,0,1,1,1,1,1,1,1,0,2,0,0,2,2,2,0,0,0,0,2,1,2,0,2,0,1,2,2,0
43718,0,0,1,0,1,0,2,0,2,1,1,0,0,1,1,1,2,2,1,1,2,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,2,1,2,0,0,1,1,1,0,0,2,1,0
16674,0,0,0,1,1,1,1,2,1,1,0,1,2,0,2,1,2,0,1,1,0,1,2,1,0,1,1,0,2,0,0,1,1,1,2,2,1,0,2,0,0,1,0,2,0,2,0,0,0,2,0
45864,1,1,2,1,0,2,2,1,1,0,1,1,2,0,0,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,2,1,0,1,0,2,0,2,1,0,0,2,0
27884,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,2,1,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1
6751,0,0,0,2,0,0,0,0,2,1,1,1,1,0,0,0,2,2,0,1,0,1,1,0,1,1,1,1,2,0,0,1,0,0,1,1,1,0,1,0,2,0,0,2,2,0,1,0,0,2,0
3600,1,1,2,1,0,0,2,0,2,0,1,1,0,0,2,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,1,1,1,2,0,0,1,0,2,2,2,1,1,1,0,0
1370,0,1,0,2,0,1,2,0,1,1,0,1,0,0,1,1,0,0,0,2,1,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,1,0,2,1,0,0,1,0,0,2,1
30999,0,1,1,0,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
