ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.dummy
421,1,1,0,1,0,2,2,0,2,1,1,0,0,1,2,1,2,0,0,2,0
6718,1,1,1,1,1,1,2,2,0,0,1,0,1,1,2,0,1,0,0,2,1
33478,0,1,1,0,1,2,2,2,1,0,1,0,1,1,2,1,2,0,1,1,1
24378,0,1,1,0,1,2,0,2,0,1,1,1,1,1,1,1,1,2,1,2,1
18185,1,1,2,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,1,1
38361,1,0,2,0,0,0,0,0,2,1,1,0,1,0,0,1,0,1,0,1,0
28209,0,1,2,1,1,2,2,0,0,1,0,1,2,1,0,0,2,2,0,1,0
11174,1,0,2,2,0,1,1,2,2,1,1,0,2,0,0,0,2,1,1,1,0
4068,0,0,0,2,0,1,1,2,0,1,0,1,2,1,1,1,0,2,1,2,0
37764,1,1,1,2,0,2,0,2,2,1,1,1,2,0,0,0,0,0,1,2,0
15821,1,1,2,0,0,1,1,2,0,1,1,0,1,0,2,1,0,0,1,2,1
43248,1,1,2,0,0,0,0,2,2,0,0,0,1,0,2,0,0,1,0,1,0
29167,0,1,1,0,1,2,1,0,2,1,1,1,1,1,2,0,0,2,1,0,0
4879,0,0,1,0,1,0,0,1,2,0,0,0,2,1,1,1,0,2,0,0,0
28339,0,0,2,2,0,0,1,0,0,1,1,0,0,0,2,0,0,1,0,0,1
43664,0,1,1,0,0,2,2,0,1,0,1,0,1,0,2,1,0,1,0,1,1
42277,0,0,1,2,0,1,2,0,1,0,0,1,2,0,1,1,2,1,0,0,0
41358,0,1,1,0,1,2,0,0,1,0,1,0,0,1,1,0,0,2,1,1,0
47390,0,0,2,2,0,1,2,0,2,0,0,0,1,1,1,0,0,1,0,1,1
48117,1,0,0,0,0,2,0,0,2,0,0,1,1,1,2,1,1,1,0,2,1
10933,1,1,1,0,0,2,2,1,1,0,0,1,0,1,2,0,2,2,1,2,0
44487,0,0,0,1,1,1,2,2,0,0,0,0,2,1,2,1,0,1,0,1,1
28163,0,0,0,0,0,2,0,1,0,0,1,0,2,1,0,1,0,0,1,0,0
1219,0,1,1,0,0,2,2,0,2,0,0,0,0,1,0,1,2,0,1,1,1
19749,0,0,1,2,1,0,0,2,2,1,1,1,0,0,2,0,0,1,1,1,1
2156,1,0,1,0,0,0,0,0,1,1,0,0,2,0,2,1,0,1,0,1,1
20834,1,1,1,1,0,1,0,1,1,1,1,1,0,1,2,1,2,1,1,2,0
438,1,0,0,0,0,1,1,2,0,1,0,0,0,1,2,1,0,0,1,1,1
39101,1,1,0,1,1,2,1,1,0,0,0,0,2,0,0,0,1,2,0,0,1
40935,0,1,0,1,0,1,2,1,1,0,1,0,1,1,1,0,0,0,1,2,0
24895,0,0,1,1,0,1,0,1,2,1,1,0,2,0,0,1,0,1,0,2,0
7515,1,0,2,1,0,2,2,2,0,0,0,0,2,1,1,0,2,1,1,2,1
26302,0,1,2,0,0,2,2,0,1,0,0,0,1,1,1,0,2,0,1,2,0
9612,0,1,1,2,1,0,2,2,2,1,1,0,0,0,0,0,1,2,0,2,0
14547,0,1,1,1,1,2,1,2,0,1,1,1,1,0,0,0,2,1,0,2,1
11203,0,1,0,1,0,0,2,0,0,1,1,0,1,1,0,0,0,2,0,1,0
38778,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0
26730,0,0,1,1,0,0,0,1,2,1,0,0,1,1,1,1,2,1,0,1,0
13263,0,0,2,1,0,0,2,2,1,0,0,0,0,1,0,1,0,0,1,2,0
42714,0,0,0,2,0,1,2,2,0,1,0,0,0,1,1,0,0,0,0,2,1
15390,1,1,1,1,0,1,0,2,2,0,1,0,2,0,2,0,0,1,1,0,1
1848,1,0,1,1,1,1,1,0,0,1,1,0,2,1,0,1,0,0,0,2,1
25504,0,0,0,0,0,1,2,0,2,1,1,0,1,1,0,0,0,1,1,2,0
48167,0,1,1,1,0,0,0,1,2,0,0,0,0,1,1,0,2,0,0,2,1
21121,0,1,1,0,0,1,1,2,0,0,1,1,2,1,2,1,0,0,1,2,1
45538,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,2,1,1,0,0
39712,1,0,1,2,0,1,1,0,1,1,1,0,2,1,1,1,1,1,0,2,1
3064,0,0,2,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1
1639,0,0,2,2,1,1,2,0,0,0,0,0,0,1,1,1,2,2,0,2,1
3333,1,0,2,1,1,0,0,2,1,0,0,1,0,0,1,0,2,2,0,0,1
27562,0,1,2,0,0,2,0,0,2,1,0,1,0,1,2,1,0,1,1,2,1
7250,1,1,0,1,0,2,2,2,2,0,1,0,1,1,2,1,0,0,0,2,1
42168,0,1,1,2,0,2,0,2,2,0,1,0,2,0,0,0,2,1,0,1,0
38240,1,0,2,0,0,1,2,1,2,0,0,1,2,0,1,0,1,1,0,2,0
27793,1,0,1,2,0,0,0,1,0,1,1,1,2,1,2,1,2,1,1,2,0
48551,0,1,1,0,0,2,1,1,1,0,0,1,1,0,2,1,0,1,1,0,0
23815,0,1,2,2,1,1,0,0,2,0,1,1,1,0,0,1,0,2,0,2,1
36950,1,0,0,0,1,2,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0
8141,1,1,0,1,1,2,2,0,0,0,1,1,0,0,0,1,0,0,1,1,1
38446,1,0,0,0,0,1,1,2,2,0,0,0,0,1,2,0,0,0,1,2,1
14450,1,0,2,1,1,0,2,2,0,1,0,1,2,1,2,0,0,1,1,1,0
15699,1,1,2,0,0,1,1,1,2,1,1,0,0,1,1,0,1,1,1,1,1
22933,0,1,0,2,1,1,2,0,2,1,1,0,2,0,0,1,2,0,1,0,0
44759,0,0,1,2,0,0,2,0,0,0,1,1,0,1,2,1,1,1,0,1,0
12250,1,0,0,2,0,2,2,2,1,0,1,1,0,1,1,1,1,1,1,1,0
4522,0,0,0,2,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0
18311,1,1,0,1,0,2,1,2,0,1,0,1,0,1,1,0,2,1,1,0,0
43180,1,1,1,0,0,1,2,2,0,0,1,0,1,0,0,0,2,1,1,1,0
2702,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,2,1,0,0,0
45920,0,0,1,1,1,1,2,2,0,0,1,1,1,1,2,1,0,1,0,0,1
7881,1,0,2,2,1,2,0,0,1,1,1,0,0,0,2,1,1,1,1,0,1
13986,1,1,1,1,0,1,2,1,2,0,0,0,0,1,2,0,2,0,0,2,1
48621,1,1,0,2,1,0,2,2,2,0,0,1,1,0,1,1,0,2,1,1,1
17337,1,0,0,1,1,1,1,2,2,1,0,1,0,1,2,1,0,2,1,2,0
48680,1,1,2,0,1,1,2,0,2,0,0,1,0,0,2,0,2,1,1,2,0
49099,0,0,2,2,0,0,2,2,0,0,1,0,2,1,1,0,2,1,0,0,1
14705,1,1,1,1,0,1,2,2,0,0,1,1,1,1,2,1,2,0,1,0,1
6285,1,1,1,0,1,1,2,2,0,0,0,1,1,1,1,1,2,0,1,0,1
30235,0,0,1,0,1,1,2,1,0,0,1,1,0,0,1,0,2,0,0,2,1
9084,0,1,1,2,1,0,0,2,2,1,0,0,1,1,2,0,0,2,0,1,1
29412,0,1,1,1,0,0,0,2,1,0,0,1,2,0,0,0,2,2,0,2,1
47717,1,0,2,0,0,0,1,2,2,1,1,0,1,1,2,0,2,0,0,0,0
5936,0,1,1,0,0,2,2,1,0,1,1,0,0,1,0,0,2,1,1,2,0
23119,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,0
38189,0,0,2,2,0,2,1,1,0,1,0,0,0,0,1,0,0,1,1,2,0
7068,0,0,1,0,0,1,2,0,1,0,1,1,2,1,2,0,2,1,0,0,0
9027,0,1,2,0,0,1,0,0,0,0,1,0,2,1,1,1,0,1,1,0,1
8382,1,1,0,2,1,2,2,2,2,0,1,0,0,0,2,0,0,0,1,1,1
2090,1,0,2,0,0,2,1,0,1,0,0,1,2,1,2,0,0,2,0,1,0
46830,1,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,2,1,1,1,1
36666,1,1,1,2,0,2,0,1,0,0,1,1,0,1,2,0,2,0,0,1,0
21659,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0
1354,0,1,1,0,1,2,1,0,2,1,0,1,2,0,1,1,0,1,1,2,0
49384,0,1,0,1,1,0,1,0,2,1,1,0,0,1,1,0,0,1,0,1,1
46226,1,1,0,1,1,1,0,2,0,1,1,0,1,1,2,1,2,2,1,0,1
49272,0,1,1,0,1,2,1,1,2,1,1,0,2,0,1,0,2,1,1,2,1
30861,0,1,0,1,0,0,2,2,2,0,1,0,0,1,1,1,2,1,1,2,1
43482,0,1,1,0,0,2,1,2,0,0,1,1,0,1,2,0,0,1,1,2,0
27200,0,1,1,2,0,1,1,1,0,1,0,1,0,1,1,1,1,2,0,1,0
14197,0,0,0,0,0,0,1,1,2,0,0,0,2,1,2,0,0,2,0,0,0
43601,0,1,1,1,0,2,0,0,2,0,1,1,0,0,2,1,1,1,0,0,1
29458,0,0,0,1,1,0,2,1,2,1,0,1,0,1,0,0,0,2,1,2,1
46145,0,0,1,2,1,1,2,0,1,1,1,1,0,0,2,0,2,1,1,2,1
6240,0,1,1,1,1,2,0,1,0,1,1,0,0,1,0,1,1,1,0,2,1
8262,1,1,0,2,0,0,1,0,2,0,0,1,0,0,2,0,0,2,1,1,0
18802,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17116,1,1,1,1,1,1,2,0,0,1,0,1,0,0,0,0,1,1,1,2,0
46180,0,1,0,0,0,1,1,0,0,1,1,1,0,1,2,0,2,0,1,1,0
5518,1,0,1,0,1,2,1,1,1,1,1,0,2,0,1,0,2,0,1,1,1
27126,0,1,1,2,0,0,1,2,0,1,0,1,1,0,1,0,2,1,0,0,0
48752,1,1,0,2,0,1,2,2,0,0,1,1,1,0,1,1,1,0,0,1,1
35139,1,1,2,0,0,2,1,0,0,1,1,1,2,0,1,1,2,1,0,2,1
45754,1,1,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,2,1
9657,0,1,1,0,1,0,0,2,0,0,1,0,0,0,1,0,2,2,0,1,1
9322,0,1,2,2,1,2,2,0,2,0,0,0,1,1,0,0,0,2,0,0,0
23166,0,1,0,1,1,1,2,0,0,1,1,0,0,1,0,1,0,1,1,0,0
17020,1,0,1,2,0,2,2,0,1,0,0,0,2,1,0,1,0,1,0,0,1
9598,1,0,2,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1
38976,1,1,0,2,1,2,1,1,2,1,1,0,1,1,0,0,0,2,1,0,0
41622,0,0,1,0,0,2,2,0,2,1,0,1,2,1,1,1,2,1,1,0,0
2044,0,1,0,0,1,2,2,2,1,0,0,1,2,0,2,0,2,1,1,2,1
22548,0,1,0,0,1,2,0,1,2,1,0,0,1,1,1,0,2,1,1,2,0
15578,0,1,2,2,0,1,0,2,1,0,1,0,1,1,1,1,1,2,1,1,0
42983,1,0,1,2,1,1,1,0,0,1,0,1,0,1,2,0,1,0,0,0,1
5810,0,0,1,2,0,0,2,2,2,0,1,0,1,1,0,1,1,1,1,0,0
32859,1,1,2,0,0,1,2,2,1,0,0,1,1,1,0,1,1,0,1,2,1
25637,0,1,1,0,1,2,0,0,2,1,0,0,1,1,2,1,0,1,1,0,0
16415,1,1,0,0,0,1,0,2,1,1,0,0,0,0,2,1,0,1,1,0,0
46046,0,1,1,2,0,0,0,1,0,0,0,0,1,0,2,0,2,1,1,0,0
42731,1,0,2,1,0,2,2,0,2,0,1,0,1,0,0,0,2,1,0,0,0
10562,1,0,0,1,0,1,2,2,0,1,1,1,2,1,2,0,1,1,1,0,1
39750,0,0,2,1,1,0,0,0,1,0,0,1,1,0,0,1,2,1,1,0,0
37601,1,0,1,0,0,2,0,1,2,0,0,0,2,0,2,1,2,0,0,2,1
30279,1,1,1,0,1,1,0,2,2,0,0,1,2,0,2,0,0,1,0,0,1
20966,1,1,2,1,0,2,2,1,2,0,1,0,1,0,1,1,0,0,0,1,1
36279,0,1,2,2,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0
275,1,1,1,0,0,0,2,2,1,1,1,1,2,1,1,0,2,2,1,1,0
35951,1,0,2,0,0,1,1,0,0,0,0,1,2,1,1,0,1,1,0,2,1
37505,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,0,2,1
28043,1,0,0,1,1,2,2,0,0,0,0,0,2,0,1,1,0,1,0,2,1
10500,1,1,0,2,1,0,2,0,0,0,0,0,0,1,2,0,0,0,0,1,1
7753,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,1,2,1,1,2,0
3218,1,0,1,2,1,2,1,0,0,1,1,1,0,1,1,0,2,1,0,2,0
23701,1,0,2,2,0,0,0,2,0,1,0,1,0,1,1,0,2,2,0,0,0
17745,1,0,1,0,1,2,2,0,0,0,1,0,2,0,2,0,2,1,0,0,0
9400,0,0,1,1,0,0,2,2,2,0,0,1,0,1,1,1,1,2,0,0,0
41098,0,0,1,1,0,0,2,2,2,0,1,0,2,1,2,0,1,1,0,0,1
20468,1,0,1,2,0,2,2,0,2,1,1,0,2,1,1,1,2,1,1,2,0
14325,0,0,2,1,0,0,1,2,2,0,0,0,2,0,2,1,2,0,0,2,1
26440,1,1,0,2,0,2,2,0,2,0,1,0,1,1,1,1,0,0,0,2,0
40266,1,0,2,2,1,2,0,0,2,1,0,1,1,0,0,0,1,0,1,1,0
17173,1,0,1,1,0,2,0,1,1,0,0,1,0,1,1,1,2,2,0,1,0
2458,0,0,2,0,1,2,1,1,2,1,0,1,2,0,2,1,2,2,0,0,1
15725,0,1,2,2,0,2,2,0,1,0,1,1,2,0,1,0,2,0,0,0,0
11744,0,0,1,0,1,1,0,1,2,1,1,1,1,0,1,0,2,1,1,2,0
7344,1,0,2,2,1,1,2,1,0,0,1,1,2,0,0,1,2,1,1,2,0
26347,0,1,2,2,1,2,2,1,1,0,1,0,1,1,0,0,2,1,0,1,0
8205,0,1,1,0,0,2,0,2,2,1,0,1,1,1,2,1,2,0,1,2,1
33298,1,0,1,2,1,2,2,1,0,0,0,0,0,0,1,0,2,1,0,0,0
42833,0,0,0,1,0,1,1,2,0,1,1,0,1,1,2,1,1,1,0,2,1
6070,1,0,1,2,1,1,2,0,2,0,1,0,2,1,0,1,1,2,0,1,0
34783,0,0,2,2,0,2,1,2,0,0,0,0,2,1,1,0,2,1,1,1,0
30901,1,0,2,1,1,1,0,0,0,0,1,0,1,0,0,1,1,2,0,1,1
44024,1,1,1,2,0,2,0,0,2,1,1,1,0,1,1,1,2,1,0,0,0
40255,0,1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,1,1,2,0
28365,1,1,1,2,0,1,0,1,0,0,0,0,2,1,2,1,0,0,0,2,1
27501,1,0,0,0,0,2,1,2,0,0,0,1,1,1,0,1,1,0,0,2,0
3443,0,1,1,0,1,2,2,1,0,0,1,0,0,1,2,1,0,1,1,1,0
23382,0,0,1,2,0,0,1,1,0,0,0,0,0,1,2,0,2,0,1,1,1
33512,1,0,0,1,1,1,2,0,2,0,1,1,2,0,1,1,0,1,1,1,0
25568,0,1,1,0,0,2,1,2,0,1,1,0,0,0,2,0,0,0,0,1,1
7678,1,0,1,0,1,2,2,0,2,1,0,1,1,1,2,1,1,1,0,2,0
8423,0,0,1,1,1,1,0,1,2,1,1,0,1,0,0,0,0,1,1,0,1
6338,1,0,0,0,0,1,1,2,0,1,1,0,0,1,0,0,0,2,1,1,0
10210,0,1,1,1,0,0,2,1,1,0,0,0,0,1,1,1,2,0,1,2,1
254,1,1,1,0,0,1,1,0,2,1,1,0,0,1,0,0,0,1,0,1,0
7849,1,0,1,1,0,2,1,0,2,0,0,1,0,0,0,0,2,2,1,0,0
37397,1,0,0,0,1,2,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0
10015,1,1,0,2,0,2,2,1,0,0,1,1,2,1,1,0,2,0,0,1,0
33619,1,0,1,1,1,2,0,2,2,0,0,1,0,1,0,0,0,2,0,1,0
7360,1,0,2,1,0,0,1,1,2,1,1,0,1,1,1,0,0,1,0,2,1
32426,1,1,2,2,0,1,1,2,0,0,0,0,2,0,1,0,0,1,1,0,1
38639,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28146,0,0,0,2,1,1,2,0,0,0,0,1,1,1,1,0,1,1,0,1,0
42634,1,1,0,0,0,0,2,0,1,0,1,0,0,0,2,0,1,1,0,1,0
24879,0,0,2,0,0,2,1,1,0,1,0,0,2,0,0,0,2,1,1,1,0
32943,0,1,0,0,0,1,1,0,2,1,1,1,1,0,2,0,2,2,0,2,1
1986,1,0,1,2,0,2,2,0,1,0,1,1,0,0,1,0,2,1,1,1,0
2577,1,0,1,2,0,2,2,1,0,0,0,0,1,0,2,1,2,1,0,2,1
11898,0,1,0,2,0,1,1,1,2,1,1,1,0,1,2,0,0,0,1,1,1
12331,1,1,0,0,1,0,0,2,2,1,1,0,1,0,1,0,1,1,0,2,1
2187,1,0,2,0,1,0,1,0,0,1,1,0,2,0,2,1,0,0,0,1,0
13314,0,0,2,2,0,0,0,1,0,0,1,1,0,1,2,1,1,1,0,2,0
42728,1,1,1,0,0,2,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
27633,1,1,2,0,1,2,1,0,1,1,1,1,1,0,2,0,0,1,1,1,1
3994,0,0,1,0,1,0,1,2,2,1,1,1,2,0,0,0,1,0,1,2,0
29301,1,0,1,0,0,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0
25669,0,0,1,2,0,1,0,0,0,0,1,1,2,0,2,1,2,1,1,2,0
38964,0,0,1,0,1,1,2,2,0,0,0,1,2,0,1,0,0,0,1,1,0
27739,1,1,2,0,0,1,2,1,0,0,0,0,0,1,0,0,0,2,0,2,1
18573,1,1,0,0,0,2,2,1,2,1,0,0,0,0,2,0,1,2,0,2,0
22748,1,0,1,2,1,2,0,0,1,1,1,0,0,1,2,0,0,1,0,1,1
34468,1,0,1,0,1,2,0,2,0,1,0,1,2,0,1,0,0,0,1,2,0
39990,1,1,1,2,1,2,2,2,1,1,0,1,1,0,1,0,0,1,1,1,0
1148,1,1,0,0,0,1,2,2,0,0,0,1,0,1,1,1,0,2,1,2,1
25807,0,1,2,1,1,0,2,0,0,0,0,0,2,0,1,0,2,0,1,1,1
21449,0,0,0,0,1,1,0,0,2,0,0,1,2,0,2,0,0,1,0,2,1
46045,0,0,1,0,0,2,0,0,0,1,1,0,0,1,2,1,2,1,0,2,0
13292,0,0,0,0,1,0,2,1,0,1,0,1,0,0,2,0,0,0,0,1,1
24022,1,1,2,0,0,2,2,2,1,0,0,1,1,0,2,0,0,1,1,2,0
23661,0,1,2,0,1,1,0,1,2,1,0,0,2,0,2,0,1,1,0,0,0
28584,1,0,1,0,0,2,2,0,0,0,0,1,0,1,2,0,2,0,1,1,0
24640,1,1,0,1,1,2,2,2,1,0,1,1,0,0,2,0,0,0,0,0,1
20888,1,0,2,2,0,2,2,0,0,0,1,0,0,0,2,0,0,0,1,1,0
31096,0,1,2,2,0,2,0,1,1,1,1,0,1,1,1,1,0,2,0,2,1
29161,1,1,2,0,1,1,2,2,0,0,0,1,0,0,1,1,2,1,0,2,1
38675,0,0,0,2,1,1,1,1,1,1,1,1,2,1,2,0,0,0,0,1,0
26635,0,0,1,2,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1
24138,1,1,1,0,0,1,0,2,1,0,0,0,0,0,2,1,0,1,1,1,0
21277,0,1,0,0,0,1,2,2,1,0,0,0,1,1,1,0,0,1,1,1,1
9532,0,0,2,0,1,1,1,2,2,1,1,0,2,1,0,1,0,2,0,0,1
16413,0,0,0,2,0,0,0,1,0,0,1,1,1,1,2,0,2,1,0,1,1
38356,0,0,0,1,1,2,2,2,0,1,1,1,2,0,0,0,0,1,1,1,0
43489,0,1,2,0,1,2,0,0,1,0,0,1,0,0,2,0,2,1,1,0,1
43034,1,1,1,0,0,2,2,0,1,0,0,1,0,1,0,0,2,1,0,1,0
6783,1,0,1,2,0,2,2,0,0,1,1,1,2,0,2,0,0,1,0,2,0
18954,0,1,1,0,1,0,2,2,2,0,0,0,0,0,1,0,2,1,1,0,0
44179,1,1,2,1,0,1,1,2,1,0,0,0,2,0,2,0,1,1,1,1,1
13656,0,1,1,2,0,2,1,2,0,1,1,1,2,1,1,0,2,2,1,1,0
46592,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
25277,0,1,2,0,1,2,2,2,0,0,1,0,0,0,1,1,2,2,0,0,1
20720,0,0,0,2,0,0,2,1,1,0,0,0,2,0,1,1,0,1,1,2,1
48724,0,0,1,2,1,1,0,0,0,1,0,0,2,1,2,0,2,2,0,0,0
37020,1,1,1,0,1,2,2,0,2,1,0,1,1,0,2,0,0,1,1,1,0
40098,1,1,2,0,1,1,2,2,2,0,1,0,0,1,0,1,1,1,1,2,1
49820,0,1,0,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,1,2,0
19252,1,1,0,0,0,2,1,1,2,0,1,0,1,1,0,0,0,0,0,1,1
38325,0,1,1,2,0,2,2,0,0,1,0,0,1,0,2,1,0,2,0,0,1
31113,1,1,1,0,0,1,0,2,0,1,0,0,1,1,0,1,1,2,1,2,1
