ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.dummy
46851,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,2,1,1,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,2,2,0,0,1,1,1,0,2,2,0,0,1,1,1,0,1
17158,1,0,0,2,1,2,1,0,1,0,1,1,2,0,2,1,1,2,1,2,2,0,1,1,1,1,1,1,2,0,0,0,0,1,2,2,0,1,2,1,2,1,0,2,0,2,1,1,0,1,1
10355,1,0,2,0,0,0,2,1,2,0,1,0,2,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,2,0,1,2,1,0,0,0,1,1
11370,0,1,1,0,1,2,2,0,1,1,0,1,0,0,0,0,2,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,2,0,1,1,0,0,2,1,1,0,1,2,1,0,1,2,0
1167,1,0,0,1,1,0,0,2,2,0,0,1,2,0,0,1,2,2,1,2,2,0,1,1,0,0,1,0,0,1,0,0,0,1,1,2,2,0,0,0,0,0,2,0,1,1,0,0,1,0,0
2112,1,0,0,0,1,1,1,0,2,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,2,2,1,1,0,0,1,1,2,1,2,2,0,1,0,1,1
25433,1,0,2,2,1,2,0,1,0,0,1,0,2,0,1,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0,1,2,0,0,2,2,2,0,0,1,0,0,1,2,1,2,0,0,1,2,1
40375,0,1,1,0,0,0,0,1,1,1,0,1,1,0,2,1,0,1,0,2,0,1,2,1,1,1,1,0,2,0,0,0,1,0,2,2,1,1,1,0,0,2,1,2,1,2,0,0,1,2,0
5251,0,1,2,2,1,1,1,1,1,1,1,0,1,0,0,1,1,2,0,0,2,0,2,0,1,1,0,0,2,1,1,2,0,1,2,2,1,0,2,0,0,2,2,2,0,1,1,0,0,0,0
26391,1,0,2,1,1,1,0,1,1,1,1,1,1,0,2,0,2,2,0,2,2,0,2,0,0,1,0,0,2,1,0,1,0,1,2,1,1,0,1,0,0,1,0,2,1,2,1,1,2,2,1
3174,1,0,0,2,1,2,2,1,1,1,1,0,1,0,2,1,0,1,1,0,0,0,2,1,1,0,0,1,1,1,0,1,0,1,2,2,1,1,2,1,1,0,1,2,1,2,0,0,2,0,0
25420,1,1,0,2,0,2,2,2,1,1,1,0,0,0,2,0,1,2,1,0,0,1,2,1,0,0,1,0,2,1,0,1,1,1,2,1,2,0,0,0,2,2,2,2,2,1,0,1,2,0,0
27875,0,0,0,2,0,2,1,2,2,0,0,0,0,1,1,1,2,0,0,1,2,1,2,1,1,1,1,0,1,1,0,0,0,0,1,2,0,1,2,1,0,0,0,1,0,0,1,0,2,2,1
38777,1,0,1,0,0,2,1,1,2,1,1,1,2,1,0,0,1,2,0,2,1,1,2,1,0,0,0,0,2,1,0,2,1,1,1,1,0,0,0,0,2,2,0,1,0,0,1,0,2,0,1
49904,1,0,2,1,1,0,0,1,2,0,1,0,1,0,2,1,2,1,1,1,2,1,1,1,0,1,1,1,2,0,0,2,0,0,2,1,0,0,1,1,2,2,2,1,1,2,1,0,0,0,0
23833,0,1,0,2,0,1,1,2,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,2,2,2,1,2,0,0,2,2,2,1,1,0,1,0,1,1
46463,1,0,0,1,0,2,1,2,0,0,0,1,0,0,0,0,1,2,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,2,0,1,2,0,2,1,1,1,0,0
48568,1,1,0,2,0,2,2,1,0,1,1,0,0,0,2,1,0,1,1,0,2,0,1,0,1,1,1,1,0,1,0,0,0,0,1,2,1,0,0,0,1,1,0,2,2,0,1,1,1,1,0
39875,1,0,1,2,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,0,0,1,2,1,1,1,1,1,1,1,0,1,0,0,2,0,1,0,2,0,0,0,1,0,1,2,0,0,0,2,1
15529,0,1,1,1,0,0,2,1,1,1,1,0,2,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,2,0,0,1,1,0,1,2,2,1,1,1,1,1,0
24705,1,1,1,2,0,2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,2,0,1,0,1,1,0,1,0,1,1,0,1,1,2,0,1,1,0,0,2,1,0,2,0,1,0,1,2,2,0
32048,1,1,0,1,0,2,1,1,1,1,0,1,2,1,0,1,1,0,1,0,2,0,1,1,0,0,1,1,1,1,0,0,0,0,2,1,1,0,1,1,2,1,1,2,1,0,1,0,0,1,1
7171,0,0,1,1,0,1,1,2,1,1,1,1,0,1,0,1,0,0,0,2,2,1,0,0,1,0,0,1,0,0,1,1,1,0,2,2,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1
50,1,0,0,1,1,2,2,0,2,1,1,1,2,1,1,1,0,1,0,2,1,0,1,1,0,1,0,1,1,1,0,2,1,1,2,2,0,1,0,0,1,1,0,2,0,0,0,1,0,2,0
4020,0,1,2,1,0,2,2,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,2,2,0,0,1,0,2,0,1,0,1,1,0,0,2,0
4799,0,0,0,0,1,2,0,2,0,0,1,0,1,0,0,1,1,2,0,2,0,0,0,0,1,1,1,0,2,0,1,0,1,1,1,1,1,0,1,0,0,1,2,2,0,1,0,1,0,2,0
33299,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,2,1,0,0,2,0,0,0,2,0,1,1,0,0,0
666,1,0,1,0,0,2,0,2,2,1,1,0,2,0,2,1,2,1,0,1,1,0,2,1,0,1,0,0,2,0,0,2,0,1,0,0,0,0,1,1,1,1,2,1,2,2,0,1,1,0,1
3685,0,1,2,0,1,1,0,1,0,0,0,0,2,0,0,1,2,2,1,0,2,0,2,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,2,0,2,2,2,0,1,2,0,1,0,2,1
41454,1,1,1,0,0,0,2,1,0,0,0,0,0,1,2,0,2,1,1,1,0,0,2,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,2,0,0,2,1,1,0,1,2,1,0
6211,1,0,1,2,0,0,0,1,0,1,0,1,1,1,0,1,2,1,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,2,2,0,1,2,1,1
35740,1,1,0,1,0,0,0,0,1,0,1,1,2,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,2,0,1,2,0,1,2,2,2,1,1,0,0,0,2,0,1,2,0,1,1,1,1
32506,0,0,0,2,0,0,2,2,1,0,0,1,2,0,1,0,2,1,0,1,0,0,1,1,0,1,0,0,2,1,1,1,0,0,2,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0
20947,1,1,2,0,0,2,2,1,0,0,1,1,0,0,2,1,1,2,0,2,2,0,2,0,1,0,1,0,2,1,1,2,0,0,2,1,2,0,2,1,2,1,2,2,1,2,0,0,0,0,1
47535,0,1,0,2,1,2,1,0,2,1,1,0,1,1,2,1,0,1,0,0,2,0,2,1,0,0,1,0,2,1,0,0,0,0,2,2,0,1,2,0,2,2,2,2,2,0,0,0,1,0,0
35540,0,1,0,1,1,0,2,1,2,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,2,0,1,0,1,0,1,0,0,1,0,0,1,2,2,0,1,0,0,0,0,0,1
3251,1,0,1,2,1,0,2,1,0,1,0,1,2,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,2,1,1,0,2,0,0,1,2,0,0,1,1,0,2,2,0
38417,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,2,0,1,1,1,0,2,1,1,1,1,1,2,1,2,0,0,0,2,0,0,2,0,1,1,1,1,2,1
40502,1,1,1,2,0,2,2,1,2,1,0,1,2,1,1,1,2,1,0,0,2,0,2,0,1,0,0,0,2,0,1,1,0,1,1,2,1,0,1,1,2,2,2,1,1,0,1,0,0,1,0
35584,0,1,0,1,0,1,1,0,2,0,1,0,2,0,1,1,1,1,1,1,2,0,2,0,1,0,0,1,1,0,1,1,0,0,2,2,0,0,2,1,0,0,0,0,0,1,0,1,2,1,1
4649,0,1,2,0,0,0,2,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,2,1,1,1,2,1,1,1,1,1,2,1,0,0,2,1,1,2,1,0
11568,1,1,1,0,0,2,1,0,0,0,1,0,1,0,2,1,2,2,1,2,1,0,2,0,0,1,0,1,2,0,1,2,0,1,2,0,0,1,0,0,0,2,2,0,0,0,1,1,1,1,0
34891,1,1,2,1,0,2,2,0,0,1,1,1,2,0,0,0,2,0,1,2,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,1,0,1,1,0,1,0,0,0,1,0,2,0,1
20371,1,0,1,2,0,0,1,1,2,1,0,0,0,1,1,0,2,2,1,2,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2,0,2,1,0,0,2,1
25775,1,0,2,2,1,1,2,1,1,0,1,1,1,1,1,0,0,2,1,1,1,1,1,1,0,0,1,1,2,1,0,0,1,0,2,1,1,1,0,0,0,0,2,1,1,1,0,1,0,2,1
42132,1,0,2,1,0,1,2,1,0,1,0,0,1,1,2,1,2,2,0,2,2,1,2,1,0,1,0,1,0,0,0,0,1,1,2,2,0,1,0,0,1,0,0,2,2,1,0,1,2,0,0
47247,0,1,0,2,0,0,1,1,2,1,1,0,2,1,1,0,1,1,1,1,0,1,2,0,1,0,0,0,1,0,1,1,0,1,2,1,1,0,0,0,0,2,1,0,2,2,1,1,1,1,1
4384,0,1,2,2,0,0,1,0,1,0,1,0,1,0,1,1,2,2,1,1,0,0,2,1,0,0,1,1,2,1,0,2,0,1,1,1,0,0,1,0,1,1,0,0,2,0,1,1,0,1,1
31451,0,1,1,0,0,1,2,1,0,1,1,1,1,1,0,0,0,2,0,1,1,1,0,1,0,0,0,1,2,1,0,2,0,1,2,1,1,0,0,0,0,2,0,1,2,1,1,1,0,2,1
41529,0,0,2,1,1,1,0,1,0,1,1,1,0,1,1,0,1,2,0,1,1,0,0,1,0,0,0,0,2,0,1,2,1,0,1,2,0,0,2,1,0,1,2,1,2,2,0,0,0,2,1
18979,1,1,2,0,0,0,2,1,1,0,1,1,2,0,1,0,2,0,0,0,0,1,2,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,2,0
32489,0,0,1,2,0,2,2,1,0,0,1,1,1,1,0,0,1,0,1,2,2,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,2,2,2,0,1,2,1,0
28613,0,0,1,2,1,0,0,1,0,1,0,1,2,1,0,0,2,0,1,1,1,1,1,0,0,1,1,0,2,0,0,1,0,0,1,2,2,1,1,0,1,2,0,0,0,0,1,0,1,2,1
880,0,0,1,1,0,1,1,1,2,1,1,1,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,2,0,2,1,1,0,0,1,0,0,1
48822,0,0,1,0,0,2,2,0,0,0,0,1,1,0,2,1,1,0,0,2,0,0,2,1,0,0,1,0,1,0,0,1,0,0,2,2,1,1,0,1,0,1,2,2,2,2,0,0,0,2,1
14024,0,0,0,2,0,0,2,2,1,0,0,0,0,1,2,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,2,1,0,1,0,2,2,2,2,2,2,1,1,2,1,1
4162,0,0,1,2,0,0,0,2,1,0,0,0,2,1,1,0,2,2,1,1,1,1,2,0,0,1,0,1,2,1,1,0,0,0,0,2,2,0,2,0,2,1,2,2,1,1,1,1,0,0,0
26928,1,1,1,2,0,2,1,1,1,0,1,0,0,1,2,1,1,1,0,0,2,0,1,1,0,0,1,0,2,1,1,2,0,0,0,2,0,1,0,1,0,0,0,1,2,2,1,0,1,2,0
17321,0,0,1,0,0,0,0,1,1,1,1,0,2,0,1,0,2,1,1,1,0,1,2,1,1,0,1,1,0,0,0,0,1,0,1,2,0,0,2,0,0,0,2,1,0,1,1,0,1,1,1
3120,0,1,2,0,0,1,1,1,0,0,1,0,1,1,2,1,2,1,1,2,1,0,2,1,1,1,1,1,2,0,0,1,1,1,0,2,2,0,1,0,0,0,0,2,2,1,0,1,2,1,1
34446,1,1,1,0,1,0,1,1,2,1,0,0,2,1,1,1,2,2,1,2,1,0,2,1,1,0,1,0,2,0,0,2,0,1,1,1,0,1,1,0,2,0,1,2,0,2,0,0,2,2,1
41736,1,0,1,1,0,2,0,1,0,1,0,1,1,1,2,0,2,0,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,1,1,1,0,0,0,1,1,0
47040,0,0,1,2,0,2,0,2,2,1,1,0,2,0,1,0,2,2,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,2,0,0,2,2,1,2,0,0,0,1,1,1
24660,0,1,0,2,1,0,2,1,0,0,1,1,0,1,2,0,0,1,0,1,2,0,1,1,1,0,0,1,2,1,0,2,0,0,2,0,2,0,0,1,0,1,0,0,2,0,0,0,0,2,0
2543,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,1,2,2,0,0,2,0,2,0,1,1,0,0,2,0,1,2,0,0,2,2,2,1,0,0,1,1,1,2,0,2,1,0,2,1,0
3510,0,1,2,2,0,1,1,0,2,0,1,0,1,0,0,1,2,2,1,2,2,1,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,2,1,2,1,0,2,0,0,0,2,1
32315,0,1,2,0,0,0,0,2,0,1,0,0,2,0,0,0,2,1,0,2,0,1,2,0,1,0,0,0,2,0,0,1,1,0,2,2,2,1,1,1,2,1,2,0,1,1,1,0,2,2,1
11489,0,0,0,2,0,2,2,0,1,0,1,1,0,1,1,1,1,2,1,2,0,0,0,1,0,0,1,0,2,1,0,1,1,0,1,2,1,0,2,1,0,0,0,2,2,1,0,0,0,2,0
16730,1,1,0,2,0,2,0,1,1,0,1,1,2,0,1,0,2,0,0,2,1,1,2,1,0,1,0,0,0,0,1,2,1,1,2,0,2,0,2,1,2,1,2,1,2,1,1,0,0,0,1
27225,0,0,2,2,0,2,2,0,2,0,1,0,0,1,1,0,2,2,0,1,2,0,2,0,0,0,1,0,2,1,0,2,0,1,0,2,2,0,2,1,1,2,1,0,1,1,1,1,1,2,1
819,1,1,0,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,1,1,2,0,2,2,2,2,2,1,0,1,1,0,1
3915,1,0,0,0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,1,1,2,1,0,1,1,0,0,0,2,0,0,2,0,0,1,0,1,0,2,0,0,0,0,2,2,2,0,0,1,2,1
41402,0,1,0,2,0,0,1,0,2,1,0,0,2,1,0,0,0,0,1,0,2,1,2,1,0,1,1,0,2,1,0,0,0,1,1,0,2,0,0,1,1,1,0,2,2,0,1,0,2,0,0
46085,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,2,0,2,1,1,0,1,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
39478,1,1,0,2,0,1,2,0,2,1,1,1,1,0,0,1,0,2,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,2,2,1,0,1,0,0,1,1,2,1,0,0,2,0,0
4117,0,1,1,2,1,1,0,1,2,0,1,0,1,1,0,0,0,2,0,1,1,1,1,1,0,0,0,0,2,1,0,1,0,0,1,2,0,0,0,0,1,2,2,1,1,1,1,0,1,0,1
12453,0,1,1,1,0,0,2,0,0,1,1,1,1,1,2,1,0,0,0,0,1,1,2,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,2,2,1
1497,1,1,1,0,0,2,0,0,1,1,1,1,2,1,2,0,2,2,1,0,2,0,1,1,1,0,1,0,2,0,0,2,1,0,2,0,0,1,1,0,2,0,0,2,0,2,1,1,0,2,0
469,0,1,1,2,0,0,0,1,2,1,0,1,2,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,2,1,1,2,1,1,2,0,2,0,2,1,1,0,0,0,1,1,1,0,1,1,1
11964,0,1,1,1,0,0,0,0,2,0,1,1,1,0,2,1,2,2,0,2,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,2,0,0,0,2,1,0,2,2,0,1,1,0,2,1
36820,1,1,2,2,1,0,2,1,1,0,1,0,2,1,1,0,1,1,0,2,0,1,2,1,1,0,1,0,0,0,1,0,0,0,2,2,0,1,1,0,0,1,1,1,1,2,0,1,1,2,0
13958,1,1,2,0,0,0,0,1,1,1,0,0,2,0,1,1,1,2,1,2,1,1,2,1,0,1,1,0,2,0,0,2,0,1,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,2,0
32717,0,0,1,1,1,0,2,1,2,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,2,1,0,1,0,0,2,2,1,1,2,1,0,0,0,0,2,1,0,0,0,0,0
40285,0,1,1,0,1,2,1,2,2,1,0,0,2,1,2,1,2,0,0,2,1,1,2,1,0,0,1,1,1,0,0,1,1,1,2,0,0,0,1,1,2,1,2,2,1,0,1,1,2,0,1
29725,0,1,1,0,0,1,1,2,0,0,1,1,2,0,2,1,0,2,1,0,2,0,2,1,0,1,1,0,1,1,1,0,1,0,2,2,1,0,0,1,0,2,1,1,2,2,1,0,1,2,1
11246,1,1,1,0,1,2,0,1,0,1,1,0,0,1,0,1,2,1,1,0,1,0,2,0,0,0,0,1,2,1,1,1,0,1,1,2,1,0,1,1,2,0,0,2,1,0,1,1,1,1,0
4142,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,2,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,2,0,0,1,0,2,2,1,1,0,2,0,0,0,2,0
46324,0,0,0,0,1,2,1,1,0,0,1,1,1,1,2,1,0,0,1,2,1,0,2,1,0,1,0,0,2,1,0,1,0,1,0,2,2,1,2,0,0,2,0,0,0,2,0,0,2,2,0
45562,1,0,2,1,0,2,0,2,1,0,0,1,2,1,2,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,1,1,2,1,1,0,1,1
14875,0,1,1,1,0,1,2,2,2,1,0,1,1,1,0,0,1,0,0,1,1,1,2,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
19259,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,2,0,1,0,1,1,1,1,0,0,0,1,1,1,0,2,1,1,2,0,0,0,2,1,2,0,2,1,2,2,0,1,1,0,1
2668,1,1,2,1,0,2,2,0,1,0,1,0,0,1,1,1,1,2,0,2,2,0,2,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,2,2,0,1,2,0,0,0,2,0
42193,0,1,0,1,1,2,1,1,1,1,0,0,1,0,2,1,0,2,0,1,2,0,2,0,1,0,0,0,2,1,0,1,0,0,2,1,1,1,0,0,1,2,1,0,2,1,0,0,1,0,1
4003,1,0,1,1,1,2,1,2,1,0,0,0,2,1,1,1,2,0,1,1,0,0,0,0,0,1,0,1,2,0,0,2,1,1,1,1,2,0,2,1,1,0,0,0,1,0,1,0,0,2,0
20281,0,0,1,2,1,0,1,1,1,0,1,0,0,0,0,1,2,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,2,2,2,1,0,0,0,1,0
40207,0,1,0,1,0,2,0,2,0,1,1,1,2,0,0,0,0,1,1,2,2,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,2,1,0,1,0,2,2,2,0,0,0,0,0,1,0
36346,0,0,2,0,0,1,2,0,2,0,1,0,2,0,2,0,2,1,1,1,2,1,1,1,0,0,1,0,2,0,1,2,1,0,1,2,1,1,0,0,0,0,2,1,1,1,1,1,1,1,0
6280,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,2,0,2,1,2,0,1,2,1,0,2,0,1,0,2,1,0
47174,0,0,1,2,0,2,2,0,0,0,1,1,2,1,2,0,1,2,0,0,2,1,0,0,1,0,1,1,2,1,0,0,1,1,2,2,1,1,2,0,1,2,2,2,2,2,0,0,2,1,0
16183,1,1,0,2,0,2,0,0,2,1,1,1,2,0,1,1,0,2,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,2,0,0,0,0,2,1,0,1,1,0,1,0
30874,0,0,0,2,1,2,1,2,2,0,0,0,1,0,1,1,0,1,1,0,2,1,2,0,1,0,1,0,2,1,1,2,0,0,2,0,0,0,1,1,2,0,0,2,2,1,0,1,0,2,1
20844,1,1,0,0,0,0,2,0,0,1,0,0,1,1,2,0,0,2,1,1,2,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,2,1,0,1,1,1,0,0,0
30784,1,0,1,1,0,2,1,0,2,1,1,1,2,0,1,0,1,1,1,0,2,0,2,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,2,0,2,1,0,1,0,0,2,1
9024,1,1,1,1,1,2,0,1,1,1,1,1,1,1,2,1,2,2,1,0,2,1,2,1,1,0,1,0,0,0,1,0,0,0,1,0,2,0,1,1,2,2,2,2,2,0,1,1,2,0,1
24978,1,0,0,0,0,1,1,2,1,1,1,0,2,0,0,1,0,0,1,2,2,0,1,1,0,0,1,0,1,0,1,2,0,1,2,2,1,0,0,1,0,2,2,0,2,1,0,0,1,0,0
34111,0,1,0,1,1,1,0,1,1,1,1,1,0,0,2,1,2,2,0,0,2,1,0,0,1,1,0,1,0,0,0,1,0,1,2,2,2,1,0,0,0,2,2,2,1,0,0,1,2,2,0
20846,0,1,0,2,0,2,1,1,2,0,1,1,2,0,0,1,1,2,0,1,0,0,0,1,1,1,1,1,2,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,2,2,0
43680,1,0,1,1,1,2,0,0,2,1,1,0,1,1,0,1,0,2,1,2,2,0,0,1,0,1,0,0,2,1,1,0,1,1,1,0,2,1,0,0,2,2,2,2,2,1,1,0,1,0,0
11390,1,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,1,2,1,0,1,0,1,0
39630,0,1,1,2,0,2,2,2,1,0,1,0,0,0,2,1,1,2,0,1,0,1,0,1,1,1,0,0,2,0,1,1,0,0,2,0,1,0,1,1,0,1,1,2,0,2,0,1,0,0,0
32649,1,0,1,2,0,2,0,1,2,1,1,1,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,1,0,1,1,0,1,0,1,2,0,0,0,0,2,2,0,2,1,1,1,0,0,1,1
5103,1,0,1,2,1,1,2,0,2,1,1,1,0,0,2,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,2,0,0,1,0,1,0,2,1,0,2,2,1,1,0,2,0
10097,0,1,1,2,1,0,2,0,0,0,1,1,0,1,2,0,0,2,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,2,0,0,0,0,2,0,2,2,1,1,1,0,1,1
33793,1,0,1,2,0,1,0,2,2,1,0,1,2,1,1,0,0,2,1,0,2,0,0,1,0,1,1,0,2,0,1,0,0,1,2,2,1,0,1,0,1,1,1,2,1,0,1,0,0,2,1
18717,0,1,2,1,1,1,0,1,0,0,0,0,2,0,0,1,2,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,2,2,1,2,0,2,2,1,1,2,1,0,1,0,1,0
38372,0,1,1,0,1,2,1,1,2,1,1,1,0,0,1,1,2,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,2,1,1,0,1,0,1,0,2,1,1,1,2,1,1
10530,0,1,0,1,1,0,1,1,2,0,1,0,1,1,2,1,0,1,1,1,0,0,2,0,0,0,1,0,0,1,1,1,0,0,2,1,2,1,2,1,0,1,2,1,2,2,0,0,0,1,0
