ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.dummy
30988,0,1,0,0,0,2,0,2,0,0,0,0,1,1,0,0,1,1,0,2,0
20132,0,0,1,0,0,2,0,0,0,0,1,1,2,1,1,1,2,1,1,2,0
38329,0,1,1,0,1,0,2,1,2,0,1,0,0,1,2,0,0,1,0,1,1
18970,1,1,0,0,0,2,1,2,0,0,0,0,0,1,0,0,2,0,0,1,0
24777,0,0,2,0,0,0,0,2,0,1,1,1,2,1,0,0,2,0,0,2,1
30550,1,0,2,2,1,2,0,1,0,1,1,1,0,0,1,0,2,1,0,1,0
34126,1,0,1,0,1,1,1,2,2,0,0,1,2,0,0,0,2,1,1,0,1
22843,1,0,1,0,0,2,2,1,1,1,1,0,0,1,2,0,0,0,1,1,0
34392,1,1,0,0,0,2,1,2,1,0,1,1,1,1,1,0,0,1,1,1,1
13056,1,0,2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,1,1,2,1
42172,1,0,0,2,0,1,1,1,1,1,1,1,2,0,0,1,1,1,1,2,1
23523,0,0,0,1,0,2,0,2,2,0,0,0,1,0,1,1,0,1,0,0,1
28038,1,0,0,0,1,1,0,1,0,1,0,1,2,0,1,1,0,1,0,1,1
9476,1,1,0,0,1,1,0,1,0,1,1,0,1,0,2,1,2,0,0,1,0
47706,0,1,2,2,1,2,0,0,2,1,1,0,2,0,0,1,2,0,0,1,1
11601,0,0,1,2,1,1,1,0,1,1,1,0,0,1,2,1,0,0,1,0,0
22247,1,0,2,2,0,0,1,0,0,1,1,0,0,1,2,0,2,1,0,1,0
34256,0,0,0,2,0,1,1,1,1,1,1,0,2,1,0,1,2,1,0,0,1
40721,0,0,2,0,1,2,1,2,2,1,0,1,1,1,1,0,0,1,0,2,0
44824,1,0,2,2,0,2,2,2,1,1,0,1,0,1,1,0,1,2,1,0,1
21454,0,0,0,1,0,1,2,2,0,0,0,0,2,1,1,0,0,1,1,0,0
15729,0,0,0,0,0,1,1,1,1,1,0,0,2,1,2,1,1,0,1,2,1
23122,1,0,1,2,0,2,2,1,1,0,0,0,0,0,1,0,2,1,1,1,0
22403,0,0,0,0,1,1,2,2,2,1,1,1,2,0,1,1,0,1,1,2,1
11021,1,0,1,0,0,2,2,0,2,0,0,0,2,1,2,1,0,1,0,1,1
12499,1,0,0,2,1,2,1,1,1,1,1,0,1,0,1,1,0,1,1,2,1
15855,0,0,2,2,1,1,0,2,2,1,1,1,0,0,2,0,2,1,0,1,0
19817,1,1,0,0,0,2,1,0,2,1,0,1,0,0,2,1,2,2,0,1,0
11968,0,0,2,0,0,2,1,0,0,1,0,1,1,1,1,0,2,1,0,0,1
40927,0,0,2,2,1,2,1,1,0,0,1,1,2,0,1,0,2,2,0,0,0
2529,1,0,1,0,0,1,1,2,2,1,0,1,1,1,1,0,0,1,0,2,1
6632,0,0,0,1,1,1,2,2,1,0,0,0,1,1,0,1,1,1,1,2,0
3405,0,0,1,1,0,1,0,2,2,0,0,1,1,1,1,0,0,1,1,2,1
43072,0,1,2,0,1,1,1,1,2,1,0,1,1,1,1,0,2,0,0,0,1
13086,0,1,2,0,1,1,1,1,1,1,1,1,0,1,1,0,2,1,1,2,1
18213,1,0,1,0,1,2,2,1,0,0,0,1,0,0,2,1,0,0,1,2,0
14596,1,0,2,0,0,2,1,1,0,1,1,1,2,1,0,0,2,0,1,2,0
17903,0,0,2,0,1,1,2,2,0,0,0,0,2,1,1,1,2,2,0,0,1
45135,1,0,2,0,1,2,2,0,2,0,0,1,1,0,2,0,0,1,0,0,1
4700,0,0,2,1,0,1,1,1,2,1,1,0,0,0,2,1,1,1,0,2,0
28753,0,1,1,0,0,1,1,0,2,1,1,0,1,1,2,1,0,1,0,0,1
15680,0,0,0,0,0,2,0,2,1,0,0,0,2,1,1,1,1,0,0,0,1
29851,1,0,1,0,1,2,2,1,0,1,1,0,1,1,1,1,2,0,0,0,0
34925,0,0,1,2,0,2,1,2,2,1,1,0,0,1,0,0,2,1,1,0,1
23792,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,2,2,0,1,1
1877,0,1,2,0,1,2,0,2,0,1,1,1,0,1,1,0,0,0,0,1,1
39793,0,0,1,2,0,0,2,2,0,1,0,0,1,1,1,1,2,1,1,1,1
41180,0,0,1,0,1,0,2,1,2,1,0,1,2,0,1,0,1,1,0,1,0
40458,0,0,2,2,0,0,1,2,2,1,0,1,0,1,0,0,1,1,1,2,1
45886,1,1,0,1,1,0,2,2,1,0,1,1,2,0,1,1,0,0,1,0,0
32806,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,2,2,0,1,1
21464,0,0,2,0,1,0,2,2,0,1,1,0,2,0,1,0,2,1,0,1,1
10768,1,1,1,0,0,1,0,0,1,0,0,0,2,0,2,1,0,1,0,0,1
31136,0,1,0,0,0,2,0,0,1,1,0,1,0,0,2,1,0,0,1,2,1
6700,1,1,1,0,1,1,2,1,2,0,0,1,0,1,1,1,0,1,0,1,1
41828,1,1,1,1,0,2,0,2,0,0,0,1,1,1,2,1,0,2,0,2,0
46865,0,0,1,1,1,1,2,1,1,1,1,0,0,1,2,1,0,2,1,2,1
6599,1,0,0,0,1,1,0,1,0,0,0,0,2,1,1,0,0,1,1,1,1
12600,0,0,0,2,1,1,2,1,1,0,0,0,0,1,1,1,0,2,1,2,0
24298,0,1,1,1,1,2,0,0,0,0,1,1,0,0,1,0,2,1,1,0,0
9949,0,0,2,2,0,0,0,2,0,0,1,1,2,0,1,0,1,2,0,0,1
22939,0,1,0,1,1,2,0,2,0,1,1,0,2,1,2,0,1,1,1,1,0
23672,0,0,1,1,0,1,2,2,2,0,1,0,2,1,2,0,2,1,1,1,0
11133,1,0,1,2,0,2,0,0,2,0,1,1,2,1,1,1,2,1,0,2,1
16572,1,1,2,0,0,1,2,1,2,0,0,0,0,0,0,1,2,1,1,1,0
42059,1,0,0,2,1,0,2,1,1,0,0,1,0,0,0,0,1,1,0,2,0
44265,1,1,0,0,0,1,2,0,2,1,0,1,0,1,2,0,2,2,0,1,1
30868,1,0,1,2,0,2,2,1,1,1,0,1,0,1,1,0,0,0,0,0,1
22721,1,0,1,0,0,2,0,1,2,1,1,1,0,0,0,1,2,0,1,1,0
31349,1,1,0,0,1,0,2,0,1,0,1,0,1,1,0,0,0,2,1,0,1
4660,0,1,0,0,1,2,0,2,2,1,1,0,0,0,0,0,2,1,0,1,1
8284,0,0,1,0,1,1,0,1,0,0,1,1,2,1,2,0,2,1,0,0,0
23378,1,0,2,0,0,2,0,2,1,1,0,1,2,1,1,0,2,0,0,1,1
8177,0,1,0,2,1,0,2,1,1,0,1,0,0,1,0,1,0,2,0,2,1
24975,0,0,2,0,1,1,0,1,0,0,1,1,1,1,2,0,0,0,1,0,0
9639,1,0,2,1,1,1,2,2,2,0,1,1,0,0,2,0,0,1,0,1,0
36186,1,0,0,0,1,0,1,2,2,1,1,1,1,0,1,1,2,1,0,1,0
35581,0,1,2,2,0,1,0,1,0,0,1,1,1,1,2,1,1,2,0,0,0
32595,1,0,0,2,0,0,1,1,2,1,0,1,0,1,0,0,0,1,1,0,1
43880,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,2,1,1,1,1
11490,1,0,2,2,0,2,0,1,0,0,1,0,0,1,2,0,0,1,0,2,0
33110,0,1,2,2,1,1,2,2,0,0,1,0,2,0,0,1,1,2,0,2,0
39737,1,1,1,0,0,2,1,0,2,1,1,0,1,0,2,0,0,2,1,2,0
31578,1,0,2,2,1,2,2,2,2,1,1,0,0,0,1,0,2,1,1,0,0
4417,1,0,2,0,1,0,2,2,0,0,1,1,2,1,1,1,0,1,0,1,0
27514,0,0,1,0,1,1,0,0,1,0,1,0,2,1,1,0,2,1,0,1,0
19368,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
49147,0,1,1,1,1,1,1,0,0,1,1,1,2,0,0,1,2,1,1,0,0
37391,1,0,2,0,0,1,1,2,2,0,0,1,1,1,2,0,1,1,0,0,0
23653,0,0,2,2,1,2,2,1,0,0,0,1,0,1,2,1,2,1,0,2,1
4649,0,1,2,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
44967,0,1,1,0,0,2,1,2,0,1,1,1,0,0,0,0,1,1,0,0,0
49727,0,0,1,0,1,0,1,1,0,0,1,0,0,0,2,0,2,1,0,1,1
27623,1,1,1,0,0,2,0,1,2,0,1,1,1,1,2,0,0,1,1,1,1
20118,1,1,0,1,1,2,1,0,1,1,1,0,0,0,0,1,1,1,1,2,0
25313,1,0,0,2,0,2,2,1,0,0,1,1,0,1,1,0,0,1,1,2,0
49623,1,1,2,0,0,1,2,2,0,1,1,0,2,1,2,0,0,2,0,1,0
14749,0,0,1,1,0,2,0,1,0,1,1,0,0,0,1,1,2,1,1,2,0
33406,1,0,2,0,1,1,1,2,0,0,1,0,2,1,1,0,2,0,0,1,0
12503,0,1,1,1,0,0,0,1,2,1,1,1,2,1,0,1,1,0,0,1,0
12204,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,2,1,1,1,0
16759,1,0,2,0,0,1,1,2,0,0,1,1,2,0,2,0,0,1,0,2,0
2747,1,0,2,1,0,2,0,1,1,1,1,0,2,1,0,1,2,1,1,2,0
4422,1,0,1,0,0,2,1,2,1,1,1,0,0,1,2,0,2,0,1,0,1
19428,0,0,1,2,1,1,0,1,1,1,1,0,0,0,1,1,2,1,1,2,1
36536,1,0,0,2,0,1,1,2,2,1,1,0,2,1,0,0,2,1,0,1,1
8089,0,1,2,1,1,0,1,0,0,0,1,1,1,1,1,0,2,1,0,0,1
9331,0,1,1,1,1,2,0,2,0,1,1,0,0,1,2,0,0,1,1,2,0
45224,0,0,1,0,1,0,2,2,2,0,0,0,1,1,1,0,1,1,0,0,1
20035,1,0,1,2,1,2,1,0,2,1,0,1,0,0,0,0,2,1,0,1,1
46241,0,0,1,1,0,0,2,2,2,1,1,0,1,1,1,1,2,1,1,2,1
1289,0,1,2,0,1,1,0,0,0,0,1,1,2,1,2,1,0,1,0,0,0
1925,0,1,0,0,1,2,0,2,0,1,0,0,1,1,2,0,0,1,0,2,0
24007,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,2,2,0,1,1
9818,0,0,1,0,0,0,1,2,0,0,1,0,2,1,0,0,2,0,1,2,0
34373,1,1,1,0,1,2,2,2,2,0,0,1,0,0,0,1,2,1,0,2,0
9533,1,1,0,2,1,2,2,0,1,0,0,1,2,1,2,1,0,0,0,2,1
40407,1,0,0,2,0,2,1,2,0,1,0,0,2,0,1,0,2,1,1,2,1
18273,1,0,2,1,1,1,0,0,2,0,0,0,2,0,1,1,1,1,0,0,1
9576,1,0,2,1,1,2,0,0,2,0,1,0,0,1,1,1,2,0,0,1,1
8448,0,0,2,2,0,1,2,2,1,0,0,0,0,1,1,1,0,1,0,2,1
39280,1,0,0,2,0,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,1
2137,1,1,1,1,0,2,2,2,2,0,0,1,1,0,2,0,2,0,1,0,0
36552,1,0,0,2,0,2,2,1,0,1,1,1,0,0,2,0,0,0,0,2,1
46208,1,1,0,2,1,0,2,2,0,0,1,1,0,1,0,0,0,0,1,2,1
28700,1,1,2,2,1,0,2,1,1,0,1,1,2,1,2,1,2,2,0,2,1
45994,1,1,2,0,1,2,1,1,0,0,0,1,0,0,2,0,2,1,0,2,1
23624,1,0,2,2,1,0,1,1,1,1,0,0,0,0,2,0,0,0,1,0,0
20698,0,1,2,0,0,2,2,2,0,0,1,1,1,0,0,1,1,2,1,1,0
7212,1,0,2,1,0,1,1,2,2,0,0,0,2,0,2,0,2,1,0,1,0
4138,0,0,1,2,0,1,0,1,2,1,0,1,2,1,0,1,0,2,1,1,0
8785,0,0,2,0,1,2,1,1,0,0,1,0,1,0,2,0,2,1,1,0,1
25378,0,0,1,0,0,1,2,2,1,1,1,0,2,1,0,0,2,1,1,1,0
24751,0,1,0,2,1,1,2,1,0,0,0,0,1,1,1,1,1,1,0,0,0
14103,0,0,1,2,0,1,0,2,2,1,0,0,0,1,0,1,2,1,0,2,1
5353,1,1,1,1,1,0,0,1,2,1,0,0,2,1,0,1,1,0,1,0,1
5496,1,0,0,0,1,0,2,1,1,0,1,0,0,1,1,1,2,0,0,0,1
20596,0,0,2,2,0,1,0,2,2,1,0,1,0,1,0,0,2,1,0,1,0
13766,1,1,2,1,0,0,0,2,1,1,1,1,1,0,0,1,1,2,1,2,0
10755,1,0,1,2,0,2,1,1,1,0,0,1,2,1,1,0,2,1,1,0,1
14849,1,1,2,2,1,1,2,2,2,0,0,0,0,1,1,0,2,0,0,0,1
30112,0,1,2,0,0,2,2,0,2,0,1,1,0,1,2,0,2,1,1,2,0
30481,0,0,1,1,0,1,0,2,2,1,1,1,1,1,2,1,2,1,0,0,1
42990,1,1,2,2,1,1,2,1,1,0,1,1,2,1,1,1,0,1,0,0,0
38463,1,0,2,2,0,2,1,2,1,1,1,1,2,1,1,1,1,0,1,0,0
42471,1,1,0,0,0,0,2,1,0,1,1,1,0,1,0,0,0,1,0,1,1
45117,0,0,0,1,1,1,2,1,0,0,1,0,0,0,1,0,2,1,1,1,1
22491,1,1,0,0,1,0,0,1,0,1,0,0,0,0,2,1,0,1,1,2,1
38748,1,0,0,0,1,2,2,1,2,0,1,1,1,0,0,0,0,0,0,1,1
26826,1,0,0,2,1,2,0,2,1,0,0,1,2,0,0,0,0,1,0,1,1
32559,0,0,2,1,1,1,2,1,0,1,1,1,0,1,0,0,2,0,0,0,1
34606,1,0,2,0,0,2,0,2,0,0,1,0,0,0,2,1,1,0,1,0,0
27295,1,0,2,2,0,2,0,1,0,1,0,0,0,0,1,1,2,0,0,1,0
4692,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,0,1,0
5591,0,0,1,2,0,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
3451,0,1,0,0,0,2,0,2,0,0,0,1,0,1,2,1,0,1,0,1,1
36747,1,0,1,1,0,2,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0
45392,0,0,2,0,0,1,2,0,2,0,0,0,2,1,0,1,1,2,1,2,0
15018,0,0,2,1,0,1,1,1,1,1,1,0,0,1,1,1,2,1,0,0,1
45366,1,1,2,0,0,1,2,0,1,1,0,1,1,0,0,0,1,2,1,2,1
20389,0,0,0,2,1,2,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0
46816,0,1,2,0,0,2,2,0,0,1,1,1,0,1,1,0,0,1,0,0,0
35527,0,0,1,0,1,1,2,2,2,1,0,0,0,1,0,1,1,0,0,1,0
1744,0,0,0,0,0,2,2,0,1,1,1,1,2,0,2,0,2,0,0,2,0
9354,1,0,1,1,0,2,0,2,2,1,1,1,2,1,1,1,2,1,1,0,0
30902,0,0,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,2,0,2,1
37004,0,1,0,2,1,2,1,0,2,1,1,1,2,1,0,1,2,0,0,0,1
34400,1,0,1,1,1,0,0,0,2,1,1,1,1,0,1,1,2,1,0,2,0
11472,1,0,0,2,1,2,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0
45772,1,1,1,0,0,1,1,2,1,0,1,0,1,1,2,1,1,2,1,1,1
34807,1,0,2,0,0,1,1,0,0,1,1,1,2,0,1,0,2,2,1,1,1
5127,0,0,1,0,0,1,0,2,2,1,1,0,2,1,2,1,0,0,0,2,0
14856,0,0,1,2,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0
43399,1,1,0,0,0,0,1,1,2,1,1,1,0,0,2,0,0,1,1,1,0
22682,1,0,1,0,1,1,1,2,2,0,1,1,2,0,0,0,0,1,0,0,1
39443,1,1,1,1,0,2,2,2,2,0,0,1,2,0,0,0,0,0,1,1,0
31926,0,0,1,2,0,0,2,1,0,0,1,1,1,1,2,1,2,1,0,2,1
23884,0,0,1,1,0,0,2,1,0,1,1,1,0,1,1,0,2,0,1,2,1
4757,0,0,1,0,0,1,0,1,2,1,0,1,2,1,2,1,1,0,1,1,1
16893,0,1,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,2,1,1,1
29931,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
24839,0,1,0,2,1,2,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0
37149,1,1,1,2,0,0,2,0,2,0,0,1,1,0,1,1,2,1,1,2,0
1034,1,1,2,0,0,1,2,1,1,0,0,0,1,1,2,0,1,0,1,0,1
36550,1,0,2,0,1,1,2,1,2,0,0,1,1,1,1,0,2,1,1,1,1
23080,0,0,0,1,0,0,2,0,0,0,0,1,2,1,0,1,0,0,1,2,0
1277,1,0,2,2,1,0,0,2,2,1,1,1,0,1,2,0,2,2,1,0,0
26525,1,0,1,0,0,0,0,2,1,1,1,1,2,1,2,1,2,0,0,1,0
32889,0,0,1,2,0,1,2,0,0,1,1,0,2,1,2,0,0,1,0,1,1
13047,1,0,1,2,0,2,1,1,2,1,1,1,1,0,2,0,2,1,0,1,1
26972,1,1,0,1,1,2,1,2,0,0,0,0,0,0,2,0,0,1,0,1,0
16518,1,1,0,1,1,1,2,0,0,1,1,1,0,0,0,0,2,1,1,1,0
18755,0,0,1,1,0,1,0,2,2,1,0,0,0,0,1,1,0,2,1,1,1
25169,0,1,0,2,1,2,0,1,1,1,0,0,1,0,0,1,2,2,0,0,1
2694,0,1,2,2,0,2,0,2,0,1,0,1,1,0,1,1,2,1,1,1,1
39408,0,0,1,0,0,2,1,2,2,1,1,0,2,1,2,0,2,2,1,1,1
27406,1,1,2,0,0,0,0,2,1,0,1,1,1,0,2,0,1,2,1,1,0
46289,0,1,0,1,1,1,1,2,0,1,0,0,2,0,2,0,0,0,1,2,0
17286,0,0,1,0,0,0,2,2,0,0,0,0,2,1,2,1,0,1,0,0,1
11761,1,0,0,0,1,1,1,1,2,1,1,1,1,0,2,0,0,1,0,2,1
44768,1,0,1,1,0,0,0,2,0,1,1,1,2,0,2,1,2,1,0,1,1
10669,1,0,0,0,1,2,2,1,0,0,0,0,2,0,2,0,2,1,0,1,1
20714,1,0,0,0,0,2,0,2,0,1,1,0,2,1,2,1,0,1,1,0,1
32517,1,1,1,0,1,0,1,1,2,1,1,0,2,0,1,1,0,1,1,0,0
26231,1,1,2,2,0,2,2,0,2,0,1,1,1,1,1,0,0,0,0,1,1
27238,0,1,1,0,1,0,1,0,0,1,1,1,1,1,2,1,0,1,0,1,0
34409,1,1,0,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
35305,0,1,1,0,0,2,2,0,0,0,1,0,1,0,1,1,0,1,1,0,1
31609,1,1,0,0,1,1,0,1,0,0,0,1,1,1,2,1,0,2,0,0,1
17901,0,0,1,2,0,0,1,1,0,1,1,1,0,0,1,0,2,2,1,0,1
46170,1,1,0,0,1,2,1,0,2,0,1,1,1,0,2,0,2,1,1,2,0
48819,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,1,1,1,0
31520,1,1,1,0,0,1,2,0,0,0,1,0,0,1,0,1,2,1,1,2,0
15405,0,0,1,2,0,0,2,1,0,0,0,1,0,0,2,0,2,1,0,0,0
31345,0,0,2,1,0,1,2,1,2,0,1,0,2,0,1,1,2,1,1,2,0
26326,0,0,1,1,1,0,2,0,2,0,1,1,2,1,1,1,2,1,1,1,1
5735,1,0,2,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,2,0
28358,0,0,0,2,0,0,1,0,0,0,1,0,0,1,2,0,0,1,1,2,1
34895,0,1,2,0,1,0,2,0,0,0,1,0,2,0,1,1,1,2,0,2,1
30214,1,0,1,0,1,2,0,2,0,1,1,0,2,0,1,1,1,0,0,0,1
45776,1,0,1,0,1,0,0,1,2,1,0,1,2,1,2,1,0,0,0,2,0
2136,1,1,1,1,1,1,2,2,0,0,1,0,0,0,2,1,2,1,1,1,0
10916,0,1,1,0,1,1,2,1,2,0,1,1,2,0,1,1,2,2,0,0,1
29249,1,0,0,0,1,2,1,1,2,1,1,0,2,0,1,0,1,1,0,1,0
44376,1,0,1,0,0,2,0,0,0,0,1,1,2,0,0,1,2,2,0,2,0
21337,1,0,2,0,0,2,2,2,0,1,1,1,1,1,1,0,2,1,1,1,1
44853,1,1,1,0,1,1,2,2,0,0,1,1,0,0,1,1,0,1,0,2,0
32621,0,1,0,2,0,2,0,0,2,0,0,0,0,0,2,1,1,1,1,0,0
15068,1,1,2,1,0,2,2,1,2,0,0,1,1,0,2,1,2,0,1,0,0
5994,0,0,1,0,1,2,0,1,2,1,1,1,2,1,2,1,0,1,0,1,0
17786,0,1,1,2,0,2,2,0,1,1,1,0,2,0,2,1,2,1,0,0,1
280,1,1,1,0,1,2,0,1,0,0,0,1,0,1,2,0,0,1,1,0,0
41697,0,0,2,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1
35020,0,0,0,1,1,1,2,0,2,0,0,0,2,0,0,1,0,1,1,0,0
16302,0,1,1,0,1,2,0,2,2,0,0,0,0,0,1,0,2,1,0,1,1
35114,0,0,1,0,1,1,0,1,2,0,0,1,0,0,1,0,2,0,0,2,1
32461,0,1,1,0,0,1,1,2,1,0,1,1,0,0,1,1,2,1,0,2,1
25888,0,1,1,0,1,2,0,2,0,1,1,0,0,0,1,0,2,2,1,0,0
19018,1,0,1,2,1,2,0,2,1,0,1,1,2,1,2,1,2,1,0,1,1
8063,1,1,0,1,0,2,0,0,2,1,1,0,0,1,0,0,0,1,0,0,1
38765,0,0,2,1,0,1,2,0,1,0,1,0,1,1,0,1,0,1,0,1,1
15187,0,1,0,2,0,0,1,0,2,1,1,0,2,0,1,0,0,1,1,0,1
15051,1,0,2,1,1,1,2,0,2,0,0,1,1,0,1,1,0,2,1,2,0
24135,0,1,2,1,0,0,1,2,2,0,0,1,2,0,2,0,0,1,0,2,0
12641,0,1,1,0,0,2,2,1,1,0,0,0,0,0,2,1,1,2,1,1,1
23406,1,1,0,0,1,1,2,1,2,0,1,1,0,1,1,0,0,1,0,1,0
25589,0,1,2,2,1,2,0,1,0,1,1,1,1,0,1,1,2,0,0,0,0
5015,1,1,0,1,1,0,0,2,0,0,1,1,0,0,2,1,1,1,0,1,1
39587,1,1,1,0,1,0,2,1,0,1,1,1,1,0,2,0,2,0,1,0,0
18411,1,0,0,1,0,2,0,2,2,1,1,1,0,1,2,0,1,1,1,1,0
5292,0,0,0,0,0,1,2,0,1,1,1,0,2,1,2,0,0,1,1,0,0
30109,0,1,2,1,0,2,2,1,2,0,0,1,2,1,1,0,1,2,1,0,1
11982,0,1,0,0,1,0,2,0,2,0,1,0,0,1,0,0,2,2,0,1,0
25515,1,0,0,1,0,2,0,2,2,0,0,1,0,1,1,0,2,1,1,0,0
37591,0,1,0,0,0,1,2,0,1,0,0,0,0,1,2,1,2,2,1,2,1
5538,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,0,0,0
25764,1,0,1,2,0,2,1,1,0,1,0,1,0,1,1,1,0,2,1,1,0
42122,0,1,2,1,0,2,0,2,1,0,1,1,1,0,0,1,0,0,0,1,0
42481,0,1,0,0,0,1,2,0,2,0,0,0,0,0,2,1,0,1,1,2,1
20217,0,0,2,1,0,2,1,0,0,1,1,0,1,0,0,0,2,0,1,2,0
47177,0,0,1,0,0,0,2,0,1,0,1,1,0,1,2,1,0,1,0,0,1
41856,1,1,1,0,1,2,1,2,2,1,0,0,0,1,0,0,2,0,0,0,1
3635,0,0,1,0,0,1,1,0,1,1,1,0,0,0,2,1,0,1,1,0,0
44326,0,0,1,1,0,2,1,2,2,0,1,0,0,0,1,0,2,1,0,1,1
29920,1,1,0,0,0,2,2,2,2,1,1,1,1,0,1,0,0,0,0,2,1
23265,1,1,2,2,1,2,1,2,2,0,1,1,1,0,2,0,0,1,1,1,1
