ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.AY,v.AZ,v.BA,v.BB,v.BC,v.BD,v.BE,v.BF,v.BG,v.BH,v.BI,v.BJ,v.BK,v.BL,v.BM,v.BN,v.BO,v.BP,v.BQ,v.BR,v.BS,v.BT,v.BU,v.BV,v.BW,v.BX,v.BY,v.BZ,v.CA,v.CB,v.CC,v.CD,v.CE,v.CF,v.CG,v.CH,v.CI,v.CJ,v.CK,v.CL,v.CM,v.CN,v.CO,v.CP,v.CQ,v.CR,v.CS,v.CT,v.CU,v.CV,v.dummy
15277,1,1,1,1,0,1,2,1,0,0,1,1,0,0,1,1,2,1,1,2,1,0,1,0,1,1,0,0,0,1,0,0,0,1,2,1,2,1,1,0,1,2,0,1,1,0,1,0,2,1,0,2,0,0,1,0,1,0,2,0,2,0,1,1,2,0,0,0,0,0,1,0,1,1,0,1,2,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,2,2,1,1,0,1,2,2,1
3426,1,0,0,0,1,2,0,2,1,1,0,1,0,1,2,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,2,1,1,1,0,0,1,0,0,2,2,0,1,1,1,0,1,2,1,0,1,0,0,2,2,1,1,1,0,0,0,0,0,2,1,2,1,0,0,0,1,0,0,1,2,2,0,0,0,1,1,0,0,0,1,1,1,1,1,2,2,1,1,1,1,0,0
46021,0,1,1,1,1,0,2,0,0,0,1,1,0,1,0,1,2,2,1,1,1,0,2,1,1,0,0,1,0,0,1,2,1,0,1,1,2,1,0,0,1,1,0,1,2,1,1,0,2,0,1,2,0,0,0,1,1,1,0,1,2,0,1,1,0,1,0,2,0,0,0,1,0,1,1,2,1,0,2,2,1,1,0,1,2,0,1,0,0,1,1,1,1,0,2,0,1,0,0,1,1
20293,1,1,0,2,0,2,2,2,0,1,0,0,0,0,2,0,0,1,0,2,2,0,1,0,0,0,1,0,2,1,0,1,1,1,1,2,0,0,1,1,0,2,2,0,1,0,0,0,0,1,0,2,1,1,1,1,1,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,2,0,1
18468,0,1,0,0,1,1,1,1,0,0,1,1,2,1,0,1,0,2,0,2,1,0,2,0,1,0,1,0,0,0,0,2,0,1,2,0,0,0,0,1,0,2,2,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,2,0,0,0,0,2,1,1,1,0,0,0,1,1,1,0,1,1,0,1,2,0,1,0,1,1,1,0,1,1,2,2,1,1,1,1,0
24145,0,0,2,1,1,0,0,1,0,1,1,1,0,0,1,1,1,2,1,2,2,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,2,1,0,0,1,2,0,0,1,1,1,1,2,2,1,0,1,0,0,1,0,2,1,0,1,0,1,1,2,0,1,0,0,2,1,1,1,1,0,0,0,0,2,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
11613,1,1,1,0,1,1,2,0,1,1,1,1,1,1,2,0,2,2,0,1,1,1,2,1,0,1,1,0,1,0,0,1,1,1,1,0,2,1,0,0,0,0,1,2,0,2,0,1,0,1,0,2,1,0,1,1,1,2,1,1,2,0,1,0,2,0,1,0,1,1,0,0,1,1,1,1,2,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,1,0,1
12647,1,0,2,1,1,1,0,0,0,1,1,1,1,0,1,1,2,2,1,0,0,0,0,0,0,1,0,1,2,1,1,2,0,0,0,0,1,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,0,1,0,2,1,2,0,0,1,1,0,2,0,1,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1
37861,1,1,0,1,1,2,1,1,0,1,1,0,0,0,1,0,2,2,1,2,1,1,0,0,1,0,0,0,0,1,1,2,1,0,1,2,0,0,0,0,0,2,2,0,0,1,0,0,2,1,1,2,1,1,1,1,0,2,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,1,1,0,2,1,2,2,1,0,0,0,2,0,2,1,0,1,1,0,1,0,0,2,1,1,2,2,0
24801,0,1,1,1,1,2,1,1,2,0,0,0,1,1,2,1,1,0,0,2,2,1,0,0,1,1,1,0,0,0,1,2,1,0,2,1,0,1,0,0,1,2,1,2,1,2,0,1,1,1,1,1,1,1,0,0,0,1,2,0,0,0,1,0,1,1,1,1,1,2,0,1,0,1,1,2,2,0,2,0,0,0,1,1,0,0,0,0,1,1,0,1,2,2,0,2,1,1,2,0,1
27087,0,1,0,1,0,0,2,2,0,0,1,0,0,1,0,1,2,0,0,2,2,1,2,1,1,0,1,1,0,1,0,2,1,1,0,0,1,0,1,1,1,1,1,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,2,0,1,2,0,2,0,1,0,1,1,2,2,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,2,0
39458,1,1,1,1,1,2,2,0,0,0,1,0,2,1,1,0,1,0,1,1,1,1,2,0,1,1,0,0,0,1,0,0,0,1,2,2,2,1,0,1,2,2,2,0,2,2,0,1,1,2,1,2,0,1,0,1,0,0,2,1,2,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,2,0,1,1,0,0,2,0,2,0,1,1,0,1,2,0,2,2,1,1,2,1,1
46223,0,1,2,0,0,0,1,1,2,0,0,1,1,1,2,1,2,0,0,1,2,0,1,0,0,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,1,2,2,0,2,1,0,1,2,1,1,1,0,1,0,1,1,2,0,0,1,1,0,2,0,0,0,0,2,0,0,0,1,0,1,1,1,2,2,0,1,0,1,2,1,2,0,0,0,1,0,0,2,2,2,0,0,1,0,0
41402,1,0,2,2,0,0,2,2,0,1,1,1,0,0,0,0,0,2,1,1,1,1,1,0,0,1,0,1,2,0,0,0,0,0,2,0,2,0,2,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,2,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,2,1,2,1,0,1,1,0,1,0,1,1,0,0,0,0,1
20432,0,0,1,2,0,2,2,0,1,1,0,1,2,1,2,1,1,1,1,2,1,1,2,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,2,1,1,2,0,1,1,2,0,1,0,0,0,1,1,1,1,2,0,1,1,1,1,0,1,0,0,1,1,0,2,0,0,1,2,2,1,2,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,2,1,1,0,1,1,0
36153,0,0,2,0,1,2,1,2,2,1,0,1,0,1,2,1,1,2,1,1,2,1,2,0,0,0,0,0,2,1,1,2,0,1,1,1,0,0,0,1,2,1,2,2,1,2,0,1,1,1,0,1,0,1,0,1,0,2,0,1,1,0,0,0,2,1,1,2,0,0,1,0,0,1,0,0,2,1,2,2,0,0,0,0,1,0,0,0,1,1,1,1,2,0,0,1,1,1,0,1,0
21327,0,1,1,2,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,0,0,1,1,0,0,1,0,1,1,2,0,1,1,1,0,1,1,1,1,1,0,1,2,0,1,1,2,1,1,1,0,0,0,0,0,2,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,2,1,0,2,1,1,0,0,1,0,2,0,0,0,0,0,0,2,2,1,0,1,2,2,1
47610,1,1,1,0,1,0,1,0,1,0,0,0,1,1,2,0,1,1,0,2,0,0,1,1,0,1,0,0,2,0,1,1,0,0,1,0,0,0,2,1,1,0,0,2,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,2,0,2,0,0,2,1,0,2,0,0,1,0,1,0,1,2,0,0,2,0,1,1,0,1
9557,1,0,2,0,1,0,1,1,2,0,0,0,2,1,2,1,0,1,1,0,1,1,2,1,0,1,1,1,2,1,1,1,0,0,0,1,2,0,0,1,0,1,0,1,2,2,0,1,2,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,2,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,2,1,1
32972,0,0,2,1,1,1,2,0,1,0,1,0,2,0,1,0,1,2,0,0,2,0,2,1,0,1,0,1,2,0,1,1,0,0,0,0,1,1,1,1,1,0,1,2,2,1,0,1,1,2,1,2,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,2,0,1,1,0,1,2,1,1,0,1,1,0,1,1,2,1,2,1,0,2,2,0
30401,0,1,1,2,1,1,0,2,1,0,1,1,2,0,1,1,0,0,1,2,2,1,1,0,1,0,0,1,1,1,0,2,0,0,0,2,0,1,2,1,0,0,0,1,1,0,0,1,2,2,0,2,0,0,1,0,1,0,2,1,2,1,1,1,0,0,1,1,0,2,0,2,0,0,1,2,0,1,2,2,1,1,1,1,2,0,1,1,1,0,0,1,2,2,1,1,0,1,2,2,1
23069,0,1,0,2,0,1,2,2,0,0,0,1,0,1,0,0,2,2,1,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,1,2,2,1,0,1,2,1,0,0,0,1,1,1,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,2,2,1,2,2,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0
33634,1,0,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,2,0,1,0,1,0,0,0,1,2,0,1,0,0,1,0,2,0,0,2,1,0,1,1,1,0,2,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,2,0,0,2,0,0,1,2,1,1,1,0,2,1,2,0,1,2,1,0,1,1,2,0,0,1,1,1,2,1,1,0,1,0,0,1,1
32330,0,0,0,0,0,0,2,2,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,2,1,1,2,1,1,2,1,2,0,0,1,1,0,0,2,2,0,0,1,2,2,0,1,0,1,0,0,1,2,2,0,2,1,1,1,0,1,0,2,1,1,1,1,0,1,0,1,1,1,0,1,1,2,0,1,2,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0
42566,1,1,0,1,0,2,1,0,2,0,1,0,2,0,2,1,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,2,0,0,0,2,2,2,2,2,0,0,1,0,2,0,1,0,0,0,0,0,2,1,0,2,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2,1,2,1,0,1,0,1,0,0,1,1,0,0,0,0,1,2,2,0,1,0,0,1,1
17749,0,1,0,0,1,2,2,0,0,1,0,0,2,0,0,1,2,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,2,1,0,1,2,0,1,0,2,2,2,2,1,1,2,1,0,0,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1,2,1,1,0,1,0,0,1,1,2,1,2,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
42809,0,0,2,1,1,2,2,0,1,0,1,1,1,0,2,1,2,2,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,2,0,0,2,1,0,1,2,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,2,1,1,1,0,1,0,2,1
10708,1,0,2,2,0,0,2,1,1,1,0,1,1,1,2,1,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,2,1,0,2,2,2,0,0,1,0,0,2,1,0,1,1,0,1,0,0,2,0,0,1,1,1,0,1,1,0,0,2,1,1,1,0,1,0,2,0,2,2,0,0,1,1,1,0,1,1,0,1,0,1,2,2,0,1,1,1,0,2,1
11329,0,1,2,0,0,2,0,2,1,1,1,0,2,0,0,0,0,2,1,1,0,1,1,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,1,1,1,2,0,0,2,0,0,0,1,0,1,2,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,1,2,0,0,1,1,1,1,1,0,2,0,0,2,0,0,2,0,1,1,0,1,0,1,0,2,0,2,1,0,2,1,0
42300,1,0,2,1,0,2,2,1,2,1,0,0,1,1,1,0,0,0,0,2,0,1,2,1,1,1,1,0,2,1,1,0,0,0,0,2,1,0,1,0,0,0,2,2,2,1,1,1,2,1,0,0,0,1,1,0,1,0,2,0,1,1,1,1,2,0,0,1,1,2,1,1,0,1,0,0,2,1,2,0,0,1,0,1,0,1,0,1,0,1,1,0,0,2,0,0,0,0,2,1,0
28181,0,0,2,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,2,0,1,1,1,0,0,1,1,2,1,0,0,0,2,1,1,0,0,1,2,2,2,0,0,1,0,1,1,2,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,2,1,1,0,2,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,2,1,0,0,0,0,1,1
32345,0,0,1,0,0,0,1,2,1,0,0,0,1,0,2,0,2,0,1,1,0,1,1,1,1,0,0,0,2,0,0,1,1,0,0,1,0,0,2,0,0,2,1,2,1,2,1,1,1,2,0,2,1,1,0,1,0,2,0,0,0,0,0,1,2,0,1,0,1,2,0,0,0,0,1,0,2,1,2,2,1,2,0,1,0,0,2,1,1,1,0,0,1,2,1,0,0,1,0,0,0
26433,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,0,1,1,2,0,0,1,0,1,2,1,0,0,0,0,2,0,0,0,0,0,2,1,0,2,2,1,1,1,1,0,1,0,0,0,0,0,0,2,2,1,2,0,0,0,1,1,0,0,0,2,0,2,0,0,1,0,0,1,0,2,1,2,0,1,0,0,2,1,1,0,0,1,0,2,0,1,1,0,0,0,0
6875,0,1,1,0,0,1,1,2,2,0,1,0,2,1,2,1,1,0,0,2,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,2,1,0,1,0,0,2,0,1,0,1,1,1,2,1,2,1,1,0,0,0,1,2,0,0,1,0,1,0,0,1,1,1,1,1,2,1,1,1,2,1,0,2,1,0,1,0,1,0,0,0,0,1,1,1,0,1,2,0,2,0,0,1,2,1
25674,1,0,2,2,1,0,0,0,0,1,0,0,1,0,2,0,2,0,0,2,2,1,1,0,0,1,0,1,0,1,0,1,1,0,1,2,0,1,0,1,0,2,1,2,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,2,0,0,2,1,0,0,2,0,1,0,0,1,1,2,0,1,2,1,1,2,0,1,0,0,1,1,0,0,0,2,1,1,1,0,1,0
13979,0,1,1,2,0,0,1,2,1,0,1,0,1,0,2,0,2,1,0,1,1,0,2,0,1,0,0,1,0,1,0,2,1,1,0,1,0,1,1,0,0,2,2,2,1,1,1,0,2,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,2,0,0,0,1,1,0,1,0,0,0,0,2,0,2,1,1,2,0,1,0,0,2,0,0,1,1,1,2,1,1,0,0,0,1,1,0
4631,0,0,2,2,1,0,2,0,0,1,0,0,2,0,2,0,1,0,0,2,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,2,0,1,1,2,2,2,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,1,0,1,0,0,1,2,0,0,0,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,2,0
22808,1,1,1,2,1,2,2,1,1,0,1,1,2,0,2,1,2,0,1,2,1,0,0,1,0,0,0,1,2,0,1,2,0,1,2,0,1,1,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,2,2,0,2,1,1,0,0,1,2,0,2,1,1,0,0,0,2,0,0,0,1,1,0,2,0
18498,1,1,1,2,1,2,1,1,2,0,1,1,2,0,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,1,0,1,1,2,1,2,2,0,0,1,1,1,0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,2,1,0,1,0,0,2,1,1,1,0,1,0,0,2,1,0,1,1,0,0,0,0
14300,1,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,1,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,2,2,0,2,2,2,1,1,1,0,1,0,1,1,0,1,0,1,2,0,2,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,2,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,0,0,0,1
635,1,0,2,0,1,2,2,1,1,1,0,1,1,0,2,0,1,1,0,1,0,1,2,0,1,0,1,0,1,0,1,0,1,1,1,2,0,1,0,1,1,0,0,2,2,0,0,1,0,2,0,2,0,0,0,1,0,2,1,0,1,0,0,0,2,0,1,2,0,2,1,2,0,0,1,1,1,0,0,2,0,2,0,1,0,0,2,0,1,0,1,1,0,0,0,0,1,0,1,2,1
27491,0,0,2,0,1,0,1,0,2,1,0,1,1,0,2,1,2,1,0,0,1,0,2,1,1,0,0,1,1,1,1,1,0,1,0,1,2,1,0,1,2,0,2,2,2,0,0,0,2,0,1,2,0,0,1,1,0,0,1,0,0,1,0,0,2,1,1,1,1,1,1,2,1,1,0,0,1,1,2,1,0,0,0,1,1,0,0,1,1,1,1,1,1,2,1,2,0,1,1,2,0
44922,0,0,1,0,1,0,2,1,0,1,0,1,1,0,0,1,1,1,1,2,1,1,1,1,1,0,0,1,2,1,1,2,1,1,1,2,0,1,1,1,0,2,2,0,0,0,1,0,0,1,1,2,1,0,1,1,0,0,2,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,2,2,1,0,1,0,2,1,0,1,0,1,1,0,0,2,2,0,0,0,1,2,1
17425,0,0,2,0,0,1,1,2,1,1,1,1,1,1,1,1,0,1,0,2,2,0,2,1,0,0,0,0,2,0,0,2,0,0,0,1,2,1,2,0,1,2,2,0,2,2,1,0,0,1,1,1,1,1,1,1,0,2,2,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1,2,0,1,1,0,1,2,1,0,0,0,1,1,1,0,2,2,0,1,1,2,2,1
31009,1,0,1,1,1,2,0,0,1,1,1,0,2,1,1,0,1,0,1,1,2,1,1,1,0,1,0,1,1,1,1,2,0,0,2,1,0,1,1,0,1,1,2,1,0,0,1,1,1,0,1,0,1,1,1,0,1,2,0,0,0,0,1,0,2,1,0,0,0,2,1,0,0,1,1,1,1,1,2,2,0,1,1,1,1,0,2,1,0,0,0,0,1,1,0,2,0,1,1,2,0
34856,0,1,1,0,0,0,1,1,2,0,1,0,2,0,2,1,2,2,0,2,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,2,1,1,0,0,0,1,0,1,2,0,0,1,0,2,1,2,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,2,1,1,2,2,1,0,1,1,0,1,1,1,1,0,0,1,2,1,0,0,0,0,2,1,1
30881,0,1,0,0,1,2,1,1,1,0,0,0,2,1,1,1,2,0,1,2,2,0,1,0,1,0,1,0,1,1,1,0,0,0,0,2,1,0,0,0,0,2,1,2,0,0,1,1,0,1,0,2,0,1,1,1,1,2,2,1,0,0,0,1,1,1,1,2,1,1,0,0,0,1,1,0,1,0,2,1,0,1,1,1,0,1,2,0,1,0,1,1,2,2,1,0,0,0,0,1,0
2539,0,1,0,0,1,0,1,0,1,0,1,0,1,1,2,1,1,1,0,2,1,1,1,1,1,0,1,1,2,1,1,0,1,1,1,0,0,0,1,1,2,0,2,2,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,2,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,2,0,0
7368,0,1,0,2,0,1,0,1,1,0,1,1,2,0,2,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,2,0,0,0,1,0,1,2,1,2,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,2,2,0
46987,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,2,1,0,2,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,2,1,1,1,0,2,2,1,1,1,0,1,1,0,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2,1,0,0,0,1,0,1,2,0,1,0,0,0,2,0,0,2,0,0,1,1,1,1,0,2,0,2,0,0,1,0,1,0
32052,1,0,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,0,1,1,0,0,2,0,1,1,1,0,2,0,0,1,1,0,1,0,2,0,0,1,2,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,2,0,0,1,0,0,1,2,0,1,0,2,2,0,2,2,0,0,1,0,1,0,1,0,0,1,0,0,1,2,2,1,1,1,1,0,0
7736,1,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,2,1,1,0,0,1,0,2,2,0,1,1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,2,0,1,2,0,2,1,0,0,1,1,0,1,0,2,1,0,0,0,0,2,1,1,1,0,1,0,0,2,2,1,2,0,0,1,1,0
29868,0,1,0,1,1,2,2,1,0,0,1,1,0,1,2,1,2,0,0,1,1,0,2,0,1,1,1,0,1,0,1,1,1,0,0,2,0,1,1,0,1,0,2,0,0,2,1,1,1,2,0,1,0,0,0,1,1,1,0,0,0,0,0,1,2,1,0,1,1,2,1,0,0,0,0,0,1,1,2,2,0,0,1,1,0,0,2,1,0,1,0,1,0,2,0,0,0,0,2,1,1
