ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.dummy
7894,1,1,2,0,0,2,0,2,1,0,0,0,1,0,2,1,1,1,1,2,1
10818,1,1,1,2,1,1,0,2,1,1,1,0,0,0,0,0,1,2,1,2,0
8496,1,1,2,1,0,1,0,1,1,0,0,0,2,1,1,0,1,2,1,0,1
34749,0,0,2,1,0,1,1,0,1,1,0,1,1,0,2,0,1,1,0,1,0
32630,1,1,0,0,0,2,2,0,2,0,0,1,0,1,2,0,2,1,1,1,1
7551,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0
3692,1,0,0,1,0,0,2,0,0,1,1,1,2,1,0,0,1,0,1,2,0
15483,1,0,1,2,0,0,2,2,2,0,1,0,2,0,0,0,2,1,0,0,0
7186,1,0,2,0,1,1,2,2,2,1,0,1,0,0,0,1,0,2,1,2,0
29985,1,1,0,0,1,1,0,2,2,1,0,0,0,1,2,0,1,0,1,2,1
34645,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,1,0,0,2,0
9154,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,2,1,1,0,1
6372,1,1,0,0,0,1,1,2,1,0,0,1,2,1,0,1,2,0,0,1,0
20499,0,1,1,2,0,1,2,2,1,0,1,1,0,1,0,0,2,0,0,0,0
36422,0,1,0,0,0,2,0,1,0,1,0,0,0,0,2,0,1,1,1,1,0
16187,0,1,0,1,0,1,2,1,0,1,0,1,2,0,0,0,1,2,1,1,0
25999,1,1,1,0,0,1,1,2,2,1,0,1,0,0,0,0,2,1,1,0,0
20944,0,0,2,0,1,0,1,1,2,0,1,1,0,1,2,1,2,2,1,0,0
13485,0,0,2,2,1,0,0,1,1,0,1,0,0,1,1,0,2,2,1,0,0
48582,0,1,1,2,0,2,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0
11297,1,0,1,0,1,1,2,1,0,1,0,0,0,1,2,1,1,1,1,1,0
47090,0,0,1,1,1,2,2,1,1,1,0,0,0,1,2,0,2,1,0,0,0
1734,0,1,1,1,1,0,0,0,2,0,1,1,0,1,2,0,0,0,1,1,1
25967,1,1,0,0,1,1,0,0,2,0,1,0,2,0,0,1,0,0,1,2,1
23825,0,0,1,0,1,0,2,0,2,1,0,0,2,1,1,1,0,2,1,1,1
49985,0,1,2,1,0,2,2,1,1,0,1,0,2,0,0,1,0,0,1,2,0
25467,0,0,2,1,1,2,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0
15621,1,1,0,2,0,2,1,1,0,0,0,1,0,1,2,0,2,2,1,2,1
40769,0,1,0,1,0,0,2,2,2,0,1,0,0,0,1,0,0,0,1,1,1
12526,1,0,2,0,1,1,0,1,2,0,1,1,0,0,2,1,2,2,1,0,1
17107,0,0,0,1,0,0,2,2,0,1,0,0,1,1,2,1,0,0,0,1,0
19902,0,1,1,1,1,1,2,0,1,0,1,1,1,1,1,0,1,0,1,1,1
10754,0,1,2,0,0,0,0,2,0,0,1,0,0,0,2,0,2,1,1,0,0
42065,0,0,0,2,0,1,0,2,2,1,0,0,1,1,2,1,0,0,1,0,1
22797,1,1,2,1,0,2,2,2,1,0,1,1,2,1,0,0,1,1,0,1,0
32861,1,1,0,1,1,0,2,2,1,1,1,0,1,0,0,1,0,1,1,2,1
43615,0,1,2,1,0,1,0,2,1,0,0,0,0,0,2,1,0,0,0,0,1
16813,1,0,1,2,0,0,2,1,1,1,0,1,2,1,0,0,2,0,0,2,0
47591,0,0,1,1,0,1,2,1,1,1,1,0,0,1,1,1,0,2,0,0,0
21289,0,0,2,0,0,2,1,2,1,0,0,1,0,0,1,1,1,0,1,2,0
48789,1,1,0,1,1,0,2,2,2,0,1,1,1,0,0,0,1,2,0,1,1
317,0,1,2,0,1,2,0,0,2,1,0,0,0,0,1,0,2,0,1,0,0
48200,0,1,2,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0
20822,1,1,1,0,0,1,0,2,0,0,1,1,0,1,0,1,0,0,1,0,1
47593,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
37729,1,1,1,2,0,1,2,1,1,0,1,1,1,0,0,0,1,2,0,0,0
13702,1,0,0,1,1,0,0,2,2,0,1,0,1,1,0,1,2,1,0,1,0
2168,0,0,1,0,1,0,0,2,2,1,0,0,0,0,1,0,2,1,1,0,0
15136,1,0,1,0,0,1,2,0,0,1,1,1,0,1,0,0,2,2,1,0,0
35427,1,0,0,1,0,2,2,2,1,1,0,0,1,1,1,1,0,0,0,1,0
12889,1,0,0,1,1,1,2,0,1,1,1,0,2,0,0,0,2,2,1,1,0
3900,1,1,0,1,0,2,2,2,1,0,1,0,1,0,1,1,1,1,0,0,1
1833,0,1,0,0,1,1,1,0,2,1,1,0,0,1,2,0,0,2,0,1,0
29959,0,1,1,1,0,2,0,0,2,1,0,0,0,1,2,1,1,1,0,0,0
35501,1,0,0,0,1,0,0,0,2,0,1,0,2,1,2,1,1,1,1,1,0
29061,0,0,2,0,1,0,0,2,1,0,1,1,0,0,0,1,0,1,1,1,1
37615,0,1,0,0,1,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,1
28990,1,0,2,2,0,2,0,0,2,0,1,0,2,0,0,1,1,0,0,0,0
34878,0,0,0,1,1,2,1,1,1,1,0,1,2,1,0,1,1,1,0,1,1
29579,0,1,2,0,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,1,1
11497,1,0,0,2,0,1,0,2,0,1,0,1,0,1,0,1,2,2,1,1,0
46296,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,2,2,0,0,1
19981,1,1,1,2,0,1,0,2,2,1,0,0,0,1,0,1,2,2,0,2,0
12057,0,0,1,0,0,0,2,1,2,1,0,0,0,1,0,0,1,1,1,0,1
28551,0,1,1,1,1,1,1,0,0,1,1,1,2,0,2,1,2,1,1,1,1
11157,1,1,0,0,1,2,2,0,0,1,1,0,2,1,1,1,0,1,1,2,1
8285,0,1,2,0,0,2,2,1,0,0,0,0,2,1,0,1,1,1,1,0,0
22038,0,0,0,0,0,1,2,0,1,1,1,0,0,0,2,0,1,0,0,0,1
7747,1,0,0,1,0,2,1,0,2,0,1,1,1,1,0,1,1,2,0,1,1
38474,1,1,1,0,0,0,2,0,2,0,1,0,0,0,2,0,0,1,1,1,1
14123,0,0,0,1,0,0,2,2,1,1,1,1,0,1,0,1,2,2,0,0,1
4472,1,1,2,2,0,0,0,1,1,0,1,1,0,0,0,1,2,0,0,1,0
36803,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,2,2,1,0,0
17653,1,0,2,1,0,2,1,0,2,0,1,1,0,1,2,0,2,2,1,2,0
35705,0,0,0,1,1,2,2,0,1,1,1,0,0,0,0,1,1,1,1,2,0
41739,0,0,0,0,0,2,2,0,0,1,1,1,0,0,2,1,1,1,0,2,1
31794,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1
17569,0,1,2,1,0,0,2,0,1,0,1,0,1,0,0,1,0,2,0,2,1
10824,0,0,2,1,1,1,2,1,2,0,0,0,2,0,0,1,1,0,0,0,1
30464,0,1,2,2,0,1,2,0,2,0,1,0,0,1,1,0,0,0,0,0,1
21380,1,1,1,2,0,2,0,2,1,1,0,1,2,0,0,0,2,0,1,0,1
41661,0,0,1,1,1,2,1,1,2,0,1,0,0,1,2,1,0,1,1,2,0
11718,1,1,1,1,1,2,1,0,1,1,1,0,0,0,2,1,0,0,1,0,0
4515,1,0,1,0,0,2,2,1,0,1,0,1,0,1,0,0,2,1,1,1,1
13042,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,2,1,2,1
18915,1,1,0,0,0,0,2,0,2,0,1,0,2,0,2,0,1,1,1,0,1
33325,0,0,2,1,0,2,0,0,0,0,1,0,0,0,1,0,2,2,1,2,1
20276,1,1,0,0,0,0,2,2,1,1,1,0,2,1,1,1,1,1,1,0,0
14262,1,0,1,1,1,1,2,0,0,1,1,0,1,1,0,0,2,2,0,0,1
46373,0,0,2,1,1,1,2,0,2,0,1,1,0,0,2,1,2,1,1,0,0
48642,1,1,1,2,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1
25684,0,0,2,0,0,2,1,0,2,1,0,1,0,1,2,1,2,0,0,0,1
28833,1,1,0,1,0,1,2,2,2,1,0,0,2,1,1,0,0,0,1,2,1
3386,0,0,1,0,1,0,0,0,2,0,1,0,1,1,2,1,0,0,1,2,1
73,0,1,2,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1
20320,0,1,2,0,1,1,2,1,1,0,0,1,2,0,0,0,1,1,0,0,0
38778,0,0,0,1,1,2,2,1,2,0,1,1,0,1,0,1,0,1,1,2,0
8769,0,1,1,1,1,0,2,2,2,0,1,0,0,0,2,0,1,0,1,1,0
45901,0,0,1,2,1,0,1,2,2,0,1,0,1,0,1,0,1,0,1,2,1
12664,1,0,2,0,0,2,2,1,0,0,0,0,2,0,1,1,1,2,0,1,0
5809,1,1,2,0,1,1,1,0,2,0,1,0,2,1,1,1,1,1,1,1,0
13664,0,1,0,0,1,0,0,2,2,0,0,0,0,0,2,1,1,1,1,1,1
10473,1,0,2,2,0,1,2,0,1,0,1,1,2,0,1,0,2,0,1,0,1
26223,0,1,1,2,1,2,2,0,0,0,0,0,0,1,0,1,2,2,1,0,0
19829,1,0,0,0,1,1,2,2,1,1,0,1,2,1,2,1,1,2,1,0,1
47646,1,0,1,2,0,2,2,0,1,1,0,0,2,0,2,0,2,2,1,0,1
37736,1,1,0,2,0,0,2,2,2,0,1,0,2,1,2,1,1,0,0,2,1
14782,1,0,1,1,1,1,1,2,2,0,1,0,2,0,1,0,2,1,0,2,0
14046,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0
12343,1,0,2,1,0,2,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1
20234,1,0,2,2,0,2,1,0,2,0,1,1,2,1,2,1,1,0,0,1,0
44970,1,0,2,0,1,0,1,1,2,0,0,0,1,0,1,1,2,1,1,2,0
43012,0,1,0,2,1,2,0,0,1,1,1,0,0,0,2,1,0,0,1,1,0
20602,0,1,1,2,0,1,2,1,0,1,1,0,2,1,2,0,2,1,1,0,0
16338,0,1,0,0,1,2,0,0,2,1,1,0,0,0,2,1,1,0,1,2,1
3907,0,1,2,0,1,2,1,1,2,0,0,1,0,0,1,1,0,2,0,1,0
30273,1,0,1,0,1,1,1,1,2,0,1,0,1,0,0,0,1,0,1,2,0
30887,1,0,2,2,1,1,0,0,2,0,1,1,0,1,0,1,2,0,1,0,1
28500,1,0,0,1,1,0,0,2,2,1,1,0,1,0,2,1,1,1,1,0,0
2793,1,0,2,1,1,0,0,0,2,0,1,0,0,0,2,0,2,1,1,0,1
25344,0,1,1,2,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,2,1
22936,0,1,1,1,1,1,0,2,2,1,1,0,2,0,1,0,2,1,0,1,1
18637,0,1,1,1,1,1,2,1,2,0,0,0,0,0,1,0,0,0,1,2,1
43444,1,1,1,2,1,2,2,0,1,0,0,0,2,0,0,0,2,0,1,0,1
6814,0,0,2,0,0,0,0,2,1,0,1,1,2,1,1,1,0,0,0,2,0
20167,1,0,0,1,1,0,0,2,0,1,1,1,0,1,1,1,2,1,1,0,0
7996,1,0,1,0,1,0,2,0,2,1,1,0,0,0,2,0,0,2,0,1,1
46334,0,1,1,0,0,2,2,0,2,0,1,1,0,0,1,0,0,0,1,0,0
24742,0,1,2,2,0,0,2,2,0,0,1,0,0,1,0,1,1,2,0,0,0
14176,1,1,0,2,0,1,1,1,0,1,0,0,2,1,1,1,1,0,0,1,0
27460,1,1,1,2,0,2,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0
40546,1,1,0,0,0,1,2,2,0,0,1,0,2,0,2,0,2,1,1,0,0
48043,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,2,2,1,2,1
30000,1,1,1,0,1,1,0,0,2,1,0,0,1,0,2,1,2,0,1,0,1
10315,0,0,1,0,0,1,0,2,2,1,0,0,1,0,1,1,0,1,0,2,0
19339,1,1,0,1,1,2,1,0,2,0,1,0,0,0,1,0,0,1,1,2,0
18842,0,1,0,2,0,0,0,2,0,0,1,1,2,0,2,0,2,2,0,1,1
7303,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1
29643,1,0,2,1,0,2,1,0,0,0,0,0,2,1,1,1,1,1,0,1,1
623,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,2,1,1,1,0
24939,0,0,2,0,1,1,0,2,0,0,1,1,0,0,1,1,1,0,1,0,0
46890,0,1,1,0,0,2,2,2,1,1,0,0,1,0,2,1,1,0,1,1,0
31513,1,0,0,2,0,2,2,0,1,0,0,0,2,1,0,0,1,2,0,2,0
42327,1,0,0,1,1,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1
37483,1,1,1,0,1,0,2,2,0,1,1,0,0,1,1,0,1,0,0,1,0
3867,0,1,1,2,0,0,1,0,0,1,1,0,2,0,2,0,1,1,1,0,0
49898,0,1,0,2,0,1,1,2,0,0,0,1,2,0,0,0,0,1,1,0,1
12184,0,0,0,1,1,0,1,2,2,0,0,1,0,1,0,0,2,1,1,0,0
12274,0,1,0,1,0,1,2,2,0,1,0,0,0,0,1,0,2,1,0,1,1
30644,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0
45082,0,1,1,1,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1,2,1
36874,0,0,0,0,1,2,2,0,2,1,0,1,1,0,0,0,0,0,1,0,1
44949,1,0,1,0,1,2,0,0,2,1,0,0,2,0,2,0,1,0,1,0,0
11642,1,1,1,1,0,1,2,0,1,1,1,0,0,0,0,1,2,2,0,0,0
42867,1,1,2,1,1,2,1,0,1,1,1,1,2,1,0,0,2,0,1,2,1
674,1,0,1,2,1,0,0,0,1,1,1,0,0,0,1,0,1,2,1,1,0
35445,1,0,0,1,1,1,0,2,1,1,1,1,0,1,2,0,1,1,1,0,1
25051,0,0,1,0,1,2,2,2,2,0,0,0,2,0,0,0,0,0,1,0,0
37874,0,1,0,0,1,2,2,1,0,1,0,0,0,0,1,1,1,0,1,2,0
11427,0,0,1,2,0,1,2,0,0,1,0,1,0,0,0,0,2,0,1,0,1
17012,1,1,0,0,0,2,0,0,2,0,1,1,0,1,2,1,0,1,0,2,1
14394,1,0,0,0,1,2,0,1,1,0,1,1,1,1,1,0,2,1,1,2,0
25951,0,1,0,1,0,1,0,2,0,0,1,0,2,0,1,1,2,2,1,2,1
48856,0,1,2,0,0,2,0,0,1,1,0,0,2,0,2,0,2,2,1,0,0
47016,0,0,0,0,0,1,1,2,1,1,1,0,2,1,1,0,1,0,0,2,1
45638,1,1,0,0,0,1,0,1,1,1,0,1,0,1,2,1,1,1,0,2,1
44739,0,1,0,2,0,2,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1
22355,1,1,0,1,0,1,1,2,0,1,1,0,0,1,2,0,0,2,0,1,0
48821,1,0,0,0,1,0,2,1,1,1,1,0,2,1,0,0,1,0,1,0,1
10511,1,1,1,0,0,1,0,2,2,1,0,1,1,1,2,0,0,0,0,0,1
22104,1,1,1,1,0,0,0,2,0,1,1,0,0,1,1,1,2,1,0,2,0
38352,0,1,1,0,1,1,2,0,2,1,0,1,0,0,0,1,0,2,1,0,0
30781,1,0,0,1,1,2,1,0,1,1,1,1,2,1,0,1,2,2,1,0,0
10782,1,0,1,2,0,2,1,1,2,1,1,0,0,0,0,1,2,2,0,0,0
32088,1,1,1,0,0,2,2,0,2,1,1,1,0,0,2,1,0,1,1,2,0
20862,1,0,0,0,1,0,2,2,0,0,1,1,2,1,1,1,2,1,1,0,1
31441,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,2,1,2,0
30779,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,1
48804,0,1,0,2,0,0,2,1,1,1,0,0,0,1,2,1,1,1,0,0,0
16877,1,0,1,2,0,0,2,2,2,1,1,0,0,1,2,1,1,1,0,1,1
40944,0,0,1,2,0,1,1,1,2,0,0,0,0,1,1,0,0,1,1,2,0
21677,1,1,0,0,0,1,1,2,1,0,1,1,1,0,2,0,1,0,0,0,0
7136,0,0,1,0,1,1,0,2,2,0,1,0,2,0,0,0,1,1,0,1,1
19083,0,1,0,0,1,0,1,2,0,1,1,1,0,1,1,1,2,2,1,0,0
5314,1,0,1,0,1,2,0,0,2,0,0,1,2,1,1,1,0,1,1,0,0
30456,0,0,0,0,0,2,2,0,0,0,1,0,2,0,1,0,1,0,1,0,1
4520,1,1,1,0,0,0,2,1,2,1,0,1,0,1,0,1,2,1,0,0,1
43217,1,1,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,2,0
44285,0,0,2,0,1,0,2,2,0,1,1,1,0,0,2,0,1,0,0,2,0
18224,1,1,2,1,1,0,0,1,0,1,0,0,2,1,1,0,1,1,0,1,0
12658,1,1,1,0,0,1,1,0,0,1,1,0,2,1,1,0,2,0,1,1,1
33878,0,1,2,0,1,2,0,1,0,0,1,0,0,1,2,1,2,0,1,2,1
40849,1,1,2,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0
