ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.dummy
707,0,1,2,2,0,1,0,1,0,0,1,0,1,0,2,1,0,2,0,1,0,0,0,1,1,1,0,0,1,0,0,2,0,1,1,0,0,0,2,1,1,2,2,0,2,2,1,0,2,1,1
25240,0,1,1,2,1,0,0,0,2,1,0,1,0,1,0,1,1,0,1,1,1,1,2,0,0,0,0,0,0,1,1,2,0,1,0,0,2,1,1,0,1,2,2,2,0,2,0,0,2,2,0
32862,0,0,0,2,1,0,0,2,2,1,0,0,1,1,2,1,1,2,0,1,0,0,0,1,0,0,1,1,1,0,1,2,0,1,1,2,2,1,1,0,1,1,1,0,2,2,1,1,2,2,0
12943,1,0,2,2,1,1,2,2,0,0,1,0,1,0,1,0,0,2,0,1,0,1,2,0,0,1,0,0,1,1,1,0,0,0,2,1,0,1,1,0,1,0,2,1,2,1,0,0,0,2,1
6693,1,0,1,2,1,0,1,1,2,0,0,0,2,1,2,1,0,1,0,2,1,0,2,1,0,0,0,1,1,0,1,2,1,1,0,0,2,0,0,0,1,2,2,0,2,0,1,1,0,2,1
3123,1,1,2,1,1,0,0,2,1,1,0,0,1,1,2,0,0,0,1,1,2,0,1,1,1,1,0,1,0,0,1,2,1,0,0,1,0,1,2,0,0,2,0,2,2,0,0,0,1,1,1
15954,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,1,2,1,1,2,0,0,2,1,0,1,0,1,2,1,0,1,1,0,2,0,0,0,1,0,2,0,2,0,0,1,1,0,1,0,1
42420,0,1,2,1,1,1,0,1,2,1,0,0,0,1,2,1,2,1,1,1,2,1,2,0,0,1,0,1,0,1,1,0,0,1,2,0,0,1,2,0,0,2,2,0,0,2,1,0,2,0,0
30164,1,0,2,0,1,0,0,2,0,1,1,0,2,1,2,0,2,2,1,2,0,0,2,1,1,0,0,0,2,0,1,0,0,1,1,1,1,0,0,1,2,2,2,1,0,1,0,1,0,2,0
30025,0,1,2,0,1,2,2,1,2,1,0,1,2,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,2,2,0,0,0,0,0,2,2,2,0,1,1,1,2,0,0
11023,0,1,2,2,0,1,2,1,2,1,1,1,1,0,0,0,2,1,0,1,1,1,0,1,0,1,1,0,2,0,1,0,1,0,2,0,0,1,0,0,1,2,2,1,0,0,0,0,2,2,0
31663,0,1,1,1,0,1,1,2,2,0,0,1,1,1,1,1,1,2,1,1,1,1,2,0,1,1,0,0,1,1,1,1,0,0,2,0,2,1,0,0,0,0,1,0,2,1,1,1,1,1,0
12927,0,0,2,0,0,0,2,0,2,1,1,0,2,1,2,1,0,1,0,2,2,1,0,1,0,0,0,1,1,1,0,2,0,1,1,0,1,0,2,0,2,1,2,0,1,2,0,0,1,1,0
25751,1,0,2,2,1,1,0,1,2,0,0,1,0,1,0,1,2,1,1,1,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,1,1,1,0,1,1,2,1,2,0,1,0,1,2,2,1
26571,1,1,2,2,1,0,1,2,1,0,0,1,2,1,0,1,0,1,1,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,2,1,1,0,2,1,0,2,1,1,0,2,1,0,0,2,0
9390,1,1,2,0,1,0,1,2,0,1,0,0,1,0,1,0,0,0,1,0,2,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,1,2,0,2,0,0,1,0,2,0,1
19317,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2,0,1,1,1,2,0,2,1,2,1,2,1,0,1,0,1,2,0,0
20595,1,1,0,2,0,0,2,1,2,0,0,0,0,1,0,0,1,1,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,2,0,2,2,2,0,1,2,1,0,1,0,1
46323,1,1,2,2,0,1,2,2,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,2,1,0,2,1,0,1,0,0,1,2,0,0,1,2,0,2,2,0,0,0,2,1
30332,0,1,2,1,1,2,0,1,2,1,0,0,2,1,0,0,2,1,1,1,1,0,2,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,2,1,0,2,1,2,0,0,2,0,1
9278,1,0,1,1,0,2,1,0,1,1,1,0,0,1,1,1,0,1,1,2,0,1,2,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,2,2,2,1,2,1,0,2,0,1
34294,0,0,1,1,0,1,1,0,2,0,1,1,2,0,0,1,0,2,1,1,1,0,2,0,0,0,0,1,1,0,1,1,0,0,0,0,2,1,0,1,0,2,2,0,0,2,0,0,1,1,0
38333,0,1,2,1,1,1,0,2,2,1,0,0,0,1,2,1,0,2,1,2,2,0,0,0,1,0,0,1,0,1,1,0,0,1,2,0,1,0,0,1,1,0,0,1,0,2,0,0,2,1,0
775,0,1,2,1,1,2,1,2,0,0,1,0,1,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,1,2,1,1,0,2,0,0,2,2,2,2,1,1,0,2,1,0
30351,1,1,1,2,0,0,2,1,0,1,1,0,0,0,0,0,0,2,1,2,2,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,1,0,0,2,2,2,2,1,1,0,2,1
24517,0,1,1,0,0,0,2,1,0,1,0,0,1,1,2,0,0,1,0,2,0,1,1,1,1,1,0,0,0,0,1,2,1,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
5522,1,0,1,2,0,2,1,1,1,1,0,0,0,1,2,1,1,2,0,1,2,1,2,1,0,1,0,1,0,1,1,0,1,1,2,2,2,0,1,1,2,1,2,2,2,0,1,0,2,1,0
4965,1,0,2,0,0,0,2,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,2,0,1,0,1,0,0,2,1,1,1,2,1,1,2,0,1,0,0,1
478,0,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,0,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,2,0,1,0,0,0,0,0,2,1,0
16648,1,0,1,0,1,1,2,0,1,0,1,0,0,1,2,1,2,1,1,2,0,0,2,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,2,0,1,2,2,0
2515,0,1,1,2,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,2,0,1,1,1,1,1,1,1,2,1,1,2,0,1,1,0,2,1,2,1,2,2,2,2,0,2,0,0,0,1,1
44044,1,1,0,2,0,1,0,1,2,0,1,1,2,1,2,0,1,1,0,0,2,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,2,1,1,1,1,0,2,1,0,1,0,0,0,2,0
49866,1,1,0,1,0,2,0,0,0,0,0,0,2,0,2,1,2,2,1,0,2,1,0,1,0,0,0,1,1,1,1,0,0,0,2,0,1,0,2,1,2,2,2,2,0,2,0,0,1,1,1
8944,1,1,0,0,0,1,1,1,2,1,1,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,2,2,1,0,0,1,1,0,0,0,0
18096,1,0,2,1,1,0,1,2,1,0,1,0,0,1,0,0,2,1,1,1,2,1,2,1,0,0,0,1,2,0,1,0,0,1,0,1,2,0,2,1,1,2,1,2,2,1,0,0,1,2,0
33012,0,1,2,2,1,1,2,1,1,1,1,0,1,1,1,1,2,0,1,2,1,0,1,0,1,0,0,0,1,1,0,2,1,1,2,2,2,0,1,0,2,2,2,2,2,1,0,0,1,1,0
8765,0,0,0,2,1,0,1,1,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,1,1,1,1,1,1,0,0,2,0,1,2,2,1,1,0,1,2,2,2,2,0,0,1,1,0,0,0
34959,0,0,1,0,0,1,1,0,2,1,0,1,1,0,0,0,0,2,1,1,0,0,2,0,0,1,0,0,1,1,0,1,1,1,0,2,2,1,0,1,1,1,0,0,1,2,1,0,2,1,0
7083,0,0,1,2,1,1,2,0,1,0,1,0,2,1,0,0,1,0,0,2,2,1,0,0,1,0,0,0,2,0,0,1,1,1,0,1,2,1,1,1,1,2,2,2,0,0,1,1,0,0,0
16192,1,1,1,2,1,0,0,2,0,1,0,1,1,0,1,1,2,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,2,2,1,0,0,2,0,0,1,2,2,1,0,1,1,0
31213,0,0,1,1,0,1,2,1,0,1,0,1,2,0,1,0,0,1,1,1,2,1,1,1,1,0,0,1,2,0,0,0,0,0,2,1,2,1,1,1,1,1,2,1,0,2,1,1,0,2,0
48908,1,1,2,0,1,0,1,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,2,1,2,0,1,1,1,1,1,1,0
47778,1,1,1,2,0,0,1,0,2,1,1,1,1,0,2,1,0,1,1,1,2,1,1,0,0,0,1,1,1,0,0,0,1,1,2,2,1,0,1,1,1,2,0,0,0,1,0,0,2,1,0
42002,0,1,0,1,1,2,0,0,0,0,1,1,0,1,0,0,0,1,0,1,2,0,0,1,1,0,1,0,0,0,1,1,0,1,1,2,0,1,0,1,2,2,1,2,0,1,0,0,2,0,0
34192,1,0,0,0,1,0,1,1,1,0,0,1,2,1,0,0,2,1,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,2,2,2,0,1,1,1,1,0,1,1
9982,0,1,0,0,0,2,1,2,1,1,0,1,0,0,0,1,0,1,0,2,1,0,0,1,0,0,1,1,2,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1,0,0,1
15625,1,1,1,0,0,0,1,2,2,1,1,1,2,0,2,0,2,1,0,2,2,0,1,0,1,0,0,1,2,1,0,0,1,1,2,2,2,0,0,0,0,2,2,2,0,0,0,1,2,0,0
19895,1,1,2,2,1,0,1,2,2,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,0,0,1,2,0,2,2,2,2,1,1,0,1,2,0,0
2566,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,2,1,2,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2,2,0,2,1,1,2,2,0,0,2,1,1,1,0,1
1653,0,0,1,2,0,1,0,2,2,1,1,1,2,1,1,0,0,0,0,2,0,1,0,1,1,1,0,0,2,0,0,2,1,0,0,1,1,1,2,1,2,1,0,2,0,1,0,0,2,2,1
22533,0,0,0,0,0,0,2,1,2,1,1,0,2,1,2,0,0,0,1,2,1,0,2,1,1,1,0,0,0,1,1,0,0,0,1,0,2,1,0,1,1,1,2,1,2,1,1,0,1,1,1
31736,1,1,1,1,1,0,2,2,2,0,0,1,0,1,1,0,2,2,1,1,2,1,1,0,1,1,0,1,2,1,0,0,0,1,2,2,2,0,2,0,2,2,2,2,1,0,1,0,1,2,1
2597,1,1,1,2,0,1,0,0,2,1,1,0,1,1,0,0,0,1,1,1,2,0,2,1,1,1,0,0,1,0,0,0,0,0,2,2,1,0,2,0,1,2,2,1,2,0,0,0,2,2,0
18830,0,1,0,2,1,2,2,2,0,1,1,1,2,1,0,0,1,1,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,1,2,2,2,0,0,1,1,2,2,1,0,1,0,0,2,0,1
46236,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,0,1,1,2,2,0,0,1,1,1,2,2,1,0,0,0,0,2,2,0
39793,0,0,2,1,0,1,1,2,0,0,1,0,1,1,2,1,0,2,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,2,1,1,2,1,2,0,2,0,0,0,2,0
29783,1,1,2,1,0,0,1,0,0,1,1,1,0,1,2,0,2,2,0,1,2,0,2,0,0,0,1,0,1,0,0,2,0,1,1,1,0,0,0,1,1,2,2,0,1,2,0,0,0,1,0
11568,1,0,1,1,1,2,2,2,0,0,0,0,0,1,2,0,0,1,0,2,0,1,1,1,1,1,0,0,2,1,0,0,1,0,2,0,2,0,2,0,0,2,1,0,1,0,1,1,2,1,1
9598,0,1,2,2,1,1,0,0,2,0,1,1,2,1,0,1,0,1,1,1,0,1,2,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,2,1,0,2,2,0,2,0,1,1,0,1,1
11293,0,0,1,1,1,1,2,0,2,1,1,1,2,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,2,2,2,1,1,1,2,2,2,0,2,1,0,1,2,1,1
30740,0,1,2,1,0,2,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,1,2,2,0,0,0,0,2,0,1
4967,1,0,0,1,1,1,2,2,2,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,2,0,1,2,0,1,0,1,2,0,0,1,0,2,0,2,2,1,1,0,2,0,0
40078,0,1,2,1,1,1,1,2,2,1,0,0,1,1,2,1,2,1,1,2,0,0,2,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,2,0,2,0,2,0,1,2,1,1
25004,0,1,1,2,0,2,1,0,2,0,0,0,1,1,1,0,0,1,1,2,2,0,0,0,0,0,1,1,0,0,1,1,0,1,1,2,0,1,1,0,1,2,1,2,0,0,0,1,1,0,1
41392,0,1,2,1,1,1,2,0,1,1,1,1,0,1,2,1,2,1,0,2,2,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,0,1,0,1,2,0,0
34865,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,2,1,1,2,2,0,0,1,1,1,1,1,0,0,1,1,0,1,2,0,2,0,1,1,1,0,0,2,2,1,0,1,0,2,0
11659,1,0,1,0,1,2,2,1,2,0,0,0,2,1,0,1,0,2,0,1,1,0,1,0,1,1,0,0,1,0,1,2,0,0,2,1,0,0,1,1,1,1,2,2,2,0,0,1,0,1,0
24105,0,1,2,1,1,0,0,1,1,1,0,1,2,1,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,1,2,1,1,2,1,2,0,1,1,1,1,2,1,1,1,0,0,2,0,1
11164,1,0,2,2,0,2,2,2,1,1,0,0,2,1,0,0,2,0,0,2,1,1,0,0,1,0,0,0,1,0,0,1,0,1,2,0,1,1,0,1,2,2,2,0,2,0,0,0,1,1,0
21828,0,1,0,0,1,0,2,2,2,1,0,0,1,0,0,0,2,2,0,0,0,1,1,1,0,1,0,1,2,1,0,1,0,0,2,2,1,1,0,1,0,2,2,1,1,2,0,0,0,1,0
