ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.dummy
11905,0,0,1,0,0,1,1,1,1,0,0,0,0,0,2,0,1,1,0,1,1
9979,0,0,1,1,1,2,2,1,2,1,0,0,1,0,0,1,2,1,1,0,0
42346,1,1,0,1,1,0,1,2,2,0,1,0,0,1,2,0,1,0,1,0,0
30651,1,1,1,1,0,2,1,0,0,0,0,0,0,0,1,1,2,2,0,2,1
38411,0,0,0,2,0,2,2,0,1,0,0,0,1,0,2,1,1,0,0,0,1
29499,0,1,0,2,0,1,1,2,2,1,0,0,1,0,0,0,1,1,0,1,0
35515,0,1,2,1,0,2,2,0,1,0,1,1,0,0,0,1,1,2,1,1,0
27562,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
42488,1,1,0,0,1,2,1,0,2,1,0,0,2,1,1,1,0,0,1,0,1
48720,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,2,0
45915,0,1,2,0,0,2,0,1,0,1,1,1,0,1,0,1,0,1,1,2,0
43227,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,2,0,0,0,1
18079,0,1,1,1,1,2,2,1,1,0,1,0,2,1,1,1,2,2,1,0,0
32351,0,1,1,1,0,0,2,2,2,0,1,0,0,1,2,1,2,0,0,0,0
34418,0,1,2,2,1,1,0,1,2,0,0,0,2,1,1,0,1,0,0,1,0
9216,1,1,0,0,0,2,2,0,0,0,1,1,2,1,2,0,0,2,0,0,1
33315,0,1,1,0,1,1,2,1,2,0,0,1,1,1,2,0,1,0,0,1,0
47273,1,0,2,1,0,0,2,0,0,0,1,0,1,0,2,1,1,0,0,0,0
11855,0,1,1,2,0,0,0,1,1,1,0,1,1,0,0,0,2,2,0,0,0
23049,0,1,2,1,1,0,2,1,1,0,0,0,1,1,2,0,1,0,1,0,0
9297,1,0,2,2,0,2,1,0,2,0,1,1,0,1,2,0,1,2,0,1,1
5950,0,1,0,2,0,1,1,1,1,0,0,0,0,0,1,0,0,2,0,2,0
42384,0,1,0,1,1,1,0,1,0,1,0,0,2,1,1,1,2,1,1,0,0
10576,1,1,2,1,1,1,2,2,1,0,1,1,0,1,0,0,0,2,1,1,1
11505,1,0,0,2,0,0,2,2,1,0,1,1,0,1,0,1,2,0,0,2,0
43893,1,0,0,2,0,1,0,2,0,1,0,1,0,0,0,1,2,2,0,0,0
3808,1,1,0,1,1,1,2,2,1,0,1,1,2,1,1,0,1,0,0,2,0
6257,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1
19657,0,0,2,1,1,0,2,0,2,1,1,1,2,0,0,1,0,1,1,1,0
34033,0,1,2,1,1,2,2,0,0,0,0,0,0,0,2,0,1,2,1,1,1
48953,0,0,0,2,0,0,0,2,0,1,1,0,2,0,0,1,2,0,1,0,0
34558,0,0,2,2,0,1,1,0,0,1,1,0,2,1,0,1,2,2,1,1,1
23929,1,1,2,0,0,2,0,0,2,0,0,1,0,0,0,0,2,1,1,0,0
3058,0,1,0,1,0,0,2,2,1,1,1,0,1,1,2,1,1,0,1,0,0
8872,0,1,2,0,1,1,1,1,1,0,1,0,0,0,0,0,2,2,1,0,1
3981,1,0,0,1,1,1,0,0,2,1,1,1,0,1,2,0,0,2,0,1,1
49279,1,1,1,1,1,1,1,2,2,1,0,1,2,0,1,1,0,2,1,0,0
28704,0,1,2,0,0,1,0,2,2,1,0,1,0,1,2,1,0,1,0,0,0
18652,0,1,0,1,0,1,1,0,1,1,1,0,2,1,0,0,0,1,1,2,0
49700,1,1,2,2,0,0,2,2,1,0,1,0,0,1,0,0,2,0,1,0,0
38195,0,1,1,1,0,0,2,0,2,0,1,0,0,0,1,0,2,1,1,2,1
49849,0,0,1,1,1,2,0,1,2,0,0,0,0,1,2,1,1,1,1,0,1
5423,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1
2855,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1
41479,0,1,0,0,1,2,0,0,2,0,0,1,0,1,0,0,2,2,1,1,0
4780,0,1,1,0,1,0,0,2,1,1,1,0,1,0,1,1,0,0,1,2,0
15892,1,0,1,0,0,0,2,2,0,1,1,0,0,0,2,0,2,1,0,0,0
44300,1,1,0,0,1,1,2,2,2,0,0,1,2,1,1,0,1,0,1,1,0
25231,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,2,0,0,1,0
16366,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,1,0,0
23168,0,0,2,0,1,0,0,0,2,0,1,1,0,1,2,0,0,0,1,2,1
28424,0,1,1,1,1,1,0,2,1,0,1,1,0,0,2,0,1,1,0,0,0
46630,1,1,2,2,0,1,0,0,0,0,1,0,0,1,1,0,1,2,1,0,0
23505,0,1,1,1,0,2,0,0,2,0,0,1,0,1,2,0,0,2,0,2,1
18251,1,0,0,0,0,0,1,2,2,0,1,1,0,0,0,0,0,0,1,1,0
36561,1,0,2,2,0,2,1,0,0,1,0,1,0,1,0,0,2,1,1,2,0
10766,1,1,1,0,0,1,0,0,1,1,1,0,1,0,2,0,1,0,1,2,0
13547,0,1,2,2,0,0,2,0,0,0,0,0,2,0,2,0,2,1,1,2,1
10864,0,0,2,2,0,1,2,2,1,0,0,0,0,1,0,1,0,0,1,1,1
49947,1,1,1,1,1,1,1,1,2,1,0,1,2,0,2,0,2,0,1,1,0
17177,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,2,1,1,0,0
33495,0,0,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,1,1,2,1
17830,1,0,2,0,0,2,0,0,2,0,0,1,2,0,0,0,0,1,1,2,0
17726,1,0,1,0,1,1,1,1,0,0,1,0,0,0,2,0,0,0,1,0,1
44791,0,1,0,1,1,0,2,2,1,0,0,0,2,1,1,0,2,0,1,0,0
21866,0,1,0,1,1,1,0,2,2,0,0,0,0,0,0,1,2,0,1,0,0
1661,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,2,1,0,0,0
12510,0,1,1,2,0,0,2,1,1,0,0,0,2,1,2,0,1,1,1,0,0
1919,0,0,2,1,0,0,1,2,0,0,1,0,0,1,0,0,2,1,0,0,0
17567,1,1,0,1,0,1,2,0,1,0,1,0,0,1,0,0,1,2,1,1,0
21192,0,1,1,1,0,2,1,2,0,0,1,1,1,1,0,0,2,2,1,0,1
39857,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0
33999,0,1,2,0,1,0,1,2,2,0,1,0,2,0,2,1,1,2,0,1,1
35902,0,1,1,1,1,0,0,2,2,1,1,1,0,1,0,0,0,2,0,0,0
15573,0,0,0,0,0,2,2,0,2,0,1,0,0,1,0,1,1,1,1,1,0
34806,0,1,0,2,0,2,0,0,0,1,0,0,0,1,1,0,2,0,1,1,0
2951,0,0,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1
2558,1,1,1,1,0,2,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1
40009,0,0,2,1,1,2,1,0,0,0,1,1,2,1,1,0,0,0,1,2,0
25934,1,0,0,1,0,1,0,2,2,1,1,1,1,1,0,0,2,2,1,2,1
31717,1,0,1,2,0,1,0,0,2,1,0,1,0,1,2,0,1,2,1,0,1
14655,1,1,1,0,1,1,0,2,1,0,1,0,1,1,1,0,1,0,1,1,0
24671,0,1,2,1,1,1,2,0,2,1,1,0,0,1,2,0,0,1,1,1,0
34740,1,0,2,0,0,2,1,0,0,0,0,1,2,1,2,0,1,1,1,2,1
43402,1,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0
7520,1,1,1,1,0,0,0,1,1,1,1,0,2,1,0,1,2,2,0,0,0
40530,1,0,2,0,1,0,2,0,2,1,1,0,1,0,0,0,2,0,1,0,1
41404,1,0,1,2,0,0,1,2,0,1,1,0,0,0,0,1,0,1,1,1,1
13319,0,1,2,0,1,2,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1
30656,0,1,1,1,1,2,2,1,2,1,1,1,2,0,2,0,1,2,1,1,0
28558,0,1,1,0,1,2,1,0,2,1,1,1,0,1,2,1,1,2,1,1,0
36076,1,0,2,1,0,2,1,0,1,0,1,1,1,1,0,1,1,2,0,1,0
46321,1,0,0,2,1,2,2,0,2,0,1,1,0,1,2,1,2,2,0,0,1
23938,0,0,0,1,1,0,2,2,2,1,1,0,0,0,1,1,0,1,0,0,0
2479,1,0,1,0,1,0,1,2,2,0,1,0,0,1,1,1,2,0,0,0,1
32688,1,1,2,2,0,1,0,0,2,0,1,0,0,1,0,1,2,2,1,0,1
32878,0,1,0,1,0,2,2,1,0,1,1,0,2,0,2,0,2,2,1,1,0
7437,0,1,1,1,1,0,0,0,1,1,0,0,0,0,2,0,2,0,1,0,0
43443,0,1,1,1,1,2,1,1,2,1,1,1,0,0,2,0,1,2,0,2,0
3544,1,1,2,1,0,1,0,1,1,0,0,0,2,1,1,0,1,2,1,1,0
7490,0,0,2,0,1,1,2,0,2,0,1,1,2,0,2,1,1,1,1,0,0
10698,1,1,0,1,1,2,2,0,0,0,0,1,2,0,2,1,1,1,1,1,0
22474,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0
39217,0,0,1,1,1,1,1,0,2,0,1,0,0,0,2,0,1,1,1,1,0
39405,0,1,1,0,0,2,0,2,1,1,0,0,0,1,1,0,0,0,0,1,1
40743,0,0,1,2,0,1,1,0,0,1,1,1,2,0,0,1,2,0,0,2,1
26295,1,0,0,1,1,0,0,1,2,1,1,0,0,0,0,1,0,1,1,1,0
37908,0,0,0,1,1,0,2,2,2,0,1,1,0,1,0,0,1,2,0,2,1
1159,1,0,0,0,1,1,0,0,0,0,1,0,2,1,0,1,0,1,1,0,0
41231,0,0,0,2,0,0,0,2,0,1,1,1,1,0,0,0,0,2,1,1,0
18139,1,1,0,0,0,2,1,1,1,0,0,0,2,0,1,0,1,0,0,2,1
24405,1,1,1,1,1,1,2,0,0,1,1,1,0,1,0,1,0,2,1,0,1
34113,1,0,0,2,0,0,2,1,0,1,1,0,0,1,1,0,0,0,1,2,0
35296,0,0,0,1,1,2,2,1,1,0,1,0,0,1,2,1,0,1,1,0,0
9480,0,1,1,2,0,0,0,1,2,1,1,0,0,0,2,1,2,2,0,2,1
39891,1,0,1,0,1,0,2,2,0,0,1,0,0,0,1,1,1,2,1,2,0
49387,0,0,0,0,0,0,2,0,0,1,0,1,2,1,2,0,1,1,1,1,1
49090,1,1,0,2,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0
40658,0,1,0,0,1,1,0,1,1,1,0,0,1,1,2,1,0,0,1,0,0
49597,0,1,1,2,1,2,1,0,1,0,0,1,1,0,2,0,0,0,0,2,0
42851,1,0,0,2,1,2,0,2,1,0,0,0,2,0,1,1,0,0,1,1,0
29019,1,0,2,0,0,1,2,1,1,1,0,1,2,0,2,0,2,0,1,0,1
46325,1,1,2,0,1,1,2,2,2,0,0,0,0,1,2,0,2,0,1,0,0
31443,0,1,0,2,0,1,1,1,2,1,1,0,1,0,2,0,0,2,1,0,1
2366,0,0,2,0,0,1,0,2,2,1,0,0,0,0,0,0,2,0,1,1,1
4328,1,1,0,2,0,2,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0
45048,0,1,2,0,0,0,0,0,0,0,1,0,2,0,1,0,2,1,0,2,1
5210,1,1,1,1,1,1,1,2,2,0,0,1,1,0,2,0,2,1,0,0,1
26162,0,1,0,2,1,2,2,1,0,1,1,0,0,0,0,1,2,0,1,1,1
5677,0,1,2,0,0,1,2,0,1,0,1,0,0,0,1,0,2,0,0,0,0
44199,1,1,1,0,0,0,2,0,0,1,0,1,2,1,0,0,2,0,1,1,0
3434,0,0,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1
45101,1,0,1,0,1,0,2,1,2,1,1,1,0,1,0,1,0,0,1,2,1
28331,0,1,2,1,1,0,2,0,2,0,1,0,2,1,0,1,1,1,1,1,1
46706,0,1,2,1,0,0,2,1,2,1,1,0,0,0,0,1,0,2,0,2,1
27946,1,0,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,1,2,1
20533,1,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1
36151,0,1,1,1,1,2,0,0,2,0,0,0,0,0,2,1,0,0,0,1,0
1880,0,1,2,1,1,0,2,0,0,0,1,0,0,1,0,1,1,2,1,1,0
15293,0,0,2,0,0,2,0,2,2,0,0,1,1,1,2,0,2,1,1,2,1
49368,1,0,2,0,0,1,2,1,0,1,0,0,2,1,1,0,0,0,1,2,0
34880,0,0,0,0,0,0,0,2,1,1,1,0,2,1,2,0,0,1,0,1,1
32051,1,0,0,2,0,1,0,0,1,1,1,1,0,0,0,0,0,2,0,1,0
17040,1,1,0,1,1,1,0,1,1,1,1,0,2,1,2,0,1,0,1,0,1
21063,1,1,1,0,0,2,1,2,0,0,1,0,0,1,0,0,1,2,0,2,0
20567,0,0,0,0,1,0,0,1,2,1,1,1,1,1,2,1,2,0,1,0,0
46158,1,0,0,2,0,1,1,2,1,1,0,1,0,1,2,1,2,2,0,0,0
40555,0,0,0,0,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0
8469,0,1,1,0,1,1,2,1,2,0,1,1,0,1,2,1,0,0,1,0,0
44506,1,1,1,0,0,2,2,0,0,0,0,0,1,1,2,1,1,1,1,2,1
33353,0,1,1,2,1,1,0,1,2,1,0,1,0,1,0,1,0,2,1,0,1
42160,0,1,1,0,0,2,0,0,1,1,0,0,2,0,2,0,1,2,1,1,1
34513,1,1,0,1,0,2,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0
28490,0,0,2,0,0,2,2,2,0,0,1,1,0,1,0,0,1,0,1,2,1
22391,0,1,0,0,0,1,2,1,2,0,0,0,0,1,2,0,1,0,1,2,0
38081,0,1,0,0,0,2,0,1,1,0,0,0,2,1,1,0,0,0,0,1,1
7002,0,1,0,1,1,1,1,0,2,0,1,0,2,0,1,1,1,2,0,1,0
37029,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
34086,0,0,2,0,0,0,2,0,0,1,1,0,0,0,2,1,0,1,1,1,0
28180,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,2,1,0,0,0
31704,1,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0
26235,0,1,2,2,0,1,2,1,0,1,1,0,2,0,2,0,0,1,0,1,0
33393,1,0,1,2,0,1,0,1,0,1,1,1,2,0,2,0,2,2,0,1,1
44268,1,1,1,2,1,0,0,1,1,1,0,0,2,1,2,1,1,0,1,0,0
23050,0,0,2,0,1,1,2,0,1,0,0,0,1,1,1,0,2,1,0,2,1
36723,1,1,1,0,0,1,0,2,2,0,0,1,0,1,2,0,0,2,0,0,0
33222,0,1,1,0,0,0,0,2,0,0,1,1,2,0,2,0,2,0,1,0,0
37575,1,0,0,0,0,0,1,0,1,0,1,1,2,0,2,1,0,0,0,2,1
35160,1,1,0,2,0,2,2,0,0,1,0,1,0,0,2,1,1,2,1,0,1
14926,0,1,1,1,1,1,2,2,1,1,0,1,2,0,0,0,0,1,1,2,0
28769,0,0,2,2,0,0,0,2,0,1,1,1,0,1,2,1,2,2,1,0,0
9924,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,2,1,0,0
10885,0,0,2,0,1,2,0,0,2,0,1,1,0,0,2,0,2,2,1,0,1
11270,0,1,0,1,1,1,0,2,1,1,1,0,2,1,2,1,2,2,0,0,1
37091,1,1,0,0,1,1,0,2,2,0,0,0,0,1,1,1,1,0,1,2,1
38177,1,0,0,1,1,1,0,2,1,0,1,1,1,1,0,1,0,0,1,2,0
32816,1,1,2,0,0,1,0,2,0,0,0,1,0,1,0,0,0,2,1,0,0
4482,1,1,0,2,0,1,2,2,0,0,1,0,0,1,2,1,0,2,0,1,0
38993,0,1,1,0,0,2,0,0,2,0,0,0,2,1,2,0,2,0,1,0,1
15320,1,1,2,0,1,0,2,0,0,0,1,0,0,1,2,1,0,2,1,2,1
48984,1,0,2,2,1,0,1,1,1,0,1,0,0,0,0,1,2,0,0,0,0
42632,1,0,1,1,1,2,1,1,1,1,1,1,2,0,2,1,1,0,1,0,0
14662,1,1,0,0,0,2,0,0,2,1,0,0,0,1,0,1,1,1,0,2,1
18338,0,1,0,2,0,1,2,2,0,0,1,0,0,1,0,0,2,1,0,1,1
19368,1,0,1,0,0,2,1,2,0,0,1,0,2,0,0,0,1,1,1,1,0
45439,1,1,1,2,0,1,2,1,1,0,0,0,0,1,0,0,2,0,0,1,0
38500,1,1,1,2,0,1,2,2,1,0,1,0,0,1,1,0,1,2,1,1,1
16274,0,1,1,1,0,0,0,2,0,1,1,0,0,1,2,0,0,2,0,0,1
26695,1,1,1,0,1,0,0,1,1,0,0,0,2,1,2,0,1,2,0,1,0
11603,0,1,0,1,1,2,0,0,2,1,0,0,2,1,2,0,0,2,0,0,1
36234,0,1,2,0,1,2,0,0,2,0,1,0,1,0,0,0,0,0,1,1,1
36388,1,1,2,1,1,0,0,1,0,0,1,0,2,0,2,1,1,1,0,1,1
29807,0,1,2,2,1,2,0,0,2,0,1,0,2,1,2,1,1,0,1,1,0
4750,1,0,0,1,0,0,2,1,2,0,0,0,1,1,0,1,1,0,0,0,1
3671,1,1,2,0,0,2,0,1,1,0,0,0,0,0,2,0,1,2,1,2,0
44208,0,0,2,0,0,2,2,2,0,1,0,1,2,1,1,1,2,1,1,0,0
14478,0,1,2,0,0,0,0,2,0,1,0,0,2,0,1,0,0,1,0,1,0
20969,0,1,2,1,1,2,0,0,1,0,0,0,2,1,2,1,2,0,1,2,1
2,1,1,0,0,1,1,2,2,2,1,1,0,2,1,2,1,2,2,1,0,1
13479,1,1,2,2,1,2,0,1,2,0,0,0,2,0,0,1,0,2,1,0,0
33013,1,0,0,2,1,1,1,0,0,1,0,0,0,1,1,1,2,1,0,0,0
39163,1,0,2,0,0,1,2,1,0,0,0,1,2,0,0,0,1,1,1,0,0
14430,0,1,1,0,1,0,0,2,0,1,1,0,0,1,1,0,1,2,0,0,0
32394,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0
10087,1,0,1,0,0,1,2,2,1,0,1,0,2,1,2,0,1,1,0,2,0
45319,0,1,0,0,0,0,1,2,1,0,1,0,0,0,1,0,2,0,1,0,1
