ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.AY,v.AZ,v.BA,v.BB,v.BC,v.BD,v.BE,v.BF,v.BG,v.BH,v.BI,v.BJ,v.BK,v.BL,v.BM,v.BN,v.BO,v.BP,v.BQ,v.BR,v.BS,v.BT,v.BU,v.BV,v.BW,v.BX,v.BY,v.BZ,v.CA,v.CB,v.CC,v.CD,v.CE,v.CF,v.CG,v.CH,v.CI,v.CJ,v.CK,v.CL,v.CM,v.CN,v.CO,v.CP,v.CQ,v.CR,v.CS,v.CT,v.CU,v.CV,v.dummy
19465,0,0,2,1,0,1,0,2,0,0,1,1,1,1,0,1,1,2,0,2,0,1,2,0,0,1,0,1,2,0,0,2,1,1,0,2,1,1,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,2,0,0,2,0,0,1,1,1,2,0,0,1,0,1,0,1,1,2,0,2,1,1,0,1,0
32469,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,2,2,0,0,1,1,0,0,0,2,1,1,0,1,1,1,0,0,1,0,1,2,2,2,1,2,0,1,0,0,0,1,2,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,2,1,1,1,0,1,2,1,1,2,2,0,1,0,1,0,1,0,0,0,1,1,1,2,2,2,0,1,1,1,1,1
6850,0,1,1,0,0,0,1,2,1,1,1,0,2,0,2,0,0,0,0,1,2,0,0,0,1,1,0,1,0,1,0,0,1,1,2,2,2,1,0,0,0,2,0,2,1,2,1,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,2,0,1,2,0,1,0,1,2,0,1,1,1,1,1,2,0,0,1,1,0,1,0
35633,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,2,0,2,1,0,1,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,2,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,2,2,0,2,0,0,0,1,0,0,1,1,2,1,0,0,1,1,0,2,1,2,1,0,2,0,1,2,0,1,1,1,0,0,1,1,2,0,0,0,0,1,1,1
36041,0,0,1,0,1,0,1,0,1,1,0,1,2,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,2,1,1,2,2,1,1,0,1,0,2,1,1,0,0,0,1,0,0,1,2,1,1,0,0,1,2,1,0,1,0,1,1,2,0,1,1,1,2,0,0,1,0,0,2,0,1,0,1,0,2,1,1,2,1,2,0,1,0,0,0,0,2,0,2,1,0,2,2,1
45984,0,0,1,2,0,1,2,2,2,0,0,0,1,1,2,0,1,1,1,1,1,1,0,1,1,0,0,1,2,0,0,0,0,1,1,2,0,0,0,1,0,0,2,1,1,1,0,1,0,0,1,1,0,0,1,1,0,2,1,1,0,0,0,1,0,0,1,0,1,0,1,2,0,1,1,2,2,1,2,1,1,1,0,0,2,1,0,1,0,1,1,1,0,2,0,2,1,1,2,2,0
32844,0,1,2,0,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,0,0,1,0,1,1,0,0,0,0,0,2,1,0,1,0,2,1,2,1,0,2,1,2,0,0,0,0,1,0,0,1,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,2,0,2,0,1,1,0,1,1,1,1,2,2,1,1,0,1,2,0,1,0,0,1,1,1,2,2,1,1,1,0,1,1,0
17147,1,0,2,2,1,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,2,1,2,0,1,1,0,1,2,0,1,0,0,1,1,0,2,0,2,0,0,2,2,1,2,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,2,1,0,2,1,0,0,1,1,0,1,2,1,1,0,2,0,1,0,0,2,1,2,0,1,0,0,1,2,0,2,1,0,1,2,0,1
3739,1,1,1,2,0,0,2,1,1,1,1,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,2,0,1,0,0,0,1,1,0,1,0,0,2,0,0,1,1,0,2,0,2,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,2,0,0,2,1,1,1,1,2,0,1,0,1,0,1,0,0,2,2,1,1,0,0,2,0
35955,0,1,2,0,0,1,1,2,1,0,1,1,0,1,0,0,0,1,1,2,2,1,0,0,0,0,0,0,2,0,1,2,0,1,0,0,1,1,1,1,1,1,0,2,0,1,1,0,0,1,1,1,0,0,1,0,0,0,2,1,2,1,1,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,2,0,0,1,1,0,1,2,1,0,1,0,1,0,0
49117,1,0,1,1,0,2,0,0,1,1,1,1,0,0,2,1,1,0,0,2,2,1,2,0,0,1,0,0,0,1,0,2,1,0,2,1,0,1,1,1,0,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,1,2,0,2,0,0,1,1,1,1,2,1,1,0,1,2,0,0
6866,0,1,1,1,0,1,2,1,1,1,1,1,1,0,0,0,2,1,1,2,0,0,0,1,1,0,0,0,2,1,0,1,0,0,2,0,0,0,2,0,0,1,0,0,2,2,1,1,0,1,1,0,0,1,0,0,0,2,0,0,2,0,1,0,2,1,1,2,0,2,1,0,1,1,1,1,1,1,2,0,1,1,1,1,2,1,2,1,1,1,0,0,1,2,0,0,1,1,2,2,0
9417,0,0,2,0,1,0,0,2,0,1,1,1,1,1,1,1,1,0,1,1,2,1,1,0,1,1,1,1,1,1,1,0,1,1,0,2,0,0,0,1,1,0,2,1,2,0,1,0,0,2,0,1,1,0,1,1,0,2,1,1,0,0,0,0,2,0,0,0,0,1,1,2,1,1,1,2,2,0,1,0,0,0,1,1,0,0,2,1,1,0,1,1,2,2,2,1,0,0,2,1,0
28801,0,1,0,1,1,0,1,0,1,1,0,0,2,0,2,1,2,0,1,1,2,1,2,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,2,0,1,2,1,1,2,1,1,0,0,1,1,0,1,2,0,1,1,0,0,0,1,1,0,2,0,1,0,0,1,0,1,0,1,1,2,1,1,1,1,1,2,1,2,0,0,1,0,1,2,2,0,0,1,0,0,1,1
1188,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,2,1,0,0,2,0,2,1,0,1,1,1,2,0,0,2,1,0,0,0,2,0,2,1,0,0,2,2,0,2,0,0,0,1,0,2,0,1,0,1,1,2,1,1,2,0,0,1,1,1,1,0,1,0,0,1,0,0,0,2,2,1,1,2,1,2,0,1,0,1,1,1,0,0,0,0,2,2,2,1,0,0,1,2,1
5562,0,0,0,0,1,0,2,0,1,0,0,1,2,1,0,0,1,0,1,0,0,0,2,1,1,1,0,0,2,0,1,0,0,1,2,0,2,0,0,0,0,2,2,2,2,0,1,1,0,0,0,2,0,1,1,0,0,0,2,1,0,0,0,1,1,1,0,2,1,2,1,0,0,1,1,0,1,1,0,1,1,1,1,1,2,0,0,1,0,0,1,0,0,2,1,1,1,0,2,0,1
11302,1,0,0,2,1,0,0,0,2,1,1,1,1,1,2,0,1,1,1,2,0,0,1,0,1,1,1,1,2,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,0,1,0,1,2,1,1,2,0,0,1,1,0,1,0,1,2,0,1,0,0,1,1,0,1,1,0,1,2,1,0,2,0,1,1,1,0,1,1,0,0,1,2,1,0,1,2,1
42029,0,1,0,0,1,1,2,2,0,0,0,0,0,1,2,1,2,2,0,2,0,0,0,1,1,1,1,0,2,0,0,1,1,0,2,0,2,0,0,0,0,1,2,2,1,2,1,0,0,2,1,0,0,1,1,0,1,2,2,0,1,0,0,0,1,1,1,0,1,2,1,1,0,1,1,0,0,1,2,1,1,0,0,1,2,1,1,1,0,1,1,1,2,2,0,1,1,1,2,0,0
36530,1,0,0,0,0,1,1,1,2,1,0,1,0,1,0,1,1,0,1,2,0,1,2,0,0,0,0,1,2,0,0,2,1,1,0,1,2,1,0,1,2,2,1,2,0,2,1,0,1,1,1,0,1,0,0,0,0,2,2,1,0,0,0,0,0,1,1,1,1,2,1,1,1,0,0,2,0,1,1,1,0,1,0,0,2,0,2,0,0,0,0,1,0,2,1,2,0,0,0,1,0
24694,1,1,2,1,1,0,0,0,2,0,0,1,1,1,2,0,1,2,1,2,2,1,1,0,0,0,1,1,0,1,0,1,0,0,1,2,2,1,2,1,1,1,0,1,0,0,1,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,2,1,1,0,0,0,2,1,0,1,2,0,0,1,1,0,0,2,0,1,1,0,0,2,1,2,2,0,0,1,2,1
13362,0,0,1,2,0,0,2,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,2,1,0,1,0,2,1,1,1,1,2,1,2,0,2,1,0,0,0,1,1,1,0,1,0,0,0,1,0,2,0,0,1,1,0,1,1,1,2,1,2,1,1,1,0,2,1,2,2,1,0,1,1,2,0,2,0,1,0,0,1,0,1,1,1,1,0,1,1,1
35496,0,1,0,2,0,1,2,0,2,1,1,1,2,1,0,1,0,2,1,1,0,1,0,0,0,1,0,1,2,0,0,1,1,1,0,0,0,1,2,0,1,2,2,2,0,2,0,0,2,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,2,1,0,1,0,0,0,2,0,0,1,0,1,1,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2191,1,0,1,2,1,0,2,1,2,1,0,1,1,0,0,1,0,0,0,2,2,1,2,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,2,1,2,0,0,1,0,0,0,2,0,1,1,1,1,2,0,0,1,0,0,1,1,0,0,2,0,1,0,0,1,1,0,2,0,1,2,2,1,0,1,0,2,0,0,0,1,1,1,1,2,0,1,0,0,1,2,1,1
6214,0,0,0,1,0,0,1,1,2,1,1,1,1,0,0,0,2,0,0,1,2,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,1,1,1,1,0,0,1,0,1,1,0,0,1,1,2,2,1,0,2,1,2,0,0,1,1,2,0,0,1,1,1,0,0,0,2,0,0,1,2,0
30749,0,0,1,0,1,2,2,0,1,1,1,1,1,0,1,1,2,2,0,1,2,1,1,1,0,1,1,0,2,1,1,0,1,1,2,1,2,0,0,1,1,1,2,2,0,1,0,0,0,2,1,1,1,0,1,0,1,1,1,0,1,0,1,0,2,0,1,0,0,0,1,1,1,0,1,0,1,1,2,1,0,1,1,1,0,1,1,0,0,1,0,1,0,2,0,0,0,0,2,2,0
25744,0,1,2,1,1,0,0,1,0,1,1,0,0,1,2,1,1,2,0,0,1,1,1,1,0,1,0,0,2,1,1,0,0,1,2,1,1,0,1,0,0,2,2,0,2,2,0,1,2,2,1,2,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,2,2,1,1,1,1,0,0,1,0,0,1,1,1,2,1,2,1,0,1,0,1,0
13367,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,2,0,1,0,1,1,0,1,1,1,0,2,0,1,2,2,0,1,0,1,1,0,0,2,1,2,1,0,0,0,1,0,0,1,1,0,0,2,1,0,1,0,0,0,2,1,1,0,1,0,0,1,0,1,1,0,0,1,2,2,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
48891,0,1,0,0,1,2,1,0,1,0,0,0,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,2,0,1,0,0,0,0,2,1,2,2,0,1,2,0,0,0,1,0,1,0,0,2,2,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,0,2,0,1,1,2,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,0,0,2,1
36811,1,0,0,0,1,1,0,1,0,0,1,0,2,0,2,0,0,1,0,2,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,1,0,1,1,1,1,0,2,1,1,1,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,2,1,0,0,0,1,1,2,1,1,1,2,1,0,2,0,1,1,1,0,1,1,0,0,0,0,0,0,1,2,0,1,1,1,1,0,0
45797,1,0,0,0,0,2,2,1,0,1,0,1,1,1,2,0,0,2,0,1,2,1,2,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,2,1,0,0,0,2,1,1,1,1,0,2,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,1,1,0,1,0,1,1,0,1,0,2,1,1,0,1,1,0,0,2,0,1,0,2,2,1
26286,1,0,2,0,1,0,1,1,1,1,0,1,0,1,2,0,0,1,1,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,2,2,0,0,0,1,1,1,0,1,1,0,0,2,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,2,2,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,2,0
14252,0,1,0,2,0,0,0,0,1,0,0,1,1,0,2,0,1,2,0,0,2,0,1,0,0,1,1,1,2,0,0,2,0,1,2,0,2,1,1,1,2,0,1,2,0,0,0,0,2,1,1,1,0,0,0,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,2,1,1,0,0,0,0,2,0,1,1,1,2,1,0
19943,1,1,2,1,1,0,1,1,1,1,1,0,2,0,1,1,2,1,0,2,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,2,1,1,1,0,1,1,2,0,0,1,0,0,2,2,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,2,2,1,1,0,1,0,1,1,1,0,2,1,1,1,0,1,1,2,0,2,0,0,0,1,1
9542,1,0,1,0,0,1,2,1,1,1,1,1,0,0,2,1,2,0,1,1,2,0,2,0,0,0,1,1,0,1,0,1,1,0,2,1,1,1,0,1,2,1,2,0,1,1,0,1,2,2,0,2,1,1,0,1,0,0,2,0,1,0,1,1,1,0,1,2,0,1,1,2,0,1,1,2,0,1,2,1,1,2,0,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0,2,1,0
31376,0,0,0,2,1,1,1,1,0,1,1,1,1,0,0,1,2,0,1,2,2,0,2,0,0,1,0,0,0,1,0,0,0,1,2,2,0,1,2,0,1,1,0,2,0,2,0,1,2,0,0,1,0,0,1,1,0,1,2,0,0,1,0,1,2,0,0,0,1,2,0,1,0,0,0,0,1,0,2,1,1,1,0,1,0,0,2,0,1,0,1,1,0,2,0,0,1,0,1,1,0
20612,0,0,1,2,1,0,1,1,0,0,1,0,2,0,1,1,2,1,1,2,1,1,1,0,0,0,0,1,1,1,1,2,0,1,1,0,1,1,0,1,1,0,2,0,2,0,1,0,2,0,0,1,1,0,0,1,0,0,0,1,2,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,2,1,1,1,0,1,1,1,1,0,1,2,2,1,0,1,1,0,2,1
23671,1,0,1,1,0,0,2,2,0,1,1,1,2,1,2,0,0,0,1,0,0,0,2,1,1,0,0,0,1,1,1,2,1,1,2,2,1,0,2,1,0,2,0,2,2,2,1,0,2,2,1,0,0,0,0,0,0,2,2,0,2,1,0,0,2,1,1,0,0,2,1,0,1,1,0,2,0,0,1,2,0,2,1,0,2,1,2,1,0,1,0,0,2,0,2,0,1,0,0,1,1
26170,0,0,1,1,1,0,1,2,1,0,0,0,2,1,1,1,2,0,0,1,0,1,2,0,0,0,0,1,0,1,0,2,1,1,2,1,2,0,1,1,2,2,1,0,2,2,0,1,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,2,0,1,1,0,0,0,0,0,1,0,0,0,1,2,2,2,0,1,1,2,0,1
27332,0,1,2,1,0,2,2,2,1,0,0,1,1,0,2,1,2,2,1,1,1,0,2,0,1,0,0,1,2,0,0,2,0,0,0,2,1,0,1,1,1,1,2,0,1,2,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,2,2,1,1,0,0,0,1,2,1,1,1,0,0,2,0,1,0,1,1,1,2,0
12330,0,0,1,2,0,1,2,2,0,1,0,1,2,1,1,0,2,0,0,0,2,0,2,0,0,1,1,1,1,1,0,2,1,1,1,1,1,0,0,0,1,1,2,2,2,0,0,1,0,0,1,2,1,0,1,1,0,2,2,1,1,1,0,0,2,0,0,1,0,0,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,2,0,0,1,1,0,0,0,1
13940,0,0,1,1,0,2,1,1,0,1,1,1,1,0,2,1,2,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,2,2,1,1,0,1,2,2,2,1,1,2,0,1,0,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,2,1,1,0,0,0,0,0,2,0,0,0,1,1,2,2,2,2,1,1,2,0,0
7489,1,0,0,0,0,2,0,2,2,1,1,1,2,0,2,1,2,0,1,0,1,1,2,1,1,0,0,1,2,1,1,2,0,1,0,1,0,0,1,0,1,0,1,1,0,2,1,1,1,2,1,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,1,1,0,2,0,1,0,0,1,2,2,0,2,0,0,0,1,0,2,1,0,0,1,0,1,1,2,2,0,2,1,1,0,0,1
6774,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,0,2,1,0,0,0,0,1,1,1,0,0,2,0,0,1,1,2,1,0,1,0,0,2,1,1,0,1,0,1,0,1,0,0,1,1,0,0,2,0,0,0,1,1,1,1,1,0,2,1,0,0,2,0,1,0,1,0,0,1,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0
3458,0,1,0,1,0,1,1,2,1,1,1,1,1,0,1,1,0,0,1,0,0,1,2,0,1,0,1,1,0,0,0,2,1,1,0,2,0,1,0,1,1,1,1,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,1,1,0,2,1,0,2,0,0,1,1,1,1,1,0,1,1,2,2,1,1,1,0,0,0,0,1,0,1,1,0,1,2,0,0,1,1,1,0,0
19457,1,0,2,1,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,2,1,0,1,1,1,0,0,2,1,1,2,1,0,1,1,0,1,2,0,1,2,0,1,2,0,1,1,0,1,1,0,1,0,0,1,1,2,2,1,2,0,0,1,2,0,0,0,0,2,0,0,0,1,0,2,0,1,0,2,1,0,0,1,2,0,2,1,0,1,0,0,2,1,2,2,0,1,2,1,0
25811,0,1,1,2,1,2,2,2,1,0,0,1,1,0,0,1,1,0,1,2,1,0,2,1,0,1,0,1,2,0,0,1,1,0,0,2,2,1,1,1,2,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,1,0,2,0,1,0,0,1,0,1,0,2,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16261,0,1,1,1,0,0,2,0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,2,0,2,2,1,1,1,2,0,0,0,0,1,1,0,0,0,2,0,2,1,0,0,1,1,0,2,1,2,0,1,0,1,0,2,2,1,2,1,1,1,0,0,2,0,1,0,0,1,1,1,2,0,0,0,0,0,1,2,1
15743,0,1,1,1,0,1,0,2,1,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,2,1,1,1,2,1,1,2,1,1,1,0,2,1,0,0,0,2,2,1,0,0,1,1,1,1,0,2,0,1,0,1,0,0,1,1,2,0,0,1,1,0,0,1,2,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1
14704,0,1,1,2,1,2,2,2,2,0,1,1,1,0,1,0,1,0,1,0,1,0,2,1,0,0,0,0,1,1,1,2,0,0,1,2,2,0,1,1,1,2,1,0,2,2,0,1,0,0,1,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,2,0,1,1,0,0,1
23232,1,0,1,2,0,0,0,2,1,1,1,1,0,0,1,1,2,2,1,1,2,1,2,0,1,1,0,0,1,1,0,1,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,1,2,1,1,2,0,1,0,0,1,0,2,0,2,1,1,0,2,1,1,0,0,2,1,2,0,1,0,0,1,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1,2,1,0,2,0,0,2,1,1
14543,0,1,1,0,1,0,0,2,0,0,0,0,1,1,1,0,0,2,1,2,1,1,2,0,1,1,0,1,1,0,0,0,1,1,0,2,0,0,1,0,2,1,0,2,2,0,1,1,1,1,0,0,1,1,0,1,1,2,2,1,1,0,1,1,2,0,1,2,0,2,0,1,0,1,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1
