ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.dummy
27375,1,0,2,0,1,1,0,1,2,0,1,1,0,0,0,1,1,1,1,1,1
2584,1,1,0,1,1,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1
22295,1,1,0,2,0,2,1,2,1,0,0,0,0,1,1,0,1,0,1,0,0
39075,0,0,1,0,1,2,0,0,1,0,1,1,0,1,0,1,2,2,1,2,1
20276,1,1,0,0,0,0,2,2,1,1,1,0,2,1,1,1,1,1,1,0,0
37787,0,0,0,1,1,1,2,0,2,1,1,1,0,1,2,1,2,1,1,1,0
9556,0,0,1,1,1,1,2,0,1,0,1,0,1,0,1,1,0,0,1,2,0
36087,1,0,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
38320,1,1,2,1,0,1,2,2,0,0,1,0,0,1,2,1,0,0,0,0,0
3396,1,0,0,0,1,1,0,1,0,0,0,1,2,0,2,1,1,2,1,1,1
46624,1,1,1,2,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,2,1
40331,0,0,0,2,1,0,1,0,1,1,1,1,2,0,2,0,1,0,1,1,1
49459,0,0,2,2,1,1,2,1,2,1,1,1,0,1,2,0,2,2,1,1,0
12029,0,0,0,1,0,2,0,0,2,1,0,1,0,1,1,1,0,0,1,1,0
46754,0,0,2,1,1,2,0,0,0,0,0,1,2,1,0,0,1,0,1,0,1
14104,1,0,1,1,1,1,2,0,2,0,1,0,0,0,2,0,0,2,0,1,1
30086,1,1,2,1,0,2,2,0,2,0,0,0,1,0,0,1,1,0,0,0,0
19180,0,0,0,0,1,1,2,2,2,0,1,1,1,0,0,1,2,0,1,1,1
16503,1,0,2,0,1,2,1,1,2,0,1,1,0,1,0,0,2,1,1,0,1
4222,1,1,0,0,0,2,2,0,1,1,0,0,1,0,2,0,2,1,1,0,0
35194,1,1,2,2,0,2,1,2,0,0,1,0,0,1,1,0,2,0,1,1,1
24917,0,1,2,2,0,2,0,1,1,0,0,0,2,0,1,0,1,0,0,1,1
45455,0,1,0,2,0,2,2,2,1,1,0,1,0,1,0,1,1,2,1,0,0
9723,0,0,0,2,1,0,0,2,2,0,0,0,1,0,1,0,1,0,0,2,1
4840,1,1,0,0,0,0,2,0,1,1,1,0,2,1,1,1,1,1,0,0,1
15608,0,1,0,1,1,2,2,1,1,0,1,0,1,1,2,1,0,2,0,1,0
10518,0,1,0,0,1,2,0,2,2,0,1,0,0,1,0,1,2,0,1,0,1
36918,1,1,0,1,1,0,2,2,1,0,1,1,0,0,0,1,1,2,1,2,0
1132,1,0,1,0,0,2,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
19095,0,1,2,1,0,1,0,0,0,1,1,0,2,0,0,1,0,2,0,0,0
916,0,0,0,2,0,1,2,1,0,0,0,1,0,1,2,0,1,2,0,1,0
348,0,0,0,1,1,1,2,1,2,1,0,0,1,1,1,1,2,0,0,0,0
37770,0,1,1,0,1,2,0,0,2,0,0,1,1,0,0,1,2,0,1,0,0
17162,1,1,2,1,1,2,2,0,1,0,1,0,1,1,0,1,0,0,0,2,1
44482,1,1,2,1,1,1,2,2,1,0,0,0,1,1,0,1,1,2,1,1,0
11554,0,0,1,2,0,1,2,0,0,0,1,0,2,0,0,0,2,0,1,1,1
46743,1,1,1,1,1,2,2,0,2,0,1,1,2,0,0,0,0,1,0,1,1
26329,0,0,2,1,1,0,2,2,0,1,1,1,2,1,2,0,1,2,0,0,0
4433,1,1,1,0,1,0,0,1,0,0,1,1,2,0,2,1,2,2,1,0,1
33233,1,1,1,0,1,1,0,0,0,1,1,1,2,0,1,1,0,0,1,2,0
44784,1,0,0,1,0,1,0,2,2,1,0,1,0,0,2,1,1,1,0,1,0
42620,1,1,1,1,1,1,1,2,2,1,1,1,0,0,0,0,1,1,1,0,0
47001,1,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0,2,0,1,0,0
38141,0,1,1,2,1,0,0,0,2,0,1,1,2,0,0,0,2,2,1,0,0
706,0,0,2,1,0,1,2,1,0,0,1,1,0,1,0,1,0,2,0,0,1
20767,1,1,0,2,0,1,1,0,0,0,1,0,2,0,2,0,0,0,0,0,1
46437,0,1,2,2,1,1,0,2,2,0,1,0,2,1,1,0,0,0,0,2,0
31842,1,0,2,1,0,2,2,2,2,1,0,0,1,0,2,0,2,0,1,2,0
29483,0,0,0,2,0,0,0,2,2,0,1,0,2,0,2,1,2,2,0,2,0
36949,1,0,2,0,1,0,2,2,1,1,1,0,0,1,0,0,1,1,1,1,0
48760,1,1,0,0,0,1,0,2,2,1,0,0,2,1,1,0,0,0,1,1,0
5911,1,0,0,2,0,0,2,0,1,1,0,1,1,1,2,0,1,2,1,1,0
180,0,1,0,0,1,2,0,0,1,0,0,0,2,0,1,1,0,0,1,2,1
47484,1,0,0,2,0,1,1,0,2,1,1,1,0,1,2,0,0,1,0,1,0
