ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.dummy
9583,0,1,0,0,0,0,1,0,1,1,1,0,2,0,1,1,2,2,0,2,2,0,1,0,1,1,0,1,0,0,1,0,1,0,0,2,1,1,1,1,2,2,2,1,2,1,1,1,0,0,1
40773,0,0,0,0,0,0,1,2,0,0,0,0,1,1,2,0,1,0,1,1,2,1,1,1,0,1,1,1,2,1,1,1,1,1,2,1,2,0,1,1,1,2,2,2,1,2,0,1,0,1,0
33502,1,0,1,2,0,2,1,0,2,0,0,1,1,0,2,0,0,2,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,2,2,1,0,0,1,1,2,2,0,2,0,0,2,0,0
38696,1,1,0,1,0,2,2,0,2,0,0,0,1,1,0,1,1,1,1,2,2,0,2,1,1,1,1,0,1,1,1,0,0,1,0,1,2,0,1,0,0,1,2,1,0,0,1,1,1,1,1
21965,0,0,2,2,1,0,2,1,1,0,0,0,2,1,2,0,0,2,0,0,0,1,1,1,0,1,0,0,2,1,1,1,0,0,2,0,1,1,1,0,0,1,2,2,2,0,1,0,1,2,0
10148,0,0,2,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,2,2,0,0,0,1,1,0,0,0,1,0,0,2,1,0
48597,0,0,2,2,1,2,2,0,2,1,0,0,2,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,2,0,0,1,2,2,2,0,0,1,0,1,2,2,0
12662,0,0,2,0,1,2,2,2,2,0,1,1,2,1,1,0,2,2,1,1,2,1,0,1,0,1,1,1,2,0,0,1,0,1,1,1,0,1,0,1,0,2,2,2,0,2,1,0,0,0,1
38076,1,0,1,1,0,0,1,2,0,1,0,1,1,1,0,0,2,2,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,2,1,2,0,1,1,1,0,2,0,0
2283,1,0,1,2,1,0,2,0,2,0,0,1,1,0,1,0,2,1,1,1,2,1,1,1,0,0,0,0,2,1,1,1,1,1,1,2,2,0,2,0,1,0,2,1,2,2,1,1,1,1,1
48853,1,1,2,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,2,1,1,0,0,1,2,1,1,0,1,0,2,1,1,1,2,0,1,2,0,1,0,2,1,0,2,2,0
557,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,2,2,0,2,1,1,2,2,2,2,0,1,1,1,2,1
7335,0,0,0,2,0,0,2,2,1,1,0,0,2,1,2,1,1,2,1,2,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,2,2,2,2,0,1,0,0,0,1
25671,1,0,2,1,0,0,0,2,2,1,0,1,2,1,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,0,0
27772,1,1,0,1,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,2,1,1,1,1,0
23297,1,1,2,2,0,1,1,1,2,0,0,0,1,1,0,1,0,1,1,0,1,0,2,1,1,0,0,0,2,1,0,2,0,1,2,2,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0
49223,0,0,2,1,0,1,2,1,2,1,0,1,0,1,0,1,0,2,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,1,0,2,1,0,0,1,1,2,1,1,0,1,1,0,2,1,0
30611,0,0,1,0,0,0,1,2,1,0,0,1,2,1,0,0,2,0,0,1,1,0,1,1,1,0,1,1,0,0,0,2,1,1,2,0,2,1,2,0,1,0,2,1,2,1,1,0,0,2,0
20141,0,1,2,1,1,2,0,1,1,1,0,1,1,0,0,0,1,2,0,2,0,1,1,1,1,0,0,0,0,0,1,0,1,0,2,0,0,1,1,1,1,0,0,1,0,2,1,0,1,0,1
48937,1,1,2,1,0,0,0,2,0,0,0,1,1,1,1,0,1,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,2,0,2,2,0,0,2,2,0
2509,0,1,1,1,1,0,0,0,2,0,0,0,2,1,1,0,1,0,0,2,1,1,2,0,1,0,1,0,0,0,1,1,1,0,0,0,2,0,2,0,2,1,2,2,2,2,1,0,0,2,1
40454,1,0,1,1,0,0,1,2,2,0,1,0,2,0,1,0,2,2,0,0,2,1,1,0,1,1,0,1,0,0,0,1,0,0,2,2,0,0,1,1,2,2,2,2,1,0,1,1,2,2,0
42023,0,0,1,2,0,0,0,0,2,0,0,1,2,1,0,0,2,1,1,2,0,1,2,0,1,1,1,1,1,0,1,0,0,0,2,1,0,0,2,1,2,1,0,1,1,0,0,0,1,2,0
17194,1,0,2,0,0,1,1,0,0,1,1,0,2,0,0,1,2,1,1,0,0,0,1,1,1,0,0,0,1,0,1,2,1,0,1,0,0,1,0,0,1,2,2,2,0,1,0,0,2,2,0
46895,1,0,2,0,1,2,1,1,0,0,1,1,1,1,0,1,1,1,0,0,2,1,1,0,0,0,1,1,0,0,0,2,1,1,0,1,2,0,2,1,1,0,1,0,2,1,1,1,1,1,0
26946,1,1,2,1,1,2,2,1,2,0,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,2,1
28680,0,1,1,0,1,1,1,2,2,1,0,0,2,0,2,0,1,1,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,2,0,1,0,0,1,1,1
20559,1,1,1,0,1,0,2,2,1,0,0,0,0,1,0,1,2,2,1,0,2,1,0,0,1,0,0,1,2,1,0,0,1,1,1,2,1,0,0,1,0,2,2,0,2,1,1,0,0,2,0
8704,0,0,1,2,0,2,1,1,0,1,0,1,2,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,1,1,1,2,0,0,1,0,1,0,1,1,0,0
7295,1,1,2,2,0,1,0,2,0,1,1,0,1,1,0,1,1,1,1,1,2,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,2,1,0,0,2,1,2,2,1,2,0,0,0,0,0
27279,1,1,1,1,1,0,1,2,1,1,0,0,1,1,1,0,2,0,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,1,2,2,2,0,0,1,1,1,2,1,1
18545,1,1,2,0,0,2,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,0,2,1,0,0,1,1,1,0,0,1,0,1,2,1,2,0,1,1,1,2,2,0,1,2,1,0,2,1,0
35231,1,1,2,2,1,0,1,2,1,0,0,0,1,1,0,0,0,0,1,0,2,0,2,1,1,1,0,0,1,0,0,1,0,0,1,2,2,1,0,0,0,1,2,0,0,0,0,0,1,2,1
4695,1,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,1,1,1,0,0,1,1,1,1,2,0,0,1,0,2,2,1,2,0,0,1,0,1,1
16290,0,1,2,0,0,2,1,1,1,1,0,0,2,1,0,0,1,1,0,2,1,1,2,0,0,0,1,0,0,1,1,1,0,1,2,1,1,0,2,0,1,0,0,2,2,0,1,0,2,2,0
49862,1,0,2,0,0,0,1,1,1,1,0,1,1,0,1,1,2,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,2,2,1,2,1,1,0,0,1,1,1
24974,1,1,2,1,0,2,1,2,2,0,0,1,1,0,1,1,0,1,0,0,0,1,2,0,1,0,1,1,1,0,0,1,0,0,2,0,1,1,1,1,0,2,2,1,1,0,1,1,2,2,0
46906,0,1,1,2,0,1,1,0,1,1,1,1,1,1,2,0,2,0,0,0,2,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,2,1,0,1,1,1,2,2,0,0,0,0,1,0,1
31508,0,1,0,2,1,2,0,0,0,0,0,0,2,0,0,0,0,2,1,1,2,1,2,0,1,0,1,1,0,0,0,0,1,1,2,1,0,1,0,0,2,2,2,2,2,1,1,1,0,2,1
37823,1,1,0,1,1,2,2,0,2,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,2,1,1,2,1,1,2,1,1,1,2,0,0,2,1,1
17921,1,0,0,0,0,0,0,0,2,1,0,1,0,1,2,1,2,2,1,1,2,1,0,0,1,1,1,0,1,1,0,1,1,0,2,0,0,1,2,0,2,0,2,2,2,0,1,1,1,1,1
47234,0,0,2,1,1,1,1,2,1,0,1,1,2,0,0,0,2,0,1,2,1,0,2,0,1,1,1,1,2,0,0,1,0,0,1,1,2,0,2,1,0,1,2,1,0,2,0,0,2,2,0
1360,0,1,1,2,1,0,1,2,2,1,1,1,0,0,2,1,0,1,1,2,2,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,2,1,2,1,1,2,2,2,1,1,1,0,1,0,1
15520,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,2,1,1,2,0,0,0,1,0,0,0,1,2,1,1,2,0,0,2,0,2,0,2,1,0,1,2,1,2,1,0,0,1,2,0
39602,1,0,2,2,0,1,2,0,2,0,1,0,1,0,1,0,2,0,0,0,0,1,2,1,1,0,0,0,2,1,1,0,0,1,1,0,1,0,0,0,2,1,2,1,2,0,0,0,2,2,0
