ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.AY,v.AZ,v.BA,v.BB,v.BC,v.BD,v.BE,v.BF,v.BG,v.BH,v.BI,v.BJ,v.BK,v.BL,v.BM,v.BN,v.BO,v.BP,v.BQ,v.BR,v.BS,v.BT,v.BU,v.BV,v.BW,v.BX,v.BY,v.BZ,v.CA,v.CB,v.CC,v.CD,v.CE,v.CF,v.CG,v.CH,v.CI,v.CJ,v.CK,v.CL,v.CM,v.CN,v.CO,v.CP,v.CQ,v.CR,v.CS,v.CT,v.CU,v.CV,v.dummy
28861,1,0,2,1,1,2,2,2,0,1,0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,2,2,2,1,1,0,0,0,1,0,0,1,1,0,0,2,2,1,2,1,0,1,2,0,0,2,1,0,1,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,0,1,1,1
16026,1,1,0,2,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,2,1,0,0,1,1,0,0,0,2,0,0,2,0,1,2,2,0,1,1,0,1,2,2,1,0,0,1,1,2,1,1,2,0,0,0,0,1,1,2,0,2,1,1,0,1,0,1,0,1,2,1,1,1,1,1,2,0,1,2,0,1,1,1,1,2,0,2,1,0,1,1,1,2,0,0,2,0,1,2,0,0
17851,1,0,1,0,0,2,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,2,1,0,2,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,2,0,1,2,0,2,0,1,0,1,0,1,0,1,2,2,0,1,0,1,0,1,0,1,0,1,0,0,1,1,2,0,1,0,1,0,0
12093,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,2,0,0,1,1,2,0,2,0,2,2,2,2,2,1,0,0,1,0,0,2,0,0,1,0,1,2,2,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,1,1,2,1,2,0,1,2,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,2,1
43113,0,0,0,0,0,0,2,1,2,0,1,1,0,1,2,0,2,0,1,0,0,1,2,0,1,1,1,1,2,0,0,2,1,1,1,2,1,0,2,0,0,2,1,1,0,2,0,1,2,0,0,2,0,0,0,1,0,2,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,2,1,1,0,2,1,1,0,1,1,0,2,0,0,1,1,0,1,0,2,1,1,1,2,1,1
48024,1,1,1,1,1,1,2,2,1,1,1,0,0,1,1,0,0,2,1,2,2,0,2,0,1,0,0,1,2,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,0,2,0,1,2,0,0,2,1,2,1,1,1,0,1,1,0,2,1,1,1,1,0,0
27710,0,1,0,1,0,2,2,2,1,1,1,1,2,0,2,1,0,0,1,0,1,1,0,0,1,0,1,0,2,0,1,2,0,1,1,2,1,0,1,1,1,1,2,0,2,0,0,1,1,0,1,1,0,1,0,0,1,2,0,1,2,0,1,0,2,1,0,0,1,2,0,2,0,1,0,0,2,1,1,1,1,2,1,1,0,1,2,1,1,1,0,1,2,2,1,1,1,1,2,0,0
30482,0,0,1,2,1,2,0,2,2,1,1,1,2,0,1,1,2,0,1,1,2,0,0,0,1,0,0,0,1,1,0,2,0,0,2,0,1,0,1,1,2,1,0,0,0,2,0,1,0,2,1,2,1,1,1,0,1,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,2,0,0,2,0,0,0,1,1,2,0,2,1,1,1,1,0,2,1,0,2,0,1,1,2,1
1123,0,1,1,2,0,2,2,0,0,1,1,0,1,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,1,0,2,1,0,1,0,0,0,1,0,2,2,1,1,1,0,0,1,1,0,1,1,0,0,2,1,0,2,0,1,1,1,1,0,1,1,2,0,2,1,1,1,0,0,1,1,2,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0,0,0,0,2,2,1
29830,0,0,2,1,1,2,0,2,1,1,1,1,0,1,2,1,2,2,1,1,0,0,2,0,1,1,0,0,1,0,0,2,1,1,1,0,0,0,2,0,0,0,2,2,2,2,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,2,1,0,2,0,1,0,0,1,0,1,0,1,0,2,0,1,0,1,0
17783,0,1,1,2,1,1,0,2,1,1,1,0,2,0,2,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,2,1,2,1,1,0,1,2,2,0,0,1,1,2,1,0,0,1,1,0,1,2,0,0,1,0,1,0,0,1,0,1,1,2,1,1,0,1,0,0,2,1,2,1,0,2,1,1,2,0,2,1,1,0,1,1,2,2,0,0,0,1,0,0,0
48568,0,1,1,2,1,0,2,1,0,1,1,0,1,1,0,1,2,0,0,1,0,1,2,1,0,1,0,1,1,1,1,2,0,0,1,1,0,0,2,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,2,0,1,1,1,0,1,1,0,1,1,0,2,1,2,0,0,0,0,1,1,0,2,0,0,1,1,0,2,2,2,1,0,1,0,0,0
46815,0,1,1,2,1,2,1,1,0,0,1,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,2,0,1,2,1,2,0,1,0,1,2,0,2,2,0,0,0,1,1,0,1,1,1,1,0,0,1,2,1,1,0,0,0,2,1,1,1,1,2,0,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,1,1,1,2,2,1
26036,1,1,0,2,0,2,0,2,1,1,0,1,2,0,0,0,2,2,1,2,0,1,1,0,1,0,0,0,1,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,1,0,2,2,1,0,1,1,0,1,0,0,1,1,2,1,0,1,0,1,1,1,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,1,1,0,0,1,0,2,1,0
24538,0,1,1,2,0,2,2,2,0,1,1,0,1,0,1,0,0,0,1,1,1,0,2,1,1,1,0,1,0,1,1,1,0,0,2,2,2,1,1,0,1,0,1,2,0,0,0,1,2,2,0,1,1,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,0,1,1,2,1,0,1,0,1,1,1,1,1,1,0,0,1,0,2,0,1,0,1,0,1,1,0,2,0,0,0,1,0
37592,1,1,1,0,0,2,1,2,0,0,0,1,0,1,1,0,2,2,1,2,1,0,0,1,0,1,0,1,0,0,0,1,1,1,2,2,2,0,2,0,2,2,2,2,2,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,2,1,0,0,2,0,1,2,0,2,1,0,0,1,0,1,1,0,2,0,1,2,1,0,2,0,1,0,0,0,1,1,0,2,2,2,1,1,0,1,1
6390,0,1,1,0,1,1,2,1,0,1,1,0,0,0,2,1,2,1,0,2,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,2,0,0,0,0,2,2,0,1,2,0,0,2,2,1,0,1,0,0,1,1,2,1,0,0,1,1,1,1,0,0,2,0,0,0,1,0,1,1,1,0,0,1,1,1,2,1,1,2,1,0,0,1,0,0,1,1,2,0,0,1,0,0,1,1
40038,0,1,2,1,0,0,2,0,2,0,0,1,2,0,2,1,2,0,0,0,1,0,1,1,1,1,1,1,2,1,1,1,0,0,1,0,0,0,1,1,1,1,2,1,0,0,1,1,2,0,1,1,0,0,1,0,0,2,2,0,2,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,2,1,1,0,0,1,1,2,0,0,0,0,1,1,0
20055,1,0,2,2,0,1,1,1,0,0,1,0,1,1,2,1,1,2,1,1,2,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,2,2,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,2,1,0,1,1,1,0,0,0,2,1,0,0,1,0,1,0,2,1,0,2,0,1,0,0,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,2,1
19841,0,1,1,2,1,2,2,1,1,0,1,1,2,0,2,1,2,1,1,2,2,0,0,1,0,0,0,0,0,0,1,2,1,1,2,1,0,1,1,1,0,2,0,0,2,2,1,1,1,2,0,2,0,0,1,0,1,2,1,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,1,2,0,2,0,0,2,0,1,0,0,1,0,0,0,0,1,2,1,0,2,1,0,1,0,0
38100,1,0,0,1,0,0,2,1,1,0,0,1,1,0,2,1,0,2,1,2,0,1,1,0,1,0,0,1,2,1,1,0,0,1,0,2,2,0,2,1,1,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,1,2,2,1,0,0,1,0,2,0,1,1,0,0,0,1,0,1,1,0,1,0,0,2,0,1,0,1,1,1,1,1,0,0,1,0,2,2,1,2,0,1,0,2,0
44683,0,0,2,2,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,2,2,1,2,0,1,0,0,1,1,0,0,2,0,0,1,1,1,0,0,1,1,1,2,0,2,2,0,1,2,2,0,0,0,0,0,1,1,1,2,0,0,0,1,0,1,0,0,2,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,2,0,1,1,1,0,1,2,2,2,1,1,1,1,0
23300,0,1,1,0,1,2,2,1,2,1,1,0,2,0,2,1,2,1,1,1,1,0,1,1,0,1,0,1,1,0,1,2,0,1,0,2,2,1,0,1,1,0,0,0,2,1,0,1,0,2,1,1,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,2,0,0,0,1,0,1,1,0,1,0,2,1,1,2,0,0,2,1,0,0,0,0,1,0,1,0,1,2,0,1,2,0,0
32255,0,1,1,1,1,0,1,2,0,0,1,1,0,1,2,0,0,0,0,2,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,2,0,1,0,1,0,1,0,2,2,2,1,0,1,1,1,1,1,1,0,0,0,2,1,1,2,1,1,0,0,0,1,2,1,1,1,2,0,1,1,0,0,1,2,2,0,1,1,1,2,1,2,1,1,0,0,0,0,2,0,0,0,0,0,2,0
32016,1,1,0,1,0,2,2,0,2,1,1,0,2,1,0,1,2,0,0,1,2,0,2,1,0,1,1,0,1,1,0,1,1,0,0,2,2,0,0,0,0,0,2,2,2,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,2,1,1,0,1,0,1,0,0,1,1,0,1,0,2,2,1,1,0,0,0,0,2,1,0,0,0,1,1,1,0,1,0,0,2,1,1
6641,0,1,2,2,0,1,1,2,2,1,1,0,2,1,1,1,1,2,0,2,1,0,2,0,0,1,0,1,1,0,1,0,0,1,0,2,2,0,0,0,0,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,0,2,2,1,1,1,0,1,2,0,0,1,1,1,0,2,0,1,1,2,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,2,2,0,2,1,1,1,1,0
14255,1,1,2,2,1,1,2,2,2,1,1,1,2,0,1,0,0,2,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,2,1,1,1,0,2,0,2,2,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,2,0,2,1,0,0,0,0,2,0,1,1,0,0,1,0,1,1,2,0,0,1,0,0,1
36657,1,1,2,0,1,2,2,2,0,0,1,1,1,1,0,1,2,2,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,1,0,1,1,0,1,1,1,1,1,1,2,2,1,1,0,2,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1
4328,0,0,0,1,1,0,2,1,1,1,0,0,0,0,1,0,2,2,0,1,0,0,2,1,1,0,0,1,1,0,1,2,0,0,1,1,1,0,1,1,0,2,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,2,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,2,0
8832,0,1,1,1,1,1,2,2,2,0,0,1,2,0,2,1,2,0,1,1,2,1,1,1,0,1,1,1,2,0,1,1,1,0,2,2,2,0,0,0,1,0,0,1,2,2,0,0,1,2,1,1,0,1,1,0,1,2,1,0,2,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,2,0,2,1,0,2,1,0,0,1,1,1,1,1,0,1,2,1,0,1,1,0,0,1,1
43311,0,0,1,0,0,2,0,0,1,0,1,0,0,1,1,0,2,2,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,2,1,0,1,2,0,0,1,0,2,1,0,0,0,0,1,0,2,1,0,0,1,1,0,1,1,0,2,1,2,1,1,0,1,0,2,0,1,2,0,1,0,0,0,2,0,2,1,1,1,0,0,1,2,0,1,0,1,1,0,1
37807,0,1,1,0,0,0,2,0,1,0,1,1,2,0,1,1,2,2,1,1,2,0,1,0,0,1,0,0,2,1,0,1,0,0,1,1,0,1,0,0,0,2,2,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,2,1,0,0,1,1,2,2,0,2,1,1,0,1,0
10557,0,0,0,1,1,2,2,1,0,1,1,0,1,0,0,0,1,0,1,0,2,0,1,0,0,1,1,1,0,1,0,2,0,1,1,2,0,1,1,0,1,1,2,0,2,0,1,0,2,1,0,0,0,1,1,1,0,1,2,0,1,1,1,1,0,1,1,0,0,2,1,1,1,1,0,2,1,1,2,2,0,0,1,0,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0,2,1
42608,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2,1,2,0,0,2,2,1,1,1,1,1,0,1,1,1,0,0,0,1,1,2,1,0,2,0,2,0,2,1,2,0,0,1,1,2,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,2,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
46115,1,0,1,1,0,2,1,1,0,1,0,1,1,1,0,1,2,0,1,0,2,0,2,1,1,1,1,1,2,0,0,0,0,0,1,2,2,1,2,0,1,2,0,2,1,2,1,1,0,1,1,0,1,1,0,0,0,0,1,1,2,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,0,0,2,0,0,2,1,0,0,0,1,0,1,1,2,0,2,1,1,0,0,0
8172,0,1,2,1,1,1,2,1,0,0,0,1,1,1,2,0,0,2,1,2,2,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,2,1,0,2,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,2,0,1,1,2,1,1,0,1,1,0,1,1,0,0,0,2,0,2,1,0,1,0,1,0,0,2,0,0,1,0,1,2,2,1,1,1,1,0,0,0
47181,1,1,1,0,0,2,2,0,0,0,1,1,2,1,2,0,0,1,0,2,0,0,2,0,0,0,0,0,2,0,1,1,1,0,2,2,2,0,1,1,2,2,0,0,2,2,0,1,2,1,0,2,0,0,0,0,1,0,2,1,2,0,0,1,1,0,1,1,1,2,0,0,1,0,0,0,2,1,1,1,0,2,1,1,0,1,2,0,0,0,1,1,1,2,0,2,1,1,1,1,1
22095,1,1,0,2,0,0,2,1,0,1,1,0,2,0,0,1,2,0,0,2,2,0,1,0,1,0,1,0,2,0,1,1,0,0,0,0,1,0,0,1,1,2,0,2,0,1,1,1,0,2,0,1,1,1,0,0,1,1,0,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1,1,2,1,1,1,1,0,2,1,0,0,1,1,0,1,1,1,2,0,1,1,0,1,0
5161,0,0,2,2,1,0,2,2,2,1,0,0,1,0,1,1,1,0,0,2,2,1,0,0,0,1,1,0,1,1,1,1,1,0,2,2,2,0,0,1,2,0,0,2,2,0,0,0,0,2,1,2,0,0,0,1,0,2,1,1,0,1,0,0,2,1,0,2,1,0,0,0,0,0,1,0,0,0,2,1,0,1,1,1,1,1,1,0,0,0,0,1,2,2,0,1,0,0,2,0,1
9461,0,0,0,1,0,0,1,1,1,0,1,0,2,0,1,0,2,2,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,1,2,1,2,1,0,1,1,0,0,1,0,0,1,1,1,1,2,0,0,1,0,1,0,0,0,0,2,0,2,1,2,0,1,1,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,1,1,0,0,1,2,0,1,2,0,1
15859,1,0,2,0,1,0,0,1,1,1,0,0,1,0,0,0,2,2,1,2,1,0,2,1,1,0,0,0,2,0,0,2,1,1,1,2,2,0,2,1,0,1,0,2,0,2,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,2,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0
24828,0,1,0,2,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,1,2,0,0,1,0,1,1,1,0,0,1,0,0,1,2,1,0,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,1,0,0,1,2,0,2,1,1,0,1,0,2,1,2,1,0,1,1,1,2,2,0,0,0,1,0,1,1
2198,1,0,2,2,0,2,2,1,2,1,1,1,1,0,1,1,0,2,1,2,1,1,0,0,1,0,1,0,2,0,1,2,1,1,1,1,2,0,2,1,2,1,1,1,0,0,1,1,2,1,1,0,0,1,0,1,0,2,1,1,0,1,1,0,2,1,0,2,0,0,1,1,0,0,0,0,1,1,2,0,0,2,0,1,2,0,1,0,0,1,1,0,2,1,2,1,1,1,0,2,1
12444,1,1,2,2,0,0,1,0,2,1,1,1,0,0,1,1,0,2,1,1,0,0,2,1,0,1,1,0,0,1,0,1,0,0,2,2,0,1,0,1,2,2,0,1,2,1,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,2,0,1,1,2,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,0,1,0
33035,0,1,1,2,1,2,2,2,2,1,1,0,2,1,2,1,2,0,0,1,1,0,0,1,0,0,0,1,2,1,1,0,0,1,0,2,2,0,0,1,2,0,1,0,1,1,1,1,2,2,1,1,0,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,1,1,2,1,1,1,0,0,2,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1
11928,0,0,2,2,0,2,1,0,0,1,1,0,0,0,2,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,2,0,1,2,2,1,0,2,1,1,2,2,0,1,0,1,0,0,1,1,2,1,1,1,0,1,2,1,0,2,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,2,0,1,1,1,1,2,0,0,1,0,0,1,1,1,2,2,0,0,1,2,0,0
38076,1,0,2,0,1,0,2,1,0,1,0,1,2,1,0,1,1,0,1,2,1,1,0,1,1,0,1,0,2,1,1,0,0,1,1,1,1,0,0,1,1,1,2,2,2,0,1,0,0,0,1,0,1,0,1,0,0,2,1,0,2,1,0,0,2,0,0,0,1,0,0,0,1,1,0,1,1,1,1,2,1,0,1,0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,0,0
37008,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,1,1,0,1,2,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,2,0,2,1,1,2,0,1,2,2,0,1,1,0,1,2,1,1,0,0,1,2,1,0,1,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,2,0,2,1,1,0,1,0,2,2,2,0,1,0,2,1,0
19002,0,1,0,2,0,1,2,1,2,0,0,1,2,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,1,0,1,0,2,1,2,0,2,1,1,1,2,0,1,2,1,1,0,1,1,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,2,0
32644,0,0,2,0,1,2,2,0,0,0,1,1,2,1,0,0,0,2,1,2,1,1,0,1,0,1,1,1,1,1,1,0,0,1,2,0,1,0,0,1,1,0,1,2,2,0,1,1,2,1,0,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,1,0,1,1,2,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0
